Sample	Marker	Overlap_Score
OM1_C_2H	S1411_OM1_0.01	0.0267245340519742
OM1_C_2H	S293_OM1_0.01	0.0161949919195376
OM1_C_2H	S321_OM1_0.01	0.0131623274262033
OM1_C_2H	S438_OM1_0.01	0.00929757360247649
OM1_C_2H	S498_OM1_0.01	0.0604936381358558
OM1_C_2H	S506_OM1_0.01	0.00950824583649812
OM1_C_2H	S538_OM1_0.01	0.0103981070238138
OM1_C_2H	S542_OM1_0.01	0.0193452635997918
OM1_C_2H	S574_OM1_0.01	0.00358529071173375
OM1_C_2H	S598_OM1_0.01	0.0210451159383533
OM1_C_2H	S600_OM1_0.01	0
OM1_C_2H	S644_OM1_0.01	0.00986101171418885
OM1_C_2H	S686_OM1_0.01	0.0286223791703331
OM1_C_2H	S771_OM1_0.01	0.0125305782283014
OM1_C_3D	S1038_OM1_0.01	NA
OM1_C_3D	S1050_OM1_0.01	0.0104780467224397
OM1_C_3D	S1062_OM1_0.01	NA
OM1_C_3D	S1070_OM1_0.01	0.0114532958914453
OM1_C_3D	S1074_OM1_0.01	0.106347762473734
OM1_C_3D	S1149_OM1_0.01	NA
OM1_C_3D	S1159_OM1_0.01	0
OM1_C_3D	S1163_OM1_0.01	0.00842975825533876
OM1_C_3D	S1181_OM1_0.01	0.0151413750143585
OM1_C_3D	S1230_OM1_0.01	0.0168882722303372
OM1_C_3D	S1292_OM1_0.01	0.00866809402256641
OM1_C_3D	S1316_OM1_0.01	0.0306002250934572
OM1_C_3D	S1322_OM1_0.01	NA
OM1_C_3D	S1330_OM1_0.01	NA
OM1_C_3D	S1334_OM1_0.01	NA
OM1_C_3D	S1377_OM1_0.01	0.0315794989390607
OM1_C_3D	S1411_OM1_0.01	0.0154304114838767
OM1_C_3D	S293_OM1_0.01	0.0132817449235844
OM1_C_3D	S321_OM1_0.01	0.0269054512350407
OM1_C_3D	S438_OM1_0.01	NA
OM1_C_3D	S498_OM1_0.01	0.0384385790033185
OM1_C_3D	S506_OM1_0.01	0.0177434962522116
OM1_C_3D	S538_OM1_0.01	0.0323738867985334
OM1_C_3D	S542_OM1_0.01	0.0571190411732084
OM1_C_3D	S574_OM1_0.01	NA
OM1_C_3D	S598_OM1_0.01	NA
OM1_C_3D	S600_OM1_0.01	NA
OM1_C_3D	S644_OM1_0.01	0.0540846270352139
OM1_C_3D	S686_OM1_0.01	NA
OM1_C_3D	S771_OM1_0.01	0.0138713788008188
OM1_C_3E	S1038_OM1_0.01	0
OM1_C_3E	S1050_OM1_0.01	0.00262116814732366
OM1_C_3E	S1062_OM1_0.01	0.0116801780488463
OM1_C_3E	S1070_OM1_0.01	0.0260147970376525
OM1_C_3E	S1074_OM1_0.01	0.0251094797790629
OM1_C_3E	S1149_OM1_0.01	0.0232691312174673
OM1_C_3E	S1159_OM1_0.01	NA
OM1_C_3E	S1163_OM1_0.01	0.00288299657369823
OM1_C_3E	S1181_OM1_0.01	0.00908098507169414
OM1_C_3E	S1230_OM1_0.01	0.00750675295234365
OM1_C_3E	S1292_OM1_0.01	0.00484492005442855
OM1_C_3E	S1316_OM1_0.01	0.010706113108859
OM1_C_3E	S1322_OM1_0.01	0.00511460976646527
OM1_C_3E	S1330_OM1_0.01	0
OM1_C_3E	S1334_OM1_0.01	0.013993204450319
OM1_C_3E	S1377_OM1_0.01	0.045808274471319
OM1_C_3E	S1411_OM1_0.01	0.00753198149156237
OM1_C_3E	S293_OM1_0.01	0.0100696838521347
OM1_C_3E	S321_OM1_0.01	NA
OM1_C_3E	S438_OM1_0.01	0.0279523192625249
OM1_C_3E	S498_OM1_0.01	0.0820196502366516
OM1_C_3E	S506_OM1_0.01	0.0118038342843107
OM1_C_3E	S538_OM1_0.01	0.0319870349157
OM1_C_3E	S542_OM1_0.01	0.0403682535086357
OM1_C_3E	S574_OM1_0.01	0.0197367056421644
OM1_C_3E	S598_OM1_0.01	0.00750611429551673
OM1_C_3E	S600_OM1_0.01	0
OM1_C_3E	S644_OM1_0.01	NA
OM1_C_3E	S686_OM1_0.01	0.0123792085277012
OM1_C_3E	S771_OM1_0.01	0.00861544152772437
OM1_C_3F	S1038_OM1_0.01	0
OM1_C_3F	S1050_OM1_0.01	0.0101904837251582
OM1_C_3F	S1062_OM1_0.01	0.0405407175296079
OM1_C_3F	S1070_OM1_0.01	0.00730633235998335
OM1_C_3F	S1074_OM1_0.01	0.0770896957060549
OM1_C_3F	S1149_OM1_0.01	0.0180061564426363
OM1_C_3F	S1159_OM1_0.01	NA
OM1_C_3F	S1163_OM1_0.01	NA
OM1_C_3F	S1181_OM1_0.01	0.0173524770551314
OM1_C_3F	S1230_OM1_0.01	0.0227948733619912
OM1_C_3F	S1292_OM1_0.01	0.0212278768679843
OM1_C_3F	S1316_OM1_0.01	0.0531345970560203
OM1_C_3F	S1322_OM1_0.01	0.00874841508661128
OM1_C_3F	S1330_OM1_0.01	0
OM1_C_3F	S1334_OM1_0.01	0.00312197847396434
OM1_C_3F	S1377_OM1_0.01	0.0430842005797781
OM1_C_3F	S1411_OM1_0.01	0.0206291418676222
OM1_C_3F	S293_OM1_0.01	0.0343412714571946
OM1_C_3F	S321_OM1_0.01	NA
OM1_C_3F	S438_OM1_0.01	0.0390375704489406
OM1_C_3F	S498_OM1_0.01	0.0609192334400989
OM1_C_3F	S506_OM1_0.01	0.0193773164395297
OM1_C_3F	S538_OM1_0.01	0.0107466957293074
OM1_C_3F	S542_OM1_0.01	0.0665633357289246
OM1_C_3F	S574_OM1_0.01	0.0137021147267319
OM1_C_3F	S598_OM1_0.01	0.0335282320671179
OM1_C_3F	S600_OM1_0.01	0
OM1_C_3F	S644_OM1_0.01	0.014007543730234
OM1_C_3F	S686_OM1_0.01	0.0376585143746926
OM1_C_3F	S771_OM1_0.01	0.0123994533329924
OM1_H_1B	S1038_OM1_0.01	0
OM1_H_1B	S1050_OM1_0.01	0.0158399959273373
OM1_H_1B	S1062_OM1_0.01	NA
OM1_H_1B	S1070_OM1_0.01	0.0335547468594553
OM1_H_1B	S1074_OM1_0.01	0.0932621014705911
OM1_H_1B	S1149_OM1_0.01	0.0128542153617582
OM1_H_1B	S1159_OM1_0.01	0
OM1_H_1B	S1163_OM1_0.01	0.00170888797320462
OM1_H_1B	S1181_OM1_0.01	0.0223147040253755
OM1_H_1B	S1230_OM1_0.01	0.00846686183361567
OM1_H_1B	S1292_OM1_0.01	0.00712645522760347
OM1_H_1B	S1316_OM1_0.01	0.00999927178721627
OM1_H_1B	S1322_OM1_0.01	0.0145628976111472
OM1_H_1B	S1330_OM1_0.01	0
OM1_H_1B	S1334_OM1_0.01	0.0106574070193338
OM1_H_1B	S1377_OM1_0.01	0.0706751408680417
OM1_H_1B	S1411_OM1_0.01	0.0107916758824885
OM1_H_1B	S293_OM1_0.01	0.0359732416279723
OM1_H_1B	S321_OM1_0.01	0.026435304835463
OM1_H_1B	S438_OM1_0.01	0.0270068787640282
OM1_H_1B	S498_OM1_0.01	0.0748349326794625
OM1_H_1B	S506_OM1_0.01	0.00562859560501686
OM1_H_1B	S538_OM1_0.01	0.0133272645034379
OM1_H_1B	S542_OM1_0.01	0.1013702775331
OM1_H_1B	S574_OM1_0.01	0.00765554599959817
OM1_H_1B	S598_OM1_0.01	NA
OM1_H_1B	S600_OM1_0.01	NA
OM1_H_1B	S644_OM1_0.01	NA
OM1_H_1B	S686_OM1_0.01	NA
OM1_H_1B	S771_OM1_0.01	NA
OM1_H_1C	S1038_OM1_0.01	NA
OM1_H_1C	S1050_OM1_0.01	0.00657386758181189
OM1_H_1C	S1062_OM1_0.01	NA
OM1_H_1C	S1070_OM1_0.01	0.0474689131943484
OM1_H_1C	S1074_OM1_0.01	0.0956631101442179
OM1_H_1C	S1149_OM1_0.01	NA
OM1_H_1C	S1159_OM1_0.01	NA
OM1_H_1C	S1163_OM1_0.01	0.00674575927474697
OM1_H_1C	S1181_OM1_0.01	0.0129453545589898
OM1_H_1C	S1230_OM1_0.01	0.0104709819463267
OM1_H_1C	S1292_OM1_0.01	0.0208273949385617
OM1_H_1C	S1316_OM1_0.01	0.0203897565985942
OM1_H_1C	S1322_OM1_0.01	NA
OM1_H_1C	S1330_OM1_0.01	NA
OM1_H_1C	S1334_OM1_0.01	NA
OM1_H_1C	S1377_OM1_0.01	0.0492343346570993
OM1_H_1C	S1411_OM1_0.01	0.020425664978163
OM1_H_1C	S293_OM1_0.01	0.0271020329574482
OM1_H_1C	S321_OM1_0.01	0.0136784600617924
OM1_H_1C	S438_OM1_0.01	0.0324437978353601
OM1_H_1C	S498_OM1_0.01	0.042544762026358
OM1_H_1C	S506_OM1_0.01	0.0147881456103533
OM1_H_1C	S538_OM1_0.01	0.0283075274544773
OM1_H_1C	S542_OM1_0.01	0.0333856541343513
OM1_H_1C	S574_OM1_0.01	NA
OM1_H_1C	S598_OM1_0.01	0.00731851028339953
OM1_H_1C	S600_OM1_0.01	0
OM1_H_1C	S644_OM1_0.01	NA
OM1_H_1C	S686_OM1_0.01	NA
OM1_H_1C	S771_OM1_0.01	NA
OM1_H_1D	S1038_OM1_0.01	NA
