a	b	l1	r	marker	divs
C100L3	C100M2a	0.1142190309602864	0.9390217804109549	22	1211.0519144814755
C100L3	C100M3a	0.19938599531331033	0.7440060216004625	22	2114.0679387214923
C100L3	C100M3b	0.12194196165586822	0.9356852935119626	22	1292.937305433042
C100L3	C100M3c	0.1328516043390844	0.8862760660616401	22	1408.6110556543304
C100L3	C100M3d	0.09975637234389087	0.9146044365308259	22	1057.70592425006
C100L3	C100N1	0.2427529378575074	NA	22	2573.8828955794165
C100L3	C100N2	0.259322058733733	-0.3674151228133596	22	2749.563475161683
C100L3	C100N3	0.2476663662727426	-0.03509427496751093	22	2625.979440602699
C100L3	C100P1b	0.1879946681996423	0.6605863667021262	22	1993.286941075933
C100L3	C100P1c	0.1992178094925088	0.6326762865494819	22	2112.2846828265865
C100L3	C100P1d	0.21245320519235722	0.548160988169376	22	2252.6181383502503
C100L3	C100P1g	0.18501276319630702	0.7255637563499667	22	1961.670127899268
C100L4	C100M1a	0.1647111369499691	0.8206684137822984	22	1746.4142014042911
C100L4	C100M1b	0.12423586002125192	0.8469291488431837	22	1317.259259346219
C100L4	C100M1c	0.10666576562100082	0.9045183006591442	22	1130.9654667781247
C100L4	C100M2a	0.12212148763370455	0.8822551557954449	22	1294.8407997748336
C100L4	C100M3a	0.1912806576802036	0.7918450955143884	22	2028.1279287637328
C100L4	C100M3b	0.0916545824179915	0.9688613944439893	22	971.8035302444704
C100L4	C100M3c	0.115572958428289	0.9327642861774966	22	1225.4074595986785
C100L4	C100M3d	0.11584019115804742	0.9165956678663276	22	1228.2408990550032
C100L4	C100N1	0.29359591450126216	NA	22	3112.9654257382044
C100L4	C100N2	0.3133998931373164	-0.26143134309115823	22	3322.944848956064
C100L4	C100N3	0.3024366530932782	-0.04826713733865399	22	3206.702811769907
C100L4	C100P1b	0.2004557977041303	0.8117190955490106	22	2125.410936666991
C100L4	C100P1c	0.21179372274465355	0.8103297996897735	22	2245.6257179616014
C100L4	C100P1d	0.22787057089874627	0.7358546718484538	22	2416.086783618966
C100L4	C100P1g	0.20740808470324837	0.731411209500092	22	2199.125276646237
C100M1a	C100M1b	0.10567347109219938	0.9367834680819435	22	1120.444276231058
C100M1a	C100M1c	0.08699277676614127	0.94513606970333	22	922.3749139083997
C100M1a	C100M2a	0.18209857473704733	0.8847045619762985	22	1930.7713058459328
C100M1a	C100M3a	0.19880834160029687	0.7428645515170662	22	2107.9431394724465
C100M1a	C100M3b	0.13941671075529902	0.9001712877447996	22	1478.2201621866361
C100M1a	C100M3c	0.17496230279944128	0.8581373793088329	22	1855.1061936519486
C100M1a	C100M3d	0.17658505316180875	0.857362163811777	22	1872.3120385671793
C100M1a	C100N1	0.32170387686220814	NA	22	3410.9910817362193
C100M1a	C100N2	0.33359447228010713	-0.32555827327649384	22	3537.065766699867
C100M1a	C100N3	0.3213631919568082	-0.04623580811688104	22	3407.3788368813052
C100M1a	C100P1b	0.26196393751119734	0.6461819755782259	22	2777.5750273905637
C100M1a	C100P1c	0.2728069468748726	0.6508634285484487	22	2892.5422717999936
C100M1a	C100P1d	0.2804826610984211	0.6036177379570844	22	2973.9270316538327
C100M1a	C100P1g	0.2385995748380938	0.7008786900369612	22	2529.845240961717
C100M1b	C100M1c	0.0632431082824181	0.9839171263104601	22	670.5597720384445
C100M1b	C100M2a	0.12551300829368073	0.9455664689750005	22	1330.8007230357457
C100M1b	C100M3a	0.16832427974319095	0.7864707232489647	22	1784.7239599466104
C100M1b	C100M3b	0.10947376328473334	0.912692870480156	22	1160.7383594207279
C100M1b	C100M3c	0.1413976408000601	0.8692536658282366	22	1499.2237471671103
C100M1b	C100M3d	0.15944960977106204	0.8553957724602637	22	1690.6268031963057
C100M1b	C100N1	0.2896903083005049	NA	22	3071.554709617855
C100M1b	C100N2	0.30427524266568967	-0.29577792190252983	22	3226.197176263235
C100M1b	C100N3	0.2862552707370946	0.1028573785823465	22	3035.133381381143
C100M1b	C100P1b	0.23937694413622787	0.6200048807943537	22	2538.0876027542254
C100M1b	C100P1c	0.2442374279361947	0.66326982622051	22	2589.622781802476
C100M1b	C100P1d	0.26771427751201743	0.5563493511481986	22	2838.5452545791827
C100M1b	C100P1g	0.19073384250625153	0.7862096410347476	22	2022.330107177307
C100M1c	C100M2a	0.13025822076720486	0.9573118732809053	22	1381.1136927954076
C100M1c	C100M3a	0.1773392546446898	0.7821903611654202	22	1880.3087545440944
C100M1c	C100M3b	0.0929060863579212	0.9516451894670386	22	985.0730898764372
C100M1c	C100M3c	0.12827229705342624	0.9123707705314344	22	1360.0571604875647
C100M1c	C100M3d	0.14403067153173818	0.8948128972360804	22	1527.1414845325762
C100M1c	C100N1	0.29508893479668585	NA	22	3128.7957569179644
C100M1c	C100N2	0.3115513416866438	-0.28283518065941426	22	3303.344859755201
C100M1c	C100N3	0.3003643907810638	0.0638497133371668	22	3184.7308407295673
C100M1c	C100P1b	0.22833511114115182	0.6940457078424445	22	2421.0122530892377
C100M1c	C100P1c	0.2323390505180604	0.7107781366095328	22	2463.465585139996
C100M1c	C100P1d	0.25387685283486133	0.6227852648438135	22	2691.8285515405296
C100M1c	C100P1g	0.19899008358999126	0.771092337159834	22	2109.870129946018
C100M2a	C100M3a	0.23119968992895165	0.8230059546920352	22	2451.385069212623
C100M2a	C100M3b	0.1497229264195308	0.9356127733002715	22	1587.4958416096792
C100M2a	C100M3c	0.15623348237738358	0.9184611564827716	22	1656.526555587964
C100M2a	C100M3d	0.10386671318635733	0.9072079365118773	22	1101.2874194228846
C100M2a	C100N1	0.2137739552696913	NA	22	2266.6219072166064
C100M2a	C100N2	0.23008576990066887	-0.2591006683792521	22	2439.5742967740075
C100M2a	C100N3	0.21610731014205314	0.1632332840842551	22	2291.362214165288
C100M2a	C100P1b	0.16565342288784882	0.5587131607881922	22	1756.4051563219089
C100M2a	C100P1c	0.16797164602586168	0.6611520743763819	22	1780.9850231434184
C100M2a	C100P1d	0.176959083233005	0.50908134916128	22	1876.2778385743022
C100M2a	C100P1g	0.14197860043752783	0.8186101274024566	22	1505.3835987721934
C100M3a	C100M3b	0.1423003593588034	0.8491543746702719	22	1508.7951734838346
C100M3a	C100M3c	0.15168862377779052	0.9009088389589469	22	1608.3379160783315
C100M3a	C100M3d	0.21918700605511834	0.7617515765035867	22	2324.0158936807024
C100M3a	C100N1	0.4050457761209964	NA	22	4294.656140048361
C100M3a	C100N2	0.4206885063628059	-0.29966766612636503	22	4460.514300880136
C100M3a	C100N3	0.41003876735381156	0.13064986805842774	22	4347.596280939527
C100M3a	C100P1b	0.31764180817126336	0.5651608270402388	22	3367.921410915475
C100M3a	C100P1c	0.3237124489033988	0.7332554434520354	22	3432.2877517867964
C100M3a	C100P1d	0.34212308781097633	0.4993311105605802	22	3627.493745992799
C100M3a	C100P1g	0.2751389405209829	0.7711002581673321	22	2917.268145815354
C100M3b	C100M3c	0.0890912544904857	0.9550799201650101	22	944.6248441012734
C100M3b	C100M3d	0.14626567754178466	0.9292664680637777	22	1550.8390092321642
C100M3b	C100N1	0.3342477049958554	NA	22	3543.991921862958
C100M3b	C100N2	0.3490437905201525	-0.2874412981421003	22	3700.873201194263
C100M3b	C100N3	0.33365374262413916	0.041156163228337615	22	3537.694203686317
C100M3b	C100P1b	0.23832106847351253	0.7663582856066331	22	2526.8922683862565
C100M3b	C100P1c	0.23789056439345285	0.7991367627140182	22	2522.3276806291633
C100M3b	C100P1d	0.2589116216707987	0.6941541120469832	22	2745.211655796191
C100M3b	C100P1g	0.20420096289338519	0.7810357586920309	22	2165.120514259831
C100M3c	C100M3d	0.15264751430410095	0.8955600517880645	22	1618.5049276341394
C100M3c	C100N1	0.31517809795111384	NA	22	3341.798960446804
C100M3c	C100N2	0.32972409413735365	-0.2176000864778357	22	3496.0285698322223
C100M3c	C100N3	0.3165898523607014	0.052706021403413114	22	3356.7676383119065
C100M3c	C100P1b	0.24930898508158322	0.7009236650448697	22	2643.395948486586
C100M3c	C100P1c	0.23259762535117304	0.7894844874711655	22	2466.207225863482
C100M3c	C100P1d	0.24726845516004328	0.6766697972790204	22	2621.760432519926
C100M3c	C100P1g	0.21656699483715008	0.726822981016416	22	2296.2362007975908
C100M3d	C100N1	0.21417867658547526	NA	22	2270.9131231391266
C100M3d	C100N2	0.22021649082687408	-0.15897542011496815	22	2334.9314083132667
C100M3d	C100N3	0.21871844986393157	0.05613002649566971	22	2319.0478435439773
C100M3d	C100P1b	0.14110647511140223	0.6619134236676355	22	1496.13654916065
C100M3d	C100P1c	0.14047779403293456	0.7568489747725771	22	1489.4707123270205
C100M3d	C100P1d	0.1602380697855309	0.6117465468753398	22	1698.9867586431926
C100M3d	C100P1g	0.18308209045208565	0.7559526019975152	22	1941.1994155891675
C100N1	C100N2	0.03783992821276754	NA	22	401.21262735845943
C100N1	C100N3	0.039221039142540375	NA	22	415.85639575283705
C100N1	C100P1b	0.1295164130638932	NA	22	1373.2483867100752
C100N1	C100P1c	0.12727645660962528	NA	22	1349.4983729909122
C100N1	C100P1d	0.09599842809989773	NA	22	1017.8608517350872
C100N1	C100P1g	0.23210171103933658	NA	22	2460.949100560553
C100N2	C100N3	0.03383081888597234	0.5422723408904072	22	358.7044788935244
C100N2	C100P1b	0.13708272864580442	-0.13848110929913562	22	1453.4732047111195
C100N2	C100P1c	0.1350274107781735	0.07236338835472465	22	1431.6808937666513
C100N2	C100P1d	0.10732060231547043	0.06597735374628154	22	1137.908628752471
C100N2	C100P1g	0.23600320987272447	-0.15811554036906633	22	2502.31626671314
C100N3	C100P1b	0.14161764305306154	-0.18557701925593734	22	1501.5564070351518
C100N3	C100P1c	0.12346306854511052	0.13979356250460345	22	1309.0654357004782
C100N3	C100P1d	0.11747913328470995	-0.13924489107715457	22	1245.6184234791872
C100N3	C100P1g	0.22481355755022586	0.2522362025817982	22	2383.673604858867
C100P1b	C100P1c	0.06911892683576998	0.8498564560065611	22	732.8604346194181
C100P1b	C100P1d	0.07677468524757637	0.8599498283140237	22	814.0336051801933
C100P1b	C100P1g	0.20208100996638068	0.49198665104384354	22	2142.6428848378823
C100P1c	C100P1d	0.07280053846850838	0.8566111061535852	22	771.8961607914898
C100P1c	C100P1g	0.18030298058431055	0.6646535234209974	22	1911.732817093041
C100P1d	C100P1g	0.22753561442599246	0.39665981769971353	22	2412.5352767099507
C102L2	C102L3	0.4412364666998416	0.9551662499586343	23	935.0093246867472
C102L2	C102M1	0.4509702361624941	0.9535961896782708	23	955.6358274778739
C102L2	C102M2	0.45756237956095935	0.9696089842953565	23	969.6050163650431
C102L2	C102M4	0.3649826310994039	0.9638369557893918	23	773.422391805152
C102L2	C102M5	0.3603599435274393	0.9720142754748997	23	763.6266103793146
C102L2	C102M6	0.3325079312862235	0.9683169585686643	23	704.6063499924014
C102L2	C102M7	0.3320401566698902	0.9655392519631291	23	703.615104569296
C102L2	C102N3	1.83815952479339	NA	23	3895.1818937321677
C102L2	C102N4	1.814917362937808	0.22171252575369246	23	3845.930211922216
C102L2	C102P1b	0.2988766697959898	0.9798901312545646	23	633.3394773117756
C102L2	C102P1c	0.4392353594955407	0.9758237805083054	23	930.7688458575302
C102L2	C102P1d	0.33689591492807486	0.9750244856844454	23	713.9047782306434
C102L2	C102P1e	0.2968489161821248	0.9842963795776645	23	629.0425329741698
C102L2	C102P1f	0.4751909068165029	0.9661304480484048	23	1006.9610343018842
C102L2	C102P1g	0.33167399953487126	0.9762296998737062	23	702.8391933258217
C102L2	C102P1j	0.485867918162319	0.9321139759884336	23	1029.5863291756086
C102L3	C102M1	0.4922719536933706	0.9479484223331441	23	1043.1569050211265
C102L3	C102M2	0.502188523573959	0.941818218543359	23	1064.1707740166041
C102L3	C102M4	0.43723804132619193	0.9546182800469187	23	926.5363962445707
C102L3	C102M5	0.3300235606064683	0.972410661871704	23	699.3418038207685
C102L3	C102M6	0.390223112834204	0.9633685831815308	23	826.9086459176843
C102L3	C102M7	0.4507371921078085	0.954181332203385	23	955.141991676351
C102L3	C102N3	1.74919437577064	NA	23	3706.658845012797
C102L3	C102N4	1.7276606065391322	0.18249391854447924	23	3661.0273604310637
C102L3	C102P1b	0.37537758248928277	0.9712176316895773	23	795.4499829330947
C102L3	C102P1c	0.49086122237558805	0.956220221756238	23	1040.1674718343822
C102L3	C102P1d	0.38355152750664817	0.9679783374492833	23	812.7711143161735
C102L3	C102P1e	0.48162772194012443	0.9520114195499206	23	1020.6010722771791
C102L3	C102P1f	0.4652126513140303	0.9588558004403848	23	985.8164493841886
C102L3	C102P1g	0.4516235344828634	0.9540881367698334	23	957.0202099291164
C102L3	C102P1j	0.5864805838160635	0.9243680023773423	23	1242.791237807597
C102M1	C102M2	0.3545155146806884	0.9584189520880977	23	751.2418781969276
C102M1	C102M4	0.48259979485892573	0.9575362628938401	23	1022.6609592356452
C102M1	C102M5	0.42750035063141784	0.9681851880999858	23	905.9015841026204
C102M1	C102M6	0.4982015967018623	0.9453174946967932	23	1055.722211661511
C102M1	C102M7	0.4830679452339394	0.9284102724656834	23	1023.6530009163052
C102M1	C102N3	1.4539161108846415	NA	23	3080.9446262613687
C102M1	C102N4	1.4323823416531336	0.09196809245144313	23	3035.3131416796355
C102M1	C102P1b	0.35432341445335347	0.9681675374834974	23	750.8348050799297
C102M1	C102P1c	0.3667458902663318	0.9585142026286438	23	777.1588548750517
C102M1	C102P1d	0.40870480497847755	0.9478525485743996	23	866.0725768142685
C102M1	C102P1e	0.33732704563078647	0.9591061963825546	23	714.8183727714779
C102M1	C102P1f	0.42083731648875927	0.9350504841195658	23	891.7821730288073
C102M1	C102P1g	0.505368529041958	0.9497075365467642	23	1070.9094164215994
C102M1	C102P1j	0.3920796432296328	0.9639885474133795	23	830.8427569041888
C102M2	C102M4	0.4707914682723957	0.9620297787751785	23	997.6383323663599
C102M2	C102M5	0.458637601695559	0.9568466379135678	23	971.883483350058
C102M2	C102M6	0.4684218248907529	0.9691466527827821	23	992.6169009452677
C102M2	C102M7	0.42359181480462543	0.9688767179408745	23	897.6191375694575
C102M2	C102N3	1.4224857459787739	NA	23	3014.341599351345
C102M2	C102N4	1.4042112846827253	0.20829289285282443	23	2975.6168043605085
C102M2	C102P1b	0.3329479337694734	0.9833180316275812	23	705.5387444243509
C102M2	C102P1c	0.2747979082699173	0.9792312879512354	23	582.3149853377209
C102M2	C102P1d	0.40286066841291895	0.9760703010788438	23	853.6884639951046
C102M2	C102P1e	0.33911178903744377	0.979712661599114	23	718.6003623696608
C102M2	C102P1f	0.2584538162360661	0.9771811070767007	23	547.6807707872156
C102M2	C102P1g	0.4566602631995424	0.971516782960109	23	967.6933719894408
C102M2	C102P1j	0.47229933525982537	0.9449638173961367	23	1000.8336024766909
C102M4	C102M5	0.3356720358441296	0.9726746727448912	23	711.3112973147598
C102M4	C102M6	0.3225893067739389	0.9646677704671851	23	683.5881270961478
C102M4	C102M7	0.36691819551059424	0.9539374593483457	23	777.5239811106114
C102M4	C102N3	1.7914829678832205	NA	23	3796.271175219482
C102M4	C102N4	1.7699491986517126	0.14466516843666835	23	3750.6396906377486
C102M4	C102P1b	0.36575723463265103	0.9668408132703767	23	775.0638280444057
C102M4	C102P1c	0.35596414109622143	0.9634782714541581	23	754.3116136080587
C102M4	C102P1d	0.3052283911166586	0.9739197898279882	23	646.7991958773242
C102M4	C102P1e	0.3577507310722889	0.9681440356420362	23	758.0975162092399
C102M4	C102P1f	0.42893166204875993	0.9755854732173701	23	908.934627884688
C102M4	C102P1g	0.36681163042894604	0.9551636107464393	23	777.2981626378721
C102M4	C102P1j	0.4030390596363123	0.9520741850839026	23	854.0664868239126
C102M5	C102M6	0.37143132424117303	0.9623506832256703	23	787.0876000883544
C102M5	C102M7	0.4504920312188347	0.9468615888920268	23	954.6224794996865
C102M5	C102N3	1.8062318973690892	NA	23	3827.52513457959
C102M5	C102N4	1.7846981281375813	0.18975722608097917	23	3781.8936499978563
C102M5	C102P1b	0.3138388254611842	0.975930184280139	23	665.0452770816938
C102M5	C102P1c	0.36339047512904754	0.9744436481569646	23	770.0485077520653
C102M5	C102P1d	0.32365794578972495	0.9697055790597108	23	685.8526440159693
C102M5	C102P1e	0.3786152651307713	0.9658180931183498	23	802.3108470924199
C102M5	C102P1f	0.4484633975278184	0.9674381933239709	23	950.3236702202526
C102M5	C102P1g	0.35242844656472344	0.9690589740198099	23	746.81924249712
C102M5	C102P1j	0.3966214827643443	0.9508463226913048	23	840.4672159792702
C102M6	C102M7	0.14115563934876893	0.995729906829486	23	299.11815768618527
C102M6	C102N3	1.8340545242423878	NA	23	3886.483125423785
C102M6	C102N4	1.81252075501088	0.16971237044473303	23	3840.851640842052
C102M6	C102P1b	0.24356944739311845	0.9868329799869671	23	516.1398064505116
C102M6	C102P1c	0.3666461250315359	0.9715583634634081	23	776.9474457285878
C102M6	C102P1d	0.22760271938080626	0.9885977516227217	23	482.3052512789765
C102M6	C102P1e	0.281074138800453	0.9763428469149162	23	595.6147339143193
C102M6	C102P1f	0.44318483614675824	0.9798368372899995	23	939.1380487118198
C102M6	C102P1g	0.3385097011474642	0.9629225340860581	23	717.3244982154072
C102M6	C102P1j	0.4266970271931058	0.9443774482685051	23	904.1992884805495
C102M7	C102N3	1.740260871126931	NA	23	3687.728156426528
C102M7	C102N4	1.718727101895423	0.17862534873909244	23	3642.0966718447944
C102M7	C102P1b	0.26576943985262425	0.98306430132687	23	563.1830622196088
C102M7	C102P1c	0.33535501594850947	0.9690263643593632	23	710.6395111391225
C102M7	C102P1d	0.2551857169226898	0.9852417096128264	23	540.7554516836885
C102M7	C102P1e	0.2774459503623279	0.9723907426550572	23	587.9263620833588
C102M7	C102P1f	0.3692245478346171	0.977747963119929	23	782.4112945847294
C102M7	C102P1g	0.375702220560023	0.9630368770595814	23	796.1379125268581
C102M7	C102P1j	0.4796899602321378	0.9284501231870863	23	1016.4948267541386
C102N3	C102N4	0.05257022933618551	NA	23	111.39980110413636
C102N3	C102P1b	1.7031749781218255	NA	23	3609.140690541263
C102N3	C102P1c	1.5702410936678926	NA	23	3327.4449765380705
C102N3	C102P1d	1.7677263891944484	NA	23	3745.929410036762
C102N3	C102P1e	1.661324574120844	NA	23	3520.4569099927157
C102N3	C102P1f	1.4465369380520139	NA	23	3065.307669827132
C102N3	C102P1g	1.8232181768126876	NA	23	3863.5201868251324
C102N3	C102P1j	1.7219989360051704	NA	23	3649.02990522943
C102N4	C102P1b	1.6789291629395	0.2032333085670402	23	3557.762200794795
C102N4	C102P1c	1.5487073244363847	0.23959380723717844	23	3281.8134919563367
C102N4	C102P1d	1.7444842273388665	0.22220336819921532	23	3696.6777282268113
C102N4	C102P1e	1.6397908048893362	0.22734887876203283	23	3474.825425410982
C102N4	C102P1f	1.425003168820506	0.2560250054902605	23	3019.6761852453988
C102N4	C102P1g	1.8016844075811798	0.2603271524295722	23	3817.888702243399
C102N4	C102P1j	1.7026910122585353	0.048802469055091634	23	3608.1151347924583
C102P1b	C102P1c	0.2692906054946529	0.9833877806712333	23	570.6446456505699
C102P1b	C102P1d	0.24502740013366056	0.9867840612545454	23	519.2293049626253
C102P1b	C102P1e	0.23249066047657524	0.9885775446884454	23	492.66312250672473
C102P1b	C102P1f	0.342044537364189	0.9819905623251582	23	724.8150505004395
C102P1b	C102P1g	0.2764470424339525	0.9811001644867933	23	585.8096099605796
C102P1b	C102P1j	0.37890000385947015	0.9554169493046094	23	802.9142273352726
C102P1c	C102P1d	0.2626057594976453	0.9812330466742453	23	556.4790138113755
C102P1c	C102P1e	0.22262328075473953	0.9835283017291785	23	471.7534907187032
C102P1c	C102P1f	0.278197769529468	0.9779097585782186	23	589.5195167403433
C102P1c	C102P1g	0.3192159558680775	0.9908672339973436	23	676.4397728904956
C102P1c	C102P1j	0.4436110975087091	0.9287729636723671	23	940.0413247967696
C102P1d	C102P1e	0.2190828776466183	0.9842021651088764	23	464.25114182174497
C102P1d	C102P1f	0.3390381855530817	0.9914649968788147	23	718.4443917067582
