	OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_2	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_2	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_2	OM4_H_4F_3
OM4_H_4A_1	0.0249252324390563	0.00583627987644028	0.0255015704902478	0.00944012358024946	0.00896217636524599	0.0095830051169102	0.0191470161562676	0.0233354654692355	0.0216815106660102	0.010246756008528	0.00921446282618521	0.0183202076858744	0.0327418374932678	0.0178059378217585	0.0159237646393397	0.0161244106193397	0.00837402773222002	0.00598193610558232	0.0162428556333031	0.0241661944591849	0.00998903329142856	0.0121814957249315	0.00812073643297967	0.0121950064549714	0.0129826045268928	0.0169889526031538	0.0335470021193766	0.00215942759926852	0.00853275921518254	0.0146668578219153	0.0259285658901743	0.0124210286140653	0.0380249039044999	0.00732610908276629	0.00415610408178203	0.0211572022914093	0.0160170098533768	0.0175590401678318	0.0209172258410618	0.0267224645442247	0.00735583250209678	0.0265025824797881	0.00640405480140438	0.00979267749335986	0.0120116063839955	0.0105505258923558	0.00702691884314439	0.0108504987261208	0.0016130401476456	0.0100195567826568	0.0413457266039902	0.010937366908029	0.0273867427356421	0.00736929980846098	0.0180855710794059	0.0356659494268373	0.00856751254371904	0.0138660247232165	0.0412897356832247	0.0118974288571456	0.0418273261792956	0.0227888078893832	0.0147380385580621	0.00712497823693467	0.0187128447601662	0.0147707144663736	0	0.00726403126239271	0.00800565338688069	0.0159797673692288	0.0207792642056921	0.030830714878626	0.0157427230115753	0.0165773987447283	0.00870642964248946	0.0191768309852317	0.0203116766424318
OM4_H_4A_2	0.0183100349434297	0.00379770543510602	0.0187540709124447	0.00763589024806021	0.00355615584429764	0.0138228629261711	0.0252797600206073	0.0296428196508077	0.027740472620196	0.00684440686740601	0.00771444775241463	0.0245550732580785	0.0396950374924903	0.0238216613360214	0.0210031719912187	0.0213348368365449	0.0142355033652451	0.00945495622028423	0.0100899127307123	0.0176491622224425	0.00423912311322781	0.00897993562109049	0.00275995264575318	0.00756051615548268	0.0175319346471664	0.023339483551651	0.0402251189703034	0.00899926341266959	0.0105472281256975	0.0206101095755661	0.0327291523028036	0.0183169984295784	0.0444733477832365	0.0119720457970517	0.0088847770978899	0.0277142945017026	0.0215724816844271	0.0225249853822272	0.0271268996827135	0.0196296549348256	0.00612511802060351	0.0201638241575139	0.0100559189823105	0.0142241045403692	0.017409161783017	0.0161257972569781	0.0128132647057035	0.0141562507467622	0.00795909581412666	0.0155400481520951	0.0481626076032128	0.0119287450021284	0.0340760608619228	0.0130228329520736	0.0244018497428274	0.0423600745793875	0.012393160355757	0.0200512096055988	0.0475860238524214	0.0164944042989213	0.0481569989702193	0.0165575337600739	0.00907185589465817	0.0135813538340511	0.0131293202795927	0.0103519548612228	0.00726403126239271	0	0.0141244256001698	0.00985279186270745	0.0272796370758306	0.0377458812716255	0.0119995403720215	0.0226726140602671	0.0151427157889346	0.0246266904135647	0.0260850738116348
OM4_H_4A_3	0.0310154172187395	0.0111883829410967	0.0328688458065749	0.0119144979498474	0.0157429604761785	0.00465787422041008	0.0119974329832231	0.0159977052159873	0.0140942473994602	0.0134969653842323	0.0122835213471459	0.013211583029322	0.0268260510501499	0.0123589044354662	0.0081547211863634	0.0087253205952808	0.002859865290527	0.00837759905493173	0.0224059942327874	0.0289733454165625	0.0152486686042475	0.0171382756105266	0.0152011647699495	0.0165770520059289	0.00592519597862705	0.01249188740197	0.0273016457698058	0.00603571397206821	0.00725634193397628	0.00735105664152854	0.019310767875393	0.00713126598438567	0.0317747341362873	0.00348591175619045	0.00744818547182143	0.0144761598601373	0.00806285504715242	0.0102452412981345	0.014536289980567	0.0329404533827039	0.0108746668574331	0.0317537621369082	0.00569945403626074	0.00397508016799677	0.00560963019383807	0.00679039417359788	0.00313264586754578	0.00622662910709769	0.00658833943961909	0.00374403640347116	0.0343197024781348	0.00931218920063231	0.0200418794916514	0.00235666643935753	0.0106709008049585	0.0294840637730148	0.00489515888108962	0.00642079447827776	0.0345850993425887	0.00510223608252825	0.0348878536794811	0.0273421421456102	0.0203271288166556	0.00476760980665709	0.0238555536333266	0.0177490933835175	0.00800565338688069	0.0141244256001698	0	0.0214231479098798	0.0149740746941768	0.0238852959437574	0.0189187241821062	0.00901919160111255	0.00325313853357886	0.0115361017254875	0.0126430505247978
OM4_H_4B_1	0.00971644267220913	0.0106624256699157	0.0153434527115732	0.0103604628457556	0.00756008475231929	0.0192180388948648	0.0329812634845237	0.0371299689693251	0.0349222849947542	0.00917421709111566	0.00966665197445342	0.0334134814095121	0.0480808531728687	0.032492724861272	0.0269779542712487	0.0282252481883244	0.022244991872791	0.018669413805665	0.0028588680838131	0.00859184731545827	0.00694613279367109	0.00684134866829779	0.00862608632753584	0.00517755035524396	0.0232704886128382	0.032376849198837	0.0485975638082626	0.0176205270975834	0.0162053154535794	0.0281550891020007	0.040719744777516	0.0268180607124374	0.0529063103306208	0.0190570904463995	0.0181565419820224	0.0357798899224564	0.0279596913012493	0.0292194308194402	0.0353988005569606	0.0122029964841442	0.0106357083847814	0.010564122348129	0.0177005661374263	0.0203826702181018	0.0251328874767519	0.0212861871207912	0.0209784035943547	0.0193324856345456	0.0163834721406392	0.0232709938534235	0.0555728554659542	0.0166432806778147	0.0411589032797158	0.0207989421144825	0.0318818087196668	0.0507746665243363	0.0191870708258141	0.0275801967692573	0.0556436924391172	0.0220718419716256	0.0559763937470434	0.0072848805439153	0.00199881848673397	0.0223992323327714	0.00365187147594017	0.00723776930633525	0.0159797673692288	0.00985279186270745	0.0214231479098798	0	0.035875798298453	0.04507204825556	0.00658501234582695	0.0300190353891915	0.0233836448224371	0.0314237166538176	0.033068637710685
OM4_H_4B_2	0.0452757095414379	0.0252648117343045	0.0452750465177883	0.0264196895515197	0.0295909877331713	0.0186330991812035	0.00571063194713492	0.00664426762686658	0.00774211192964742	0.0276446026935379	0.02715582857477	0.00337848938525246	0.0131972867110772	0.00436190167558775	0.0136103207386221	0.0110610971042811	0.0136993752593251	0.0184520990625316	0.036696969146189	0.0432600607178181	0.0292377810043034	0.031875476586521	0.0287815501476366	0.0312244651067772	0.0158381774473916	0.00476120963418846	0.0130134109079592	0.0187366371746295	0.0208469542846198	0.00900832622820093	0.00684966505785314	0.00932344218895589	0.0172597703609241	0.0172093522522696	0.0184831830682673	0.00321124657158135	0.0120049423711855	0.0115193083767287	0.00280855705023791	0.0466591655931448	0.0254491398319736	0.0463358874351068	0.0184922912793427	0.0169710733515028	0.0115498882855517	0.019095223260325	0.0149160814399277	0.0190247948849042	0.0198607819625746	0.0129916293113095	0.022236913127013	0.0219155843995194	0.011047212587118	0.0151788823708539	0.00679987304766531	0.0151405676030099	0.0175569828270306	0.00936693370268815	0.020712580475943	0.0166716942137005	0.0214801593979094	0.0417734168720469	0.0348619465241105	0.0137585424649572	0.0385851251815089	0.0320356810314351	0.0207792642056921	0.0272796370758306	0.0149740746941768	0.035875798298453	0	0.0134574798302952	0.0338049087829323	0.00820635958704148	0.0125401577237565	0.0100546123300632	0.00882051245851666
OM4_H_4B_3	0.0546360737335362	0.0350369355440881	0.0562835800171899	0.0353591874282313	0.0392896254117117	0.0263192072665151	0.0143427278547298	0.010318229106665	0.0125321898524711	0.0370829788200408	0.0355804671095859	0.0167659339377084	0.00804893298994993	0.0173540797596706	0.0200217159505216	0.0194167133943199	0.0239683732860794	0.0300913772213455	0.0459771058585929	0.0524635170410681	0.0391192716339884	0.0399746727150866	0.0386877227966532	0.0401169082306276	0.0232852536357172	0.017801436743677	0.0092009061938249	0.0288584854973637	0.0301409055756064	0.0183370759771788	0.0066769739660904	0.0210092905478905	0.0135540237356052	0.0267352655163216	0.0296764943500137	0.0114975762902609	0.0184237426321733	0.0194261793740844	0.0137714577750438	0.0567851567190569	0.0346062258661129	0.0551286570277621	0.0288294308711808	0.0254801033589074	0.021927647382665	0.0247476396300368	0.0253096056645288	0.0271654941948998	0.0298353427815936	0.023156932235076	0.0108082001117953	0.0311396275677296	0.00463774051101786	0.0251284008969492	0.0142689272101372	0.0104701299472576	0.0272193183003917	0.0183355479195647	0.0154749906012683	0.0239722208055833	0.0149566982345253	0.0507098417966182	0.043847732092105	0.0246842856634871	0.0471179208001553	0.0408865626355042	0.030830714878626	0.0377458812716255	0.0238852959437574	0.04507204825556	0.0134574798302952	0	0.0415847191736907	0.0162367824209987	0.0228106782605624	0.0167229152404951	0.0147011561191482
OM4_H_4E_1	0.0147857651676041	0.0105208310288248	0.0219079052699864	0.00792743525866143	0.00996590863696041	0.015637576107236	0.0301643519190719	0.0339599100912775	0.0316026934797741	0.0079382260580288	0.00685074169087793	0.0317751588410429	0.0455300408160759	0.0307197380688313	0.0231956168356166	0.0251214877943937	0.0203036080243882	0.0186960809697249	0.00872739288548558	0.0118621394988474	0.00835282657478649	0.00617340607065375	0.0109967018077667	0.00451300661147026	0.0196074442759185	0.0309809990803974	0.0459938473692842	0.0168516641998086	0.0136672439870794	0.0254193441628353	0.0378723984782453	0.0250982717751001	0.0503522991134486	0.0167507539379287	0.0180216515838107	0.0331432950397182	0.0243404096237739	0.0260132839797503	0.0330515401298968	0.0177706453577635	0.00899109478419271	0.0139244888901178	0.0161989779510982	0.0172491405579412	0.0228457878904361	0.0176865888034963	0.0192999075459738	0.0158048609934752	0.0156139633904134	0.0210570447161148	0.0519732003294621	0.013914584781304	0.0375281944355473	0.0187878193669137	0.0288652851755963	0.0481849079351088	0.0168258614676915	0.024813156775452	0.0527186690789025	0.0183357127841265	0.0528060764105817	0.00985887936078082	0.00629329105821416	0.0212398028728231	0.00682153399289245	0.00515462499397742	0.0157427230115753	0.0119995403720215	0.0189187241821062	0.00658501234582695	0.0338049087829323	0.0415847191736907	0	0.0269954968879474	0.021527914008624	0.0280597006605802	0.0297111245108078
OM4_H_4E_2	0.0396860696173409	0.01987870170819	0.0413249694138992	0.0199602496218556	0.0246352535395817	0.0113959773162899	0.00331164361493366	0.00711691823647939	0.00511675554797673	0.0214410818541506	0.0207476633024797	0.00802076447482262	0.0194430323314195	0.00690052475723817	0.00544377188812928	0.00381586789505446	0.00851320202117164	0.0148535355820453	0.0312251055221407	0.037035458543037	0.023675082642164	0.0259693635996395	0.0240540747873406	0.0250312042113219	0.00797027086652454	0.00869351342820674	0.0192004676615576	0.0144386854961093	0.0142890722239482	0.00225857648938562	0.0114337650957118	0.00633559065768539	0.0234065273266258	0.0110499348110713	0.0147334627046047	0.00652206430824989	0.00380734118194461	0.0047780810152552	0.00675050751382704	0.0413621880303739	0.0193886768166083	0.0401727663516378	0.0130015988268164	0.00986326282988894	0.00587484810237911	0.012950993889507	0.00995525137989805	0.0116346546942046	0.0152509043188085	0.00727102030540754	0.0260399230907507	0.0151521796013623	0.0120643870806101	0.00965167070960142	0.00204433602284564	0.0214024211401018	0.0112180924596119	0.00271495845299682	0.025818848737898	0.00893370388693692	0.0260296052188885	0.0354002230432434	0.029076474299053	0.0103347001203575	0.0324658667420693	0.025397127870268	0.0165773987447283	0.0226726140602671	0.00901919160111255	0.0300190353891915	0.00820635958704148	0.0162367824209987	0.0269954968879474	0	0.00804643831182552	0.00380297606220531	0.00394418634869082
OM4_H_4E_3	0.0328299154364009	0.0127978586703554	0.0336975205964366	0.0141775751495326	0.0172239853422957	0.00770317087342881	0.0104455041754895	0.0146822887729081	0.0130868025838187	0.0154562961363186	0.0147532147896016	0.0103963766225696	0.024874513318249	0.00965884105095345	0.00901554609055572	0.00827193876501793	0.00185886515511369	0.00760093333867748	0.0242179865959932	0.0309756450656872	0.0168815683551445	0.0194378630973906	0.0165056025518112	0.0187580398592816	0.00771669411334812	0.00951132308292636	0.0252793246464452	0.00655488755354036	0.0092536688689475	0.00613722737431511	0.0176216915148497	0.00434218246221873	0.0296679485834822	0.0053107855290644	0.00698129671190763	0.0126118766871345	0.00849020055520442	0.00982606753773676	0.0123560758563134	0.0344586031520733	0.0129929660479895	0.0338609200538086	0.00660634784647176	0.00632798942747529	0.00430269230089522	0.00946163250405516	0.0026972241650983	0.00863973353565766	0.00752478189989803	0.00293133460389743	0.0330727906574557	0.0111101821493953	0.0191729879716834	0.00301681663820817	0.00948998565808086	0.0274452278902688	0.00633860632505613	0.00536320828209151	0.0327224926308567	0.00750816137154113	0.0332068559032974	0.0294595488475455	0.0223337367759072	0.00251079532898492	0.0260592703493466	0.0199692383690402	0.00870642964248946	0.0151427157889346	0.00325313853357886	0.0233836448224371	0.0125401577237565	0.0228106782605624	0.021527914008624	0.00804643831182552	0	0.0109597116928784	0.0118500134598717
OM4_H_4F_2	0.0411028976555149	0.0217030316509435	0.0431175320234605	0.0211250360562246	0.0266681050848379	0.0127816940518969	0.00438305696306417	0.00693577212879119	0.00430285126496239	0.0225228121392675	0.0222197900414207	0.0101772182196954	0.0203958285228483	0.00873021936674536	0.00515225194991763	0.00335234612089978	0.0109074586565359	0.0168760384545179	0.0329069411711339	0.0378726305419949	0.0251397797656802	0.0278226483926144	0.0261646365974381	0.0263655946683676	0.00847279636937887	0.0113437138060141	0.0194411616087638	0.0170627549430768	0.015303178276169	0.00495033348521806	0.0124032103992582	0.00884912283478081	0.0231007596512493	0.0127772380966358	0.0170553667801744	0.0080400871816099	0.00435841785758052	0.00276026333771584	0.00772788426530154	0.0426147658206357	0.020930676366755	0.0412838236832914	0.0146264676186874	0.0111237214765302	0.0076183638684117	0.0154172196245902	0.0123038155512496	0.012309814931786	0.0177255423419908	0.00931977995615864	0.0256661564882453	0.0155473531596392	0.0122534688188775	0.0118775388529577	0.00450276592776621	0.0215955105644659	0.0124658966725077	0.0059482819480716	0.0248725310553249	0.00988658926666109	0.0249455892830702	0.0362413616215288	0.0306618425529781	0.0132185272749253	0.0338583679199366	0.0261241533807402	0.0191768309852317	0.0246266904135647	0.0115361017254875	0.0314237166538176	0.0100546123300632	0.0167229152404951	0.0280597006605802	0.00380297606220531	0.0109597116928784	0	0.00205333451491228
OM4_H_4F_3	0.0427597307984917	0.0232018857188235	0.0446556485632233	0.0228138795841504	0.0280916052793121	0.0142529550169908	0.00330927823412449	0.00491484654380586	0.00225221684295745	0.0242613664218158	0.0237801555637399	0.00957880418288682	0.0184224731981705	0.00838641230793015	0.00670594606288864	0.00512554676530787	0.0120853009354188	0.0181835882411189	0.0344626831713302	0.0396851742162495	0.0267780610161091	0.0292350521133349	0.0275579044280975	0.0280103899136418	0.0101320228316707	0.0108887436747301	0.0175123043128878	0.0181759897304109	0.0170331763817354	0.00574371360537352	0.0104345182541577	0.00956933540936519	0.0212772931868967	0.0142655543437081	0.0182763262573796	0.0064301506512029	0.00552968952023118	0.00476589656906509	0.00652293279629148	0.0443433752155517	0.0225086262127648	0.0430065770570186	0.016166533826913	0.0127062653606812	0.00893503692039119	0.0161619728681177	0.0135184961596192	0.0140444676910123	0.0189227236676441	0.0106215014282809	0.0236720172347598	0.0174292774700627	0.0102694444911873	0.0131569892885216	0.0036106221120693	0.0196646266379166	0.0141165112080566	0.00657679790880871	0.0231054126319075	0.0114131000888126	0.0231564517307175	0.0380397806998634	0.0322351157234537	0.0140971721291312	0.0354743750683651	0.0279365045266199	0.0203116766424318	0.0260850738116348	0.0126430505247978	0.033068637710685	0.00882051245851666	0.0147011561191482	0.0297111245108078	0.00394418634869082	0.0118500134598717	0.00205333451491228	0
