	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_1	OM4_C_3H_2	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_2	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_2	OM4_H_4F_3
OM4_H_4A_2	0.0439386567110013	0.0288087712720208	0.0592394399320144	0.0549927506984915	0.0524176057395815	0.012101670661616	0.0119472926354517	0.0397424098684024	0.00932407650450942	0.00667857779120132	0.119543125597479	0.108337712063727	0.0890474986456617	0.0609195634590903	0.0130822056615579	0.0111842449864105	0.107772996971466	0.0946178990253952	0.0782650776453798	0.0910970167990026	0.0593491187321014	0.0726234251252458	0.0857063815090199	0.0507593379824008	0.0597305172237205	0.0371726801817508	0.0152331783948398	0.00947726001342949	0.0412586494342764	0.0299062966795608	0.0217743796404445	0.0297956854381663	0.0139475638708611	0.0118087344522872	0.0350328574443667	0.21528569132722	0.008349675705186	0.0317125708511164	0.0154901095155463	0.00804851396561258	0.0392494316999865	0.0289192160747189	0.032732814633877	0.0488050278500111	0.0169613628139204	0.0107074099017944	0.0434803365841139	0.0331104838638931	0.0186318582402848	0.0331264849120967	0.0199727522882165	0.0153496058016083	0.073859998379853	0.0586835462501522	0.0488659684811931	0.0378223953727881	0.0247486609449902	0.018265872578117	0.0115464478818515	0.0174398370433614	0.0479206688960969	0.048854418364691	0.0404313639139254	0.0580805046672892	0.0461519792310512	0.0331598446795456	0.0234842245699396	0	0.0156863902577725	0.0245202472587016	0.0133085792702225	0.0207394737777845	0.0170695400219363	0.0125292009159264	0.0142033255283111	0.0525489194651328	0.0597227906642423
OM4_H_4A_3	0.0579146412882737	0.0430886614948131	0.0728985124908046	0.0684140160122017	0.0517320326903665	0.0211382816927687	0.0257053964344011	0.0393945166668762	0.0143321922989303	0.0127968774508097	0.13278955229314	0.122049658763695	0.102802999770918	0.0584233036619251	0.0239784232806579	0.00873388622043404	0.119819177313477	0.108362103574002	0.0925602799193261	0.100916118316524	0.0728649468806982	0.0865712396645961	0.098020602642651	0.0641895333759285	0.0736017010155571	0.0387643428744704	0.0284067323260692	0.0225001399545303	0.0539599917186224	0.0438197330653055	0.0350063123737189	0.037377746201588	0.025499310933128	0.0264754913633675	0.034211856609303	0.208264291323358	0.022379140282416	0.0280202716437507	0.00609922365151172	0.0143321970498844	0.0496938891300326	0.0174587020585829	0.0468444793715168	0.0492017468088372	0.0232140078039058	0.0118342082604281	0.0556421765396465	0.0472298418441303	0.0324904603034065	0.0388758517355648	0.0328935433361312	0.0306505966132009	0.0872308742037296	0.0722152714282893	0.0625904932356576	0.0518227004695316	0.037561521097364	0.0234775999922323	0.0110818014800469	0.00798704406635263	0.0611125544047157	0.0627303664660442	0.0544253426413322	0.0696829403294914	0.0601949501892867	0.0463173483283482	0.0270740623948971	0.0156863902577725	0	0.0364076433618723	0.02538719885476	0.0338445113906252	0.0227471220370959	0.0271969587613427	0.00449776378691727	0.0667916760869493	0.0737571765447155
OM4_H_4B_1	0.026188712918449	0.0231701233532178	0.0411054655372609	0.0407909605089665	0.0447169057049972	0.0163539923234569	0.0186495273156659	0.036899416212728	0.0230074087017209	0.0286033660509607	0.102062858733065	0.097255763971082	0.079165584994107	0.0554730672029713	0.0162294995575803	0.032690643983573	0.0862945633954323	0.0792991298890796	0.0635098842383226	0.0671975229870019	0.0421092753723246	0.0584279514892619	0.0631954434254522	0.0369977445805728	0.0481398986245751	0.0295800262010278	0.014065187480731	0.0194070357018236	0.0182397366681499	0.0209280722103972	0.0216299942975047	0.0162005985656187	0.0135661485725092	0.0170347264840074	0.0323982114340281	0.214802439804272	0.020271620381614	0.0376991798084316	0.0348657641390661	0.0293616528844364	0.015685532356379	0.0472111212066878	0.0245138007770423	0.0407668561648643	0.0166674868210582	0.0265947053854408	0.0196727588715853	0.0168180508034425	0.0150170513699679	0.0179340810685379	0.00872804691838023	0.016021390148774	0.0523721297905314	0.0459582390875919	0.0373652806610797	0.0272458456161232	0.0162753757412996	0.0228677311720429	0.0314153631891586	0.0401060609551827	0.0262484711645359	0.0350640877318157	0.0291046623353758	0.0339088016467275	0.0318272684000563	0.0136099505761118	0.0219369681543162	0.0245202472587016	0.0364076433618723	0	0.0156810064534254	0.013601470617103	0.0195248599139693	0.0167115311455278	0.0333076730746959	0.0377142372181591	0.045980101157202
OM4_H_4B_2	0.0334438975275253	0.0197791339748417	0.0481390449485068	0.0443437614669777	0.0527031265621084	0.0111962177907955	0.00968412059684256	0.042178488276091	0.0155773349404323	0.0161954000501852	0.108603190225479	0.0991268446977867	0.0801521561037221	0.0625929129725938	0.0114365140041971	0.0207776214803362	0.096506244733046	0.0841394828991036	0.0681838660468805	0.0813172861999666	0.047967910747376	0.0624171582987186	0.0747112343306598	0.0402778156531397	0.0498162136409506	0.0368995956182139	0.00718486057432093	0.00810522526135587	0.0312868359308272	0.0197396492343035	0.0130710995942569	0.0263372968156685	0.00983859187676646	0.00716175649345884	0.036741488393696	0.216488988335912	0.0101896445495063	0.0375372531976552	0.025702813837757	0.017140391918861	0.0312043384835047	0.0392732728266846	0.0228311381526103	0.04889777588574	0.0170931862794328	0.0177198792665151	0.0333789029386194	0.0229496840090549	0.00997197177913843	0.0283429949607957	0.00952730766633891	0.0103431157642533	0.0628880805999283	0.0481708250814791	0.0385411833803106	0.0275279680749555	0.014236767711674	0.0219319052461368	0.0212287915959141	0.0289123494635106	0.0369067847605061	0.0381757642658058	0.0302289916186812	0.0477799289592739	0.0355487302038308	0.0228997501073343	0.0243667694057321	0.0133085792702225	0.02538719885476	0.0156810064534254	0	0.00929629758213817	0.0191447615107721	0.00658307190741345	0.0236381212117419	0.0422061038570056	0.0497124821994193
OM4_H_4B_3	0.0252123223635624	0.0129560366584443	0.0401298639208054	0.0364998635128412	0.0558112964063857	0.0174388401589487	0.0114186058484361	0.0453156980690692	0.0231102868216384	0.0233267782471559	0.100855119659307	0.0915716552488162	0.0727255834261622	0.0661701743042438	0.0143610967505809	0.0281865052343782	0.089571899587461	0.076183973622945	0.0599308003012132	0.0761018591207681	0.0398572042203928	0.0547388259183569	0.0675996190447539	0.0322685366445225	0.0423166509254121	0.0399381696430334	0.00690587561421089	0.0126443200857595	0.0248200305851258	0.0124459434110841	0.0102127652751561	0.0262052725696859	0.0125153674213382	0.00979211481712612	0.0408808052249148	0.222036597539607	0.0143513136822099	0.0427195226025906	0.0336235243939716	0.0234299373631529	0.0280271871029746	0.0470297482032381	0.0157947873388764	0.0509754190135695	0.0221754033744738	0.0249678970924034	0.0271576249636099	0.0149782656968279	0.00910839613660283	0.0297584634006722	0.00622853193286816	0.0110048568064511	0.054932911480681	0.0405709101228528	0.0310560716343981	0.0202093003148532	0.00773071277834835	0.0254848569396347	0.0279260898488408	0.0365405797676922	0.0295123074324779	0.0301666914189696	0.0229468788834187	0.0417615244340195	0.0278124352971486	0.0152374295919508	0.0280923499082092	0.0207394737777845	0.0338445113906252	0.013601470617103	0.00929629758213817	0	0.0234765681390541	0.0090674069106176	0.0322050816535884	0.0339216862513121	0.0422084867833116
OM4_H_4E_1	0.0436490066056001	0.0351537474493721	0.0592707932370345	0.0574725223016786	0.037342093249003	0.00954028263928107	0.0179751859204511	0.0237893891444676	0.0101594483003311	0.0186103527296012	0.120148126758016	0.11356632912914	0.0948949330644708	0.0462285464030753	0.0104574383012063	0.0200394251818877	0.104228264926493	0.0968948298521631	0.0807075480057275	0.0817308768892685	0.0600474476936399	0.0758768313669155	0.0808956831130587	0.0531146948997443	0.0645029712649281	0.0215831847150544	0.0181083050025776	0.016660419976266	0.036109779151505	0.0346242822716229	0.0302317881432773	0.0150108642669245	0.0113036556169824	0.0190972615415104	0.0197917091380185	0.210473208585876	0.0165221742862178	0.0196706011809045	0.0190258716550962	0.0193055142692213	0.0298431094846751	0.0298656859677855	0.0384614566244135	0.0322995999771328	0.00561336865387338	0.0122226274879003	0.0371124035540336	0.0334498110374328	0.0245702142045554	0.0200605289469669	0.0201580365997278	0.0226057623344151	0.0704442954245383	0.062614998527997	0.0534405413333837	0.0426592871947464	0.0276248148713408	0.00519236414395276	0.0170706250666426	0.0254868947168548	0.0449029706800629	0.0518125573747655	0.0449801874477409	0.0508271101915529	0.0490087374949622	0.0301981164531159	0.00753142389802766	0.0170695400219363	0.0227471220370959	0.0195248599139693	0.0191447615107721	0.0234765681390541	0	0.0201749904542516	0.0195853809728703	0.0547149549514597	0.0631702467706043
OM4_H_4E_2	0.0319349415314008	0.0168327177183782	0.0471585320570364	0.0430584556619009	0.0552112923417339	0.0135284415411158	0.00580515385237682	0.0435661951943938	0.0172618969244763	0.0161958944348474	0.107674566137322	0.0968565468901016	0.0776843586115908	0.0649540806155463	0.0111991105580659	0.0215221761649188	0.09675652826964	0.0826009238743676	0.0660949123217063	0.0825055601153069	0.0471122075699518	0.0607038816196375	0.0747665420032418	0.0388340402704604	0.0478922447850297	0.0392227249380087	0.00584130291541963	0.00655011431646754	0.0310240422286866	0.0178326750912821	0.0113010148877751	0.027252637919203	0.0101442866335367	0.00183456780396066	0.0390979700852759	0.220435013253044	0.00704793434364676	0.038831576749588	0.0269803512944865	0.0164177204730803	0.0322109794977511	0.0404081802617918	0.0206721091000221	0.0508287943034463	0.0192336896700413	0.0193539936990202	0.0335706584027189	0.0211950455613552	0.00849566127797165	0.0311893414694713	0.00994602622949058	0.00554917718543411	0.0621649618274348	0.0467453402458571	0.0369097337180729	0.0257436644112777	0.0136403392111801	0.0218618540993255	0.0214143881272495	0.0292102907058635	0.0365587229057286	0.0366307479968277	0.0284567980289073	0.0483549990532455	0.0340077692816953	0.0220798837994069	0.0260603818057439	0.0125292009159264	0.0271969587613427	0.0167115311455278	0.00658307190741345	0.0090674069106176	0.0201749904542516	0	0.0256119059246346	0.0402723034451777	0.0478978893748551
OM4_H_4E_3	0.0557500824200585	0.0419435678912779	0.0708203455809353	0.0668744275906271	0.048015780150576	0.0183054976334072	0.0244111341666899	0.0362207675343765	0.0113130851807026	0.01299090412777	0.130950388872203	0.121219620448149	0.102055218970997	0.0549932678048556	0.0219323117867238	0.0102169507696339	0.117104588328452	0.106851730864634	0.0910630611522012	0.0973513109321676	0.0710103110113116	0.0850400401534155	0.0951341436482289	0.0626857125774993	0.0723933360511706	0.0349424282623358	0.0266505661066751	0.0212788351103673	0.0509924419227861	0.0423469364241647	0.0340241594199625	0.0339540528478287	0.023222257818038	0.0249313504731566	0.0307180887337263	0.206536232956797	0.0210944643149939	0.0255897756691515	0.00560359285935167	0.0148654184718709	0.0460883949666018	0.0182360667878725	0.0455506451185544	0.0457860699241614	0.0195487909202712	0.0101319824303098	0.0525913041217656	0.0450418446113008	0.0305021172878775	0.0350083168631901	0.0305594898536018	0.0286693956154034	0.0846572240684995	0.0709120981624957	0.061305520999342	0.0503972008974075	0.0359397668426249	0.0209129607405151	0.0114564078713533	0.0109744539914289	0.0584520742922681	0.0611857206578567	0.0529238409975065	0.0664273268763718	0.0584474201797007	0.043893613792094	0.0238314637885699	0.0142033255283111	0.00449776378691727	0.0333076730746959	0.0236381212117419	0.0322050816535884	0.0195853809728703	0.0256119059246346	0	0.065112531335567	0.0721309452196172
OM4_H_4F_2	0.012647307123491	0.0250089017818171	0.0110834974793061	0.00832836262585849	0.0795232255677576	0.050300999277905	0.0425606327998982	0.072391369011421	0.0562428823229388	0.0559465211685921	0.0683254028219165	0.0598534457315866	0.0422754931157762	0.090478797676257	0.0466529239150476	0.061167143715573	0.0630566970704059	0.0428222383429748	0.0262693796713252	0.0643744369928563	0.0100221561086432	0.021711605966557	0.0442170736958086	0.00822206956063226	0.0127649857493179	0.0657578658106045	0.0392802806073232	0.0452028445129274	0.0267113710279332	0.0231304245601782	0.032834269053716	0.0502759539524753	0.0449857203111707	0.0413614873190521	0.069267967699341	0.24063476862673	0.0460241696795195	0.073785470084052	0.0668824358151899	0.0555540116584384	0.0403134007037417	0.0803567370027354	0.0211042696369762	0.0746656539335597	0.0531908373710699	0.0585366777485676	0.0290742916070376	0.0214613919205611	0.0350301129431772	0.0530800086602418	0.0356687653166629	0.0381923159424308	0.0290263161594588	0.0111055047765785	0.00923792581436831	0.016011039209332	0.0300107629034369	0.0562219434142636	0.0609106271194273	0.0690686921067049	0.0193002178607115	0.00550880763623572	0.0135578405790438	0.0344763957633107	0.00767369124609754	0.0257565848733144	0.058302072339956	0.0525489194651328	0.0667916760869493	0.0377142372181591	0.0422061038570056	0.0339216862513121	0.0547149549514597	0.0402723034451777	0.065112531335567	0	0.0106618281221629
OM4_H_4F_3	0.0213506613816228	0.0324275027689671	0.0128902502914383	0.00905146381170148	0.0873817095867318	0.0584761574630483	0.0504743470587625	0.0811183051786327	0.0640438370352683	0.0634248300307805	0.0609647692507663	0.0521809238926957	0.035085404755275	0.0983727695679859	0.0551262078646642	0.0686686358249569	0.0587202443336128	0.035297421800817	0.0206238257345852	0.0663723343580463	0.0119224689654224	0.0131261022508065	0.0431629314414092	0.012808801731724	0.00787228150940668	0.0739957014095711	0.0473226930066222	0.0530276564234516	0.0346591746174846	0.0304377392737663	0.0393355271608183	0.0591061225989903	0.0535273534736374	0.0491936604592989	0.0776589479057752	0.243938052743315	0.0538299073657693	0.0824836509249617	0.0743946646320492	0.0630802262558467	0.0481964237819004	0.088148229477779	0.0282284163409113	0.0831327749461877	0.0612765076884373	0.0664694635780025	0.0370127931352321	0.0300040738780332	0.041780565847638	0.0610204527062518	0.0436711048577914	0.0455270566951581	0.0298005539195208	0.00715804698858397	0.012938286504834	0.022809489831151	0.0374918093669634	0.0648868069122297	0.0687881880884738	0.0762982239224713	0.0265371592690788	0.0127956738781023	0.0197480122228385	0.0400869813040206	0.014694268931106	0.0346699498260014	0.0671313615678478	0.0597227906642423	0.0737571765447155	0.045980101157202	0.0497124821994193	0.0422084867833116	0.0631702467706043	0.0478978893748551	0.0721309452196172	0.0106618281221629	0
