	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_6F_3	0.12290072994894	0.134142351425843	0.10779897803192	0.0288098673405146	0.0186987757848672	0.0112926489297017	0.022509975299432	0.0197696745195637	0.0244119348321541	0.0595783306149219	0.0271156854448711	0.030301373934817	0.0367315904744793	0.0265965799990833	0.00882158988509856	0.0449107252942119	0.0458839346950694	0.0699519919524562	0.0118189032054898	0.069328228574313	0.0549443707994919	0.0253122637042689	0.00965802474984969	0.0122539060107379	0.0241867976015512	0.0369938718331631	0.0370134753811295	0.0168515312601318	0.00910059687860137	0.0135827670792746	0.0386037773540926	0.0302130861252501	0.0271767720316717	0.00554809978533414	0.025043569239036	0.0623411087958848	0.0617676397412667	0.00593855943471166	0.0204161229197263	0.0330027558836075	0.0244862055367478	0.0332763131798718	0.021048020891173	0.0163840099933248	0.0235211560291584	0.0239966912437596	0.0238201183368601	0.033034559395131	0.0336936856499167	0.0506214701318204	0.0224524785612941	0.0152164058718735	0.0309211262732978	0.0199132299243873	0.0134992053602798	0.0459528281180728	0.0443226880429557	0.0320042156081765	0.00307335149743595	0.0123128691026048	0.0074963513263833	0.0476189011049101	0.0411992188632466	0.0181924091932302	0.0215853649151472	0.0239795769304736	0.00707138972812153	0	0.0313574798188468	0.0354015309715218	0.0241352330183249	0.0162547326947997	0.0221970491284054	0.00637869418880941	0.0170748346268381	0.0311359234857088	0.0235470804862536
HT29_G2_6G_1	0.137045939977453	0.145984257408656	0.120279562793273	0.0164579776722961	0.0154648778050511	0.0327307406925878	0.0131603518734806	0.0124067540703088	0.0155069651181906	0.0338768874838329	0.0129910370152902	0.0578427206081036	0.019322757063313	0.0519143852459691	0.0238298367232864	0.0230532607955883	0.0762455458182827	0.0975202238663426	0.0305839967801272	0.0448814810882847	0.0289347240943577	0.0167525462958113	0.0236177536190939	0.0409079809493445	0.0114979154651604	0.0662115740179556	0.0161240923996388	0.0174777860543204	0.0280740284574959	0.0207477241547076	0.0166951575462645	0.0292137014786462	0.004706811732203	0.0333168786722927	0.0066356398181832	0.0350095822033046	0.0338073626795815	0.0323639918304937	0.0134200297935973	0.0118235235793594	0.0126819301480393	0.00715876669951504	0.0181729341811335	0.0162409891046041	0.0177618016564086	0.00890983692412757	0.0545206731038262	0.0128525372469297	0.0617075832962071	0.0283566806929923	0.0506971428207946	0.0213935288378457	0.00324635058929466	0.0161597628127816	0.0228093363651389	0.0191094854830501	0.0206598227831287	0.0410120916412313	0.0301993003807911	0.0195687642786098	0.0241232021468542	0.0762528824654562	0.0104324432439266	0.0147112864095245	0.0501738784044475	0.0525355869367503	0.0248647782332375	0.0313574798188468	0	0.0127064519259055	0.0359103734616001	0.0157084242416348	0.0468305799499783	0.0339037113870586	0.0160144665202867	0.00830968053163388	0.0144517994437288
HT29_G2_6G_2	0.128127716672643	0.136298713660315	0.111058288395467	0.0105022641469682	0.016791083085428	0.0324870077597093	0.0142793552229659	0.0164648238896598	0.0134499840573229	0.0244445047331189	0.00995522708055	0.064676328026682	0.0106876400007325	0.0595176485100106	0.0268321186113243	0.011661749707042	0.0812026494192293	0.104653882016024	0.0384401001327472	0.0348703518337874	0.020389276335367	0.0126823601513644	0.0261892457158926	0.046644064491648	0.0114329515334021	0.0721886131592116	0.00398569565120547	0.0187614509011395	0.0348865436377138	0.0227388558217479	0.00429149301681933	0.0408799999068407	0.0124786458607957	0.0387895308077489	0.0136824908207185	0.0270002154458922	0.0264195956945552	0.0381249914128686	0.0158163044972101	0.00961682847971959	0.0109819368777654	0.00890956243350177	0.0167323232392786	0.0211098913145411	0.014929766268198	0.0149343220088586	0.0591770469996551	0.00491097855513056	0.0683260193730099	0.0167874978049638	0.0570954350249928	0.025430357706512	0.0103604466182558	0.0160407910157929	0.0268912464593578	0.0108739076626827	0.00937717416417658	0.052230922155152	0.0345291838393982	0.0232640354100991	0.028549092211939	0.0826645521805308	0.0122943783598232	0.0174242936857127	0.0563508489272442	0.0587995215258343	0.0283358030735806	0.0354015309715218	0.0127064519259055	0	0.0462676200362269	0.021582640183072	0.054575023529531	0.0391805250734732	0.0197865497768286	0.00578366174980858	0.0121702579596197
HT29_G2_6G_3	0.146092349900829	0.157587706276307	0.131227563999082	0.0431106941839144	0.0330960678459415	0.0351972332200131	0.0350384438569053	0.0310614436132116	0.0385265425063295	0.0696362247530703	0.039853371206973	0.0278707584986075	0.0496835241695662	0.0209132838222904	0.0275392251846575	0.0570811875976649	0.0488447185087807	0.0643954372149183	0.0129522225999803	0.0805036881745672	0.0643622525378573	0.040484634468523	0.028649157003373	0.0208229829542813	0.0364819069087491	0.0373593294858532	0.0491235623316941	0.0324945441851504	0.0174946447999665	0.0304080023854629	0.0503654240168418	0.013874151834929	0.0341303948731934	0.0201711617480904	0.0326191644000018	0.0708744374389609	0.0696325690036546	0.0190556034403587	0.0329312599127013	0.0425880312814518	0.0376441621142725	0.0407023526210011	0.0370433464705694	0.0280081523187003	0.0391464463528281	0.0322947909799241	0.0317537439888852	0.0446019804078454	0.0319946983348755	0.062942269283704	0.0236687136864745	0.0282903222432242	0.0373761872913007	0.0350274825097534	0.027409774285882	0.0547244358912687	0.0554535893193125	0.00811227671613905	0.0236318761572424	0.0275803985587719	0.024352338470849	0.0453812754209095	0.0455583035696367	0.0314884985735531	0.0241123304830789	0.0254178345539095	0.0263109416463632	0.0241352330183249	0.0359103734616001	0.0462676200362269	0	0.0263036837051905	0.0165746985311876	0.0210850488886353	0.0298023403815599	0.0408725589178693	0.037907077384349
HT29Root1_1	0.130188936639088	0.140202749559927	0.114139923568925	0.0187443396493257	0.00818112436371492	0.0193832185436998	0.0114851641783799	0.00635212885915364	0.0148259433900229	0.0459162284367625	0.0156064212625468	0.043502933422986	0.0261124867509103	0.0380692360618122	0.00903264114178796	0.0326069236880741	0.0611908755052777	0.0836311407588243	0.0178278839669696	0.0564157861726114	0.0415140105160613	0.016003731511276	0.0103983275895551	0.0265915999574679	0.0114148407013994	0.0516026165790634	0.0242604050347186	0.00845364179677855	0.0150751858701291	0.00722577956371364	0.0255007958705173	0.0243231304878433	0.0120428129219908	0.0189010662917373	0.00945983660846261	0.0481257400545837	0.0472057662032781	0.0172247013247633	0.00905290451292207	0.0205950758549596	0.0117555248712267	0.0191157508873538	0.0136839041748138	0.00753254839019215	0.0154052143147792	0.0105926263669174	0.0394427796224849	0.0203308564645404	0.0477157477393856	0.0378182864422618	0.036292982408569	0.0129306203524861	0.0158304632937696	0.0105320919652855	0.0131058125130829	0.0312698819893418	0.0307948820847323	0.0334249349804696	0.015785437539969	0.00577823158164778	0.00880187292285046	0.0618291380261312	0.025334143911715	0.00662711484802142	0.0357974149039556	0.0380821512383647	0.0102412393889316	0.0162547326947997	0.0157084242416348	0.021582640183072	0.0263036837051905	0	0.0332300662354265	0.019836066980706	0.00804263295739883	0.0169925763894754	0.0123135480441854
HT29Root1_2	0.137401790637612	0.14972785940319	0.123610582678445	0.0492609137350138	0.0386879402496098	0.0325769483321129	0.0418041488022218	0.0382149420083567	0.044539184322971	0.078928159064618	0.04682594146166	0.0116901496458778	0.056781721541038	0.00553834215146455	0.0296741141133566	0.0649791321246334	0.0324346132632091	0.0508525074807727	0.0168438999641562	0.0893034290000592	0.0739310428929441	0.0460008741948456	0.0308806808506954	0.012377934972762	0.0435436554594638	0.0211502501755538	0.0568578046679499	0.0372840926194607	0.0207227889335388	0.0338662208606239	0.0583236860506917	0.0291039297445447	0.0438096602371774	0.0178315143998022	0.0418182723939698	0.0809992520837277	0.0800591238161734	0.017481942651452	0.0395731632813831	0.0513215402877335	0.0442289249221045	0.0505552969659343	0.0417930554904538	0.0344701397297433	0.0442420373365411	0.041113877859629	0.016399460064633	0.052483898960446	0.0165744579305295	0.0707793082426377	0.00776157961122712	0.0330662454259949	0.047529485304676	0.0403259796545191	0.0314630159736874	0.064344884142251	0.0638637146283311	0.021060607809827	0.0227946947361855	0.0319997720583614	0.0269686435838878	0.030024492189397	0.0569967610837682	0.0375700320436725	0.00892421227659984	0.00931844528064982	0.0280851710787746	0.0221970491284054	0.0468305799499783	0.054575023529531	0.0165746985311876	0.0332300662354265	0	0.0184309201807908	0.0359171084433694	0.0495833942023371	0.0438428437397435
HT29Root1_3	0.125291697228501	0.136879292822085	0.110386911914327	0.0321910006553054	0.0225195180838648	0.0163684373365691	0.0254731635661708	0.0230579252583875	0.0275360710880427	0.063340654530239	0.0303598466410607	0.0269197592250101	0.0397155046012223	0.0232644649136053	0.0139906086936698	0.0485181530120226	0.0431152311220134	0.0660947499871096	0.00877870857671349	0.0731691462154628	0.058127308863168	0.0288692630096219	0.0137075516427193	0.0076477410364583	0.0277575053954391	0.0335332909709698	0.0407619467908417	0.0207398517025993	0.00694911727313414	0.0187911571818452	0.0424448860023558	0.029603970440444	0.029886720872466	0.00191263873600743	0.0280878400061761	0.0658583823475139	0.0652885086250743	0.00703210376805085	0.0235230231925987	0.0354232436949577	0.0285916401948042	0.0357965086186424	0.0244057855815551	0.0186367200576451	0.0268683230721691	0.0263146125143517	0.021245792104491	0.036384622257363	0.0293953635834566	0.0548818611729601	0.0186693465616437	0.0160187476911759	0.0335819782780206	0.0236333390499548	0.0141982551515465	0.0497136546267816	0.0482978373741512	0.0283925199810899	0.00520391427882159	0.0162879968129099	0.0120044175005021	0.0440911810693373	0.0441411782430962	0.0218097503105622	0.0175745117864422	0.0202284352932398	0.0117110511442719	0.00637869418880941	0.0339037113870586	0.0391805250734732	0.0210850488886353	0.019836066980706	0.0184309201807908	0	0.0197050833725799	0.034416297247699	0.0275751004502552
HT29Root2_1	0.12598973322741	0.136000602511323	0.109729022034956	0.0136154433194834	0.0047815005108799	0.0181054390155189	0.00591791800578901	0.00469451360491261	0.00888181143462259	0.0438201649326318	0.0109817124532256	0.045886343503907	0.020963516520825	0.0410640057472206	0.0102917410329087	0.0292576372649799	0.0625328450791581	0.0855174222603567	0.019651894109792	0.0538644365024796	0.0385178048687946	0.0107672379426675	0.00835479113235705	0.027269080671105	0.00849258404301977	0.0531284577778337	0.0214250976747564	0.00453146821995314	0.015511677699802	0.00951444301682453	0.0231043139182058	0.0296551347601654	0.0114072678112544	0.0195202475613358	0.0102320080155994	0.0462082365192854	0.0456587113051566	0.0199207065805917	0.00398737099899246	0.0160241250274804	0.0101954701134143	0.0164162762784594	0.0074168582337849	0.0018580519058968	0.00936108351124345	0.00748464380617864	0.0404635622914593	0.0168272776837873	0.0489233046678135	0.0359095031473168	0.0379885701540429	0.00660785121232856	0.0147359827772291	0.00574372710249782	0.00763522434458002	0.0303026080047522	0.0289757407044489	0.036582219916781	0.0154812457941955	0.00608848323340581	0.011039290418857	0.063626676332775	0.0255529226187953	0.00393171325594198	0.0371029227983906	0.0396698116294508	0.0104660190235661	0.0170748346268381	0.0160144665202867	0.0197865497768286	0.0298023403815599	0.00804263295739883	0.0359171084433694	0.0197050833725799	0	0.0148432793195945	0.00926307826424755
HT29Root2_2	0.129570834230473	0.13825321526039	0.112653609310393	0.00898210841283314	0.0126844860198452	0.0296393495809893	0.00959962110881202	0.0115805373147046	0.0099359496026885	0.0294813435768839	0.00645152304248907	0.059936867312156	0.0118269475779673	0.0546499160509639	0.0228735196745484	0.0163453317829221	0.0769362127245972	0.0998175861536642	0.0331916977575689	0.040009784144975	0.0245576355855399	0.0102435475752625	0.0220483117669864	0.0418797327671772	0.00715281234194224	0.0675829625393282	0.00852357269141515	0.0147534702264196	0.0297162445710028	0.019240515220089	0.00964311458298784	0.0359955866136055	0.00699873820952923	0.0340503559284827	0.0085754633065287	0.0316105559324496	0.0309194020607766	0.0335708723689693	0.0110324234498781	0.00661693213833912	0.00789545051296535	0.00488569516993771	0.0133228294511452	0.0159654466835998	0.0119901176027628	0.00923445938589878	0.054887484550853	0.00476645726627448	0.0634505104610273	0.0224514590959707	0.0523315486488053	0.0204541254474086	0.00540643613928973	0.0122418303530274	0.0219735035978232	0.0155426208823372	0.0149253134985378	0.0467381705968509	0.0300207071750527	0.0188797058972728	0.0242038123220034	0.0779969220748165	0.0124904337554529	0.0129491193130715	0.0515878149396287	0.054066426335667	0.0241150936886924	0.0311359234857088	0.00830968053163388	0.00578366174980858	0.0408725589178693	0.0169925763894754	0.0495833942023371	0.034416297247699	0.0148432793195945	0	0.00915902741836918
HT29Root2_3	0.123170482363728	0.132421517272797	0.106551324017333	0.00708076688352911	0.00520276935328567	0.0206090823015191	0.00520583931829819	0.0070457813377328	0.00515146458748355	0.0360603939183693	0.00519952070510414	0.0533973311223775	0.014822053054793	0.0487164581450787	0.0151152881068201	0.0215424227045689	0.0692660106101283	0.0932541854627431	0.0281605242809063	0.0458895738777099	0.0316563550737664	0.00464740154103851	0.0141797036432094	0.0350420995399005	0.00315554768753549	0.0604866967763418	0.0134883231009897	0.00684036629606705	0.0241599195530916	0.0114781543268554	0.0150716513493151	0.035620588165758	0.0103813404061204	0.0272489597962258	0.00958576258795603	0.0389406609240942	0.0385088060976708	0.0268949873496895	0.00573922694221762	0.0122838130450812	0.0025129177425869	0.0130216656992689	0.00593616489126058	0.0109464359941486	0.00559889547818993	0.00930081304889255	0.0472176096952687	0.00997317556093603	0.0568251756622546	0.0273348942400576	0.0456345568136051	0.0150101559327804	0.012231409213959	0.00419390507811985	0.0160858119969776	0.0229906530334496	0.0208646322921356	0.0447513196669736	0.0227198623182498	0.0118741921762848	0.0171775987754139	0.0710748993845852	0.0211715477271669	0.00651192955966806	0.0447935369527665	0.047267833580288	0.0165196178071364	0.0235470804862536	0.0144517994437288	0.0121702579596197	0.037907077384349	0.0123135480441854	0.0438428437397435	0.0275751004502552	0.00926307826424755	0.00915902741836918	0
