	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_4G_3	0.0391466720940919	0.0142243856823123	0.0394976825896694	0.044163660838422	0.0360372795324424	0.0385592409563739	0.032575676307007	0.0219581779121879	0.0505922272979105	0.0229619936647422	0.0356963754010214	0.0139013309908794	0.0184166262646834	0.0448933354004588	0.0202983287850597	0.010447517716901	0.0310702685617546	0.0394142914207709	0.0422017105727769	0.0303422344325063	0.0419811027123011	0.03891768621801	0.0215977052688332	0.0451312124044489	0.0462229173827814	0.0243459661617165	0.0227043786515882	0.039866287826741	0.018792912586222	0.0157508286215123	0.0310283601874352	0.0327221258029043	0.0185237391845687	0.0204684709557214	0.00460900901313013	0.014382842113194	0.0178728731917241	0.0245986903218355	0.0185248441800036	0.0193627471360232	0.0267753330617294	0.00973118673356227	0	0.0352477398691634	0.0242785110195499	0.0117416100478735	0.0505097612925017	0.00865204702198111	0.0367518617011076	0.0113343915736579	0.0355708033110856	0.036154658915709	0.0385657756546241	0.0407449762551698	0.0332756335686382	0.0625884940625123	0.0218371959136884	0.00164775890712667	0.0196495755823037	0.037442931365177	0.0245129090276096	0.0351479474391202	0.0136699384828134	0.026253716728635	0.0238232740348705	0.0145679874993643	0.0329124917212995	0.0395988047171086	0.0107566294432177	0.253090620254112	0.247279127609077	0.0154806151662063	0.00573456790963307	0.0308579377175981	0.0216685860687615	0.0313564431807067	0.0155483555913506	0.0128377641692212	0.0353616325431543	0.0314123039940427	0.0069031663963044	0.0136463020521752	0.0233094038162765	0.0091037655587183	0.0205602632129957	0.00883749234400801	0.0142394094680971	0.0271529095432779	0.0173526245605215
HT29_G2_4H_1	0.0204724503670487	0.0428466043551362	0.0124356023631419	0.0259948210141955	0.0226791561416058	0.0130485280699511	0.00516550726506052	0.0188063162541627	0.0230560393187899	0.0257796797098666	0.0176635213162538	0.0410190507906582	0.0246465928709255	0.0172821797820676	0.0486196565183847	0.031534419559568	0.0272187151776572	0.0270042240113434	0.0275203876084805	0.0176932166347462	0.0197452728650438	0.0192419631700678	0.0276627574652635	0.0225598882649106	0.0170438498354051	0.0259820112413951	0.0167654049829177	0.00967075110151959	0.0221459419938607	0.0319107378463722	0.00545602223647441	0.0139222142100435	0.0502423400429412	0.0291467554029615	0.032138452800754	0.0296776790276219	0.0233132613794972	0.0304439899530681	0.022173432076533	0.0224460062115432	0.0217898464799469	0.0327698949556138	0.0352477398691634	0	0.0166040921388915	0.0421237622287697	0.0196778553391871	0.0333012581520208	0.0194049130023188	0.028580848939977	0.00900303552127533	0.00487481869601351	0.020779744534194	0.00954015821717724	0.0139089995161113	0.0293937254901341	0.0143434968799136	0.0358473098120303	0.0244792438290688	0.0107778696301518	0.021936341316744	0.0226016922907655	0.0380535339091635	0.0289620441058383	0.0237948254030325	0.033016720769471	0.0156768512533293	0.0261607474946829	0.0287549118005305	0.223796157368282	0.217679874353492	0.0257335060594907	0.0312763192075507	0.00998164222213898	0.0197056200598464	0.0123792098131802	0.0206780370710831	0.0378739714630151	0.0139007383740266	0.00791938121226103	0.0285127350463599	0.0221833457736828	0.0189166718166273	0.0284554697223782	0.0280218102213233	0.0378709561517202	0.0339533447066029	0.0193365987243156	0.0248640155681203
HT29_G2_4H_2	0.0227138657959345	0.0330367669538398	0.0180168427634656	0.0221385587239445	0.0135313687460897	0.0242830273187897	0.0137794783992269	0.00309084966354778	0.0293887999398281	0.0184921212543268	0.0173606941511827	0.0343576276985671	0.00980989952731834	0.0221146029976449	0.0334608041062912	0.0230197598226906	0.0257272569701872	0.0186063887089161	0.0296368100835023	0.0201876635706817	0.01908786230529	0.0200337215743185	0.0158701780101232	0.0216193576425463	0.0248920301990258	0.00966362186602339	0.0077821051322509	0.0204381904577825	0.00743924866501737	0.0210839299940743	0.0138549141542939	0.00854493769469661	0.0407956366398025	0.0260850408497241	0.0206422756544629	0.0248391677891019	0.0193741541957452	0.0224622786488429	0.0133770466604052	0.0194323679761625	0.0158607436591391	0.0204360791573202	0.0242785110195499	0.0166040921388915	0	0.0343835013270853	0.0275096885585762	0.0193598179837632	0.0193891368765954	0.0146530559611832	0.0166186702644046	0.0184768014084881	0.0170376481102578	0.0186114817078891	0.0103596483782129	0.0393693788281947	0.00635418084747738	0.024277786382644	0.00864897764380014	0.0232682693071773	0.00873943005158033	0.0140405834653698	0.029184953284021	0.0238285503907436	0.018183520063008	0.0279805829553745	0.0180449065951115	0.0215431486428236	0.0229182402624621	0.232700770270017	0.22742406802682	0.0108570094213532	0.0215953593020444	0.0154313267091983	0.0206706001814998	0.00773790065051471	0.0152971799703625	0.0257209576000228	0.0117850635389343	0.0184675062030606	0.0189686045418734	0.0112631832097712	0.0213026420178545	0.0208160296616687	0.0140567188240734	0.0243237965090351	0.0183691158302929	0.00939691038770491	0.0151407275999823
HT29_G2_4H_3	0.0464245242394306	0.015389329702492	0.0477223761009728	0.0543721003547861	0.0468864391764191	0.0435794998535198	0.0398907178650102	0.0322943549407984	0.0586434239149184	0.0307083798080026	0.0439333632412445	0.00709829934255066	0.0291919281542981	0.0536609199775842	0.0276065880421063	0.015416513683739	0.0358264781804157	0.0502039529640158	0.048186992961577	0.0357473187679463	0.0515801042298071	0.0471643063841901	0.0314009327933958	0.0551101789454502	0.0540928446106843	0.0358125171314465	0.0316552226520504	0.0468911899081271	0.0294856160935177	0.0239829218641458	0.037945346389905	0.0425523811952283	0.0140490279930724	0.0227535884510102	0.0152863330887483	0.0156634591889949	0.0228665596959153	0.0313353276665471	0.0267147954196639	0.0242409699157438	0.0346466247149095	0.0192242154737075	0.0117416100478735	0.0421237622287697	0.0343835013270853	0	0.0589533382502683	0.0202545108022109	0.044725145703024	0.0227255159135962	0.0428765888896464	0.0425828542074153	0.0482735922107726	0.0488259146774606	0.0427094888973569	0.070724307300084	0.0305846646385618	0.012718485778856	0.0307276570904403	0.042371743784435	0.0350609971410128	0.045589545275869	0.0164871115970772	0.0316784116640359	0.0305470566055533	0.0135620727555436	0.0397498055817796	0.0488956335690077	0.0135367231768558	0.259736760463744	0.253317709051101	0.026690901256539	0.0135316633252313	0.0374746114410039	0.0249267499136111	0.0408150265497158	0.0220077453529832	0.0205770472428155	0.044872329060341	0.0366261458952769	0.0154381589420051	0.0231647061267163	0.0263252804464344	0.0145943333382316	0.0309440292869944	0.0187969388772118	0.0257187361153743	0.0368301247293233	0.0256354633625876
HT29_G2_5A_1	0.0197516997027013	0.0596437916297989	0.0116161477163175	0.0170942279683522	0.0222333320260351	0.0221181228162161	0.0196899630818323	0.0296480529209733	0.00879502703598625	0.0414439406768977	0.0187016007598388	0.0589504084527643	0.0346457399913143	0.00651907486479649	0.0585157382749882	0.045844011171183	0.0342910995427727	0.0227444709250794	0.0266551114731568	0.0277483122425366	0.0123469491824613	0.0168527669989247	0.0408744455288508	0.0124709798150564	0.00727350142741083	0.0331064503885563	0.0281897842997	0.0139107717000616	0.0347737961047004	0.0473623588549466	0.021998663505087	0.0204171096019779	0.0672650752091712	0.0480067477855583	0.0465489681129294	0.0454914611924148	0.0417975638451555	0.037946546266786	0.0340809853777299	0.0411004969472833	0.0289671957692836	0.0452044870959849	0.0505097612925017	0.0196778553391871	0.0275096885585762	0.0589533382502683	0	0.0466609370506731	0.0195325667795921	0.0420712304279269	0.0168697805090482	0.0188515370097449	0.0168186671785628	0.01057613798746	0.0178993156052427	0.0129883227925075	0.0295500050465795	0.0506299094898387	0.0340121252855943	0.0227512172126558	0.0329697630967897	0.0216656258050333	0.0552322907638186	0.0371223072325407	0.0332773896686306	0.0488148253960137	0.0224166376321136	0.0217098226072199	0.0463240136385357	0.206650629761875	0.201300904882493	0.0383482123613133	0.0464515854114357	0.0226284275908124	0.0390081112184213	0.0197805681383491	0.0382779314120557	0.052921802101177	0.0160895558131398	0.0260624931760773	0.044259758275847	0.0372064868048511	0.0383515742381997	0.0444555973540929	0.0359119387571405	0.0517542332169628	0.0445556722632435	0.0256156393521705	0.0362962838799543
HT29_G2_5A_2	0.0372413930637675	0.0173279289482088	0.0363305624986205	0.0386197251734116	0.0295827529456149	0.0385370686008669	0.0305599458250831	0.0170384418589088	0.0473527272845784	0.0194611896392108	0.0329050426568846	0.0213045804094648	0.0134371361238457	0.0409276543870542	0.0178986140985401	0.0152495976092652	0.0321144270521938	0.0331558034705331	0.0414671686530617	0.030744758475903	0.0371960008723842	0.0359649475282631	0.0155607781469726	0.0397323635959102	0.0432120556003604	0.017073904453598	0.0199974496483615	0.037868424943902	0.0129643384642346	0.0123632824012502	0.029498748180423	0.0275771040098567	0.0237665369740736	0.0225357110976935	0.00748618054580848	0.0201200202462877	0.0187847085415332	0.0244200936151645	0.0176597698705693	0.0200723107917917	0.0251497512797148	0.00993299964024287	0.00865204702198111	0.0333012581520208	0.0193598179837632	0.0202545108022109	0.0466609370506731	0	0.0342291930534876	0.00494455010314862	0.033548546446376	0.034785260799448	0.0338440762391523	0.0375029932849072	0.0289534728116775	0.0586916782520329	0.0189783623496592	0.00788516929777415	0.0137684218080104	0.0374623583572614	0.0180711078795679	0.0295298746326872	0.0160827252362368	0.0271695243071701	0.0237879921211516	0.0213514878384418	0.0317479726993177	0.0354654729956178	0.0161321034764991	0.250085531357419	0.244790586668518	0.00893120764082822	0.0109989872288812	0.0298659465187288	0.0238409268996535	0.0269627104560695	0.0163655157259522	0.0104388378799	0.0307826264320497	0.0313816245239793	0.0101322276524831	0.0115072940446966	0.0254651040534091	0.013933011983791	0.0160856462112489	0.00533738767727583	0.00709220079669237	0.023110360099969	0.0166729098487906
HT29_G2_5A_3	0.00384767789413814	0.0488065274523789	0.0100071141786977	0.0163608248781195	0.0194063211033614	0.0161225337009019	0.0148234615144935	0.0194837766622146	0.0152782196701241	0.0370302855699317	0.00226115083733991	0.0466505903133577	0.0212768924744618	0.013766454530197	0.0433395598164852	0.0298953958464072	0.0158209931153336	0.0182681205015924	0.011415691062494	0.0127612882615397	0.0128148540346965	0.00297427413522204	0.0352218399686555	0.0175352431661871	0.0133154254239757	0.0238570900569857	0.0150843611662859	0.0128014362660352	0.0260259687643748	0.0393372231518976	0.016290204090483	0.0186832789388911	0.0549287030635925	0.0410708869311638	0.0323223010066123	0.0304946359208013	0.0340820857531206	0.0189094888908031	0.0183469013865534	0.0340274364572373	0.010805542931684	0.0295148265205548	0.0367518617011076	0.0194049130023188	0.0193891368765954	0.044725145703024	0.0195325667795921	0.0342291930534876	0	0.0306512587482997	0.0106645022787981	0.0164349373509247	0.0102036617865191	0.0151542256900209	0.0117260580863851	0.0321593768450228	0.0210512804101889	0.0366209777650071	0.0218859479218497	0.0180209276614485	0.0278514087920807	0.0141756618268702	0.0453735688025618	0.0180776311093821	0.0152386199811032	0.0334719154962436	0.00724048457599757	0.0094059666367554	0.0341405464506953	0.217220304671919	0.211610351436693	0.0280739669177209	0.0319870716565646	0.0126796754054083	0.0310809572258345	0.0147473038774864	0.0281687998908331	0.0428731022649754	0.0132141904048662	0.0206595856034744	0.0310460004679948	0.0257334203040297	0.0308911359841455	0.0304736644815104	0.0206958562357555	0.0395397439539051	0.031382028068643	0.0118972261402883	0.0199311101004492
HT29_G2_5B_2	0.0337295280428639	0.0198062860379191	0.0319099555636536	0.0348566935342482	0.0256132288126626	0.03456829137959	0.0259962647803683	0.0125666628456898	0.0431732502307761	0.0161340234976551	0.0291489957396987	0.0230488725300073	0.0103898232694081	0.0364924721861307	0.0220429080008275	0.0156861141455117	0.0301317991257346	0.0297123050584764	0.038616592624327	0.0275400109533986	0.0330058534428092	0.0322067097636478	0.0123125077516365	0.0355169170390224	0.0388335617423186	0.013775275867145	0.0160417484844409	0.0334319288025729	0.00813111366053515	0.0112296862864234	0.0249979017533631	0.0228339836722919	0.0271001113899919	0.0207062058867392	0.00900853877629983	0.0196561668375112	0.0158835978053611	0.0233964513638751	0.0150178856500257	0.0169788090025886	0.0223511438153561	0.0112236124622215	0.0113343915736579	0.028580848939977	0.0146530559611832	0.0227255159135962	0.0420712304279269	0.00494455010314862	0.0306512587482997	0	0.0291962261153469	0.030288292302022	0.0299628318251059	0.0328065526053052	0.0245354196213607	0.053953081542506	0.014249843796274	0.0110721438442174	0.0103793250874608	0.0333696446896101	0.0136008329087591	0.0258402376946547	0.0172660888651229	0.0257935253244083	0.0215852934411589	0.0215929423380712	0.0281059713212908	0.0322898206479562	0.0153696850061071	0.246252604583738	0.240921823821351	0.00430549113390849	0.0117075279519832	0.0257647174643397	0.0207225189292383	0.0223195134305586	0.0130506333927963	0.0124133191052425	0.0262714833379614	0.0271689082156061	0.00951284953555436	0.00748430453410118	0.0222492758619824	0.0133747001505486	0.0143308935460604	0.00971625290054568	0.00834847829018917	0.0194565727468573	0.0147172233606324
HT29_G2_5B_3	0.0114707554287242	0.0456333014713651	0.00621813507564439	0.020755876436758	0.0203592783289787	0.00940900044330861	0.00520961145618796	0.0179579070214973	0.0168699919695642	0.0310705857741073	0.0092335101055404	0.0432574302925744	0.0223739803026077	0.0126334674562917	0.046454199147802	0.0298938954656891	0.0203670294406383	0.0225520359399855	0.0187788540699644	0.0118935821625122	0.0146814820741217	0.0106961274580737	0.0312061582199122	0.0187797098176653	0.0115067394574131	0.0246407665340666	0.0139528233625785	0.00447108056474842	0.0233857932387958	0.035378424370135	0.0070243383223114	0.0145817062506328	0.0524226490578565	0.0344512549538498	0.0317189697963503	0.0288280160010825	0.0278497077619666	0.0244576486183224	0.0189420843745248	0.0273881149031091	0.0153740307560827	0.0307799395045053	0.0355708033110856	0.00900303552127533	0.0166186702644046	0.0428765888896464	0.0168697805090482	0.033548546446376	0.0106645022787981	0.0291962261153469	0	0.00586989241821785	0.0146862012606673	0.00795855225816907	0.0101119006201839	0.0287173029356562	0.0160649015586593	0.0358741796480482	0.0226462988583021	0.00961655536154068	0.0243554383652637	0.0179104575026984	0.0414028360746627	0.0228258969484466	0.0183306163500792	0.0321320488711898	0.00774537148373104	0.0184719037534863	0.0304445252672885	0.219725963528398	0.213734510088054	0.0264053531256316	0.0309171192998753	0.00577117068276446	0.0240290119281976	0.0110171425054752	0.0231906846017066	0.0402745484850649	0.0109310913088846	0.0113910639652629	0.0289728629554323	0.0229379206089348	0.0234627878187099	0.0284601138674851	0.0242049857753543	0.0386298795106336	0.0326712307464375	0.0145003396482376	0.021433908402302
HT29_G2_5E_1	0.0167905377265819	0.0449349547653638	0.0106531404064592	0.025614161633835	0.0240395981665103	0.00830523724042747	0.00472351632707603	0.0201787271403632	0.0205079835697021	0.0295529553203391	0.0150770342859894	0.042136301610586	0.0252285703379139	0.0162292973946618	0.0491730700951057	0.0310629797697232	0.0237375467278683	0.0272859577746579	0.0232767232247009	0.0141597325512948	0.019248209204422	0.0164878608515484	0.0310763082159174	0.0227223313274362	0.0146592035539719	0.027575500734002	0.0166406646923061	0.00618712968818494	0.0244433448724021	0.0348257079932482	0.00531199620526674	0.0164042390208737	0.0518221893903696	0.031797748491377	0.0327892731406057	0.028947569262405	0.0257523582200213	0.028358569631519	0.0214134092773019	0.0250331394760598	0.0197109944912586	0.0328359849293796	0.036154658915709	0.00487481869601351	0.0184768014084881	0.0425828542074153	0.0188515370097449	0.034785260799448	0.0164349373509247	0.030288292302022	0.00586989241821785	0	0.0199510656680807	0.00930448291649864	0.0141846012386049	0.0290778384702238	0.0162707296337658	0.0367077483943026	0.0254488863580205	0.00653135377869074	0.0251031222775639	0.0226957085536498	0.0403559380995203	0.0263060421855499	0.0216590612332086	0.0322408557799624	0.0121527142451433	0.024291783897827	0.0295679839821767	0.221318483977503	0.215042753227984	0.0276878129145588	0.0316341367455307	0.00717128392155098	0.0211792878729333	0.0137508683175253	0.0221507235660689	0.0402756014556544	0.0145825679179201	0.00728187972912248	0.029316725270379	0.0235253775719835	0.0202927613932683	0.0286827172861511	0.0278947411434504	0.0395484001239945	0.0350415954275855	0.0188736094126991	0.0240752316090277
HT29_G2_5E_2	0.0133902111238656	0.0493479111127554	0.0104957954934778	0.00698591120566389	0.0104972467194055	0.0232292207930184	0.0171952686171751	0.0178543299829332	0.0156695059325529	0.0349558744506294	0.00895187639049716	0.0495804667994785	0.0207112918779448	0.0105075476588541	0.0429119456381657	0.0340816359455281	0.0248245186642233	0.00877564961424334	0.0207927041204526	0.0212655948477405	0.00495435419965331	0.00852008686965765	0.0319430519928276	0.0087717699537911	0.0141890602728616	0.019305646468161	0.0169516510106473	0.0163812021107812	0.0239240496684124	0.0379242426366393	0.0191976592581752	0.0135756476414005	0.0564435444611542	0.0422961870936583	0.0341868177572888	0.0358563728748082	0.0353666075098695	0.0243260244227694	0.0220410682793399	0.0352516992725751	0.0164364829983649	0.0315672459871124	0.0385657756546241	0.020779744534194	0.0170376481102578	0.0482735922107726	0.0168186671785628	0.0338440762391523	0.0102036617865191	0.0299628318251059	0.0146862012606673	0.0199510656680807	0	0.0142772528427602	0.00809949286070976	0.0293505128936849	0.0213100207753629	0.038257085356547	0.0201520253769262	0.0241820977709608	0.0237111066065056	0.00597764950649126	0.0458469712443043	0.0253019687549084	0.0215454036991927	0.0389676251250279	0.0156126220481268	0.00745613239056893	0.0374101517399977	0.2173216665188	0.212416694335346	0.0264472263660634	0.0348593654529304	0.0181142659735437	0.0342576081738705	0.0115326221719142	0.030348063982824	0.0418887728427133	0.00814298616806328	0.0249367202585536	0.033347126091577	0.0266722407758593	0.0342952697750932	0.0340196874559498	0.0205996142492242	0.0390871060563807	0.0301340668243704	0.0115404602197074	0.0235102843336078
HT29_G2_5E_3	0.0162495471872738	0.0495663037422975	0.00526477846210981	0.0182214209547378	0.0183825984839487	0.0151240481879882	0.00929531058723688	0.020853350611721	0.0144071554784491	0.0320004311494508	0.0135167396946401	0.0485339596975338	0.0263760807817621	0.00788734911923883	0.0508399040839173	0.036416515074676	0.0279113300275654	0.0211469149162726	0.0241930119432142	0.0198428271409173	0.0116946139114602	0.0136027867729502	0.0320652566543959	0.0142229603870169	0.00865518735581442	0.0260832371457619	0.019081369167438	0.00646059721030487	0.0256967302888339	0.037753712207132	0.0115903228112766	0.0127512058476897	0.0571008984577117	0.0376064491513644	0.0370077797140064	0.0357143222369453	0.0313327058970206	0.0310807754084455	0.0251637898797371	0.0306479073065752	0.0217695460255304	0.0363307562349445	0.0407449762551698	0.00954015821717724	0.0186114817078891	0.0488259146774606	0.01057613798746	0.0375029932849072	0.0151542256900209	0.0328065526053052	0.00795855225816907	0.00930448291649864	0.0142772528427602	0	0.0105227087064896	0.0220097140772368	0.0194644635597312	0.0410162729870918	0.025918439357392	0.0147976891658028	0.0246414126324553	0.0178221408716037	0.0450648065914975	0.0301082555753435	0.0254310606940142	0.0390883190007437	0.01519662704296	0.0201640301854287	0.0359499465011217	0.216321126000645	0.210644807230496	0.0293330252558582	0.0366891806745396	0.0132001375685603	0.0284777819049929	0.0112638352998186	0.0278342772067956	0.0433862263626336	0.00932996812466448	0.016087412845518	0.0342917350085153	0.02733529779629	0.0278791534926751	0.0344604303815468	0.0285646220770646	0.0424992789031941	0.0363749020868771	0.0183263564646473	0.02762494691174
HT29_G2_5F_1	0.0149750381050317	0.0430988099287654	0.00853240968643849	0.0138730360285169	0.0103636183881635	0.0194288817673548	0.0104027992256305	0.0119752009779345	0.0191297885676017	0.0276152395425278	0.00949546032066481	0.0432061527048179	0.0167955622779811	0.0119907966327846	0.0409172850144945	0.0295366443557937	0.0238696240365519	0.013460502636641	0.0230317127205721	0.0178648653235273	0.00927245911616235	0.0111559271202544	0.0256007252727389	0.0127515462621227	0.0150500063010545	0.0161343919293224	0.0113418850737963	0.0129756894979536	0.0177678770149147	0.031357136740627	0.0121798244733194	0.006989457636249	0.0505363233023345	0.0345706293672765	0.0291963214219687	0.0306027889045965	0.027722954581185	0.023538802414591	0.0177037472234443	0.0274893533108852	0.0147144619048078	0.0277586120222054	0.0332756335686382	0.0139089995161113	0.0103596483782129	0.0427094888973569	0.0178993156052427	0.0289534728116775	0.0117260580863851	0.0245354196213607	0.0101119006201839	0.0141846012386049	0.00809949286070976	0.0105227087064896	0	0.0304467806336313	0.0138026444933063	0.0332284386519779	0.0161504387243843	0.0193755409422567	0.0175788619970184	0.00871478644230995	0.0391794955461754	0.0240508681354473	0.0190083264608628	0.0338948141639044	0.0130707061641321	0.0141179788625889	0.0308970347543355	0.222583516744223	0.217327328418777	0.0209130975228889	0.0296156549819634	0.0125645925694037	0.0266707442909217	0.00362167416429203	0.0231753557485975	0.0360340374531207	0.00259992823681389	0.0181320327577428	0.0275131442614151	0.0203178487663453	0.0267027565309364	0.0283157890712707	0.0186261977256219	0.0341361190779351	0.0267172618199086	0.00861250147116389	0.0197498201221791
HT29_G2_5F_2	0.0317808150554344	0.0706845055257089	0.0242853650539212	0.0279431601609627	0.0333800360904265	0.0318368217880537	0.0309495521729535	0.0418045347833527	0.0185386670848971	0.0509073767391193	0.0315258364939399	0.0701113389258609	0.0472152973248148	0.0194548459766432	0.0710959792527655	0.0582495626477565	0.0463389974618035	0.0339249446890728	0.0375519899866527	0.0395237910038595	0.0246078390666671	0.0294801839129586	0.0510732871858755	0.0231279239993195	0.0191208025469563	0.0449703512245659	0.0407316171632329	0.024977039234205	0.0462993457198716	0.057950355160426	0.0330146962727106	0.0315691504960337	0.0785964971217953	0.0575799201402288	0.0588347206241967	0.0573715035328354	0.0520273096472244	0.0507844791218839	0.0467345217070918	0.0511095448393533	0.0418266331329815	0.0578665609551221	0.0625884940625123	0.0293937254901341	0.0393693788281947	0.070724307300084	0.0129883227925075	0.0586916782520329	0.0321593768450228	0.053953081542506	0.0287173029356562	0.0290778384702238	0.0293505128936849	0.0220097140772368	0.0304467806336313	0	0.0410679410914552	0.0628122682117171	0.0464090400174722	0.0321994276021513	0.0436063443484168	0.0338671071110461	0.065990559542309	0.0496852349346892	0.0459671598932855	0.0606996314244243	0.0346569766291675	0.0338992993162518	0.057687928073301	0.197666587279362	0.19233685285472	0.0501139036114103	0.058652687039415	0.034286494225515	0.0490394312561272	0.0318137124225947	0.0494435923034637	0.064055213192138	0.0283822523341366	0.0359687242341329	0.0562226392212492	0.0490768269258029	0.0481611556672036	0.0564301643271524	0.0487288911260633	0.0636152062725738	0.0568923687580141	0.0384793237664282	0.0490424181836921
HT29_G2_5F_3	0.0237104294314761	0.0302236055570708	0.0194448498378395	0.0271200926232861	0.0194928577039756	0.0217246790727024	0.0120563583759059	0.00702883438318771	0.031401825005039	0.0163622505623204	0.0191695302404537	0.0300280651416312	0.0121627490356947	0.0246507096475141	0.0347926878614843	0.020158847563864	0.0245625062231777	0.0244299423094583	0.0300419547245892	0.0179184996574545	0.0230478342697233	0.0221325586822622	0.0161668851707952	0.026052235164025	0.0262687316396044	0.0150429583678813	0.0077228701564767	0.0199404572120253	0.00865920865592144	0.0193403985467374	0.011026846916542	0.0124537674073435	0.0377638358106011	0.0210268640507009	0.0186336848929445	0.0205059730589276	0.0140648474682485	0.0227362926490362	0.0120816956642976	0.0140216454905244	0.0164789262600061	0.0196700212592925	0.0218371959136884	0.0143434968799136	0.00635418084747738	0.0305846646385618	0.0295500050465795	0.0189783623496592	0.0210512804101889	0.014249843796274	0.0160649015586593	0.0162707296337658	0.0213100207753629	0.0194644635597312	0.0138026444933063	0.0410679410914552	0	0.022241826977003	0.0120438553418005	0.0201564345603956	0.0115447062463708	0.0194879611909939	0.0259539577992321	0.0230530576676907	0.0173043001873702	0.023751189716594	0.0174419247192825	0.0254485137985773	0.0180220367682253	0.234808425030795	0.229097175382318	0.0116557925461538	0.0186331998091368	0.0131257504611208	0.0143624276830859	0.0109758158402807	0.00971832205562053	0.0243680333454484	0.0153531115400573	0.0139681027868314	0.0156078768324433	0.00824050326587255	0.0149639413045967	0.0168629436843846	0.0167986306288497	0.0236419185917044	0.0200537143697386	0.0128518568497899	0.0142713179823393
HT29_G2_5G_1	0.0390874242861824	0.0149787732818107	0.0396214608990319	0.0437412441829137	0.0356510664076729	0.039113418409039	0.0330189607146378	0.0218392624949313	0.0505890473393209	0.023655664751867	0.0355929720633486	0.0152838966830684	0.0178862537860692	0.0449100279636149	0.01867984176154	0.0106175102928067	0.0310240793069065	0.0388431984961805	0.0420919894863672	0.0306513543129186	0.0417896314085449	0.0387864916855675	0.0217764297388134	0.0449020732649861	0.0463507296551761	0.023742389053863	0.0227279448322521	0.0402170179690357	0.0187745043643905	0.016254585349064	0.0315617344147863	0.0327710924302023	0.0191171717403413	0.0219018292414469	0.00431055322913752	0.0152105217684164	0.0191243908455309	0.0240561809637403	0.0184565743688041	0.0206024521387375	0.0265469950921848	0.0087888802132191	0.00164775890712667	0.0358473098120303	0.024277786382644	0.012718485778856	0.0506299094898387	0.00788516929777415	0.0366209777650071	0.0110721438442174	0.0358741796480482	0.0367077483943026	0.038257085356547	0.0410162729870918	0.0332284386519779	0.0628122682117171	0.022241826977003	0	0.0191196499503841	0.0380969893863129	0.0245174381803864	0.0346952576601399	0.0147246654249178	0.0259989622206707	0.0236930488782356	0.0153899457312125	0.0330586879182213	0.0391109712686461	0.0122281274157886	0.252992702466357	0.247269460913904	0.0152591036268382	0.0062765389068578	0.0312729049828932	0.0229555385315103	0.03140968657039	0.0165514675543841	0.0129859713807132	0.0353319326808297	0.0322077324689583	0.00773529256471281	0.0140053609253302	0.0245874880256784	0.0100200574008498	0.0197428296432351	0.00810355498217799	0.0130428828084157	0.0268519073699583	0.0171040631854379
