	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_3	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_5F_1	0.0292911034139608	0.026664353379102	0.0191212228358242	0.0766792201743465	0.0159204629773208	0.0152645486753252	0.0266534375069917	0.0106250634337307	0.0538691122839202	0.00621356184466135	0.00758812317040782	0.0207314858053836	0.0210551649372331	0.0146359660434646	0.0288470819109927	0.0458511047482663	0.0276526844591669	0.0108139317198268	0.0441759379815775	0.0527751904162053	0.0295837193611825	0.0333396465560182	0.0174183072667418	0.0239216607375671	0.0181180963930314	0.0298897223038933	0.0243151855029443	0.0110036817256301	0.037215740565402	0.0280953501370539	0.0470187559411539	0.0463232053617357	0.03424637474522	0.0200631712653576	0.0206573809777804	0.0253021435416481	0.0123092446559321	0.0222888542040923	0.00439639420043033	0.0104082464064631	0.0192938082389705	0.00944771875795975	0.0323191407451441	0.0222945107814756	0.0154171537351338	0.0313555305070218	0	0.0162673709888884	0.00958344453509896	0.0146387536027419	0.0198310536251318	0.00754862098912045	0.0104215651419057	0.0143068860122887	0.0236139055936073	0.0481176512544632	0.0309064465743009	0.0220560441525883	0.0244569338224161	0.0251361966046381	0.0145053063932417	0.0292560511585593	0.0289968448624839	0.0343406506888505	0.0310682445766068	0.0306406107018283	0.0290750775985471	0.0124152998210702	0.0210489477734335	0.0192928668442302	0.0395210460316202	0.0301064350497383	0.0334796995145829	0.028176903845885	0.0185699464827762	0.0261374785262744	0.0438854650331468	0.0468671713313335	0.0305431294704977
HT29_G2_5F_2	0.0324028399580371	0.0170200659868319	0.0100115074167431	0.0743148604351511	0.0068221711920133	0.00775356397535388	0.0139347014150977	0.0185181516549002	0.0571674303106116	0.0167439564587229	0.0175085722823085	0.0146947547436855	0.00505846054783474	0.0127600239438782	0.0271093494841405	0.0390167216914111	0.0281263472580875	0.0128954453220594	0.035450058326874	0.0443531563619896	0.0163450695777049	0.0306190003092562	0.0109357144952723	0.00937590320749134	0.00465262479513829	0.0260837123698067	0.0117161720519071	0.0161701563827315	0.0342771609674153	0.0217034441281802	0.0419904220767351	0.0357664559300342	0.0239693653709175	0.00422698056433419	0.00820732983279966	0.0162049568769444	0.0225157303252737	0.0140327987514085	0.0132374255736687	0.0230117621672433	0.0274342453173579	0.0108019448237631	0.0408074526716622	0.00644131128216864	0.0305671775990597	0.0190095075324495	0.0162673709888884	0	0.0139712751784905	0.0169569094862176	0.0234635442663525	0.0138444851526294	0.00719835932560198	0.0137589756948351	0.0250313479476715	0.0355444003700778	0.0157755684354518	0.0248743746044271	0.0166015865422411	0.00927365461245892	0.00963030521791797	0.0143746799004961	0.0198680328391313	0.0311370137468416	0.0148466723613237	0.017485526026951	0.0266657026362707	0.00388831206774833	0.0093414533888151	0.0100367597016733	0.0315521912006092	0.0177988157120148	0.0225620632342364	0.0141530572573702	0.0151120801532901	0.0291392576814291	0.0443172630738608	0.046859177543233	0.0261582407137907
HT29_G2_5F_3	0.037499552204409	0.029350791467196	0.0214513168847382	0.0836277298596153	0.00967251991147994	0.0176068191976341	0.0193445670718682	0.019171672857424	0.0463052193401533	0.0149909659218556	0.00452062616617044	0.0248084744665902	0.0189099023944054	0.00549267810066177	0.0353554508643347	0.0505539831114427	0.0349425239291362	0.00169678110901329	0.0348150570585773	0.0433181714234622	0.0300930978478526	0.0238707028105407	0.00915994792445775	0.0232906221485484	0.0178704906600114	0.0203170497818432	0.0172432871613601	0.00240503677109211	0.0277672157095658	0.0325323789784839	0.0526019294696767	0.0489280909203377	0.0368338104221542	0.0162083247473151	0.0142325367647686	0.0166358700259714	0.0216241532467409	0.0136802568081144	0.00558435907705252	0.0199802521612586	0.0137266400505162	0.00320324055506978	0.0273250657109196	0.0203195669623255	0.0242784308519666	0.0234618505422553	0.00958344453509896	0.0139712751784905	0	0.0216249844046958	0.0278025112849068	0.00203837352984805	0.0125267665315954	0.00487185857038497	0.0146743053560368	0.0493104204993545	0.0297072399684829	0.0298887464727348	0.0279594073549278	0.0205355786282203	0.0180348905462321	0.0231362753591086	0.0320735798384688	0.0404483928477815	0.0278219918772175	0.0232103398377398	0.0195794303552672	0.0114241198673935	0.0141308615107424	0.0215702399864436	0.0435274419906965	0.0312946867476847	0.0356566189158638	0.0280439490182627	0.0235981361880251	0.0342111342612579	0.0515562812246853	0.0544320382132338	0.0360143678498749
HT29_G2_5G_1	0.016224073061796	0.0154842411372975	0.0109494242390081	0.062332894026526	0.0217661618938112	0.00977082708248246	0.0308674231965172	0.00559023441498776	0.0677503635953849	0.00889492758333076	0.0216606679235462	0.00890845072723814	0.0190075154406644	0.0246495554092169	0.0142174884242693	0.031607170685707	0.0133434930610489	0.0219685812156892	0.0519464731763721	0.0608472884777933	0.0209714921674653	0.0445351318654359	0.0253157015265718	0.0184810865948171	0.0147033889280255	0.0403981392592179	0.0286018754572737	0.0238122895675592	0.0484122987505691	0.014587837363817	0.0324496790874554	0.0336467519828589	0.0222434877124706	0.0209112104869556	0.0249193466571864	0.0323449752929478	0.00878899011990442	0.0296941588727198	0.0164581658073191	0.0114821653586284	0.0337104685601114	0.0194630887715316	0.0469191924494808	0.0194918313175505	0.0199624760950033	0.0359500824933106	0.0146387536027419	0.0169569094862176	0.0216249844046958	0	0.00667208897040809	0.0198991264362747	0.0108512104868668	0.0249796397359114	0.0362323181667476	0.0368521858046294	0.0245727790044688	0.00847213179787992	0.012557386816909	0.0253556478407217	0.00764522635562842	0.0309608353955057	0.0169441485042766	0.0197171364349328	0.0278277039755584	0.0344266660547822	0.040264903744195	0.0144971437976526	0.025918195246952	0.0111205222286977	0.0258426122975511	0.0204271209391352	0.022041740411918	0.020804688030334	0.00591785933527206	0.0128801582869874	0.0299612928837175	0.0328455647699886	0.0161423438267651
HT29_G2_5G_2	0.00971580695857196	0.0180816009876051	0.01612264315718	0.0570145395494675	0.0284343367594178	0.0159726796773444	0.0373890911841698	0.00925843049156267	0.0735560604705	0.0136318139750044	0.027270531778917	0.0124351236392624	0.0250168969825387	0.0311640041691386	0.0105416649139049	0.0291091266178398	0.00817227847110497	0.0282991399814799	0.0585854909420514	0.0674824993268213	0.0245772108986206	0.0510459102922043	0.0319658547989943	0.0236548378940504	0.020758744384921	0.0469683175214897	0.0351554712339111	0.0298744709011735	0.0549315330198275	0.0147711312615771	0.0288651725688785	0.0333872707571701	0.0233337171904609	0.0272881477061039	0.0315153606244669	0.0390041405364931	0.0097135337041953	0.0363598599965805	0.0224102328987348	0.0131320911309244	0.0391116380275132	0.0258702498971488	0.0519279524121703	0.0253116070573531	0.0203127734022296	0.042454365972384	0.0198310536251318	0.0234635442663525	0.0278025112849068	0.00667208897040809	0	0.025966999351796	0.0175212643808321	0.0314286806617593	0.0424615319583493	0.0377731245943642	0.0289566577999011	0.00225845759981361	0.0150640462567619	0.0314911120795772	0.0139127769049917	0.0371866527965755	0.018559696242553	0.0161421183273633	0.0330927691371579	0.0408659743687217	0.0467634795063515	0.0211564888843502	0.0325364240382254	0.0162603531034906	0.0246561406758562	0.0234704310427224	0.0236573400608647	0.0250295777365896	0.00986444181831666	0.00641502409848579	0.0240733535040371	0.0270581863172532	0.0141184483237262
HT29_G2_5G_3	0.0356496486862322	0.0284361022218116	0.0205114556853024	0.0820395921454171	0.0105015262426481	0.0165860600793538	0.0206694614872991	0.0172272893957994	0.0479193814654141	0.0130019488428602	0.00370246699899374	0.0235893321031237	0.0188806023906695	0.00730441749093923	0.0337795235313623	0.0493494772911875	0.0332346073292404	0.0033902675573656	0.0367712578864489	0.0453066667400285	0.0296247865082489	0.0258930222192675	0.0106703903865859	0.022991177055945	0.0173855654324351	0.022354679533044	0.018481014060212	0.00391876044272004	0.0297863286960787	0.0313101432408312	0.0512359536666968	0.0481289923457744	0.0359892785593571	0.016543790660298	0.015238684454588	0.0183516396016022	0.0196042392239781	0.0153615646822912	0.00360864394411395	0.0179428684693682	0.014656817000576	0.00332106952007928	0.0282820209945702	0.0202767921105726	0.0223813801673006	0.0249764830895154	0.00754862098912045	0.0138444851526294	0.00203837352984805	0.0198991264362747	0.025966999351796	0	0.0113653543460969	0.00682017931291743	0.0165559988397747	0.0488000616794314	0.0296038612399337	0.0280804281177663	0.0268768410000148	0.0211395990938212	0.0168071345531631	0.0241638164676045	0.0311043567265282	0.0389584077380867	0.0281707461200659	0.0245939346265385	0.0216060334621973	0.0108580789607489	0.0152829927863343	0.02064252447763	0.0424359109885044	0.0306954473287962	0.0348870341168198	0.0276929059132116	0.0221997236512036	0.032376520390627	0.0498131921120669	0.0527103482100386	0.034622273547922
HT29_G2_5H_1	0.0269976026836564	0.0171703845011673	0.00927076903223214	0.0715603892754158	0.010926583278544	0.00529075911507538	0.0205349819881948	0.0114174267401507	0.0585531708274428	0.00961064852210151	0.0143849981381356	0.0122844647216281	0.0111926019514782	0.0142660674402788	0.0233355052939926	0.0380498701135891	0.0234910613227585	0.0123105714947718	0.0411750765229264	0.0500755076369919	0.0192670484890872	0.0339988050626798	0.0145019973426027	0.0135253866494834	0.00776600532560016	0.0297414583517078	0.0181903486299491	0.0149234176512483	0.0378453055929446	0.0200118744543295	0.0401418616642428	0.0369467009917388	0.0247768600244084	0.0114239492230767	0.014397338981188	0.0215350455196997	0.0153545391748548	0.0188513314388207	0.00899178641449226	0.0158376067995148	0.0260188082848877	0.00967806279366105	0.0396366369960499	0.0122775700347237	0.0235975762527794	0.0256195123053883	0.0104215651419057	0.00719835932560198	0.0125267665315954	0.0108512104868668	0.0175212643808321	0.0113653543460969	0	0.0148006521217093	0.0264359476407451	0.0381125773362057	0.0205212329681529	0.0192598787863143	0.0155153903864195	0.0164474368937704	0.00551539621012867	0.021534316922064	0.0197846225199094	0.028173363932521	0.0212356279528657	0.0243025589527319	0.0297744622357923	0.00381544523882194	0.0152968182064823	0.00941764387365834	0.0310826200509462	0.0199668550493744	0.023781825280492	0.0177705387061135	0.0112441150580692	0.0236584848611675	0.0401254594969222	0.0428771886425425	0.0235886165420074
HT29_G2_5H_2	0.0411196674786392	0.0304251809654262	0.0227745655789979	0.086270524536259	0.00762237177050648	0.0192688589817033	0.0153968772109759	0.0232550957114494	0.0439667130036694	0.0192939366907872	0.00899475252694439	0.02674309903628	0.0181463346724813	0.00120692257182601	0.0381204285905642	0.0521760053631196	0.0381073856694179	0.00349706921531827	0.0299576270858756	0.0384996752567533	0.0300515249799624	0.0196836292522019	0.00523537022667997	0.0230044659683432	0.018245184926952	0.0158245639799424	0.0135401465018511	0.00491515193213239	0.0235883503231611	0.0343500528603936	0.0546608622427535	0.0494975526509546	0.0376244266753216	0.0147169947240378	0.0112203740646313	0.0119728447715933	0.0260403953899181	0.0091129193117236	0.0100602381700036	0.02463079322	0.0143139744272191	0.00557831164167689	0.027264104428273	0.019525842328558	0.0291483949250291	0.0190862209385059	0.0143068860122887	0.0137589756948351	0.00487185857038497	0.0249796397359114	0.0314286806617593	0.00682017931291743	0.0148006521217093	0	0.0117001623504186	0.0491565512056002	0.0287959827026934	0.0334092167746267	0.0294836746599117	0.0181960242958605	0.0201792945721184	0.019757847253545	0.0332423690178685	0.042927367925981	0.0258867060425627	0.0190839322502132	0.0153797810867707	0.0124804990453352	0.0107621183015249	0.0228600121967467	0.0448922120049028	0.0315518310412342	0.0362727665621472	0.0277592294238373	0.0260220319909588	0.0377932252328107	0.0547607276610274	0.0575576995864008	0.0382527259921056
HT29_G2_5H_3	0.0521492520737093	0.0419471605567759	0.0344118058013269	0.0978382011973167	0.0183289993423796	0.0309606097012442	0.0212117069267113	0.0337650962423233	0.0322955252535703	0.0294876183448078	0.0162367728027689	0.0384343666306077	0.028862627942007	0.0124522006094692	0.0496930823258553	0.0637836640947289	0.0494952819197641	0.0142976371289791	0.0255513781054067	0.0327626255839187	0.0409743203831838	0.0107019991747851	0.0144534440437576	0.03390370192463	0.0296428333788073	0.00924297586331899	0.0204639097378802	0.0127092510956108	0.0142766574627491	0.0460253884366196	0.0663271561170317	0.0606468269457119	0.0489771107340862	0.0250184556642083	0.0200803052945398	0.0154111410017851	0.0359106828409858	0.014379413875938	0.0201584304720401	0.0338350470117983	0.0103330797647987	0.0168779486610018	0.018597936368319	0.0301534241171885	0.0362165281540739	0.0224579269589856	0.0236139055936073	0.0250313479476715	0.0146743053560368	0.0362323181667476	0.0424615319583493	0.0165559988397747	0.0264359476407451	0.0117001623504186	0	0.0597420516193647	0.0389748892981966	0.0445379155883164	0.041129576724451	0.0271395134652215	0.0318574006860163	0.0265027709473697	0.0447800489703198	0.054574729344239	0.034895991135936	0.0235838411798316	0.00717796222000835	0.0241558167809983	0.0190876360043024	0.0344900535155445	0.0564468725826802	0.042657689106758	0.0475437501484508	0.0385410563882154	0.0376703814966335	0.0488633500945778	0.0661181633702573	0.0689612630905267	0.0499309584066293
HT29_G2_6A_1	0.0384296488204588	0.021711908280018	0.0290269868411084	0.0528794757398553	0.041685550842498	0.0329422285826689	0.0410329643815607	0.0423528675202514	0.0907903889998039	0.0444617824736357	0.0522157604182498	0.0282147412492603	0.0310587685378846	0.0480772692938673	0.0294132795202463	0.018734382944661	0.033213693171848	0.0483795180170006	0.0598439188767789	0.0672569324455645	0.0192433724784991	0.0625659055084209	0.0453401723568639	0.0261935729531487	0.0314703793362921	0.0580445197112863	0.0405701467259478	0.0515997756989451	0.0655084078895944	0.0230232354463994	0.024316994853156	0.00733543489429114	0.0146478854879998	0.0347754433909773	0.039845900734583	0.0466732690247568	0.0455041987433723	0.0461881202593721	0.0470376200880628	0.04831212689599	0.0629023537864647	0.0461136457772418	0.0762549279945744	0.0297091664020865	0.0567467318183831	0.0435517881662343	0.0481176512544632	0.0355444003700778	0.0493104204993545	0.0368521858046294	0.0377731245943642	0.0488000616794314	0.0381125773362057	0.0491565512056002	0.0597420516193647	0	0.0209028381834972	0.0367089023682369	0.0243977256098351	0.0332275357207723	0.0336673009495436	0.0363339704999431	0.0199202577355797	0.0264452237356858	0.0262540837614695	0.0413571630636173	0.059446643061601	0.0379711507992078	0.0409525554205839	0.0288582516312005	0.015540129865205	0.0181748126051187	0.0148912155263374	0.0214240465011613	0.031051222762965	0.0374918927428815	0.0377962184786948	0.0381572419147826	0.0247523791883876
HT29_G2_6A_2	0.0348194569348075	0.0120807430266348	0.0137120902459429	0.067135170496381	0.0211920784802559	0.0164284374937574	0.0204550624265856	0.0289039058048677	0.0699995370151519	0.0292071945293022	0.0332447851212551	0.0165242842971698	0.0108103739000145	0.0276582746376583	0.0264031328612971	0.0300279803723539	0.0292552181417053	0.0285341008609876	0.0408889918702932	0.0490697373267585	0.00538695414112724	0.0418272521090499	0.0246264498559634	0.00699849158050615	0.0127988024157009	0.0372653242590905	0.0197681189567943	0.0318363992633176	0.0449052412860723	0.0181154937521621	0.0345288524136256	0.0231115086702876	0.0140426307131505	0.0141231401685904	0.0189729280324152	0.0258935281360692	0.0328847416806876	0.0253046431179053	0.0286505430564604	0.03468425864386	0.0429267672022651	0.0265626435494302	0.0560130758231505	0.00939921193094208	0.043125337956112	0.0236674535180062	0.0309064465743009	0.0157755684354518	0.0297072399684829	0.0245727790044688	0.0289566577999011	0.0296038612399337	0.0205212329681529	0.0287959827026934	0.0389748892981966	0.0209028381834972	0	0.0291858143179349	0.0145442675108592	0.0123923891679888	0.0181135593736373	0.0162739493586416	0.0136483740323652	0.0276759833359295	0.00661555794254495	0.0214458287026506	0.0386048295792473	0.0190143884204452	0.020066782074104	0.0135303773023604	0.0225540327914351	0.00761141911218968	0.0122077412842966	0.00394550838742271	0.0192382115145709	0.0322756703095143	0.0420948289304423	0.0438880490708331	0.0229632383163194
HT29_G2_6A_3	0.00775413435403971	0.0178452593805488	0.0169001831500988	0.0547671157920756	0.0301224363798344	0.0172340706541146	0.0387728425615561	0.011507055681605	0.0757322013998262	0.0158665379358588	0.0294660701475739	0.0127752401138512	0.0260567214237353	0.033103937993087	0.00861392913243849	0.0272060898405993	0.00595735217766246	0.030333742764469	0.0601586157188356	0.0690559477735869	0.0245577890720891	0.0529823983373402	0.0337485498556561	0.0242855377343939	0.021867228825435	0.0488551505548261	0.0365817784926284	0.031993177513029	0.0568593443845556	0.0138552979664729	0.0267588513832517	0.032009930543755	0.0224712252237393	0.0285639930351982	0.0330068660346317	0.0406350533746989	0.0118720627302697	0.038050417285203	0.0245438346411958	0.0152927301891699	0.0413363788485501	0.0278701410192574	0.0541766286268619	0.0262413373360759	0.0222029993626843	0.0438104961719098	0.0220560441525883	0.0248743746044271	0.0298887464727348	0.00847213179787992	0.00225845759981361	0.0280804281177663	0.0192598787863143	0.0334092167746267	0.0445379155883164	0.0367089023682369	0.0291858143179349	0	0.0149105146837563	0.0325698492432675	0.0152517880859192	0.0383073167534324	0.017976241129762	0.0141178443639837	0.0336785628134655	0.0421566902020366	0.0487107872895446	0.022798810306028	0.0340626713159953	0.0170202876172578	0.0231048302983265	0.0232639252901292	0.0229589642259717	0.0252418204699048	0.0105517633132873	0.0044091687686496	0.0218629679973046	0.024835279163147	0.012538928316743
HT29_G2_6B_1	0.0202925245499738	0.00304424431449663	0.00672887252318676	0.0578315027943625	0.0233634605161098	0.010362304579068	0.0287135084084928	0.0179930159334432	0.0733567082671841	0.0201898857557742	0.029802822757984	0.00384192224676396	0.0149436756907946	0.0286880239850086	0.012260708003566	0.0227241537163627	0.014780971409645	0.0275411293947603	0.0506772526020108	0.0594108815470543	0.00966591318404093	0.0472006839138159	0.0274849350402538	0.011174469769953	0.0120464529036343	0.0426596888439239	0.0269725658878671	0.030362904302424	0.050836917842424	0.00513787420744724	0.0254138142689375	0.0218978650731366	0.00993126227115759	0.0186634101197466	0.0242021233206309	0.0323703991820094	0.0213242382286267	0.030498456878355	0.0243133938068777	0.023991002209722	0.0415208366475016	0.0249510507504301	0.0551259808835667	0.0144462217594038	0.0325073147022408	0.0333073386067558	0.0244569338224161	0.0166015865422411	0.0279594073549278	0.012557386816909	0.0150640462567619	0.0268768410000148	0.0155153903864195	0.0294836746599117	0.041129576724451	0.0243977256098351	0.0145442675108592	0.0149105146837563	0	0.0210082626396379	0.0101843229410843	0.0266353497667346	0.00458494085339803	0.0149987772437944	0.0198423770406194	0.0313064992499065	0.0432434059359127	0.017010681721917	0.0254335590044395	0.00665998778870682	0.0155830248504829	0.00840827455597412	0.00952066275170111	0.0106424665105846	0.00667470464420159	0.0177505488244515	0.0290450527361045	0.0312766353126359	0.00991543140800188
HT29_G2_6B_2	0.0396734713711478	0.020041318785116	0.0159027449880635	0.0778005871536476	0.0109106190545604	0.0155976647415238	0.00828785063736376	0.0276154256691983	0.0576900810664141	0.0260155390285002	0.024791495709258	0.020658928519787	0.00652565600768428	0.0169911065795058	0.0329848314211594	0.0411457086817819	0.0347883037715964	0.0190200900736441	0.0298910283192697	0.0385283883087555	0.0159378526952244	0.0294460733705154	0.0133085144719161	0.0100307499089532	0.0107367425650281	0.024881576707776	0.0073776932052791	0.0222135184812217	0.0325604504581501	0.0259487416630556	0.0450530378426942	0.0353456663855061	0.0250593395322724	0.0051216506426837	0.00717941851388655	0.0135051382465119	0.0316660088127364	0.0130516720638111	0.0215760455969963	0.0322761740986605	0.0324652548674742	0.0178208885488287	0.0449143458142876	0.00661237585596203	0.0397911836335899	0.012385809997925	0.0251361966046381	0.00927365461245892	0.0205355786282203	0.0253556478407217	0.0314911120795772	0.0211395990938212	0.0164474368937704	0.0181960242958605	0.0271395134652215	0.0332275357207723	0.0123923891679888	0.0325698492432675	0.0210082626396379	0	0.0177160367319353	0.00577230242032918	0.0226246275596281	0.0359528688069599	0.00781478811491856	0.0103207687412001	0.0262566945381316	0.0130751882107712	0.00806490195160461	0.0158215399346002	0.0335058528524279	0.0181254747590263	0.0233095240397611	0.0133260058982317	0.0221281242499197	0.0365738697817948	0.0500029924015671	0.0522508813677726	0.0308828012832368
HT29_G2_6B_3	0.022789916646485	0.0121799029131586	0.00478538796065513	0.0662066698352925	0.0153392397032926	0.00212766506595732	0.0235339351436646	0.0108852600898279	0.0640166182541239	0.0112905604332014	0.0196335708996629	0.00678614148618306	0.0113746115354395	0.0195585888214434	0.0181267933687552	0.0325660630439158	0.018697429384307	0.0178135305396411	0.0450261033638722	0.0539307042935104	0.0155962102936764	0.0390283899947095	0.0192612377411221	0.0114518083868117	0.00707298454710577	0.0346591019075808	0.0213419154397353	0.0204271409334047	0.0428264662019588	0.0145149425846988	0.0346378374856716	0.0319302660989379	0.0197922244556353	0.0133791957699659	0.0178016231769141	0.0256086970421801	0.0149537441913982	0.0231804088212245	0.0141344807094897	0.0165794009707269	0.0314429930575907	0.015182890211753	0.0450406588343817	0.0119249699183472	0.025042373301276	0.0285837400643278	0.0145053063932417	0.00963030521791797	0.0180348905462321	0.00764522635562842	0.0139127769049917	0.0168071345531631	0.00551539621012867	0.0201792945721184	0.0318574006860163	0.0336673009495436	0.0181135593736373	0.0152517880859192	0.0101843229410843	0.0177160367319353	0	0.0233472397697728	0.0146164308633456	0.02276924524711	0.0205192980298783	0.0269669300605577	0.034866591282504	0.00807314606528941	0.0188905865094025	0.00497044715765319	0.0256816725053808	0.0157935758963064	0.0189840129114809	0.0147044351430156	0.00590551514997403	0.0195157367019979	0.0351655455722694	0.0378333440880416	0.0181062977363985
HT29_G2_6C_2	0.0454365387671591	0.025468861687111	0.0216733383290604	0.0828534947438507	0.0136935241015469	0.0212458343117254	0.00533417128790949	0.0328886409965808	0.0552653518271038	0.0309167585474766	0.0276172981604707	0.0264186019650906	0.0122913562033326	0.0185893979522029	0.0386938760017563	0.0459860635043493	0.0405470985230847	0.0214802374658233	0.0247626286658574	0.0332032430652583	0.0206743654233397	0.0266768898992321	0.0145247898399692	0.015518287065791	0.0164537404510086	0.0223379225000099	0.00633111533983451	0.0243690378601454	0.0293540195227308	0.0314893271911846	0.0501397911103631	0.0393179470961467	0.0298590178539024	0.0101749377680607	0.00892955182511854	0.0113334234825951	0.0368767783859988	0.0122192254855965	0.0253152998339123	0.0372184985449351	0.0334372455483898	0.0209153515629264	0.0449240579142896	0.0123492926665417	0.0443514154564301	0.00739571927424522	0.0292560511585593	0.0143746799004961	0.0231362753591086	0.0309608353955057	0.0371866527965755	0.0241638164676045	0.021534316922064	0.019757847253545	0.0265027709473697	0.0363339704999431	0.0162739493586416	0.0383073167534324	0.0266353497667346	0.00577230242032918	0.0233472397697728	0	0.0279355921983528	0.0415056577534799	0.0101072001185042	0.00517354124710836	0.0241150602200629	0.0179045939321942	0.00905587087672826	0.0215913947702777	0.0383923540857972	0.0229613163952133	0.0280554460538015	0.0181390871287361	0.0278909570432036	0.0423315680974448	0.0556400885301093	0.0578361247846797	0.0364544684475706
HT29_G2_6C_3	0.0220905904059769	0.00284898964308721	0.0106278099834301	0.0553335909949329	0.0266863367841673	0.0145244750847303	0.03072529987781	0.022455955175812	0.0769470185926317	0.0247668290771301	0.0341457410682531	0.00842046533870863	0.0172385727916068	0.0323714517556346	0.0131222815720084	0.0191823681701026	0.0164014146239956	0.031538826117889	0.0524838137710421	0.0610584837467476	0.00826606934480721	0.0502375061767642	0.0307878319850988	0.0126225192648421	0.015216483723041	0.0456504715849035	0.0292299825787602	0.0344724084935451	0.053767104204296	0.00469848305218312	0.0225579911636973	0.0173466172706796	0.00535609053228322	0.0212117200111432	0.0268696554154676	0.0349496750152017	0.025636817502421	0.0333552944546646	0.028689124497423	0.0284173831219828	0.0457208946338778	0.0289934146966276	0.0593239089974729	0.016419801697937	0.0368788883786471	0.0349901356167551	0.0289968448624839	0.0198680328391313	0.0320735798384688	0.0169441485042766	0.018559696242553	0.0311043567265282	0.0197846225199094	0.0332423690178685	0.0447800489703198	0.0199202577355797	0.0136483740323652	0.017976241129762	0.00458494085339803	0.0226246275596281	0.0146164308633456	0.0279355921983528	0	0.0140559500235433	0.0198195589316057	0.0328809999389965	0.0464128870846644	0.0208684060307525	0.0281116493224909	0.0105112645454851	0.0116949548753122	0.00619325722627857	0.00516664474034774	0.0102348159881042	0.0111578414559051	0.0200455854136289	0.0284870429910151	0.0303741515071748	0.00933539265542964
HT29_G2_6D_1	0.0124980423086082	0.0161436435638011	0.0211549917756152	0.0435024813436872	0.0376728873220958	0.0239010145117451	0.0436917791142	0.0245771762691394	0.0865917329584779	0.0285254351823619	0.041148517732491	0.0164871013420416	0.029931104997342	0.0423102826882356	0.00565970382701391	0.0132278101425128	0.00850743526463699	0.0404299572739618	0.0656311772886682	0.0743470509000354	0.0222921058583679	0.0615467292448515	0.0417378928175531	0.0260026049608482	0.0267903574035475	0.0570893155724109	0.0419224193315631	0.0427781558751642	0.065271595644079	0.0100290018413133	0.0128266290313086	0.0202413932967571	0.0152327345582554	0.0335822222489068	0.0390270145436603	0.0471809654421325	0.0258241881310748	0.0451499422901223	0.0357586742322309	0.0292267661347806	0.0532160347493424	0.0378052960228218	0.0665356656701203	0.0294282383771802	0.036296364279185	0.0482724650061515	0.0343406506888505	0.0311370137468416	0.0404483928477815	0.0197171364349328	0.0161421183273633	0.0389584077380867	0.028173363932521	0.042927367925981	0.054574729344239	0.0264452237356858	0.0276759833359295	0.0141178443639837	0.0149987772437944	0.0359528688069599	0.02276924524711	0.0415056577534799	0.0140559500235433	0	0.0338519494736521	0.0462552188451758	0.0574643091737681	0.0307110994413459	0.040242638979569	0.021147951853045	0.0110190605985121	0.0201135378869791	0.0167061657197726	0.0242667468104216	0.0169337563316435	0.0126418422108781	0.0144369475435919	0.0163992245695175	0.00508417584727947
