	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_5B_2	0.00385277121295198	0.0177969956527104	0.0140541416685991	0.00351051640948574	0.021754837526454	0.0108528926274669	0.0188009864981287	0.0109031658530395	0.0165276720233054	0.00549751594033044	0.0216077591613794	0.0152637261998782	0.0213305110385472	0.000944321815733778	0.0514012676863397	0.0456331573711329	0.0348812233463483	0.0361489902662537	0.00748987202555036	0.001021449693675	0.0157511629130678	0.0222607284254011	0.010089898332056	0.0103190516810058	0.0224125583503923	0.00809726627714713	0.0116362613701896	0.0262388636826602	0.00902124776466949	0.00828853055511996	0.0143997849061324	0.0102562792241897	0.0235423321790002	0.0199752476890023	0.0320816958461503	0.0161749869503419	0.0215184653478029	0.0209149901871255	0.0212048622421203	0.00271758252283774	0.0107661638562476	0.0141937884526888	0.0178526950361747	0.0110056508271655	0	0.00979345893756563	0.0139141287142628	0.0214148948705534	0.171286729612565	0.145724949471361	0.150827886952888	0.0184601643535185	0.00533344278545079	0.0187805873421305	0.0150045300516498	0.0199465253011279	0.0236296834930003	0.0321117384865842	0.0387551676241838	0.0285670600005337	0.0168954513090068	0.0132811336148626	0.0135791356644293	0.0129917313973963	0.0151330807204427	0.0185394492753421	0.0220069013441396	0.00115176186896759	0.0181501941686766	0.0232587217855366	0.00285821134077478	0.0306683826165323	0.0227531316086211	0.0161009601134536	0.0146864851476694	0.0112067767094082	0.0470639024574781	0.00539382239551668	0.0194629361905401	0.02819623438017	0.0086594017862173	0.0181541733400056
HT29_G2_5B_3	0.00873950120064275	0.00964737857324769	0.00853414001785522	0.0110388319311087	0.0147924277213326	0.00652441662823666	0.00942023906717716	0.0154226984344017	0.00678952862907978	0.00448358105264444	0.014935525827712	0.00659554632722504	0.0115508750318281	0.00944952113661579	0.0416424834176943	0.036399534037697	0.0268346409249799	0.0268020115611533	0.0139041339105803	0.00919320422048546	0.0112967503413298	0.0163183107281644	0.0044344316003132	0.00912742370226868	0.0138971372171038	0.00911752560676845	0.0176430287168042	0.0176789260638797	0.00306842166704902	0.00560169561730486	0.0203106117037246	0.0080124489742938	0.015551735791765	0.0103363160107712	0.0223247340568983	0.00852855332442339	0.0122934798681042	0.0147386439198169	0.0117372643945169	0.0124304290582521	0.00996891056210349	0.00591518048877668	0.0107266132363786	0.0194251671230579	0.00979345893756563	0	0.00420460845260512	0.0298775507810981	0.162285331675421	0.136285656400188	0.141401515550759	0.0112152234507166	0.0078080608231905	0.0100333707996354	0.00965656143111364	0.0106550387837463	0.0151430296326429	0.0223624470605604	0.0300612867547411	0.0212994582861146	0.0112576785069789	0.0105867984362461	0.00586356739007036	0.00741311525749904	0.0113490330147617	0.0113071828903527	0.0133032870427987	0.00879914238897018	0.011325947258251	0.0147171297021701	0.010495286017165	0.0215497489031073	0.0142412993968374	0.00813700277930371	0.0100643682681755	0.00704402158590556	0.0378141593628882	0.00795537587139815	0.010109728844829	0.0191062285066695	0.0029470519870497	0.0134692522187987
HT29_G2_5E_1	0.0123657732327031	0.00658181924376023	0.00786061662514732	0.0147778409672899	0.0120718741144041	0.00748849564983354	0.00533210359252648	0.0179892091687811	0.00261452224040883	0.00846552199659586	0.0123861370449286	0.00361978517544484	0.00744113039512744	0.0134957949458618	0.0375018321637788	0.0322440930915873	0.0231532283215051	0.0226303872561515	0.017959191060605	0.013244893177248	0.0106169215612922	0.0141012501337519	0.00586359902275502	0.0107121656362193	0.0102303181776864	0.0115819708754258	0.0205095278911329	0.0138823018989291	0.0056113283283822	0.00800511841072947	0.0241279432053664	0.00947956940129767	0.0138180080243476	0.00613208867148102	0.018171968015434	0.00612667210977001	0.00823970202818355	0.0125139032877475	0.00757269866449784	0.0165842208794474	0.0114916574359078	0.00372860943697119	0.00833531748925559	0.0229618117806895	0.0139141287142628	0.00420460845260512	0	0.0340076510624302	0.158173845609047	0.132114987382145	0.137233523643553	0.00866253635729504	0.0111260078049635	0.00641057532424831	0.00877885813597194	0.00659488466005116	0.0114503503432502	0.0182020949421736	0.0260882598880457	0.019815984354051	0.00983627732368932	0.0110514627266604	0.00438256090923278	0.00710843839835706	0.0110508444750169	0.00875155734113907	0.00953898477271961	0.0128746936559627	0.00906780336869308	0.0110051462926936	0.0143081573415808	0.017459552906604	0.0105638276104404	0.00552673389417659	0.00955674825760115	0.0094587575108685	0.0336539764207009	0.0119975599015719	0.00602344405072035	0.0150411013701578	0.00580406801526745	0.0122902433335133
HT29_G2_5E_3	0.0249174579390167	0.0389676915099555	0.0354647743082716	0.0231085812312635	0.043158274097863	0.0322649973577845	0.0392915442872756	0.0284799088165782	0.0364595767373636	0.0264576437997439	0.0430150527085958	0.0361899451684673	0.0408581212973304	0.0222391462405968	0.070355359287331	0.0662203176282283	0.0561974103560937	0.0566092209184215	0.0161201800142316	0.0224015507290917	0.0370440925126017	0.0436171026213889	0.0313866678579895	0.031401605223754	0.04351186877982	0.028991394912185	0.0269947584659143	0.0473448908732037	0.030119483154586	0.0296997106047701	0.0117080997666287	0.0315456301065972	0.0381508639435386	0.040069808940961	0.0514531161491674	0.0374372438369501	0.0421632263022768	0.0423058401075018	0.0415760128158844	0.0188930415600753	0.0316743795744093	0.0352322502180656	0.03922203350707	0.0219803172604235	0.0214148948705534	0.0298775507810981	0.0340076510624302	0	0.191733592443643	0.165407274792079	0.170512935246775	0.0398227547467432	0.0265730118551936	0.039733403906122	0.0364034774898243	0.04052731427866	0.0447510196808181	0.0515363317565733	0.0598273973486316	0.0408360144913004	0.0382880884571034	0.0343837254221852	0.0347476810458339	0.0343992951585336	0.0363385224111336	0.0399043112868971	0.0430146152775401	0.0225566411284003	0.0395465902220312	0.0443536341891214	0.0229780521108584	0.0514134734483765	0.0438568731151643	0.0372882734911093	0.036036278088483	0.0266592181928869	0.0676251504285458	0.0220378097345859	0.0399814380882411	0.0489677804164435	0.0297252548290453	0.0394013046750704
HT29_G2_5F_1	0.16847752713122	0.153715248874493	0.157970330487825	0.170748721556879	0.150483718878628	0.16097816162575	0.152971279341077	0.16886996648894	0.155740193018887	0.165957921154806	0.150831002077194	0.156233335338779	0.15146989359631	0.170630091496976	0.123589912784048	0.126217225114162	0.137291554991182	0.135761594722767	0.175863074865884	0.170419663224173	0.157260237278162	0.150924473064362	0.161355436827669	0.162830079104902	0.149136850244179	0.165191333105579	0.171591810674872	0.145362328157028	0.162385343171207	0.163351824101945	0.181397143272091	0.162250687225587	0.156859144426195	0.152164967732849	0.141230719220798	0.155368721805492	0.150156266752069	0.151830965545953	0.150681798300755	0.173958603952623	0.162901568073297	0.157265680300347	0.153946973784464	0.176501376494229	0.171286729612565	0.162285331675421	0.158173845609047	0.191733592443643	0	0.0338244744128009	0.0299783922838975	0.153335683648585	0.166829095747934	0.152733219611223	0.157274947253993	0.15176391821341	0.147943839246695	0.141118292118203	0.132986345801599	0.157185510978181	0.155570140443611	0.160189189028367	0.157872581725534	0.158836386979252	0.158193368314464	0.153267581166768	0.149526770358068	0.170159674800165	0.153813179838604	0.148299845022612	0.170592332132423	0.141000027820372	0.148801966701384	0.155392588298296	0.157934820623376	0.165919278393575	0.124815345429311	0.170001540032767	0.152291236502193	0.143444453432282	0.162753459808999	0.155319486906887
HT29_G2_5F_2	0.143295288684441	0.128417127883565	0.133090281821667	0.145669232447616	0.125930547379321	0.1359191907266	0.127087051550551	0.144837921268718	0.129571030652898	0.140285890304546	0.126381916143441	0.13064087075031	0.125011386029601	0.145164254322887	0.0956875518629001	0.100573534983209	0.113036980976298	0.109862057122636	0.149503487669905	0.144934867228141	0.132814103295891	0.126821087404687	0.135988297325639	0.138156614583325	0.123866918757839	0.140416484048979	0.14767206606819	0.120208609874493	0.136823773087437	0.138134914937338	0.154500893491836	0.137419382352525	0.128914034692376	0.126028996253646	0.114391026177852	0.130148181384365	0.124392790957187	0.12749946529449	0.12471012767836	0.148412903825296	0.138353890188346	0.131748420278138	0.129011890525197	0.15223717157068	0.145724949471361	0.136285656400188	0.132114987382145	0.165407274792079	0.0338244744128009	0	0.00517603418914699	0.128407899520021	0.141695072105037	0.127216151213448	0.132539640261835	0.125944096821359	0.12273922428233	0.114314259039506	0.108175931857305	0.128483886306246	0.130976243978011	0.135743855120549	0.132462812252814	0.133825450232912	0.133807631122791	0.128350264337999	0.12412904173445	0.144626180234815	0.129000291632418	0.123045988802396	0.145416867672192	0.115421797424915	0.123547287843486	0.130068859038008	0.13331827334782	0.139077244754034	0.0991392504884324	0.143744876332895	0.126425806668003	0.117867844364105	0.137165761284999	0.131122440459695
HT29_G2_5F_3	0.148389467746792	0.133518147424988	0.138177741039819	0.150759808906018	0.131007187950937	0.14101173260561	0.132203479838948	0.149893599070551	0.134692558274994	0.145393376624127	0.131454673186989	0.135749400920409	0.130139512060013	0.150265140625721	0.100839793127364	0.105685313378117	0.118099956073317	0.114981753302082	0.154618991389414	0.150036294876157	0.137886600740783	0.131880257571791	0.141089588125009	0.143236458808467	0.128967736591523	0.145499230417256	0.152722962246746	0.125306070804719	0.1419298104505	0.14323152309801	0.159618007444755	0.142504543382401	0.134046628638563	0.131151052161964	0.119528369647626	0.135246640651826	0.129507027460777	0.132567750938447	0.129829132081079	0.153514400817561	0.143429406531341	0.136854751681325	0.13410165637599	0.157299919383423	0.150827886952888	0.141401515550759	0.137233523643553	0.170512935246775	0.0299783922838975	0.00517603418914699	0	0.133497488799796	0.146788376012795	0.132323487396077	0.137622371047616	0.131059332609623	0.127838149617323	0.119451159080689	0.113260076653484	0.133604940192508	0.136054202818626	0.140816075541464	0.137566130813725	0.138916934577266	0.138877836213055	0.133439515497621	0.129233585800675	0.149728879399896	0.13408600126684	0.128146402003308	0.150510190590071	0.120532368490086	0.128647677634693	0.135170312596998	0.138396829711639	0.144203398198369	0.104251790686776	0.148861923740076	0.131541981405686	0.122978182626664	0.142272327370978	0.136185537802632
HT29_G2_5G_1	0.0153384525456898	0.00235771188951242	0.00472223951020559	0.0176161656125476	0.00357830666346358	0.00773653939258803	0.00617240510691781	0.0171102675193054	0.00832926710586693	0.0134573906676683	0.00376156222973014	0.00504779538581651	0.0102033972975892	0.0176984377617387	0.0359793063370484	0.0280258143862101	0.0164296068547611	0.0190803389836692	0.0244795453984672	0.0175095249321201	0.00515164312661014	0.00545516503218364	0.00845440046939831	0.00985424085767146	0.00487532559877567	0.0121108344944448	0.0200107178404059	0.00827729392274948	0.00984997701078388	0.0102116261146567	0.0312295594668136	0.00908921822595692	0.0209580263906416	0.00794072703687487	0.0176845971768528	0.00269212159096642	0.00636100532662211	0.00388746531022268	0.00732928780591877	0.0210973743907333	0.0101381778131991	0.0053419279931478	0.0006178031098512	0.0241471797969373	0.0184601643535185	0.0112152234507166	0.00866253635729504	0.0398227547467432	0.153335683648585	0.128407899520021	0.133497488799796	0	0.0136597205073652	0.00383138700155248	0.00424409191648193	0.00600167982766789	0.0058254202549992	0.0175969285849507	0.0205527653128295	0.0268789403201695	0.0031822017476774	0.00776382427114428	0.00539344591267445	0.00556412154457414	0.00616832745953151	9.22217917171675e-05	0.00499566238311954	0.0173093971983709	0.000893315804332035	0.00560442592812779	0.0174710453246451	0.0133416162651361	0.00513741683887157	0.0031770669840671	0.00517091093034997	0.0178640341925291	0.0294649373375784	0.0187707257886283	0.00615561890775061	0.0110122826970648	0.0102555450685157	0.00509167383746448
HT29_G2_5G_2	0.00168808012956342	0.0133907598384102	0.00904383662306631	0.00401219531626186	0.0167625851709091	0.00592386263055645	0.0151836554571115	0.00794070082948919	0.0136163684577504	0.00393807729350155	0.0165481613498468	0.0113386266248043	0.018405210187112	0.00442027448543829	0.0480780921178977	0.0414066713058034	0.0300376788471437	0.0321052982820212	0.0126145162509429	0.00431223006971278	0.0104810818054675	0.0170533264353304	0.00585570764469878	0.00498838886483809	0.0179922651287442	0.00290332809615318	0.00989460107988831	0.0217460153175472	0.00552160652877703	0.00360017740798259	0.019607220082904	0.0049756827672088	0.0232478692541966	0.0166661811949692	0.0288446264032835	0.0116572845484732	0.0176267813767334	0.0157686625364554	0.0175864040839323	0.00768271582974229	0.00547513760647465	0.0101698436931451	0.0130423146785043	0.0118404326931348	0.00533344278545079	0.0078080608231905	0.0111260078049635	0.0265730118551936	0.166829095747934	0.141695072105037	0.146788376012795	0.0136597205073652	0	0.01464669999101	0.00989586920861678	0.0161816147346244	0.01915847884007	0.0288405843139524	0.0341813112982592	0.0288425905708696	0.0117587751658456	0.00794849280736339	0.00936582647710496	0.00809620119925393	0.00982064469628888	0.0137313408355273	0.0177086702649626	0.00430762546395309	0.0132357010439212	0.018827527169368	0.00381198853342264	0.0264726226225177	0.0183204189823142	0.0117263332349121	0.00947033020652104	0.0125031511974915	0.0428454231706941	0.00861736258881176	0.0157834256446093	0.0240165921592831	0.00532700140881194	0.0128622880437037
HT29_G2_5G_3	0.0162300689864845	0.00176998902076456	0.0069026709792476	0.0186498559668454	0.00628967684315158	0.00903547043244423	0.00238361131508155	0.0195285241363017	0.00513547441445684	0.0133768204164305	0.00680599530561613	0.00354873348086393	0.00637871866951934	0.0181512273205261	0.0336736575202595	0.0268771822567659	0.0168236497919967	0.0174743797605628	0.0239014798031031	0.0179288624596003	0.00845518676566566	0.00881503567373111	0.00884300838350114	0.0118995455538406	0.00386962402475018	0.0137980381565562	0.0223693490339496	0.00765273880899556	0.00976153059176536	0.0110471411693859	0.0303296391174391	0.0108684179546958	0.0173043918114131	0.00410943542157981	0.0147710404768932	0.00337413958206266	0.00312920336726852	0.00739092396044638	0.00369435188465384	0.0214941148159398	0.0123971723027551	0.00458855887125756	0.00397688060098596	0.0259800111099269	0.0187805873421305	0.0100333707996354	0.00641057532424831	0.039733403906122	0.152733219611223	0.127216151213448	0.132323487396077	0.00383138700155248	0.01464669999101	0	0.00700873457560063	0.00223883376304657	0.00511272821592147	0.0147200472801584	0.0201127712179298	0.0231680322427826	0.00669241474226889	0.0105350806292722	0.00529073522518113	0.00716974900363816	0.0093655977376297	0.0038808901114365	0.00328654201523094	0.0176462748367363	0.00466813687686962	0.00468416791577107	0.0183649908821687	0.0119014131329457	0.00421212550056958	0.00303491108857795	0.00805121467230874	0.0158562234848873	0.0283119275579864	0.0179774175404794	0.002326298700228	0.00942956147811604	0.0101311077006594	0.0088709959332898
HT29_G2_5H_1	0.0115814421740686	0.00525227207041782	0.00113477319340805	0.0137257893107004	0.00689851441710831	0.00419838853237261	0.00884885669842282	0.0128803890175467	0.00967245999000519	0.0105492770198857	0.00665358342336628	0.00574299303815629	0.0130110593634319	0.0141685672871239	0.0401713680532536	0.0322213770755925	0.0202272336222238	0.0233233530175931	0.0215993221400658	0.0140085661639257	0.00184112365530241	0.00730391655947596	0.00569930316281785	0.00566695867717862	0.00909387171231858	0.00801104114757499	0.0157772561531566	0.012497133984122	0.00733453357043238	0.00676911959937959	0.0285279215652112	0.00504344605584111	0.0224004146651228	0.0107375020921666	0.0216447867154948	0.00376953584579222	0.0100465038408184	0.0059119336566624	0.0106926926172013	0.0175315387857475	0.00590142943756352	0.00510404461464279	0.00367480408061936	0.0199293883529306	0.0150045300516498	0.00965656143111364	0.00877885813597194	0.0364034774898243	0.157274947253993	0.132539640261835	0.137622371047616	0.00424409191648193	0.00989586920861678	0.00700873457560063	0	0.00919948545778062	0.0100693660578282	0.0215750183530965	0.0246151716078221	0.0284136019229325	0.00189640998405988	0.00358758917004377	0.00440631583018423	0.00231536601216988	0.00246983458810413	0.0042878323417546	0.00911996469353733	0.0138742263533413	0.00357058978259819	0.00984288341684134	0.0136617718543331	0.017585072079761	0.00936866031520205	0.00434964981286568	0.00104322019890811	0.0166957524914825	0.0336587932223208	0.016246058273813	0.00912138072347977	0.0152501573122891	0.00771530631813171	0.00381397203087299
HT29_G2_5H_2	0.0176965191590812	0.00400030139624701	0.00900651245992764	0.02014148979222	0.00795011348580761	0.0108388270558701	0.00126877695923966	0.0215222933822203	0.00453085978620899	0.014461842151167	0.00856062729023149	0.00484421783523414	0.00423573120827797	0.0193899261644108	0.0319317613780234	0.0257798383747839	0.0167610547191386	0.0162237637117911	0.0245281292789862	0.0191553082612284	0.0106867259500532	0.0106305834027964	0.0103264895042947	0.0138546659503813	0.00424849736710817	0.0156098449405349	0.0243305451331531	0.00746524579132702	0.0109864725837021	0.0126137303430802	0.0307121800478615	0.0127654558714015	0.015579472806751	0.00208652795889097	0.0128215993994533	0.00548093378332155	0.00164550202386262	0.00931819436649118	0.00151494390810989	0.0226612420342079	0.01440457877484	0.00601990641730015	0.00619785736038571	0.0277370774401358	0.0199465253011279	0.0106550387837463	0.00659488466005116	0.04052731427866	0.15176391821341	0.125944096821359	0.131059332609623	0.00600167982766789	0.0161816147346244	0.00223883376304657	0.00919948545778062	0	0.00529787258924446	0.0127903176926589	0.0194968417112397	0.0213335768036844	0.00893009117868353	0.0126826529898371	0.00688510110932645	0.00913914754659122	0.0115847825683289	0.00604168737677585	0.00340469283596123	0.0188381788110242	0.00686421761681452	0.00484625888816252	0.0198002465125623	0.0108958875049038	0.00451921579063169	0.00502511363988032	0.010242483512871	0.0157013111253225	0.0272017148746855	0.0185660460065099	0.000595195304606467	0.00845810130228784	0.0113201905681244	0.0110784165100034
HT29_G2_5H_3	0.0208055329332768	0.0058341775817834	0.0104795935223467	0.0231616840250028	0.00486269496343992	0.0132868640197517	0.00645786455690038	0.0229231912512358	0.00974881367978279	0.0183241891408077	0.00560189952415872	0.00859984731957268	0.00857309270970274	0.0229449141918325	0.0302483463057621	0.0222925014334398	0.0117173586727688	0.0132557434508512	0.0289901312745488	0.0227349711878666	0.0108133214919296	0.00747729678461218	0.0135563839682864	0.0156520881677525	0.00124737395463138	0.0178495320289836	0.0258255580574794	0.0026098436487948	0.0146685095554854	0.0155973235701816	0.0354403008888446	0.0148253892717843	0.0203101804561191	0.00708294985814339	0.012559667467021	0.00751041310456047	0.00402612760465175	0.00681526432472247	0.00541281606917039	0.0263254360544255	0.0159597464613509	0.00952457600223727	0.00640578907175989	0.0299482468374451	0.0236296834930003	0.0151430296326429	0.0114503503432502	0.0447510196808181	0.147943839246695	0.12273922428233	0.127838149617323	0.0058254202549992	0.01915847884007	0.00511272821592147	0.0100693660578282	0.00529787258924446	0	0.0124314135594123	0.0151333596877885	0.0257917609984563	0.00881562249352241	0.0135636987773435	0.0100561573654149	0.0111714791819755	0.01185365848063	0.00578286461547927	0.0019344518982436	0.0224832081912487	0.00656049967915691	0.000454499343367221	0.0229522328962316	0.00751664459360105	0.000902122462114947	0.00753054886502894	0.0109812398733655	0.0208224658660261	0.0237330524893328	0.023079222875541	0.00587218685421645	0.00521200697421667	0.0150549710380479	0.0100055070674807
HT29_G2_6A_1	0.0302811678355102	0.0163879723561921	0.0216018769852866	0.0327295078261333	0.0172822290961629	0.0236270728436784	0.0136784481569146	0.0342420094006387	0.0155895253519193	0.0266492536959492	0.0180167199278377	0.0175803365354426	0.0108323639709879	0.0316750484152741	0.0193134455583698	0.0160126474847317	0.0150238292170235	0.00740947693681044	0.0354576031512377	0.0314270017110548	0.0227420486491638	0.0197838454762184	0.0230144846644251	0.0266043040609668	0.0129226019934489	0.0283963055613676	0.0370761269871596	0.011235750320546	0.023454753613267	0.0253245892737824	0.0407438079498994	0.0255404513508686	0.0174223428548179	0.0122094829768506	0.000245874285886087	0.0180904922920146	0.0115939523359772	0.019244067758396	0.0113135912622997	0.0347780529042305	0.027113924300801	0.0187636583818046	0.0180477044082253	0.0404982841969525	0.0321117384865842	0.0223624470605604	0.0182020949421736	0.0515363317565733	0.141118292118203	0.114314259039506	0.119451159080689	0.0175969285849507	0.0288405843139524	0.0147200472801584	0.0215750183530965	0.0127903176926589	0.0124314135594123	0	0.0136577838448536	0.0206889054621522	0.0207766215641981	0.0251566494988166	0.0196593578804956	0.0218752184553147	0.023744501926691	0.0175889213265194	0.0126199337216837	0.0310653981986344	0.0184637122479092	0.0124228492830907	0.032331382958277	0.00745325657875899	0.0127603984188769	0.0177324548283549	0.0225957734274019	0.0250764338081658	0.0172399097556855	0.0296625177047537	0.0131148783706205	0.00804504045212525	0.0237411567539044	0.0223284474620067
HT29_G2_6A_2	0.0358481049995631	0.0209644632595398	0.0252580413479746	0.0381559633044814	0.0178727003228501	0.0282655589825916	0.0207634404593122	0.0369456510061741	0.0238982210596651	0.0334446172923853	0.0183234794493441	0.0236577704782779	0.0205143802654327	0.038061507024052	0.0201526024809045	0.00842640043871067	0.00546952889466644	0.00643298018192171	0.0439582567619629	0.037854513843094	0.0248083657499824	0.0188744176748362	0.0286772921913648	0.0302742854240845	0.0163594276997171	0.0326138980369746	0.0398189735628333	0.012524392689527	0.0297950653235411	0.0306644961005998	0.0501960080109514	0.0296108237593027	0.0303340563619083	0.0204201499214708	0.0138986248039258	0.02260560112577	0.0178549126861253	0.0194613462551953	0.0187002114638159	0.0414459838598468	0.0304282884070125	0.0246364052661763	0.0211697527596707	0.0444153868128658	0.0387551676241838	0.0300612867547411	0.0260882598880457	0.0598273973486316	0.132986345801599	0.108175931857305	0.113260076653484	0.0205527653128295	0.0341813112982592	0.0201127712179298	0.0246151716078221	0.0194968417112397	0.0151333596877885	0.0136577838448536	0	0.0342173741839231	0.0229788257185809	0.0277668889608937	0.025187953973999	0.0261040536714446	0.0258068299781202	0.0204863375279496	0.0168300895585503	0.0376081361145017	0.0210734632840494	0.015513490761469	0.037989111081305	0.00888174646565805	0.0160164468393291	0.0226601388205893	0.0253546659635505	0.0349795459629111	0.00974554434246031	0.038009289098349	0.0200752683637263	0.0111271528831011	0.0301790104506866	0.0231275165213717
HT29_G2_6A_3	0.0293445593631114	0.0245336455477778	0.0276003400441973	0.03120237928066	0.0292816639047671	0.0271260571773763	0.020786026015032	0.0366721520819263	0.0188150566226771	0.0249869905597052	0.029882633799516	0.0227157928208467	0.0172990886261229	0.0287625822518377	0.0340951775993503	0.0360492066645729	0.0344172826718957	0.0280952796140689	0.0271204395225686	0.0285236501873897	0.0302443511934933	0.0319390438217745	0.0252160723523667	0.0301836910772404	0.0251574623161822	0.0304135513935845	0.0387177361279441	0.0267795552947004	0.0242595923618048	0.0268618502457185	0.0291488922970191	0.0289820012976411	0.00601548848004536	0.0192474141658619	0.0204607084782355	0.0250829525757368	0.0219590355144294	0.0305551519800699	0.0205584879152287	0.0303577775107429	0.0310090233464981	0.0233282094731406	0.0268415088916361	0.0395059472364609	0.0285670600005337	0.0212994582861146	0.019815984354051	0.0408360144913004	0.157185510978181	0.128483886306246	0.133604940192508	0.0268789403201695	0.0288425905708696	0.0231680322427826	0.0284136019229325	0.0213335768036844	0.0257917609984563	0.0206889054621522	0.0342173741839231	0	0.0290935008332693	0.0308584743091308	0.0241294000118757	0.0269185242144429	0.0307897230685073	0.0269444213381826	0.0243152228835101	0.0280732191705966	0.0276062123960797	0.025423325833434	0.0305249482802961	0.0263612418766116	0.0253134582302804	0.0244159003774484	0.0292804459309371	0.0173978053086541	0.0370782549621079	0.0235450150070565	0.0209756530358259	0.0252123551404286	0.0242146987054503	0.0315392461084186
HT29_G2_6B_1	0.0134406505086961	0.00495584519573969	0.00295068784327164	0.0155435811922095	0.00514080084638143	0.00609333082120251	0.00884339246835501	0.0141786658307095	0.0102839898531539	0.0124203793932967	0.00482421983049988	0.00643847718846119	0.0130043647249977	0.0160547883108775	0.0390519385483563	0.0307197799952882	0.0184671647905803	0.0220067340847123	0.0234832313698813	0.0158972781056016	0.00200040507901447	0.00541193731877066	0.00751109287888035	0.00734284891891554	0.00798151284864773	0.00975094900819655	0.0170839510556721	0.0111004799150171	0.00912434860129417	0.00866535617969512	0.0304009971746553	0.00685039575462938	0.0231003507806747	0.0107089532442466	0.0208653097038221	0.00401364744406671	0.00948462528842659	0.00402061800510668	0.0103472128679534	0.0194107095174266	0.00745249001868614	0.00611265547303816	0.002787491131317	0.0214625004151484	0.0168954513090068	0.0112576785069789	0.00983627732368932	0.0382880884571034	0.155570140443611	0.130976243978011	0.136054202818626	0.0031822017476774	0.0117587751658456	0.00669241474226889	0.00189640998405988	0.00893009117868353	0.00881562249352241	0.0207766215641981	0.0229788257185809	0.0290935008332693	0	0.00483170706643078	0.00563666767809343	0.00412951415305567	0.00303872123791798	0.00318848689650444	0.00816653537836022	0.0157670517369489	0.00231696746403005	0.00865296696218498	0.0155037198006234	0.0162792401789898	0.0082152547072089	0.0046799228309107	0.00239081285244405	0.0182562766821796	0.0321531394057996	0.0180857975470657	0.00897582577903907	0.0140267418064141	0.00951438857745373	0.00247091279039897
HT29_G2_6B_2	0.00952626490303819	0.00880086687358695	0.00370565793940836	0.0113175412591221	0.00989689503442113	0.00406328607002353	0.01221264218675	0.00936597462305034	0.0125059821220396	0.00990005456039027	0.00948110908446336	0.00870865507036026	0.0163114663675929	0.0123672915280054	0.0437309163724999	0.0355478923149587	0.023131311252064	0.0267989471751221	0.020429361846855	0.0122597787616038	0.00296811959052171	0.00948747767907021	0.00615262792293549	0.0029880662626405	0.0126376103308784	0.00540275693978758	0.0122713229808498	0.0159136406216323	0.0076588600871834	0.00589063052168654	0.0274355093987738	0.00318805061882223	0.0248670685412288	0.0140818679689425	0.0252243755127628	0.00720233448919814	0.0136087581963749	0.00845171079394456	0.0141902242556528	0.0155569127969353	0.00279054559978548	0.00777951115565285	0.00722478112710127	0.0166584493907885	0.0132811336148626	0.0105867984362461	0.0110514627266604	0.0343837254221852	0.160189189028367	0.135743855120549	0.140816075541464	0.00776382427114428	0.00794849280736339	0.0105350806292722	0.00358758917004377	0.0126826529898371	0.0135636987773435	0.0251566494988166	0.0277668889608937	0.0308584743091308	0.00483170706643078	0	0.00686584287017521	0.00400554491274672	0.00203502007746928	0.00779710104140777	0.0126970095032926	0.0122329096852218	0.00700446149672473	0.013363235407759	0.0114092981799122	0.0210640053626779	0.0129005110381077	0.00769974553245218	0.00259569377181127	0.0174429807733182	0.0369805916939118	0.0156695872309845	0.0125526248891264	0.0187670991389024	0.00793420414029388	0.00508265929464149
