	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6C_2	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6G_1	HT29_G2_6G_2	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_4G_1	0.00233502620925492	0.00307588004218603	0.0182592471963802	0.025471262805047	0.0237424217168769	0.0324729419813658	0.012970453647248	0.019952276881931	0.0254369320520611	0.0172821571463247	0.0141792940458269	0.0354874585667198	0.00484861256169878	0.00461395857554872	0.0246666410774017	0.0129009564160487	0.0106213938304206	0.0177386717377858	0.0152859571768917	0.0049270775094366	0.0065685880103511	0.0108165260842016	0.00838206378165014	0.0245528455473034	0.0079941723439063	0.0171075644792218	0.0303424217028948	0.0179175498539397	0.0293104891182554	0.0267660430170998	0.0305162755537826	0.0325743051408436	0.0388717989379181	0.0109845634258712	0.029716733996305	0.0428812949955628	0.0188494141672082	0.0307219027085243	0.0339237306464365	0.0131755798503578	0.0189918030891296	0.0234476161083734	0	0.0080238211478074	0.0144260062697112	0.00667582563257312	0.0164509620248143	0.031622886400748	0.0234049770039504	0.0171350426611385	0.0344133748910125	0.0204119408733878	0.0405463206441348	0.0167027141391342	0.0388250710009159	0.045777561427649	0.0222151309749108	0.0343514651179946	0.038879284537221	0.014770738266913	0.0293345491119642	0.0423370453775002	0.00827802324368683	0.018714567745209	0.0110757625246003	0.00694475213637207	0.0126817503524634	0.00776888931445132	0.0136277014166759	0.0166311816534187	0.0142033454609988	0.0351311255207493	0.0483926532142865	0.0200407512101719	0.0269811217560972	0.0490162051808306	0.00819094408087138	0.0288256775134927	0.0134115020938858	0.0167212206181212	0.012879473526177	0.00586774536443818	0.0121694949889879	0.0127977414945129	0.00873835649608866	0.028126484810318
HT29_G2_4G_2	0.00609820079890405	0.00613132063928445	0.0153456377009482	0.0186423250714104	0.0191341599821268	0.0282835675956145	0.00766437544952968	0.0159058551038755	0.0242693454815426	0.0130725396904796	0.0109294844181821	0.032655940440827	0.00386590050707216	0.00690313369440421	0.0191092426414324	0.00661471335393148	0.009610289798346	0.0124742624543525	0.0198364580011357	0.00939646320315216	0.00193554822715634	0.00474530162033885	0.00667037575202885	0.0202504899071808	0.00236762922135714	0.0102765635733215	0.0264447470901996	0.012713744860072	0.0232949230519	0.0235020703953797	0.0244740947259006	0.0277273262778359	0.0364438045130146	0.010995468424427	0.0245988941268852	0.0384706913731186	0.0135080656928486	0.0259211185436388	0.0293355386510791	0.00517781059784895	0.0118703581777326	0.0195203878691362	0.0080238211478074	0	0.00909803964105943	0.00982958192929728	0.0133091709956512	0.0253894000717002	0.0171965762578109	0.0137390007805094	0.0286404640342995	0.0176918310076018	0.0371895521366871	0.0113211145417042	0.0339882750956314	0.041033411290401	0.0167528068613694	0.0303775301031799	0.0361678511665475	0.0136514317137782	0.0240268778145303	0.03827983021599	0.00498328690483265	0.0132999182831447	0.015259921572589	0.00411550085899301	0.00526128157477812	0.0137086476634727	0.0103459909928331	0.0114461130581099	0.0110048761814725	0.0301888866679807	0.0459681307584779	0.0149836913808581	0.0234907691742354	0.0426054987884154	0.00495079220420781	0.0229048931538883	0.00623972107447671	0.0153098370285444	0.010981241604291	0.00772407484636462	0.00516510724058965	0.00810307721425943	0.00373610244975183	0.0209870646031375
HT29_G2_4G_3	0.0126992143985327	0.0115464152059274	0.00717477563077632	0.0123730977343573	0.0103670731086877	0.019759933055478	0.0037666330970791	0.00726593066134845	0.0185029735443773	0.00536347694685599	0.00403506501519279	0.0242195354200985	0.0101443019511528	0.0153910247305523	0.0103420191816087	0.0080564288996993	0.00662316766734388	0.00535501344687594	0.0285125739371836	0.0124907758442792	0.00895102347617014	0.0117167237929816	0.00653504153396659	0.0111599094635462	0.00772832300503017	0.00416129423111181	0.017804290650723	0.0040779585578862	0.0156990194349207	0.0149852256374172	0.0161247959965271	0.0188639410005891	0.0278081614278132	0.00809245017460328	0.0165884645964927	0.0294634271953092	0.00493147754889588	0.0170026483213714	0.0203606195614131	0.00901736186781596	0.00714324888647178	0.0106774659069928	0.0144260062697112	0.00909803964105943	0	0.011343855754953	0.00663116348137644	0.0182285726494043	0.00901788830617925	0.00714400886204801	0.0323555855994502	0.00994114883515249	0.0283616566899979	0.00354978520614734	0.0251203411774755	0.032234110975628	0.00842203698765676	0.0221014982219238	0.0275400295569652	0.00793275654977129	0.0159281952856819	0.02918841573837	0.0118069907186613	0.00462024574795295	0.0239808190265411	0.0118069105794084	0.00669807567561798	0.0217316474525752	0.00404549111161328	0.00813783406898901	0.00534539658401998	0.021714959607431	0.0378252761561061	0.00604303955817116	0.0154929907479638	0.0346350727969991	0.00632290940309272	0.0144464281050392	0.00649078034816493	0.00935778067159279	0.0193594711941395	0.0160705831572022	0.00983574555499413	0.00385529903282201	0.0107658264208195	0.0147010952638443
HT29_G2_4H_1	0.00630642743207302	0.00484011828018123	0.0130890558997153	0.0234416807548278	0.0195079985860224	0.0280284339202364	0.0111776578922003	0.0155963528362463	0.0216715636434249	0.0137108413934521	0.00998287414151237	0.030365568922206	0.00639183596640962	0.0107105371913979	0.0206825263011819	0.0122050504215304	0.00577746969492419	0.0150401865686796	0.0214316178081981	0.00404204605857685	0.00804990364984355	0.0139193806759153	0.00511549410188187	0.0196386677443827	0.00877488371733717	0.015100855458832	0.0256623192249129	0.0144874087471638	0.0262781799406251	0.0218406938176742	0.0267272695518508	0.0280251976857369	0.0332028738925411	0.00555189532362983	0.0261386997265906	0.0377640195341789	0.015439748576738	0.0261394877043104	0.0290934930404994	0.0143746020709973	0.0170220073038917	0.0186989549646087	0.00667582563257312	0.00982958192929728	0.011343855754953	0	0.0126765659926218	0.0288938677733402	0.019987764790036	0.0136511391357408	0.0381382657397689	0.0156989921523168	0.0352419816193093	0.0138268943290089	0.0341193800089937	0.0410393722911399	0.0187796162497257	0.0300223531028393	0.0334408794726667	0.00873964965968654	0.025755749288727	0.0368621433274591	0.0116543229476732	0.0152876493656927	0.017598497715968	0.00953758872053436	0.0123654725135716	0.0140204451585231	0.00894877305712739	0.0156159138645189	0.0108201421223273	0.0309828645837692	0.0434067982769116	0.0161245439848401	0.0227007157273789	0.0452209445982173	0.00663697594026393	0.024993716750677	0.0134835655855712	0.0120866080424302	0.0175836646951187	0.0110374408547619	0.0131643552707828	0.00950915544887534	0.0116307909086405	0.026004431633247
HT29_G2_4H_2	0.0155206413339641	0.0141169485547489	0.00499860969552152	0.0131546328102366	0.00805261606831353	0.0160671303539279	0.00617348865121442	0.00458649211266776	0.0119096024309405	0.00235635546600275	0.00369031298428676	0.0195871328955007	0.0135681352772984	0.0181580654098775	0.0107408655739268	0.0144232398079988	0.00701966519094717	0.00467657655762104	0.0313219854397219	0.0128279504998124	0.0125036700800988	0.0151070642366776	0.00891128912270588	0.0100291450966393	0.011142264213159	0.00901281608831895	0.0140325537074568	0.00513490556968418	0.0144782205636467	0.0107172631114767	0.0162993145316323	0.0167499786991707	0.0236527572442299	0.00749530029860616	0.0137478778872987	0.0270552904930238	0.00565104742733184	0.0150433590011063	0.0181596711609007	0.0141476568895047	0.0130145712213706	0.00783103718761025	0.0164509620248143	0.0133091709956512	0.00663116348137644	0.0126765659926218	0	0.0170562594435547	0.0112242387393431	0.00114998621621686	0.0349677767118865	0.00465393846105035	0.02459950328947	0.0049145645215919	0.0228993409412767	0.029618160854336	0.00762340574277506	0.0179118068101566	0.0232538808057096	0.00767652604121016	0.0135429267045905	0.0270537843988108	0.013911227538093	0.00595656063653978	0.0266000678213148	0.0164067395911291	0.0127743485213081	0.0239269461051636	0.00746027590332597	0.00712549922586717	0.00236800735450137	0.018926091299728	0.0327423690874659	0.00630579345256508	0.0105929067468212	0.0343735178419062	0.00916483695535397	0.01461013609739	0.0102252656829036	0.0037332398642387	0.0242726305293206	0.0198702474568517	0.0157492412647906	0.00966804048452359	0.013538398030432	0.0161799721687619
HT29_G2_4H_3	0.0301707295297594	0.0291426373356143	0.0177869087274167	0.0072206533986969	0.011043981694578	0.0107957256796046	0.0186670018625374	0.0142932069013716	0.0197353655358965	0.015365482373268	0.0190393954645155	0.0179286286179552	0.0276491575437658	0.031629430702661	0.0104774906815954	0.0240885497631596	0.0232573490504669	0.0140253409895383	0.0448442607030986	0.0291476736524135	0.0257863245836133	0.0250784369774316	0.0241828562201755	0.0134375405423719	0.0241148224567879	0.0157661567302594	0.0117697941395586	0.0145476221457228	0.00288288629445243	0.013876186460438	0.00765612737075658	0.00989276915700822	0.0225235268715507	0.0241243056837939	0.00583774121404693	0.0186559882437084	0.0136199827355753	0.00995101553539133	0.0119503815583594	0.0224392957787497	0.0174582968055222	0.013185453367724	0.031622886400748	0.0253894000717002	0.0182285726494043	0.0288938677733402	0.0170562594435547	0	0.0114027769340233	0.0162145588337852	0.033170722287014	0.0161770905003988	0.0197799504703199	0.0152026808201043	0.0134650774090146	0.0188747992397154	0.0103067914206281	0.0120835847485867	0.0209958392949479	0.0226897050135283	0.00538306405733104	0.0207194205898616	0.0260482133426757	0.0138867308816869	0.0399850805084998	0.0289338938737624	0.0222285332844943	0.038407860961218	0.0210322830093652	0.0158763250900516	0.0185009298741385	0.00889382814171293	0.0283866194910187	0.0133847691647374	0.0122850715980624	0.0195539503951115	0.0236394409940494	0.00799673727137477	0.0194092202092504	0.0197022485739712	0.0345725446549853	0.033099178984489	0.0251313030037743	0.0216443146186329	0.0252260396671634	0.00705809923865007
HT29_G2_5A_1	0.0215824794555844	0.0205056573224847	0.0100306399338278	0.00709079775869417	0.00679198844973024	0.014537679783237	0.0113806202066988	0.00775723259180027	0.0199334391739077	0.00895391560358239	0.0109699295929471	0.0204091018047083	0.0189438189176881	0.0239399826585687	0.00315996618755493	0.0141004683208571	0.0148589475346932	0.00808898564035158	0.0369574232133364	0.0213765027692382	0.0175601568185026	0.018635600656915	0.015482623620903	0.00707968863681838	0.0162217857361553	0.00712508945629924	0.0132469760391211	0.00646403169137959	0.0089577760627082	0.012368883463066	0.00745422119883021	0.0120028810363564	0.023855283935755	0.0159417154492988	0.0109885697929908	0.0224206014911907	0.00573186501755069	0.0103702925393731	0.0136524624667328	0.0147925611294582	0.00751983472633739	0.00830294739054876	0.0234049770039504	0.0171965762578109	0.00901788830617925	0.019987764790036	0.0112242387393431	0.0114027769340233	0	0.0110889779079985	0.0335242482370588	0.0114384172832847	0.0230427386468838	0.00775407888485087	0.017811242186941	0.0248982798387886	0.00490292928317138	0.0172104569268118	0.02330181104967	0.0138069061373002	0.00989789003425074	0.0225121226166764	0.0196892910749332	0.00552200716410298	0.0324447602809316	0.0198770369818186	0.0130800662043949	0.0305296831622571	0.0112395038562758	0.0121597307768196	0.0118653537528205	0.0150366867707048	0.0336692945810976	0.00506568560397615	0.0130499135274558	0.0257438618425626	0.0153072278721217	0.0059546568133403	0.012619683585856	0.0140710897083921	0.0262300785461382	0.0244062488935628	0.0160719648369056	0.0114266539244114	0.0185200211769251	0.00774436739168905
HT29_G2_5A_2	0.0162184159401498	0.0148643624454183	0.00578784238173868	0.0124446386581723	0.00772393592769251	0.0155090259127886	0.00638236181867499	0.00465890744086263	0.0114626382204562	0.0023288525340676	0.00467155487893849	0.0192517574776021	0.0142389405542154	0.0186338578511496	0.0105532436575148	0.0149668130323817	0.00804431273052249	0.00421452171249111	0.0318514965208309	0.0135901617062996	0.0130263358545917	0.0151943599966618	0.00976023351825701	0.0101096571945716	0.0115781826600519	0.00902702977153179	0.0135974941711687	0.00518917117029567	0.0137062583492318	0.0104795006301397	0.0159029656901928	0.0163402663162567	0.0235214376154332	0.00855838352130463	0.0129695023484378	0.02672243172204	0.00556300078009659	0.0146912754180753	0.0178307997197465	0.0142920600089631	0.0131888530532721	0.00775988958819211	0.0171350426611385	0.0137390007805094	0.00714400886204801	0.0136511391357408	0.00114998621621686	0.0162145588337852	0.0110889779079985	0	0.0343877029353517	0.00476281399830661	0.0242890068872883	0.00487983038456158	0.0224685321414335	0.029124799218528	0.00714815154403857	0.0172792494766821	0.0230147901907762	0.008811704416516	0.0128061967341404	0.0268838166537238	0.0140878143812523	0.00594583635930286	0.027072194628528	0.0170137234426425	0.0131575501735771	0.0245039248563005	0.00842044032417352	0.0064535184139793	0.00304360352326627	0.0182958979393859	0.0322965699000257	0.00632532715075467	0.0100095563278152	0.0338371210991708	0.00982733827179639	0.0142474797190294	0.0102062690214399	0.00443756692366601	0.0247005120658689	0.0204761112580946	0.0161601722533835	0.0104274076727353	0.0137303316121296	0.0155674336435753
HT29_G2_5A_3	0.0334547581855153	0.0340915036210699	0.0384477254953819	0.0285962392723365	0.0368864339814577	0.0424559151098471	0.0302266298418329	0.0363350928066139	0.0419798321339051	0.0338360348739662	0.035049088878874	0.0489836478894793	0.0322215289830278	0.0303495396172197	0.0358404157185191	0.0305593573084624	0.0363142800429565	0.0312883812116521	0.0360936659709505	0.0363135859666057	0.0301944091998316	0.0242557185278014	0.0342445931089069	0.0395805772155875	0.0295052805401633	0.0293027193068492	0.0423673902680776	0.0329866354876476	0.0336814443997043	0.0418861563666256	0.0370804674898829	0.0419705655076294	0.0541313911274763	0.0377639418548553	0.0368163265123064	0.0517176306258104	0.0329542137767776	0.0411063648535862	0.0441413580138243	0.0250987878771602	0.0298995505108015	0.0388467660362357	0.0344133748910125	0.0286404640342995	0.0323555855994502	0.0381382657397689	0.0349677767118865	0.033170722287014	0.0335242482370588	0.0343877029353517	0	0.0386817297235345	0.0524080875846753	0.0316195894408113	0.0465176936119234	0.0517446606897187	0.0334671057826625	0.0436173103373112	0.052802642928325	0.0398452765772325	0.0363929968970799	0.0534125255248814	0.0269436003761213	0.0329635002302332	0.0328707266372738	0.0308094257333367	0.0285899892214881	0.0349870348185148	0.0360387891221534	0.0280023296253474	0.0338357348213451	0.041874004069984	0.0595663673663012	0.03459906981452	0.0399582355076274	0.0478405830507119	0.0322051244345075	0.0366030401871927	0.0262980396474118	0.0383156269265817	0.0277540914761567	0.0318204372251797	0.0279249740429239	0.0337458233869951	0.0265928061785752	0.0292089619739619
HT29_G2_5B_2	0.0195400343088531	0.018030566151039	0.00429568764758253	0.0141091486550915	0.00596599401982733	0.0124900133157522	0.0105758252733924	0.00381234575900749	0.00974786706118505	0.00533068124985659	0.0070189842269879	0.0151980593015298	0.017673290984337	0.022545092961461	0.00971296069748516	0.0178745981219855	0.0101939754657502	0.00768689642297978	0.0355354715723	0.0163878717613533	0.016854415403776	0.0196984905635079	0.0126874350651754	0.00740822326990705	0.0155928981513787	0.0120226115485656	0.0101751086138411	0.00729104953808466	0.0134890429806605	0.00641249447083178	0.0147026547547521	0.0135208983927101	0.0190406669899782	0.0101565747634776	0.0116464943800106	0.0231407072147702	0.00734316051778676	0.0118945027360563	0.0145973543610062	0.0183174652057753	0.015401688024841	0.00468235766925935	0.0204119408733878	0.0176918310076018	0.00994114883515249	0.0156989921523168	0.00465393846105035	0.0161770905003988	0.0114384172832847	0.00476281399830661	0.0386817297235345	0	0.0202380303794356	0.00811841205449328	0.0193848623439482	0.0259388015838878	0.00768035772465403	0.014343423662018	0.018730196923905	0.00857524866754894	0.0115927182426799	0.0229823468203838	0.0185481300984243	0.00767694342991652	0.030915489943678	0.0205065772011755	0.0165782663006291	0.0280210148065285	0.00985487936165773	0.0109849472675828	0.00688587702827225	0.0158667653748227	0.0285342968604653	0.0067654786300586	0.00708171263741304	0.0320172601456507	0.0133579233489622	0.0131145588299946	0.0145162564202467	0.00436346086257982	0.0285702173693094	0.0240455192144928	0.0196667940175293	0.0126723542627693	0.0181673155086376	0.0167337212987921
HT29_G2_5B_3	0.0395649572508866	0.0380388438071692	0.0226048469898351	0.0245910856099176	0.018314075004332	0.0101307695927956	0.0297997256107587	0.0212936181096592	0.020158561001762	0.0242773297419148	0.0267161540997103	0.00615792088324628	0.037555876899125	0.0426562226723666	0.0199582837741255	0.035622807572491	0.0300444967570716	0.0253559444568521	0.0557104470938498	0.0364228645029311	0.0366680883386424	0.0387871249497083	0.0325665886047729	0.017718040189327	0.0353233307477257	0.0286689063722033	0.0110430269587247	0.0246957114071606	0.0190068335646591	0.0138958315784275	0.0180644742490263	0.0115072928246778	0.00505749396075175	0.0298494806804807	0.0156489799962621	0.00698683930586962	0.0240587246707759	0.0127705168303583	0.00980585308325981	0.0364303056939795	0.0303641985704796	0.0177098121374203	0.0405463206441348	0.0371895521366871	0.0283616566899979	0.0352419816193093	0.02459950328947	0.0197799504703199	0.0230427386468838	0.0242890068872883	0.0524080875846753	0.0202380303794356	0	0.0261397145899782	0.00853766852567533	0.00942389855294358	0.0214238219643692	0.0093681990478426	0.00362134760632648	0.0268376048430192	0.0161457095228053	0.00772641120094437	0.0382806413299557	0.0243214776129658	0.051110083829013	0.0399553632369303	0.0346562929432042	0.0482128259614804	0.0283839265015068	0.0287197985346566	0.0268963295367369	0.0109333353415642	0.0121584866072613	0.0225818458791259	0.0148053532411949	0.0220399735074432	0.0332711775535043	0.0183559239263107	0.0328888552753696	0.0241639245871102	0.0476969608050988	0.0438921169603664	0.0378638082262397	0.0308947150289342	0.0377530142569555	0.024878110900767
HT29_G2_5E_1	0.0152172939398842	0.0140644694469568	0.00684657294264021	0.00973074056256655	0.00791475323779693	0.0170089415241	0.00404459578725773	0.00529502497335734	0.0161037303659998	0.00290954687270485	0.00466581832245547	0.0218621389380776	0.0127477960882904	0.0174427445709105	0.00858275325937981	0.0111141898074087	0.00847218529781828	0.0018361428275429	0.0308019412009053	0.0143115896548503	0.0112153149130291	0.012815159760835	0.00899007186446307	0.00981017829381312	0.00967798613656919	0.00416519668252484	0.0152638369743324	0.00182628273812755	0.012715257945406	0.0127588588803529	0.0141257540255019	0.0165380452625356	0.0259261750357485	0.0096962167455124	0.0134650458852675	0.0273660709955012	0.00245736186041495	0.0147799298419753	0.0182146221286857	0.0105551812493727	0.00837496475350874	0.00872104233824921	0.0167027141391342	0.0113211145417042	0.00354978520614734	0.0138268943290089	0.0049145645215919	0.0152026808201043	0.00775407888485087	0.00487983038456158	0.0316195894408113	0.00811841205449328	0.0261397145899782	0	0.0228126309547879	0.0297894097565711	0.00557582327354879	0.0191989822273375	0.0254160946498845	0.00951368784421636	0.0128940004610481	0.0274836186317184	0.0128548077580312	0.00252323947452204	0.026073442708381	0.014627093548521	0.00922479116347298	0.0239292724055509	0.0067964625913613	0.00575508286508134	0.00458920417746426	0.0189161748381114	0.0352433525691646	0.00422287302770732	0.0126702961891226	0.0325228440228551	0.00856256701676756	0.0124589577678547	0.00692873948499156	0.00846355554782374	0.0218250732711542	0.0187023581951666	0.0124209161053988	0.00740173836461298	0.0119851566067996	0.0125206017900241
HT29_G2_5E_2	0.0374617165789081	0.036087219567809	0.021048589171332	0.0187783966725147	0.0151531873797454	0.00814417901396558	0.0268073730133746	0.0188973435463081	0.0220144478591407	0.0217932057178978	0.0246674852228942	0.0109639940019047	0.0351023420489553	0.0401890457037007	0.015180666855554	0.0316225564775993	0.0285858597233914	0.0220809380389098	0.0534887123648784	0.035389306936633	0.0338963160107094	0.0351842972403327	0.0305459527788709	0.0147079426815601	0.032451112868032	0.0243109044460825	0.00968775606505468	0.021334423031514	0.0131646021930415	0.0134357733616973	0.0112231165101574	0.00629149012357287	0.0125693779426723	0.0288591382308849	0.011336838862451	0.00522843680436398	0.0205054655574449	0.00814410764457854	0.0050641897648199	0.0321513247840773	0.0252791914778991	0.0155060464531619	0.0388250710009159	0.0339882750956314	0.0251203411774755	0.0341193800089937	0.0228993409412767	0.0134650774090146	0.017811242186941	0.0224685321414335	0.0465176936119234	0.0193848623439482	0.00853766852567533	0.0228126309547879	0	0.00720869779018356	0.0173954387906129	0.00884251923815647	0.0113083015582309	0.0258146100384147	0.0113729126234965	0.00757625686699664	0.0354717807101306	0.0206975057514634	0.0488201159631757	0.0368722796924082	0.0306138975439291	0.046404617486525	0.0260136185433854	0.0255813753817221	0.0249686798025081	0.00572997514320647	0.0193334697717901	0.0190968013931394	0.0140542587129288	0.0148905647619563	0.0308828553043431	0.0121298942477394	0.0290666827421434	0.0237401360695327	0.043843901781672	0.0411801465528817	0.0337344687784595	0.0277744179491232	0.0346783299398496	0.0181249648502058
HT29_G2_5E_3	0.044490930409602	0.0431018214095632	0.0279618642593072	0.0251250873493689	0.0221137710025868	0.0138544787753711	0.033741287454468	0.0258398560002809	0.0268464116818842	0.0286608589510474	0.0316308840923096	0.0142470553987143	0.0421657210928892	0.0471547191323881	0.022336956578395	0.0387969024005236	0.0355055576574583	0.0289277601309408	0.0604864921310338	0.0421890395100208	0.0409277669718805	0.042027453020937	0.0375592859126673	0.0218195594570636	0.0394478786663832	0.0313505880130976	0.0158292088975965	0.0283787545765874	0.01931043293499	0.0197087500056914	0.0179899288256585	0.0133777664636734	0.014391677141085	0.0356903795343367	0.0174060551087774	0.00488636068490604	0.0275443667236715	0.0152685037147507	0.0121160758543498	0.0391243700843602	0.0323417010381455	0.0224133046906042	0.045777561427649	0.041033411290401	0.032234110975628	0.0410393722911399	0.029618160854336	0.0188747992397154	0.0248982798387886	0.029124799218528	0.0517446606897187	0.0259388015838878	0.00942389855294358	0.0297894097565711	0.00720869779018356	0	0.0243396191331227	0.0131730595809597	0.0130012620795147	0.0326916999163813	0.017686035548447	0.00862174210594963	0.0422747358798912	0.0277658814018889	0.0557689870724958	0.0440061853007398	0.037730131545621	0.0533443921017304	0.0331253807051142	0.0321040478421018	0.0317747487664858	0.0113413133948442	0.0165508966979928	0.0261969744193469	0.0199465223571008	0.0137330053773211	0.0378935309465279	0.019088251414198	0.0359553221139526	0.0302332316303533	0.0509298004299546	0.0482777322539134	0.0408495981721555	0.0349560030802729	0.0415425440983332	0.0242601901828429
HT29_G2_5F_1	0.0207448196550816	0.0195425382128186	0.00791694155088115	0.00671642129817002	0.0035281052719593	0.0120395187117871	0.0095599365705067	0.00452362680243359	0.015276611482618	0.00556026046475023	0.00887832897706649	0.0177403965919863	0.0182689371502313	0.022996928164342	0.00413461457458546	0.0155178725808308	0.0131314650113907	0.00489404062326303	0.0363565866111453	0.0194957216208376	0.0167660471854308	0.017839304323207	0.0142614890968878	0.0063691549963638	0.0152239436938238	0.00748092556083059	0.0106181491664784	0.0044406194845238	0.00756379658484366	0.00923103884956198	0.00897804288854015	0.0111830796556071	0.0219373957190918	0.0140156360888743	0.00825226896557459	0.0221231079205475	0.003512781051574	0.0095352420712555	0.0130181198603058	0.0151354652971313	0.0103263158000438	0.00553845420091781	0.0222151309749108	0.0167528068613694	0.00842203698765676	0.0187796162497257	0.00762340574277506	0.0103067914206281	0.00490292928317138	0.00714815154403857	0.0334671057826625	0.00768035772465403	0.0214238219643692	0.00557582327354879	0.0173954387906129	0.0243396191331227	0	0.0144000696829733	0.0211975076039371	0.012509010367823	0.00752008749082926	0.0225618168818573	0.0181658984503648	0.00382974477132179	0.0316159343900618	0.0199870413594919	0.0138866823791338	0.0294970115666018	0.0107971135159953	0.00899556278437752	0.00888620426697787	0.0134784775929061	0.0309834388651971	0.00320715033922804	0.00904491370277169	0.0271945257719245	0.0140763717984999	0.00734760114619655	0.0117344451393753	0.0105600803447568	0.0268942100040059	0.0241954768324508	0.0171012064808417	0.0118752181317374	0.0173047900817605	0.00912333599009759
HT29_G2_5F_2	0.0333889837437063	0.0319840233542819	0.0175190386343422	0.0168512264904647	0.0119412767380597	0.00288865131449976	0.022736406361409	0.0151559662778424	0.0139421585440777	0.0174631536340471	0.0206789543427725	0.0063358256768971	0.0312832817089697	0.0358257949372592	0.0143261503260496	0.0297171013955866	0.0244108489931781	0.0179976427171408	0.0490965413493499	0.0304743299435734	0.0300031222930789	0.0311864409335314	0.0265952414110898	0.0132787519505853	0.0284671430913104	0.0218667204908931	0.00506774448709562	0.0181099273490151	0.0113341002404575	0.00865219101250735	0.013099690559745	0.00735551857141773	0.0115278019235408	0.0244926402928433	0.00736610928688387	0.0122359245293032	0.0174002057859791	0.00827069105380738	0.0076625929274131	0.0292801704410775	0.024368819014597	0.0121914854576481	0.0343514651179946	0.0303775301031799	0.0221014982219238	0.0300223531028393	0.0179118068101566	0.0120835847485867	0.0172104569268118	0.0172792494766821	0.0436173103373112	0.014343423662018	0.0093681990478426	0.0191989822273375	0.00884251923815647	0.0131730595809597	0.0144000696829733	0	0.00967094423502997	0.0224038274730224	0.00828142194079501	0.0141527525364197	0.0307904651741511	0.0177823127147274	0.0442742388996759	0.0336710852704081	0.0281775456216604	0.0417556229334789	0.0231361044996164	0.0205844441727126	0.0202065964927956	0.00509594544757069	0.0170194297808511	0.0163964832694012	0.00744727163107396	0.0221938521787351	0.0268573262206655	0.0130581662884958	0.0254303904375181	0.0183345788995225	0.0409811086805808	0.0375313857127267	0.0314101741782245	0.0253286503725382	0.0303328687347098	0.0178495047924707
