	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2H_2	0.00643397357869684	0.00731474287442576	0.0143857158914633	0.00425720487247398	0.0200870174299815	0.0211458633985689	0.0140106981286739	0.0239629912460154	0.00676162692186741	0.00140744798049182	0.0171773653647695	0.00444245439071968	0.00720394227963539	0.00856366494189499	0.0157326218695238	0.0128372684244269	0.0194953026286524	0.00976249914025876	0.00629808184661122	0.0106524769725168	0.00613509846573091	0.00572422952165518	0.00781283362585991	0.0118131729151871	0.0155018879620036	0.0153375913029553	0.010249865926345	0.0204399422506517	0.0281062325440775	0.0151963779312691	0.0245001762322817	0.0356715300746342	0.00546035128344111	0.0145449648827037	0.0207278231145404	0.0265479069915517	0.00822405410250765	0.00512597801340033	0.00712901644965702	0.0199071080604336	0.00468866593142946	0.0124624169397433	0.0011021210702792	0.00943054230077778	0.0196403121012981	0.00808324687881941	0.00944274766371113	0.0256368688585089	0.0357016832607927	0.0245678951004897	0.0248437196603396	0.0478993988485759	0.0212583759966348	0.055129129309568	0.00220211366269187	0.015533599585269	0.0358461640826186	0.00302301484854378	0	0.0255611405826151	0.0192169050813257	0.0104871635983579	0.0106678981689283	0.0154541364310296	0.00495202712481367	0.00491602398077539	0.0105505777819131	0.0237456077072394	0.00692685600104912	0.0198143491095529	0.0398664002940575	0.0141373730905977	0.0183216013847337	0.0296524937081688	0.0126077389495455	0.0163527075487987	0.0243886968716912	0.00848045604276887	0.00541940540901638	0.0307779171187338	0.00832855797528618	0.0155939439078714	0.0106073676618544	0.0140937893029677	0.00496841175224679	0.00851591585946175
A549_G2_2H_3	0.0191392286627622	0.0182801596196052	0.0114492125413621	0.0222616041533161	0.00667800110454783	0.00465192630971716	0.0134996106266658	0.00809726915183052	0.0189122143111645	0.0242007973160533	0.00839512614112604	0.021956193780341	0.0189343504329366	0.0171624959753698	0.0118048445730486	0.0127882308206981	0.00683652306803506	0.0353065701010321	0.030312054215974	0.0347904560251273	0.0254246290039377	0.0310704839830364	0.017752768753548	0.0187444798854948	0.0101031796098349	0.0102719415270724	0.0154011259115747	0.00531150495755293	0.00423284800802747	0.0175438094593131	0.00186280882827211	0.0119885864246093	0.0210574017484643	0.0110912675472421	0.00731116147647676	0.00322969810467068	0.0332928837649149	0.0266627158075951	0.0184918722458872	0.0445620864514309	0.0297237281209244	0.0380086324670282	0.0246729096142242	0.016137997220891	0.0061206533521251	0.0182016247840331	0.0165108533780713	0.009449782907397	0.0112359211131252	0.00463933613354811	0.00599674905962976	0.0237210580766651	0.00671474758142466	0.0296196621760909	0.0239239616325843	0.010245827247478	0.0103554559566863	0.0225432729436669	0.0255611405826151	0	0.0446880420213824	0.0343797465383002	0.0351356216376824	0.0409995561947043	0.0285622045992842	0.0285909437274456	0.015576146425702	0.00524761709795098	0.0188964273830836	0.00651026492544523	0.0143284474494093	0.0116199685950024	0.0100809095814007	0.00504430014096551	0.0129605624436985	0.00946564526922448	0.00491150020559587	0.0339953782318598	0.0202305524015459	0.00566380236988998	0.0334453056028222	0.0400064075628625	0.0308079515165329	0.039028961484094	0.029051675827069	0.0219280622422144
A549_G2_3A_1	0.0256372533945043	0.0265253923725395	0.0335980966886326	0.0230283104064918	0.0392856750967549	0.0401856210040869	0.0329699727774208	0.0429550482665779	0.02578593394254	0.020612965690081	0.0363420072219663	0.0228136497297345	0.0262899729135236	0.0275457493667358	0.03476039615355	0.0320405202457147	0.0387035986000396	0.00977653930543972	0.0148183223112054	0.0110881576671506	0.0202989119242114	0.0136265662639465	0.0270010362342549	0.0295901824901352	0.0346902635974348	0.0345280784121879	0.029462901084785	0.0396323209670749	0.047311347271503	0.0328240122504139	0.0436885845121509	0.0548176565855488	0.0243100660794045	0.0336132340225326	0.0398680964699915	0.0457541567714426	0.0115280955638053	0.0186716788267109	0.0262075836673943	0.00550220824491799	0.0150040049369806	0.00684993859664631	0.0200435913708395	0.0286175020945607	0.0386757111317389	0.0266586901750326	0.0282682728631301	0.0444998841496686	0.0548918249216182	0.0437558327916731	0.0439782240304945	0.0670100821274456	0.0404165866074245	0.0742598126532462	0.0210907388701995	0.0347447407389078	0.054887115921788	0.0222328544080254	0.0192169050813257	0.0446880420213824	0	0.0116761449020035	0.0104245172672833	0.00400234538871503	0.0164806416560235	0.0164342553869328	0.029289209770627	0.0424078173482963	0.026108672171966	0.0390233899138046	0.0589987973604426	0.0331308647392963	0.0373362149816344	0.0485542789789923	0.031782870069993	0.0355636755329721	0.0435696211107299	0.0107374170047247	0.0244690817337116	0.04997078450485	0.0113542236059243	0.00726945983352461	0.0172818194832483	0.00655585155122964	0.0158952626844657	0.0243316886498343
A549_G2_3A_2	0.0161509272821202	0.0170454401079176	0.0239777114249117	0.0147410024836988	0.0296984391854141	0.0297558397087011	0.0242217013666736	0.0339961903512879	0.0158554587449822	0.0117847526550809	0.0262810444039075	0.0126302164423345	0.0174572456760405	0.0174355145704862	0.0258407514071107	0.0222772666956299	0.0290192785022897	0.00730607101188298	0.00429947479541426	0.000613463914093289	0.00907797799833288	0.00555750271527332	0.017357889187253	0.0222826600902921	0.024765971913658	0.0246185825839396	0.0198925929553389	0.0296372421687949	0.037454395970683	0.0256701621862531	0.0336205836971376	0.0452991801020518	0.015913488975932	0.0233824852837145	0.0305559222159434	0.035880838507076	0.00341544087765915	0.00772030553104422	0.0163339948703275	0.0102095495723056	0.0059005985981335	0.00731789122125026	0.0108399214474629	0.0188879040895078	0.028265532689896	0.0162086317990927	0.0179317991101297	0.0357793878073581	0.0451220880546206	0.0341648400015678	0.0346261314763588	0.0575246504035179	0.0310276024565412	0.0638489636775023	0.0126883688374575	0.0250135720878964	0.0443083891386395	0.0130607927748791	0.0104871635983579	0.0343797465383002	0.0116761449020035	0	0.00142300042438807	0.00934516199667387	0.00599363010895669	0.0059858530749833	0.0188144094097601	0.0315148829290365	0.0170143015856216	0.0293136075580645	0.048609462331967	0.0227913750198993	0.028402418493231	0.0378222951812731	0.0218822531038172	0.0258181073049704	0.0340236386461382	0.00556814169592398	0.0146873522349019	0.039890290537777	0.00351736519138476	0.00563829091501755	0.00574680133093321	0.00515419188011339	0.00567666030699074	0.0129964333686182
A549_G2_3A_3	0.0166208923032354	0.017522848678175	0.0245363190680617	0.0149127882582866	0.0302727179827661	0.0305331093636285	0.0245901120718092	0.034451017990553	0.0164369925967184	0.0120234942536361	0.026954826957594	0.0132493639799455	0.0177875063699795	0.0180781916470207	0.0262542305324701	0.0228610841645028	0.0296131934633327	0.00611260120890137	0.00483348569254797	0.000827635880927416	0.0100361577642309	0.00528095981348699	0.0178785636380044	0.0223559891335817	0.0254005105458458	0.0252489096093962	0.0204153305228212	0.0303056218124727	0.0381093785384511	0.0257443092457012	0.0343164237244498	0.0458944918380764	0.0161277690273706	0.0240886223953926	0.0310728903928929	0.0365362857285175	0.00278534245119561	0.00854461401045724	0.0169047378108316	0.00946118383063618	0.00598147247762107	0.00590634162399286	0.0111530653766789	0.0194423640246748	0.0290340731632627	0.0169390335450752	0.0186401943162958	0.036192329838736	0.045770839865384	0.0347531375021892	0.035164163516153	0.0581288768945414	0.0315627114776172	0.0646614252552701	0.0128457996320342	0.0256029339637374	0.0451466864443171	0.0134105740408065	0.0106678981689283	0.0351356216376824	0.0104245172672833	0.00142300042438807	0	0.00794184148372006	0.00658567170017063	0.0065618379175143	0.0195670713950285	0.0324244031857506	0.0173993689427812	0.0299143165758875	0.0494046935181932	0.0235239720440257	0.0288312446248491	0.0386940952354239	0.0224976354164908	0.0264142578084698	0.0346017186182182	0.00456491622489223	0.0152173345284736	0.0406009528444077	0.0028067294828244	0.00497459623202747	0.00714803558555357	0.0040121349171021	0.00614800909474464	0.0140263942641895
A549_G2_3D_1	0.0218869884379723	0.022764219126835	0.029808239971574	0.0191430383162863	0.0354656093816973	0.0365457426897674	0.0290641499949609	0.0390420937393867	0.0221228916248702	0.0168332010232433	0.0326255285120696	0.0192578492854416	0.0224344392556396	0.0239045229560331	0.0308659284052178	0.0282861441596278	0.0349020416266084	0.00582990840492348	0.0116726636290913	0.00873204122528705	0.0171915500223857	0.0100324801978831	0.0232647418033534	0.0256014827553859	0.0309526040540172	0.0307882189561009	0.0256911342401653	0.0358872559090374	0.0435162424296951	0.0288271520305744	0.0399456893973963	0.050954020351194	0.0204227490196211	0.0299525717816607	0.0360049895587999	0.0419657906973327	0.00825915614077732	0.0154801314821927	0.0225268655475517	0.00768637596846355	0.0114906820667795	0.0029930279845569	0.0163373483142079	0.0248824458754641	0.0350366012155659	0.0231200943115127	0.0246786614893598	0.0405618058953972	0.0510676222124536	0.0399231674082131	0.0401098600387623	0.0631309270073679	0.0365625731419713	0.0705556041298939	0.0172450274714733	0.0309688108341638	0.0512525784623985	0.0184766696914591	0.0154541364310296	0.0409995561947043	0.00400234538871503	0.00934516199667387	0.00794184148372006	0	0.0132155991996332	0.0131597458765044	0.0257299585049021	0.0389197225854491	0.0222901701106645	0.0352251431038651	0.0553027538180898	0.0295020693734528	0.0334345536351375	0.044984742801766	0.0280578505620446	0.0317863807504592	0.0397303528929614	0.00702574859495036	0.0207912684287274	0.0462151579889541	0.00806266029410478	0.00685542995217117	0.0150884417067828	0.00501082974869914	0.0125848676277009	0.0212193579685151
A549_G2_3D_2	0.0101615571679125	0.011054278310927	0.0179964702512893	0.00905695214486497	0.0237253158612375	0.0239689754455788	0.0182614325204105	0.0280064269100136	0.00987787670669511	0.00606360756228268	0.0203715673963759	0.00667013414479161	0.0115394631932442	0.0114965866104316	0.0198603304573424	0.0163049628710878	0.0230548095425547	0.00849494340517316	0.00175237376542491	0.00631482728254305	0.00405475025750572	0.00369316571222036	0.0113656329535148	0.0166612878629241	0.0188242443179417	0.0186738553135353	0.0139014144648653	0.0237237970265512	0.0315321184432952	0.0200219172687414	0.0277336423878638	0.0393411991649486	0.0101420851220395	0.0175053021870764	0.0245671147073604	0.0299584547978179	0.00497799387238765	0.00228773017005852	0.0103525183336969	0.0160434629583411	0.0022884943199618	0.0103792879351543	0.00502572850124024	0.0129028403626133	0.0224665547368514	0.0103651266330322	0.0120583218812324	0.029797055858111	0.0391974373209222	0.0281995601248923	0.0286428048580237	0.0515757351880532	0.0250424264485134	0.0581155394626887	0.00708954172795716	0.019045177436654	0.0386158330926811	0.00715694496094477	0.00495202712481367	0.0285622045992842	0.0164806416560235	0.00599363010895669	0.00658567170017063	0.0132155991996332	0	7.92566087782549e-05	0.0129992811204637	0.0259757199435716	0.0110581897816821	0.0233527656263491	0.0428472251769062	0.0169458425927404	0.0224170278281845	0.0321949126423542	0.015926534880582	0.0198534367502646	0.028053697431989	0.00654350380822786	0.00869502583179313	0.0340197659667594	0.00516594472416331	0.0115203797612408	0.0058977777759277	0.0104839095161268	0.000674167641865996	0.00802934747444928
A549_G2_3D_3	0.0101666225043394	0.0110603739327936	0.0180104628974424	0.00903308751248964	0.0237406305430791	0.0239997765409819	0.0182604634644973	0.0280131309453012	0.00989364240723577	0.00603907086613002	0.0203946675690978	0.00669019541375929	0.0115325651796131	0.011518032991108	0.0198631416702507	0.0163209788752888	0.0230716115388387	0.00842408296162591	0.00172886351042742	0.00630035188738338	0.00412205096108005	0.00361829433711341	0.0113757956103732	0.0166375304804984	0.0188443223373704	0.0186936027435233	0.0139121456283095	0.0237462601161396	0.0315532967875479	0.0199999781605927	0.0277579622246331	0.0393580596424462	0.0101236352229998	0.0175313179678929	0.0245781609619466	0.0299797084721564	0.00492663205535167	0.0023521024107704	0.0103672559782393	0.0160211099490899	0.00220991455941808	0.010319054791272	0.00500610761288501	0.0129162412244716	0.0224968683212161	0.0103952157910072	0.0120856858767643	0.0298009122534673	0.0392180271177706	0.0282159316530031	0.0286555251004926	0.0515931885062662	0.0250548368312155	0.058147078261369	0.00705984017943746	0.0190616420936066	0.0386499238800572	0.00714713931480393	0.00491602398077539	0.0285909437274456	0.0164342553869328	0.0059858530749833	0.0065618379175143	0.0131597458765044	7.92566087782549e-05	0	0.0130303250627106	0.0260163906104649	0.0110558516907585	0.023370082373775	0.0428780284326926	0.0169741349388132	0.022421350269795	0.0322319453680025	0.0159451839687201	0.0198704336845766	0.0280693216855823	0.00647604465910669	0.00870548383632849	0.0340448882326502	0.00511347253668925	0.0115018635704371	0.00596024939986606	0.0104514500784837	0.000603215741812896	0.00809076303241622
A549_G2_3E_2	0.0048108298616952	0.00435267257238344	0.00605836599693625	0.0085087337720001	0.0113237496279858	0.0109713146476864	0.00823545870717891	0.0161687524972835	0.00387765425011984	0.0093435737715614	0.00757115527378509	0.00648045690309805	0.00612121987733027	0.00217745375841677	0.00901786953911214	0.00438859194814315	0.0105674125485739	0.0202180947635521	0.0147469423038556	0.0192199230927972	0.00994950279586886	0.0157056720618008	0.00370637124262301	0.0108200868262995	0.00625413072442794	0.00613615052165726	0.00368656658544564	0.010910626361049	0.0187227853793112	0.0128763440782401	0.0148334456804656	0.0266812730501859	0.00775256518076359	0.0046195177391595	0.0124721996018405	0.0171529965900932	0.0178028006442364	0.0110971942950001	0.00364473156437303	0.0289954330508106	0.0142898516743657	0.0227532432862563	0.00952998804039001	0.00300985342833423	0.00946972319959629	0.00263918218408012	0.0011318518163222	0.0181617661105519	0.0263876210997389	0.0156438146480414	0.0163129724966063	0.0388621134915824	0.0128204055045253	0.0451327730722452	0.00945430974459146	0.00676024133062178	0.0256417066758246	0.00771946876904183	0.0105505777819131	0.015576146425702	0.029289209770627	0.0188144094097601	0.0195670713950285	0.0257299585049021	0.0129992811204637	0.0130303250627106	0	0.013223565945605	0.00550221956740078	0.0108234042912389	0.0298555950890695	0.00398458224247201	0.011109967127155	0.0192790348390569	0.0037635368920418	0.00747283868393651	0.0155442957581321	0.0187100360909611	0.00517989456998496	0.021088746970104	0.0179645597082012	0.0244393205621298	0.0156285986690109	0.0234798126410378	0.0135064259166868	0.0069754733662236
A549_G2_3E_3	0.0175848249339675	0.0168374060824551	0.0111540831609691	0.0211061790226136	0.00881110906089306	0.00402649454393187	0.0141594416629746	0.0123196695533905	0.0169944756998904	0.0224878457875367	0.00791909153445129	0.0196720823140006	0.017970258204107	0.0151942615368081	0.0128769858339673	0.0118781986573966	0.00845677913502148	0.033437531275635	0.0276897483401452	0.031982499465864	0.0224400414515917	0.0288923113296081	0.0162189873726528	0.0194286269493134	0.00949891696197934	0.00965792988569304	0.014289024294491	0.00663077178311806	0.00946083329457597	0.0191331828374141	0.00633118696270573	0.0168893703556028	0.0200437968285411	0.00953350597475145	0.0101222885098449	0.00843707589913549	0.0308892322691166	0.0238859329947808	0.0166604466663527	0.0417033642487597	0.0274485720966375	0.0359530087736391	0.0227440147103859	0.0147144149231971	0.00498725074422366	0.0158096411170812	0.0143114678210326	0.0140360438552575	0.015870621558066	0.00918980174040752	0.0105865064718525	0.0280876316995082	0.00972871726631684	0.0325461004421214	0.0224492360874339	0.0100790474717071	0.0129890877810055	0.0208311646415505	0.0237456077072394	0.00524761709795098	0.0424078173482963	0.0315148829290365	0.0324244031857506	0.0389197225854491	0.0259757199435716	0.0260163906104649	0.013223565945605	0	0.0177103356508568	0.00825298323035393	0.0175048473860057	0.00974639178705063	0.012121198443422	0.00640330854592381	0.0117733654254293	0.00953936428768341	0.0093831248309083	0.0319117946680561	0.018332974550305	0.010289313904746	0.0310608461693445	0.0371363872463048	0.0273674575301182	0.0364080732525093	0.0265353892878755	0.018622930107408
A549_G2_3F_1	0.00133357627183915	0.00117697975873941	0.00753404501793567	0.00341145367281978	0.0131844788409197	0.0146683306242656	0.00720883244760826	0.0170738395170144	0.00266785085266785	0.00551964883016927	0.0105182864730496	0.00501346073008488	0.000808189504155437	0.00344026595297387	0.00885814760436428	0.00611375931453608	0.0126169165363637	0.0165111160245166	0.0127152879244978	0.0172726783579886	0.00967004075209433	0.0126438734970617	0.00179836126982384	0.00671647832805412	0.00879634402251825	0.00862687190681758	0.00350939041573349	0.0136715089565215	0.0212360880589502	0.00969837408313481	0.0177205802844675	0.0287500117110193	0.00235932418505333	0.00819371260017652	0.0138019312753504	0.0196871903063682	0.0151011202590774	0.00994769720605522	0.0024159504180427	0.0267621144341352	0.0115039583503376	0.019309817486582	0.00625997310832116	0.00301491888482692	0.0131976792280958	0.00450651016249385	0.00450295324131629	0.018798534851341	0.0288025661483402	0.0176567393169251	0.0179182847241704	0.0409790106933117	0.0143335017170398	0.048366375358349	0.00505917732394654	0.00871269701106115	0.0292414096916681	0.00399455725999745	0.00692685600104912	0.0188964273830836	0.026108672171966	0.0170143015856216	0.0173993689427812	0.0222901701106645	0.0110581897816821	0.0110558516907585	0.00550221956740078	0.0177103356508568	0	0.0129410619104816	0.0331344999033364	0.00797930683894797	0.0114403258520206	0.0232474315286271	0.00602486232187216	0.00952524176809553	0.0174726760386954	0.0153796733167899	0.00284066248408047	0.0239631942060848	0.0152178569532407	0.02236843193775	0.0155271613410078	0.0209777487261047	0.0113388493532669	0.00887052786385429
A549_G2_3F_2	0.0134164698040557	0.012518969883943	0.00543044211076651	0.0161912936654969	0.000712532787423786	0.00427528915304336	0.00699924044762842	0.00579951519138425	0.013480596756594	0.0184171959877126	0.00340390515282371	0.0166884713976178	0.0128510627638028	0.0118882787689194	0.0052970761756393	0.00705734584692128	0.000335895859201973	0.0294477802452824	0.025095825013584	0.0296634796072313	0.0207026231247309	0.0254758239970159	0.0120849764989853	0.0122367718413213	0.00459005947387684	0.00472479754156758	0.00957784650661968	0.00162363837764957	0.00829713688156753	0.0112273079390543	0.00496759120390337	0.0159959359261157	0.0149415758913779	0.00628365488064239	0.00227630627290571	0.00674754266742635	0.0278375809336587	0.0216844700920819	0.0130133318553106	0.0393662784832939	0.0242268753478926	0.032243258658992	0.0190277949856494	0.0104899436606766	0.00403948855419351	0.0132465060784052	0.0115068645043212	0.00786916908621429	0.0159054484067862	0.00485788619216206	0.00550567298989446	0.028238691540113	0.00227449246239259	0.0354841054312354	0.0179961176022481	0.0043151766148349	0.0166960360112311	0.0168048204769231	0.0198143491095529	0.00651026492544523	0.0390233899138046	0.0293136075580645	0.0299143165758875	0.0352251431038651	0.0233527656263491	0.023370082373775	0.0108234042912389	0.00825298323035393	0.0129410619104816	0	0.020315261195426	0.00702004213295355	0.00390413626499728	0.0114623101741258	0.0074343040978997	0.00350138448428501	0.00473458542348922	0.0282914733886363	0.0147161089271451	0.0110579258785488	0.0279723985392162	0.0348671308916312	0.0264476249860093	0.033678428449154	0.0237686197185774	0.0177398246100534
A549_G2_3F_3	0.0334394247751451	0.0325709968739344	0.0256180393067719	0.0364549002759118	0.0202209111769848	0.018887210728057	0.0271377994945875	0.0184072063879538	0.0332364039243326	0.0384982352663524	0.0226962960909647	0.0362686149114501	0.0331143408304714	0.0314858319416764	0.0253178723438825	0.0270574866799196	0.0206497854248526	0.0495935262123687	0.044593229723215	0.0490363463231512	0.0395958423782604	0.0453894773983125	0.0320581630071703	0.0320425835093131	0.024379262230072	0.0245453968606881	0.0296663256149693	0.0194672493148873	0.0122772755590853	0.0300674140856501	0.0154231729421355	0.00836160595535353	0.0352223940854472	0.0254155895517478	0.0201356250370906	0.0136905605284227	0.0476043611897741	0.040902505106352	0.032814972979743	0.058801151539026	0.0440418731937461	0.0523137747748768	0.0389897772350542	0.0304413432483911	0.0203911221514703	0.0324898394198692	0.0308165081427728	0.0180672591244668	0.00668259772531962	0.0160980985092864	0.0164810744865434	0.0120608500211169	0.0195021781338584	0.0152953484528602	0.0381825332496783	0.0244286338134254	0.00461907001603318	0.0368467887939474	0.0398664002940575	0.0143284474494093	0.0589987973604426	0.048609462331967	0.0494046935181932	0.0553027538180898	0.0428472251769062	0.0428780284326926	0.0298555950890695	0.0175048473860057	0.0331344999033364	0.020315261195426	0	0.0259279584247691	0.0230538224527783	0.0111341181616457	0.0272649874168842	0.0236215359510984	0.0163629583599619	0.0483081511051231	0.0345531163780505	0.00931029755896475	0.0477581534163615	0.0542400232023557	0.0447712517214158	0.0533171694291804	0.043348299504623	0.0359430842865314
A549_G2_3G_1	0.00785514388473678	0.00709246487075206	0.0034351054024881	0.0113646211302082	0.00758769909805311	0.00705942879379775	0.00672754156021175	0.0126192419182571	0.00738892563743525	0.0128312840940467	0.00365778822253253	0.0103458082324477	0.00829198556676797	0.00559944471539566	0.00668463215579027	0.00276137819008029	0.00679798192691357	0.0238910284700664	0.0186966881566975	0.0231907235668442	0.0139250988963491	0.0195141032462881	0.00647920759654707	0.0110460376583374	0.00270171482477647	0.00265140220976411	0.0046545429348818	0.00695295695177206	0.014748887476424	0.0120793578322583	0.0108494275527398	0.022731040752581	0.0103272266505259	0.000767843835043075	0.00888946375823089	0.0131815813488731	0.0216908844800706	0.0150776143831995	0.00700873047672318	0.0329622583008005	0.0181380443298758	0.0265141439256179	0.0131859377526192	0.00497211708625889	0.00554872321926299	0.00658830536606886	0.00489174811232001	0.0146656525301834	0.022409562675593	0.0117612380307328	0.0125225401926487	0.034894271780455	0.00915040320634841	0.0412141849980055	0.0127272915109099	0.00349419417009686	0.0217756076963516	0.0111646761481459	0.0141373730905977	0.0116199685950024	0.0331308647392963	0.0227913750198993	0.0235239720440257	0.0295020693734528	0.0169458425927404	0.0169741349388132	0.00398458224247201	0.00974639178705063	0.00797930683894797	0.00702004213295355	0.0259279584247691	0	0.00813489361063725	0.0155183739379678	0.00233193219176492	0.00398482787327466	0.0116821280136893	0.0224796621211527	0.00872861391037513	0.0171071799065768	0.0218465265981229	0.0284111887199827	0.019539109472951	0.0274148640613571	0.0174347350692614	0.010749910388899
A549_G2_3G_2	0.0122572859890487	0.0113687161423936	0.00505942941427724	0.0143164495169963	0.00348232560525459	0.00810535222091947	0.00437307442839524	0.0056429793415319	0.0127207239551606	0.0169185595657287	0.00553270214001448	0.0159312381313054	0.0111201772580817	0.0114661713125356	0.00258951604919458	0.00673762410392913	0.00367059337826688	0.0276083140862389	0.0241099959856752	0.0286836959461001	0.0203516098285114	0.0240434831035036	0.0111128261036555	0.00899450107273463	0.00547331938701297	0.00549614781835715	0.00863366442822189	0.00551848341999709	0.0107780530431884	0.00746351532308112	0.00832921123464611	0.0175893330491796	0.013034368307021	0.00738918759361772	0.00294010861404145	0.00941020321791836	0.0265289885316346	0.0210432698242205	0.0122282325245787	0.03819503812648	0.0229402133902333	0.0304946872261731	0.0176994638975619	0.0097110508041394	0.00755203977470849	0.0130698166047445	0.0114430044862006	0.00738367467710339	0.0178916858358725	0.00695756734758296	0.00679236635516753	0.0297313057872864	0.00358254977131737	0.0379424668784086	0.0162950022795803	0.00464092664944875	0.0198341562728638	0.0154345242990399	0.0183216013847337	0.0100809095814007	0.0373362149816344	0.028402418493231	0.0288312446248491	0.0334345536351375	0.0224170278281845	0.022421350269795	0.011109967127155	0.012121198443422	0.0114403258520206	0.00390413626499728	0.0230538224527783	0.00813489361063725	0	0.0151188891239029	0.00734686302266904	0.0042596578316813	0.00669793194440452	0.0266731681928593	0.0137631617335025	0.0137650534572626	0.0266410209086519	0.033801267195011	0.0262607183354793	0.0324035692827937	0.0227406962801441	0.0180067171186126
A549_G2_3G_3	0.0233212195252505	0.0225076722163285	0.0160290645973915	0.0266532306026817	0.0116899529275211	0.00858103043005652	0.0183852723510212	0.0127015529289753	0.0229034005725069	0.0283392841904869	0.0127994015347373	0.0257577342775784	0.023379740201783	0.0211079884013477	0.0167496704921161	0.0171675327710089	0.0117775668075652	0.0394019551462929	0.0339245208034806	0.038276787350495	0.0287570493071707	0.0349752090251698	0.0219307880452118	0.0236778292371826	0.01453015636285	0.0147009218695779	0.019742476708319	0.0101048691702477	0.00689827894994972	0.0225800434435708	0.00686310604825488	0.0120047633790608	0.0255004300861653	0.0151346934784041	0.0123506782789629	0.00703022271985432	0.0370606887802615	0.0301549570438169	0.0225256798582649	0.0480195434805557	0.0335645573526817	0.0420030628535676	0.0286977922085462	0.0203491877504563	0.0100570949244799	0.0219084908584382	0.0203170475735407	0.0136686231579141	0.0105718867555438	0.0092722524340959	0.0104612430184997	0.0221588683624182	0.0117473082120541	0.0261504061455026	0.0281800962897488	0.014836305003539	0.00658753192445214	0.0266722237910647	0.0296524937081688	0.00504430014096551	0.0485542789789923	0.0378222951812731	0.0386940952354239	0.044984742801766	0.0321949126423542	0.0322319453680025	0.0192790348390569	0.00640330854592381	0.0232474315286271	0.0114623101741258	0.0111341181616457	0.0155183739379678	0.0151188891239029	0	0.0172253105442868	0.0141099784429084	0.00957441925781582	0.0379646774330233	0.0242441033456192	0.00571213598168858	0.0372260196425844	0.0434514897640534	0.0337612824712147	0.042658087060289	0.0327336865191838	0.0249907247249217
