	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_2	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_3D_1	0.00770197928178343	0.0292449172032255	0.040180320300441	0.0231290940609106	0.043984655164037	0.0769381738674206	0.0557351210657229	0.0458681176914492	0.0502853634734787	0.0310716266057052	0.0381351014459246	0.022041843887384	0.0229754088860053	0.0434534730409899	0.0314052973023401	0.00607165381745114	0.0142471291269587	0.0283960113300723	0.00895322231808637	0.00528584985240551	0.0207703022231226	0.0310787084099879	0.0116300028936095	0.0409818261766723	0.0303259166942499	0.0265956027984627	0.0392291385309283	0.0123989553116684	0.033597156872404	0.0452593114232867	0.0257263017577491	0.0396027415882931	0.025589940350199	0.0221429980631818	0.0226995752326343	0.0352030366375734	0.0033904889988371	0.0201447711530089	0.0115650987994946	0.0312290409335248	0.0490669947337509	0.0570036532091347	0.0474074149827598	0.0419375815160023	0.0256529761469739	0.0551106649552957	0.0476653425598955	0.0439571673848396	0.051416760945422	0.0465342389846747	0.0483551808074036	0.0606835007775768	0.0341212140884701	0.0285456052082151	0.056744901205217	0.0291708562042298	0.0197144365383691	0.0512055718033108	0.0065548342026244	0.00724409163270469	0.0155930565728294	0	0.0110676777358322	0.0361247914848885	0.0100883033818499	0.0326444267680314	0.00435774924978594	0.0235750372964	0.0408189215182288	0.0392512615765372	0.0285218295272646	0.0291352448798679	0.0089951475204675	0.0237414248744349	0.0206384677140811	0.0141855239703671	0.0376310529956404	0.00789873732607519	0.00830609001236597	0.0219983952158007	0.0237081393357882	0.0238294952934703	0.0443402959249503
A549_G2_3D_2	0.0114493633998178	0.0206853555105043	0.0317032980116553	0.0162109643859303	0.034808952862144	0.0674093096148552	0.0464124449806283	0.0363428424507769	0.0406115795471462	0.0224800078006878	0.0287443957222575	0.0129073450803125	0.0126154791840811	0.0340932923917679	0.0220888416141703	0.0152878350261397	0.0223155151101999	0.0226589153582787	0.0159842596811075	0.00632345111926408	0.0121247943747259	0.022388826455596	0.00680068294271221	0.0317366695419686	0.0199671053846079	0.0164846568697189	0.0299645058602262	0.00603188489518329	0.0233266235956808	0.0361777247146371	0.0173285762711974	0.0293274672451272	0.0185320788503786	0.0120387841608218	0.0163256952326092	0.0260103787778398	0.0118661924519951	0.0100720547245477	0.0198306802743488	0.0216207711342756	0.0398400982122533	0.0476056013228694	0.0384981971142649	0.0323141936337716	0.0174573796949602	0.04528690304484	0.0393911701404574	0.0337781825883488	0.0427153974310848	0.0368353615853726	0.0386401329812762	0.0508232771345424	0.0261421546547506	0.0208363940077726	0.0479371598818597	0.0199290161804731	0.00941747749771949	0.0419090906379009	0.0173441152056843	0.0169999214471402	0.0103101973845439	0.0110676777358322	0	0.0259794371754575	0.00250984551040769	0.0249190305867692	0.00707792025036007	0.0147334825174294	0.0321480496293403	0.0301292067337896	0.0194779946602301	0.019667934655718	0.00801891575157618	0.0179601884194947	0.0115816526290807	0.00382127259537175	0.028159490487859	0.0129100633233134	0.00951028076684229	0.0135386434560816	0.0139847384815954	0.0134862179535629	0.035746389833786
A549_G2_3D_3	0.0331712973642166	0.010722800419322	0.014200512657839	0.0175277686792537	0.0145017469995635	0.043922167458279	0.0241333574312246	0.0156157809433349	0.0192310867270351	0.0178101170213551	0.00754004962483776	0.0149575154751089	0.0155425523064347	0.011960478595455	0.017468961960756	0.0380654072179617	0.0462959174719175	0.0198964330176728	0.0366722831434336	0.0314006411578125	0.0174208608310616	0.0128381229852393	0.0252109089000043	0.0123681149174364	0.0130820678599177	0.0122598038386209	0.0106141656796141	0.0241146447935515	0.00831877545881687	0.0142636565007896	0.014006469334329	0.00926382168124701	0.0191147434561086	0.0154970507705097	0.0201590235108439	0.00828055540989004	0.0376513789590148	0.0192599623678639	0.043995894737023	0.0111779869632078	0.0205689536442678	0.0262800934937103	0.0186080343996017	0.0112307845490254	0.0134683839252356	0.0228343339583735	0.0205931390194292	0.0135221651933458	0.02148043454824	0.0132591740997469	0.0176025827811407	0.0276364833768079	0.0155614938418334	0.0150125048254259	0.0270269280506824	0.0140170139874025	0.0185742650924203	0.0196723724511348	0.0422338695861062	0.041236252809065	0.0224418836469162	0.0361247914848885	0.0259794371754575	0	0.0279550094515518	0.01211061075869	0.0323130401270899	0.0155691112316604	0.0170816972200395	0.0144928757810017	0.0105700579834282	0.00797428919022059	0.0284427854721371	0.0212922349315771	0.0163407680100576	0.0242875696023026	0.0096372645068351	0.0344467730681911	0.0308463909040916	0.0153150507843983	0.0155272963084849	0.0158563182518981	0.0174012044576934
A549_G2_3E_2	0.0108480836336336	0.0225494422814724	0.0332367884999222	0.0178026756279139	0.0362907785885881	0.0688091343140543	0.0478419945755675	0.0377289451777944	0.0419412577478567	0.023153029061366	0.0305227012514347	0.0153257317935287	0.0138843945706254	0.0357493621165936	0.0226610086563832	0.014853142115009	0.0216735953171548	0.0239996230228142	0.0159193504971325	0.00532745731320579	0.0135431080252284	0.0237622698332667	0.00820680473269105	0.0332190733779944	0.0209886244046679	0.0178869900486515	0.0315301155461375	0.00820909834822244	0.0247633603852773	0.0378418686727588	0.018922716668329	0.0307545044744424	0.0194640191174841	0.0135014710273557	0.0173756898964306	0.0277321974719991	0.0104512272592077	0.0108631337144414	0.0192037176951723	0.0229408361107977	0.0410353134513649	0.0488711257270909	0.0398902223012288	0.0338398866275198	0.019291135966001	0.0466464695606174	0.0408156571468432	0.0350734223661059	0.044248650853858	0.0384882429168403	0.0399629717858509	0.0522181876298247	0.027408359403765	0.0222943438452978	0.0492867645571327	0.0210231739561965	0.0105407669398539	0.0434114103789913	0.0160232945359555	0.0164090481052054	0.0121349329042164	0.0100883033818499	0.00250984551040769	0.0279550094515518	0	0.0269007650182325	0.00653902590561865	0.0161018083767874	0.0332858087064516	0.0313300509292329	0.0212152206748958	0.0216444500750236	0.00874645160679453	0.0203932930759326	0.0133539669060774	0.00422989110486142	0.0296866813964166	0.0123260995294807	0.00920987897906829	0.0159613190663422	0.015169073064481	0.014548513155468	0.0371384721189276
A549_G2_3E_3	0.0279416120404328	0.00524196605674803	0.01086837422835	0.0104647802391456	0.0152498978683046	0.0468882114691987	0.0261735412136946	0.0183068343345341	0.022773088366674	0.0168894259340415	0.00921166062769939	0.0148662693637085	0.016738131375478	0.013762083902561	0.0191493749471284	0.0327155301314361	0.0440098767370734	0.0099360272532823	0.0303265091660036	0.0284660793845258	0.0143227144146632	0.00955010830930402	0.0210655839971815	0.0131369583085687	0.0173587618371311	0.0137913216831892	0.0112096187064996	0.0212650377335796	0.0136792955503842	0.01467395396535	0.00929910465657009	0.0160969556950446	0.0135195064680223	0.0155746065095585	0.0136783591801319	0.00751916570926782	0.0350631083757002	0.0196706071987111	0.0414902354969449	0.012123408316122	0.0222534788236363	0.0287866441504126	0.0185425897812631	0.0143279012394775	0.00781882575904223	0.0270490573336695	0.0180384459399662	0.0196335006465067	0.0207792285209655	0.0171912060787032	0.0213220751004877	0.0319320331812108	0.0104048317495807	0.00811960167208075	0.0272359718383134	0.0135280043536579	0.0188316862922991	0.0214527548139437	0.0378816820199267	0.0376196497661342	0.0171222926291206	0.0326444267680314	0.0249190305867692	0.01211061075869	0.0269007650182325	0	0.0297775299184454	0.0127719667568964	0.015932535969965	0.0148673195869282	0.00771008585516495	0.00796555381336597	0.0237745145349034	0.0202577731388428	0.0137762068083469	0.0242234088544094	0.0112351878995803	0.0288313047851033	0.0259495787927114	0.0136102985361341	0.0153055828287437	0.0175767049086128	0.0156772495384
A549_G2_3F_1	0.00871955932238805	0.0261558188443413	0.0373638394339927	0.0206448949549694	0.0409270709073735	0.0737942819227833	0.052657143838191	0.0427078970159711	0.0470876925534503	0.0284545711830329	0.0348162436925386	0.0181779973231506	0.0194302105474608	0.0402274477298183	0.0284998702530466	0.00929979157120972	0.0159714763594558	0.0265201648959396	0.0112208594076807	0.00324525507010339	0.0177803717570881	0.0282098727210514	0.009000354782589	0.0378885711181702	0.0268561808647829	0.0231318803905329	0.0360832706920755	0.00887271995201332	0.0300579878714502	0.0421474339799831	0.022813722303884	0.0360680588847238	0.0233984942124105	0.018645302397899	0.0206287482884638	0.0319918667262103	0.00554142108305009	0.0167799375918446	0.0133363737951444	0.028023181727378	0.0461183345421094	0.053964411155438	0.0445089893505667	0.0386646983471574	0.0226738867232395	0.0518346265547688	0.045005921143971	0.0405248525259079	0.0485423895252877	0.0431651090135412	0.0451391215041812	0.0573775202859154	0.0315807882670566	0.0259636979681316	0.0539251095425091	0.0261755245064337	0.0162078269751212	0.0480985650857834	0.01088837896152	0.00999293071279118	0.0130562800577803	0.00435774924978594	0.00707792025036007	0.0323130401270899	0.00653902590561865	0.0297775299184454	0	0.020583301852959	0.0380996097738921	0.0363197003879174	0.0253328875075551	0.0256390688842165	0.00733456218623546	0.0203563013450432	0.0173615254914351	0.0105178416288758	0.034414811203416	0.00956743328736847	0.00806724528347829	0.0183618612130413	0.0204546791708596	0.0203385754576232	0.041560850373505
A549_G2_3F_2	0.0189901664864726	0.00783533638940078	0.01717438291413	0.00576627939641056	0.0205007976628944	0.0534127786510744	0.0322088727520185	0.0223130989350291	0.0267641719816328	0.00965995438450648	0.0153522017971071	0.011009668531745	0.00562202483776697	0.0202251177202479	0.0109211934331794	0.0252403122161669	0.0362946167461159	0.0107741420410616	0.023752133344134	0.0185882170164435	0.00283823397521235	0.00769344056902354	0.0126664727885646	0.0174759664647845	0.00974369387332461	0.00510261669260597	0.0158299797554677	0.0137329337028755	0.0111409200606518	0.0221153984063729	0.00353727479441419	0.016792519184181	0.0058561104621639	0.00444914160350691	0.0059027617445432	0.0122661801892589	0.0254060744510777	0.0074396506046995	0.0336783050477984	0.00789856927930528	0.0256120710055708	0.0334810051398364	0.0239834998032865	0.0185011028436804	0.00546620978060883	0.0316268344241827	0.0247266834103006	0.0209189670307915	0.0282491976423352	0.0233335198557673	0.0248558030323246	0.0372065199796111	0.0114654408182327	0.00675511236551514	0.0333949116132925	0.00619942125114164	0.00702001030597708	0.0277290734463247	0.0288941936314411	0.0298711807479901	0.0109428419225739	0.0235750372964	0.0147334825174294	0.0155691112316604	0.0161018083767874	0.0127719667568964	0.020583301852959	0	0.0176155576504791	0.01580561158841	0.00601841186107057	0.00833977058260785	0.0156607701545893	0.0202078362818885	0.004150169931305	0.012930661401356	0.0141785620928464	0.0203034620343377	0.0168124033970043	0.0107698501119357	0.00345161857463664	0.00638491844439708	0.0211014233731029
A549_G2_3F_3	0.0352247860407035	0.0150829137071519	0.00653502096454779	0.0193129750081708	0.00653030257908842	0.036832082571454	0.0160061216691533	0.0076388884924809	0.0113533332113836	0.0113354671285489	0.0106490942272636	0.0257028940992942	0.0203706193910638	0.0092567828224911	0.0133817309069175	0.0418939223146119	0.0538752061458403	0.0166605426759988	0.039830382901185	0.0358680947570352	0.0204091993175393	0.0102485270499047	0.029989133278125	0.00570251437255076	0.0154352258313621	0.0165825336342895	0.00701244478135214	0.0311587175441147	0.0123991938072025	0.00993239833170608	0.0160836463403132	0.0106789154122727	0.0157024662396615	0.0204986492113088	0.0188636145936531	0.0103120246346468	0.0426704860237447	0.022999477418982	0.0512446026605384	0.0111693484479371	0.00871485782038658	0.0167020421429183	0.0077919039885556	0.00766669996220348	0.0175057954984279	0.0162339029660113	0.00926467586697998	0.010278113375058	0.012875012124598	0.0116703259654484	0.00992955222530162	0.0216269856402771	0.00761478236786784	0.0134973674287057	0.0164213816180425	0.0123779755807796	0.0232366202199727	0.0123819474619182	0.0455616770373682	0.0472530688607376	0.027531148327346	0.0408189215182288	0.0321480496293403	0.0170816972200395	0.0332858087064516	0.015932535969965	0.0380996097738921	0.0176155576504791	0	0.00302918567274315	0.0145351324062497	0.0166284950011735	0.0327551591938594	0.0339832687735883	0.0213839094264181	0.0297368217927612	0.00746775647492832	0.0363426968924128	0.0333640558811947	0.0253678601255647	0.0183502234993281	0.0199319651176377	0.00561868774884044
A549_G2_3G_1	0.0340544605497249	0.0133759401949303	0.00679209609199552	0.0180892265785339	0.00651919224436989	0.0379987519660534	0.0170156366808285	0.00739716000883889	0.0115454185455272	0.00999302527645061	0.00878542620895917	0.0234177810228423	0.0180273852640996	0.00843684124291386	0.0114544082327663	0.0406467282298409	0.0520365156005348	0.0165039532735274	0.0387614042600583	0.0342102847899778	0.0186410409430032	0.00863681320529303	0.0283874339865173	0.0045502423740811	0.0127442207841617	0.0141292770854532	0.00536402896577036	0.0292844087815476	0.00943895927864076	0.0098902560682444	0.0144481977693628	0.007892378885439	0.0148348495071183	0.0182645211468593	0.0179207931723708	0.00835827887002836	0.040983542575651	0.0208547887132633	0.0494425812868026	0.00869855259850706	0.0098263348529695	0.0178113482067962	0.00910718978109623	0.00603268467851963	0.0158727324575738	0.016536473992589	0.0112225831900585	0.00837686631391838	0.0142554058550874	0.0108510978541451	0.00978688693097723	0.0221222516051488	0.00733898187609872	0.0124552154288822	0.0181493045896581	0.0103368561646136	0.0210544177545377	0.0130733517630678	0.0442508307224729	0.0456502723755126	0.0260159686128145	0.0392512615765372	0.0301292067337896	0.0144928757810017	0.0313300509292329	0.0148673195869282	0.0363197003879174	0.01580561158841	0.00302918567274315	0	0.0125473238397979	0.0143558141280125	0.0312875069648328	0.0318671044773669	0.0194457902479478	0.0276331819584822	0.00508690209408262	0.0352516732330237	0.0320842874706086	0.0232519618537621	0.0162132140507694	0.0175630632398381	0.00719933441265193
A549_G2_3G_2	0.0241267152348359	0.00255733251728165	0.0124705234025787	0.00743992249904624	0.0158132325375465	0.0487528624983114	0.0275687900523183	0.017957089228529	0.022525945858851	0.0108907578670279	0.00969028481276409	0.0113278020206547	0.00932230371568579	0.0149513091206453	0.0123545009114386	0.0297950784572863	0.0405168805894648	0.0103247030460135	0.0280139303871051	0.0237292313062879	0.00822464723559601	0.00487706110320544	0.0170871837093473	0.012841257481469	0.0101225764858158	0.00612907822771691	0.0108857114031739	0.0173917232968858	0.00812757826508566	0.0168232378795662	0.00353300783487571	0.0128934654669019	0.00882878688326716	0.0084576183928716	0.00962554783341686	0.00668585620295198	0.0304824844472237	0.0124653732266307	0.0379608917239228	0.00574156221022468	0.0218506316703289	0.0293214998540489	0.0195811634219078	0.0137291543406054	0.0038738598695808	0.0272321742888515	0.0203262482867785	0.0171796211704603	0.0233849421099527	0.0181204734517986	0.0206917085573497	0.0326548100995317	0.00877345758259673	0.00507600879924865	0.0290189806845822	0.00664567505163117	0.0118358941492398	0.0229030970503083	0.0340373083131446	0.0342979190039423	0.0142118024350811	0.0285218295272646	0.0194779946602301	0.0105700579834282	0.0212152206748958	0.00771008585516495	0.0253328875075551	0.00601841186107057	0.0145351324062497	0.0125473238397979	0	0.00358164913080792	0.020170597200941	0.0197935946981027	0.00800342536371417	0.0179344456650148	0.00947604351237594	0.0253240730931167	0.0219362726859977	0.0108559710395342	0.00781881131564573	0.00998071322569999	0.0168108449179065
A549_G2_3G_3	0.0255306328702737	0.0039536792402234	0.0139109774676748	0.00964050647289229	0.0166670573900337	0.0489908497057332	0.0280952873061135	0.0186637830407492	0.023086146171351	0.0137821451106933	0.00945526739767579	0.00951018565963524	0.00998727897631713	0.0151222985672498	0.0144875021147385	0.03063793118547	0.0402674145140754	0.013204260914511	0.0290404165165406	0.0244418564634128	0.00994742979016541	0.0080294723422276	0.0178049297046551	0.0138043988996582	0.0109019039879838	0.00708125521629863	0.0116896847072585	0.0173143005494871	0.00823314066612284	0.0171484893634848	0.00644429369819672	0.0127797607879036	0.0122271795361351	0.00919786016802699	0.0125526475949071	0.0072377830879366	0.0309781843134817	0.0134357987447168	0.0378082317312162	0.00771721274084279	0.0230367652352887	0.0300727278373154	0.0206893019646732	0.0141239976890196	0.0056046921668267	0.0275154032233388	0.0216948991662894	0.0174087658391837	0.0241537159310451	0.0179068998845221	0.0212752043467433	0.0327779591240256	0.0117511626255878	0.0084502057303528	0.0299945160830351	0.00930388990540564	0.0125571809928691	0.0233745701239975	0.0349851996833433	0.0345069137803363	0.0148417794246404	0.0291352448798679	0.019667934655718	0.00797428919022059	0.0216444500750236	0.00796555381336597	0.0256390688842165	0.00833977058260785	0.0166284950011735	0.0143558141280125	0.00358164913080792	0	0.0209869523131075	0.0175383505609357	0.00888356316390841	0.0183152539209162	0.0103141253047731	0.0267485913768335	0.023253713800293	0.00928554069748078	0.00939628433084694	0.0108009033905512	0.0182594796899451
A549_G2_3H_1	0.00585956396855838	0.0206272216869538	0.0315680437005997	0.0143097570582836	0.0356321331054885	0.0686715507406047	0.0474178996944895	0.0377687194095105	0.042298819278885	0.0239886754077471	0.0297532395401192	0.0149761890143391	0.0164228379827023	0.035047756907815	0.0249502633556333	0.00976698897597111	0.0218622189783954	0.0196556888862372	0.0089481523177026	0.00597025252095495	0.0128716181546466	0.0228303455293685	0.00327843173399739	0.0326906032163046	0.0237916697197423	0.019350424596617	0.0308910208375229	0.00587170132577939	0.0261855030344935	0.0367115746044785	0.017273081334991	0.0320682829059299	0.0175992236892522	0.0151332112121934	0.0144094573652323	0.0267857948897895	0.0118153272728135	0.014426344350901	0.0191457235486303	0.0235167922635031	0.0410613504992301	0.0489205718426258	0.0390226517891929	0.0337863235316197	0.0169974691371952	0.0471375561595972	0.0390624922084094	0.0364383385124002	0.0428000179815785	0.0382830923929657	0.0404184729590977	0.0526564360329826	0.0257314219451141	0.01993226431054	0.0483294590624826	0.0216496814384433	0.0136724836452596	0.0428288354884064	0.0142256253046428	0.0146329853532491	0.00677169384326532	0.0089951475204675	0.00801891575157618	0.0284427854721371	0.00874645160679453	0.0237745145349034	0.00733456218623546	0.0156607701545893	0.0327551591938594	0.0312875069648328	0.020170597200941	0.0209869523131075	0	0.0182806643899508	0.0126832301183727	0.0107422785439142	0.0294549762870894	0.00686325697746435	0.00400090957541263	0.0144350071612987	0.0166246278588091	0.017544034961211	0.035874832255761
A549_G2_3H_2	0.0240813289549836	0.0191391664939724	0.0302793770500477	0.0187520628742031	0.0334244484585561	0.0641738281204502	0.044168151219919	0.0355802463480963	0.0397906007834284	0.0293832873009457	0.025678741002165	0.00976031005120851	0.0199479161145186	0.0312137832273759	0.029667488476904	0.024722528640729	0.0293626883761315	0.024209134430986	0.0239746800464581	0.0214742424956573	0.0188215330860087	0.0246090265104048	0.0165679083520942	0.0308607739756447	0.0253933214083296	0.0209106981177012	0.0286841904045833	0.0133448049620667	0.0247765044198244	0.0328858160690827	0.0197437612513161	0.0293220167899103	0.0247366988523503	0.018695474480419	0.0224390252694931	0.0241860560631049	0.0254494540729503	0.0210832090851376	0.0274796075496528	0.0245807188743547	0.040218719352356	0.0466654417819573	0.037376167912852	0.0309562037862449	0.0176653355756729	0.0437274088961119	0.0377907787965371	0.0340793107959436	0.0398361724981975	0.0335696198175496	0.038104517601508	0.0485043208160497	0.0280414790494696	0.0226859043720953	0.0462349952753421	0.0250075154681112	0.0195450208336131	0.0394440035148249	0.0296762374051389	0.0256146403619917	0.0145239536927667	0.0237414248744349	0.0179601884194947	0.0212922349315771	0.0203932930759326	0.0202577731388428	0.0203563013450432	0.0202078362818885	0.0339832687735883	0.0318671044773669	0.0197935946981027	0.0175383505609357	0.0182806643899508	0	0.0165343869145024	0.0197370117644919	0.0276244730695011	0.0248341673006022	0.0222459549449081	0.00947970199481799	0.0210475467030657	0.0214026248442166	0.0349493174212924
A549_G2_4A_1	0.0169046566876037	0.00920471898274113	0.0202164712559627	0.00610815677810867	0.023615688169681	0.0565389376039638	0.0353652968129793	0.0255115762375619	0.0299853217627763	0.013699197987078	0.0175617283379776	0.0075686390444929	0.00578029186553262	0.0228864329719151	0.0144385974639498	0.022443093734458	0.0327448217304459	0.0127141649848364	0.0211587777636615	0.0157872729356958	0.00238554467027012	0.0112324584485469	0.00947242206132981	0.02058369103705	0.0121620877301125	0.00708227014358329	0.018736110805812	0.0098499982534445	0.0135833129990448	0.0248168406420691	0.00587316713737406	0.0194225938972538	0.00921932636220316	0.00393474335785758	0.0076985175955409	0.0146618571074261	0.0224994298738962	0.00697517847061674	0.0301672378458301	0.011214261055916	0.0291514211076669	0.0368584752114748	0.0272940879304138	0.0213926548563473	0.00607206828609448	0.034736636651692	0.0279812988361942	0.0238868798695565	0.0312901631312297	0.0259079998921967	0.0280737184319881	0.0402453915069076	0.0150658351938128	0.00963560594147249	0.0367488588720742	0.0100431478488795	0.00581550060995277	0.030766383197047	0.0263456719663021	0.0265499378294951	0.00769868692212579	0.0206384677140811	0.0115816526290807	0.0163407680100576	0.0133539669060774	0.0137762068083469	0.0173615254914351	0.004150169931305	0.0213839094264181	0.0194457902479478	0.00800342536371417	0.00888356316390841	0.0126832301183727	0.0165343869145024	0	0.0104950222514691	0.0171164565055687	0.0182315392670564	0.0145887209449324	0.00734974920348957	0.005408548538999	0.00719779720110156	0.0244424432617142
A549_G2_4A_2	0.0135746068163155	0.019535215546269	0.0298912950281251	0.0156954834810513	0.0326211870847488	0.0648991532092116	0.0440479118296201	0.0338916787308875	0.0380208437069186	0.0196704169117897	0.0269499578658889	0.012979403776595	0.00990158663504558	0.0320831043745413	0.0188562161060814	0.0184849790829302	0.0256164210004568	0.0220282108277116	0.0190025122893615	0.00913977319102595	0.010691389297933	0.0204123909498884	0.00889944944516172	0.0295459941702827	0.0168515067722649	0.0140060931647643	0.0278964089158636	0.00868553043722988	0.0207567207135951	0.0342680114779004	0.0159707724084055	0.0267116609159502	0.0169088617994801	0.00977873948866087	0.0153425772575442	0.0242438058239014	0.0146786605432057	0.00691621071838075	0.0231903341747404	0.019169550442576	0.0372396992659085	0.0450061261066584	0.0362686958265041	0.030036588192159	0.0165652566165696	0.0426736177448601	0.0374425028966026	0.0310052874234806	0.0407257816832991	0.03468500475315	0.0360336342116725	0.0482329037135665	0.0242702963767938	0.0194901291545866	0.0456450145907631	0.0173739978817425	0.00662140292732698	0.0396660801577892	0.0200878852754096	0.0204824652948167	0.0117641453148023	0.0141855239703671	0.00382127259537175	0.0242875696023026	0.00422989110486142	0.0242234088544094	0.0105178416288758	0.012930661401356	0.0297368217927612	0.0276331819584822	0.0179344456650148	0.0183152539209162	0.0107422785439142	0.0197370117644919	0.0104950222514691	0	0.0259734396091656	0.0151605477893879	0.0115622779778028	0.0138808399015619	0.0114526344658391	0.0104750916025962	0.0336580361776464
A549_G2_4A_3	0.0329731966706961	0.00995442284726244	0.00613018472893715	0.0161343731810987	0.00677643637054666	0.0394420592739273	0.0183114928463582	0.008507289381644	0.0130578670149909	0.0116824743684738	0.00397037916113737	0.0197216434125124	0.0162042097550072	0.00636695477350212	0.0127440545153259	0.0390446857348736	0.0497405170350092	0.0156271105602331	0.0371945896848044	0.0326595601809041	0.016909620432306	0.00736957144719444	0.0263913290999784	0.00375127195836145	0.0117376633511883	0.0120463672332751	0.00218189163461681	0.026725395985845	0.00677108729308972	0.0085892380459086	0.0122945249785727	0.00586209099517581	0.0147346375748941	0.0162320736507029	0.0171496958772771	0.00388670905451591	0.0394139757743942	0.019545439137456	0.0472062765819838	0.0071311885669591	0.0127247154209704	0.0199405462268988	0.0107850443789281	0.00435243448085029	0.0130620564046833	0.0177711694887664	0.0127087005136612	0.00865054896970475	0.015022774092283	0.00929041849186387	0.0112448607486424	0.0232324435624068	0.00781654122362885	0.0109770630782854	0.0201418391100528	0.0098399579620192	0.019398155566419	0.0137567150511181	0.0430315838178075	0.0436321576828975	0.0236494243632753	0.0376310529956404	0.028159490487859	0.0096372645068351	0.0296866813964166	0.0112351878995803	0.034414811203416	0.0141785620928464	0.00746775647492832	0.00508690209408262	0.00947604351237594	0.0103141253047731	0.0294549762870894	0.0276244730695011	0.0171164565055687	0.0259734396091656	0	0.0341843434076889	0.0308540717469379	0.0195616696869264	0.0147516103980044	0.0160606725418955	0.00884533709581362
A549Root1_1	0.00162304809355219	0.025836908925629	0.0357650637766866	0.018814562361865	0.0400188687737963	0.0728637147889686	0.0516602926494086	0.0421588920526176	0.0466365943975946	0.0271358539201713	0.0349118043854292	0.0216971173657137	0.0214685696456183	0.0398686025826536	0.0283915448652224	0.00655165063954668	0.0213288378918764	0.0227539073008519	0.00580156591650213	0.00764491893551487	0.0177205347113657	0.0270841195892755	0.00971772881261439	0.0371629214166207	0.0284011370728048	0.0244094383047949	0.0355554240993089	0.0126595855783571	0.0312617027015764	0.0413768120067478	0.0220512664671591	0.0370615544687652	0.020653913948667	0.0203699412916724	0.0176428553052382	0.0317922350088823	0.0108203218407756	0.0188840669449374	0.0186704618758024	0.028105398737801	0.0449243599558447	0.0529198718797014	0.0430549011226852	0.0385275899360451	0.0221915426995895	0.0515796295370245	0.0428164088346248	0.0411156839422151	0.0469298475849057	0.0432515749724505	0.0447906641168875	0.0571446240007516	0.0293642436053718	0.0240436995086733	0.0521227162103366	0.0257791495406505	0.0185744493338131	0.0472306062344521	0.00987742522602805	0.0134493757428593	0.0127801826726411	0.00789873732607519	0.0129100633233134	0.0344467730681911	0.0123260995294807	0.0288313047851033	0.00956743328736847	0.0203034620343377	0.0363426968924128	0.0352516732330237	0.0253240730931167	0.0267485913768335	0.00686325697746435	0.0248341673006022	0.0182315392670564	0.0151605477893879	0.0341843434076889	0	0.00385400281074816	0.0210914080109174	0.0212937296089563	0.0223144037675585	0.0397871432224063
