	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_3G_2	0.0174209612895899	0.0127669076531532	0.0183683853166276	0.0336032366866379	0.0127121224949628	0.0216153031846398	0.0185025212670354	0.00360806154825101	0.0118450117572335	0.00875063522865678	0.00572784907915354	0.00310148691511751	0.0149078379074051	0.00606062343707298	0.00418372922857402	0.0123970669719684	0.0238073351839119	0.016197595560409	0.0581327560742685	0.0592771502655745	0.0116422414918919	0.0176693687561945	0.0126568760405663	0.0112624608144588	0.00358730087826809	0.010474977793886	0.0139928245850096	0.0121261566600174	0.0197981582527665	0.0103561817068263	0.00793830215402372	0.00797531166841292	0.00740460068293508	0.00869653733972868	0.0047946879949641	0.0121628324756783	0.0147611564050536	0.00535237354871584	0.0165517859739416	0.0096264256692527	0.00601433787867103	0.0626297951595975	0.0483748976776625	0.0111499939951475	0.00623484301002196	0.0102472925943903	0.0145293538646845	0.00519729937937245	0.0165334409396063	0.00719521672182344	0.00472097711607472	0.00960721399496008	0.00333216877131727	0.00604621329176955	0.009074718339724	0.0135266745525067	0.00568151832684137	0.0103317300058059	0.0114583507872088	0.0108511477289284	0.0104924355652349	0.00682984218266567	0.00632767870194085	0.0510641292860617	0.0565797133595017	0.00834689387266903	0.00797898015873488	0.0130510043258251	0.00384062625009745	0.0152681283190223	0.00848573324300264	0.0095252406226869	0.0160977774998465	0.00333802429161587	0	0.00786914610257672	0.0216546064789942	0.0114584406584102	0.00990367721920372	0.0131597211278728	0.0162809874184922	0.010599551352786	0.0904587486374351	0.116613572032224	0.0433579187636349	0.0168767741648421	0.0129932777588501	0.0128311605116094
A549_G2_3G_3	0.0112035271209505	0.00577402869145585	0.0107660125498173	0.0266003057079822	0.00515181888902229	0.0140964860119393	0.0137653370230358	0.00497454786991674	0.00634035832596365	0.010172976895954	0.00689032341671392	0.00951311072869993	0.0161076125806638	0.00794089280875032	0.00644849517246932	0.0159489631147487	0.0301328387218196	0.0233619390272269	0.0508012027199953	0.052169443203469	0.014486065982753	0.0239683937960452	0.0121813429885659	0.00586144551501091	0.00510484542687283	0.00372204297018445	0.00765310174187373	0.00574108489244456	0.0125751809235045	0.00669692050305371	0.00418056812100528	0.000794276675702473	0.0113032969237084	0.0159039718960867	0.00505617945257221	0.0151857433108224	0.0222175146384275	0.0118536465561791	0.0232899890843502	0.0160577864769796	0.010327581128372	0.0555034056161068	0.0412544897484597	0.0118911171287024	0.00279002292168484	0.00590031815156062	0.00719948144511771	0.00681560540898651	0.00964010346566479	0.00761915879522157	0.00912518380483046	0.00733111373985588	0.00712246394652616	0.00559816431149124	0.0148050166438225	0.0182762796842061	0.00565691798246784	0.0153635453517362	0.0172398552495078	0.00884480132131212	0.0154622450853265	0.0123939527759504	0.0118425242232811	0.0439502960087332	0.0491503963400119	0.0135226434954073	0.0111125036709018	0.0169464026957358	0.00633048322544837	0.00928307630262159	0.00447737970192163	0.00289560888123765	0.00831241814765333	0.00747753790467856	0.00786914610257672	0	0.0281718503437871	0.0188294411085822	0.0100976221455601	0.0196668958108899	0.0236722490874568	0.00928032059142622	0.0831382961349355	0.109381886732263	0.0361626718909153	0.0164734721106465	0.00565345591665341	0.00502317941704636
A549_G2_3H_1	0.0333727476936339	0.0318197464357302	0.0385351769352418	0.0497608038563265	0.0319140004118134	0.0417965742337416	0.0308563972607509	0.024381619920379	0.0284833174863082	0.0207714375152493	0.0218093266614413	0.0201055999361554	0.0198269371128083	0.021106307213606	0.0221431730597963	0.0151451188032421	0.00405584787992031	0.0127224913658652	0.0787376420620814	0.0799656566440331	0.0162219759388544	0.004914381523793	0.0221091700189932	0.0280346472946826	0.0249902649478059	0.0290427444708442	0.0316798807052594	0.0331385051956917	0.0407262562663305	0.025939039573778	0.0289929134159839	0.0283173178143305	0.017725746794292	0.0142603864220983	0.0252602220576289	0.016641307470148	0.00945044141773715	0.0180857727614063	0.00661231277634302	0.0126259182638602	0.0184489234360021	0.0834267141855005	0.0692882954013529	0.0203891309641092	0.0257513032406135	0.0267125468604814	0.0336947461067269	0.0219093204156319	0.0339589645904132	0.0225560377639591	0.021836407988414	0.0243828384904769	0.0223970011385684	0.0274754267875688	0.0134506411362471	0.0118632154512693	0.0238544871712036	0.0133541848855089	0.0112005622492192	0.025511376828625	0.0139690932923531	0.0159282523146927	0.0176952212511984	0.0716133506755584	0.0768304790140515	0.015191769476625	0.0183754050715625	0.0138283633971152	0.0227622690435364	0.0320617950126184	0.0269083910501768	0.0298626962231316	0.0353085010779895	0.0214665100683724	0.0216546064789942	0.0281718503437871	0	0.0125649299730197	0.022344055786088	0.00935985771789206	0.0092240536361895	0.022981884003385	0.110282872006893	0.136717316625922	0.0640316323777179	0.0230628573083613	0.0326380782441634	0.0325382059756075
A549_G2_3H_2	0.0272000763124069	0.0234425828719814	0.0291248639876443	0.0438565532533307	0.0230377223932343	0.032716981413213	0.0263862236182019	0.0141986164164085	0.0215463598434765	0.0151318082166833	0.0142320716845359	0.00970652038554845	0.0186483708608523	0.0140763986714136	0.0130512259570587	0.0135033497850897	0.0155265783150752	0.0059570735962783	0.0691107827938805	0.0699456133434252	0.0131485889197749	0.00895036272159721	0.0184518118612361	0.0206366772975348	0.0148271889944048	0.0209272874739289	0.0241796065281622	0.0230446447008887	0.0308082469848409	0.0191028641252368	0.0183287033877711	0.0187977782616596	0.0118744379462336	0.00322110120473023	0.0156504081764698	0.0146339699572869	0.00389161272246339	0.00891011514224788	0.00948365113012041	0.00716260417338681	0.0106012681926956	0.0733631913247526	0.0591444013663024	0.0162385229202865	0.0168993166626098	0.0197992502240966	0.0254165864142782	0.0133364462244042	0.0268015677974027	0.0154857445213462	0.0117744985813152	0.0181281214646443	0.0120456598692459	0.0164427848257853	0.00802486854172246	0.0117124948174765	0.0152825182404695	0.00954939196084031	0.00794499012547087	0.0197155211627224	0.0106414651411833	0.0091087945132136	0.00988560037552233	0.061664751618872	0.0675303649851606	0.00995871608138001	0.0113768354883147	0.0129652989883416	0.0133352607122971	0.025455242829277	0.0183888447363228	0.0201683541076715	0.0269211664886959	0.0125265794993266	0.0114584406584102	0.0188294411085822	0.0125649299730197	0	0.0172647625150196	0.00493781224673132	0.00583141020501993	0.0176478229590423	0.101281300120172	0.127674813560057	0.0542308419161935	0.0217679236117833	0.0241279377437174	0.0237124726717061
A549_G2_3H_3	0.0118121651341343	0.0115066519697823	0.0188476704712907	0.0282012622724624	0.0129768469470421	0.0209895622598229	0.0115476581173513	0.0104008231535034	0.00783484821549575	0.00406973905899852	0.00520131706464943	0.0108757680496192	0.00668669407606294	0.00426333913022134	0.00833952761384171	0.00784991186034979	0.0235295270556827	0.0221885765128359	0.0576463276895538	0.0594914305042256	0.00835216609967987	0.019080238196506	0.00448464018059331	0.00867429234386332	0.0101559354396625	0.0091560229889634	0.0108817483558359	0.0149057873428762	0.0210843499183149	0.00671828055638391	0.0135151285859717	0.0106722985625169	0.00565395602214993	0.0146892271264245	0.00970351218101511	0.0063093962644611	0.01933494425404	0.0104774062480607	0.0174134031711464	0.0115531262119312	0.00880647550957402	0.0628411782128336	0.0488986741204623	0.00491170765917474	0.00786300788029354	0.0059460686216385	0.0127603662535226	0.00787435574880659	0.0126213791302965	0.00478259090120992	0.0111667063375125	0.00409777698724523	0.0108103750827749	0.0133610407753408	0.0100803231791024	0.0108973980027997	0.00801495761344082	0.0098899808381967	0.0121723912650174	0.00333640648355569	0.00877420391489858	0.00827074100322425	0.00969271783215849	0.0513195472277637	0.0556394534631362	0.00783279450494582	0.00910413385898669	0.00935845363995568	0.00880787641415718	0.0100424342091972	0.00884453245295264	0.0121616916443593	0.0145932737029705	0.0076531591879053	0.00990367721920372	0.0100976221455601	0.022344055786088	0.0172647625150196	0	0.0161797645767904	0.0205122598105544	0.00467461745844976	0.0890381985593281	0.115089886955428	0.0433709213634389	0.00760665885519911	0.0118299374154563	0.0125897301696245
A549_G2_4A_1	0.0264845816990152	0.0238614731422374	0.0299873710225803	0.0432720089639765	0.0234600037383002	0.0335568908643034	0.0247247650662384	0.0155619713968584	0.0209590736436239	0.0142237517547808	0.0139959799513252	0.0114190975374702	0.0159278519263482	0.0136325749506497	0.0136432338263686	0.0107511516547296	0.0122235456989352	0.00794318874275664	0.0702753956609813	0.0713650858662853	0.0103562755896269	0.00483239061994034	0.0164255173313632	0.0202535442303362	0.0165134593254533	0.0209786462880611	0.0241578858468204	0.0245201789483651	0.0320583148878299	0.0184522815810492	0.020052319575845	0.0197048824546875	0.0108318984344797	0.00547897841375759	0.0168652241482381	0.0121685729200568	0.00513205923730115	0.0103416360033175	0.00712300330840008	0.00575197388831345	0.0100685660135144	0.0747914858058232	0.0605827783738146	0.0143819933159051	0.0174893556227382	0.0192710598411366	0.0257961011762161	0.013537703561783	0.0265460807241777	0.0152536170651925	0.0135077835157588	0.0172122479241025	0.0134549599696449	0.0186249448896464	0.00620891197976897	0.00846467672306956	0.0155880849040714	0.00679965213997603	0.0046762068205235	0.0190675474328832	0.00864407117070885	0.00837801355851426	0.00981453879545595	0.0630347337041943	0.0685207387884237	0.00858761637045783	0.0103749772540524	0.00961262822565825	0.0143463898479691	0.0250515102977464	0.0188492713673873	0.0212328147614669	0.0272098126370437	0.0134018446273816	0.0131597211278728	0.0196668958108899	0.00935985771789206	0.00493781224673132	0.0161797645767904	0	0.00688226321436702	0.0161063880968109	0.102242712854216	0.128738371136857	0.0555316367107812	0.0190840921358064	0.0246430089812141	0.0242467084773303
A549_G2_4A_2	0.0310129512428206	0.0277224599872615	0.0339218035793806	0.0474667094911375	0.0277733659875712	0.0373180102409952	0.0297029098582417	0.0193423046688988	0.0259232813022408	0.0181216800714043	0.018378865474855	0.0143489084365769	0.0209042269484917	0.0181471160452347	0.0175546135367545	0.0151590546637582	0.0126288396476295	0.00786796835313349	0.0739166143837364	0.0746162931781745	0.0155719051565478	0.00779091762218264	0.0213165534048001	0.0248180829425215	0.01951428852156	0.0256108758562246	0.0281383807596296	0.0277580341637015	0.0358136682699843	0.0230263223003057	0.0233623366466047	0.0236823790619068	0.0150901897989655	0.00874346776013108	0.0206999483380266	0.0166424065035686	0.0034413228340044	0.0124161903231113	0.00829867163863368	0.0103321610500297	0.0154002176020841	0.0781293322893407	0.064018555496455	0.018998495941971	0.0214481957758694	0.0239420147909873	0.0297714055757977	0.0176924405652232	0.0308667390603504	0.0190667236318809	0.0158002845508324	0.0220723616603944	0.0170033563180325	0.0214919040081536	0.0109190622144928	0.0124659346872031	0.020272863784637	0.0124736379130568	0.0104224978321883	0.0231296131715316	0.0124043565643778	0.0126141757185849	0.0146165987514337	0.0662761487917587	0.0721812421801705	0.0127862550068199	0.0150641759157368	0.0148961785300029	0.017716218013301	0.0293504449018369	0.0225262977404786	0.0249033840652194	0.0315593037745376	0.0166757894619153	0.0162809874184922	0.0236722490874568	0.0092240536361895	0.00583141020501993	0.0205122598105544	0.00688226321436702	0	0.0214129794839131	0.10562974102444	0.132128207869034	0.0588921134140202	0.0241826744866372	0.0286803705007602	0.0284108064602134
A549_G2_4A_3	0.010829912271406	0.0107688003884221	0.0174282055004056	0.0276023631785036	0.0110412350689206	0.0201740782782452	0.00937942088826834	0.00995381239943442	0.00596946492300278	0.00553488891193589	0.00506248910573144	0.0110726027528117	0.00783577582047899	0.00507488447428163	0.00773938295314474	0.00890486647191871	0.0244109925627168	0.022252184695008	0.0566571440851873	0.0584483149835291	0.00741764584047724	0.0191438014188322	0.00372483262913133	0.00643518852605717	0.0107063546606194	0.00768658763017521	0.01012279482284	0.0143860112185774	0.0200995240999111	0.00458864238063257	0.012737065528873	0.00965311139493335	0.00682232778654828	0.0148907439966317	0.010001311596285	0.0079774818502541	0.0200597464175046	0.0116656793066417	0.0188180849685325	0.0124883041830623	0.00802075240151619	0.0618037078886123	0.0478328850846671	0.00448472235796107	0.00744907580431244	0.00466115883284252	0.0120890668635762	0.00689645703138319	0.0115490351492989	0.00565548318605442	0.0115089273638134	0.00247661858952186	0.0101854728258963	0.0133006879141376	0.0105918514928294	0.0118812058025316	0.00741901682414489	0.010043945421644	0.0124392540414228	0.0058071411485594	0.0102055394710943	0.00903549365779514	0.010091281599737	0.0502224944200785	0.0546148260305986	0.00907282133553704	0.00768499765460293	0.00980879883588009	0.00879675295513728	0.00985677174109328	0.0081506362124627	0.0111233525970537	0.013261496537764	0.00852403974526963	0.010599551352786	0.00928032059142622	0.022981884003385	0.0176478229590423	0.00467461745844976	0.0161063880968109	0.0214129794839131	0	0.0881478542525751	0.114478658095604	0.0424528105018214	0.00804097886324584	0.011406819428057	0.0113932914710281
A549Root1_1	0.0778877481798129	0.0787632287553409	0.0726311801372133	0.0634169680764522	0.0790477849261675	0.0691518888950868	0.0814296084019012	0.0876919256569841	0.0827565788314258	0.0898612007955891	0.0888569408306898	0.0917121371281704	0.0935824708201441	0.089849715033039	0.088790278055777	0.0960239297752902	0.112150817970136	0.105745434943907	0.0341303454579382	0.0330960772324434	0.094616215011909	0.106294703860264	0.0893632011611348	0.0825485787805143	0.0869548284447991	0.0821102556960649	0.0788434450151626	0.0784898784331291	0.0713901927828104	0.0846077636991136	0.0833131099532926	0.0830252383803915	0.0928542978411598	0.0986678431422197	0.0872394054959583	0.0949613159375302	0.10483057162064	0.0934991629489577	0.105721624663596	0.0988448009830906	0.0931302763180501	0.030589002265723	0.0440747531058229	0.0905037353546109	0.085184383245179	0.0841390157315605	0.0770082717943887	0.0888253607339011	0.0767895338330116	0.0879878830036693	0.0899457694712295	0.0865272405789252	0.0893965199527195	0.0855218163658805	0.0970793875503702	0.0990787670996162	0.0881246786522167	0.0975483233586033	0.0997171776384875	0.0858325471948195	0.0966936272191258	0.0947309418515537	0.0947121407980408	0.0406211039654871	0.0345320119225462	0.0954415251503966	0.0922960997663099	0.0977558483939076	0.0883280360873578	0.0791131751144644	0.0836792688506198	0.081351856751045	0.0756510955868171	0.0895974532692269	0.0904587486374351	0.0831382961349355	0.110282872006893	0.101281300120172	0.0890381985593281	0.102242712854216	0.10562974102444	0.0881478542525751	0	0.0285283770856369	0.0476558810947162	0.0911888147496793	0.0784720113925489	0.0784362202033117
A549Root1_2	0.104196453315846	0.105216956641345	0.0991081212193002	0.0894954573113076	0.105582688599479	0.095446173459797	0.107985117030725	0.11388808291247	0.10892518856145	0.116284232637444	0.115192617192098	0.118144240123655	0.119488044030942	0.11601006526247	0.115276933710202	0.122363353300654	0.138327302280137	0.131969695772397	0.0595184270166863	0.0593956372920047	0.12121078233343	0.132789909491084	0.115724185672297	0.10913578925988	0.113140421297537	0.108296286145718	0.105362248461761	0.104825477295568	0.0974332412620786	0.111166914181382	0.109638948963375	0.109331146882378	0.119186596382239	0.12498251482224	0.113123245916386	0.121125285949167	0.131156254612899	0.119931022441726	0.131788667233246	0.124973042172237	0.119348487319862	0.0561320380372591	0.0698755186173699	0.117010342752655	0.111497020084751	0.110401206098167	0.103330776610149	0.115371056576088	0.103207375043787	0.114407534446336	0.116518201487025	0.112787188772723	0.11584632025798	0.111659330093614	0.123483011120639	0.125463882618192	0.11411576540379	0.12382333758059	0.126008514396121	0.111885379487342	0.123050345072054	0.121086845502691	0.120668483620413	0.0674280654144774	0.0608498629812483	0.121742803432911	0.119022049067325	0.123956299957448	0.114795414490987	0.105244425867061	0.110263606397228	0.107815931994895	0.101935228527781	0.115941053177832	0.116613572032224	0.109381886732263	0.136717316625922	0.127674813560057	0.115089886955428	0.128738371136857	0.132128207869034	0.114478658095604	0.0285283770856369	0	0.0740295790000628	0.117055405272093	0.104566903323433	0.104745676873967
A549Root1_3	0.0332324878103203	0.0324327361988055	0.0256887769129327	0.0246612552805579	0.0323925971756891	0.0224847281881124	0.0376838808094582	0.0405012103856584	0.0368294592696592	0.0440400196646762	0.0423908873450123	0.0447228401132445	0.0487086505308915	0.0434296679977979	0.0420106942771666	0.0504607819379278	0.0660398800252142	0.0585029807193883	0.0153922721305595	0.0161781652927062	0.0489312794821679	0.059852639321869	0.044279828032256	0.0365527540766816	0.0398559659627466	0.0356227592687655	0.0331152637704444	0.0312993645475431	0.024048292036194	0.0387336219188798	0.0359971560786625	0.036003645393804	0.0466326373471254	0.0515800687759485	0.0401169419050454	0.0494530978594231	0.0578614247254846	0.0468073175599982	0.0592554337402354	0.0521595283931474	0.0463451142422518	0.0195905768832457	0.0065930666881104	0.0450874466457836	0.0384196399511631	0.0381458942929749	0.030750975661571	0.0421880282266812	0.0314324450191869	0.0418335803045282	0.0431513473785473	0.0406177964484291	0.0423256999143874	0.0381502576578455	0.0506336049963951	0.0533290467840077	0.0412503683508209	0.0512055063048829	0.0532422785089689	0.0402939492145584	0.0506720847908794	0.0482128220385047	0.0478185497060286	0.00839538884854413	0.0137947086554904	0.049136974990044	0.0459906946338392	0.051991299617704	0.0415120358161524	0.0338890419044595	0.0372298143785463	0.034346836819909	0.0293109850553833	0.0428646024761332	0.0433579187636349	0.0361626718909153	0.0640316323777179	0.0542308419161935	0.0433709213634389	0.0555316367107812	0.0588921134140202	0.0424528105018214	0.0476558810947162	0.0740295790000628	0	0.0469745219186924	0.0319450987078566	0.0317365765737575
A549Root2_1	0.0139812403373476	0.0168357019699894	0.0235401811799183	0.0286532676451191	0.0179984200761384	0.0252591188337951	0.0113371470596737	0.017129223866257	0.0117670122480603	0.010051709902512	0.0118539634752259	0.0174829722104827	0.0035162220231932	0.0108659738765708	0.0149589122255219	0.00924957723580711	0.023333138660296	0.0259537338154621	0.060510610105683	0.0628741021056636	0.0101940067912313	0.0204525157768786	0.00590856130838034	0.013348811447206	0.0174822957263256	0.014267427499958	0.0154344799068792	0.0212400217882961	0.0260098525644733	0.0116037617050847	0.0202473876347142	0.0170167575127629	0.010989494566695	0.0194781193346241	0.0163676697302139	0.00764521922650616	0.0229830098746876	0.016836719745993	0.0191729764524997	0.0151439109987837	0.0136213078034141	0.0661243732897528	0.0525146230363142	0.00808154606047813	0.0146579580366573	0.0110334847605339	0.0175637582666857	0.0142000920094027	0.0159913015845033	0.0116902916376038	0.0180777190179159	0.00929330685318835	0.0174217447823817	0.0204519740375348	0.0138910508991499	0.0121715396589641	0.0139407160861344	0.0124861141956185	0.0146351635722693	0.00918205352467619	0.0120693388539325	0.0132985210052576	0.0144789731367257	0.0548645926160532	0.0583000329880535	0.0121746315871736	0.0137349965592272	0.00975088018471584	0.0158037156594908	0.0134214799310397	0.0152545813582343	0.0184710827273983	0.0187647621985134	0.0147939965199435	0.0168767741648421	0.0164734721106465	0.0230628573083613	0.0217679236117833	0.00760665885519911	0.0190840921358064	0.0241826744866372	0.00804097886324584	0.0911888147496793	0.117055405272093	0.0469745219186924	0	0.0170258326587224	0.0177722741005217
A549Root2_2	0.00750014329712646	0.00328283556427369	0.00750855556095983	0.0213564274863047	0.00472861584670457	0.00951695914183896	0.0120829739524294	0.0105010308180626	0.00605062607178037	0.0129420919852612	0.0108795491092737	0.0147727479546084	0.0176976940883973	0.0116077443903881	0.011458076623298	0.0190494519222808	0.0343076322455168	0.0287786545808783	0.0463595669309185	0.0480829940841535	0.0179656160079007	0.0286554372312037	0.0136882704221805	0.0067146598990765	0.0100094903580168	0.00438273475536966	0.00498861798077726	0.00577895473864726	0.00934373450052128	0.00832622327114431	0.00857866608131587	0.00600918542196446	0.015081376948883	0.0212038123413115	0.00961357341349577	0.0179086223941512	0.0273316762810948	0.0165392173453836	0.0275935884410573	0.0205846206615495	0.0151074312917812	0.0513796829244997	0.0372693464438142	0.0142928341894615	0.00731705721126358	0.00679825983350007	0.00255206905758838	0.0115649085050206	0.00551853771404375	0.010701626031802	0.0139648659494284	0.00919142246035613	0.0126396321648359	0.0103313828601892	0.019249436695735	0.0218641187141649	0.0100433720549187	0.0195605401422219	0.0216844444647863	0.00921553000537554	0.01920787758242	0.0168244659261164	0.0164618683974978	0.0399470100499072	0.0445848294059938	0.0175580779103589	0.0155735054521937	0.0203152088922149	0.0112487313388441	0.00557479654425838	0.00729540758624568	0.00581420818894525	0.00380587760898769	0.0120540888611181	0.0129932777588501	0.00565345591665341	0.0326380782441634	0.0241279377437174	0.0118299374154563	0.0246430089812141	0.0286803705007602	0.011406819428057	0.0784720113925489	0.104566903323433	0.0319450987078566	0.0170258326587224	0	0.00238188601805472
A549Root2_3	0.00814649193053697	0.00297170412449488	0.00638037254601456	0.0219719948506912	0.00243421163961937	0.00942817877467895	0.0120890202745851	0.00996612816436459	0.00624037548355577	0.0131697347495221	0.0108083920034512	0.0142984679815992	0.0183639093180623	0.011825938531893	0.0109098297195315	0.0192768638526888	0.0343990828558059	0.0282851930640534	0.0462725046500243	0.0477935074561536	0.0177434015272328	0.0283710074343467	0.013960987861566	0.0059742732581191	0.00982487240741679	0.00414205431552979	0.00511115556602479	0.00483605565339517	0.00883388411507631	0.00796877600301155	0.0074703484295541	0.00508463235782285	0.0151934309673987	0.0208027146051543	0.00968592406617802	0.0183420356923359	0.0270736925442871	0.016383527203651	0.0277744118128555	0.0206223755825066	0.0147958392590468	0.0511361243604035	0.0369799749138037	0.0143582566980829	0.00704135121300465	0.00704479450358653	0.00298029576994984	0.0109790728595982	0.00584772768055439	0.0108216462737203	0.0134467338316256	0.00940301604486436	0.0118928405939657	0.00973678007506797	0.0191261066688543	0.0219930172455354	0.00996651127142803	0.0195026133762109	0.0215763139828223	0.0102718399136149	0.0193646942367785	0.0167571942690083	0.016468194367744	0.0395753433938609	0.0444858233397865	0.0176603900862722	0.0149273032726137	0.0204892682680919	0.0107999305876388	0.00684440443812975	0.00670940183320199	0.00444851510325652	0.00335509876715772	0.0119597893080906	0.0128311605116094	0.00502317941704636	0.0325382059756075	0.0237124726717061	0.0125897301696245	0.0242467084773303	0.0284108064602134	0.0113932914710281	0.0784362202033117	0.104745676873967	0.0317365765737575	0.0177722741005217	0.00238188601805472	0
