	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2G_3	0.00933316112778871	0.000308800390493231	0.00492991660131238	0.00314656564042425	0.00161172849702087	0.00790437348624187	0.00393619426025678	0.00310808161629048	0.00343042866300969	0.0107666091883776	0.000502828027193473	0.00402144820923772	0.0100030252789028	0.0026042445181478	0.00867762530310655	0.00842239150757926	0.000668125597284031	0.00778872056437099	0.00662726673931667	0.00259344715146099	0.00296821793525537	0.00317363930858094	0.000284378839600448	0.00146100788548648	0.00639032973097976	0.000440347347869368	0.00365864961901916	0.011270855601463	0.0119235299359776	0.00974347408039478	0.00268827774363466	0.00680092836400394	0.00950495844310401	0.00166304857185228	0.00353794053667428	0.00188696271666458	0.0043178315458841	0.000598759885333252	0.00846647239764717	0.00147535634962425	0.00550067146331717	0.00619425146235381	0.00887927394015501	0.00241723025595706	0.00677887781696813	0.00470114583956115	0.00333415931489221	0.00589185368187305	0.000488444973393518	0.000808268371373318	0.00352486215373317	0.000438291983935166	0.000394802444142638	0.000148740143758048	0.000401817916572356	0.000500943918006797	0.00177408870079547	0.000439008702339879	0	0.00749071912896762	0.00416478605534881	0.0129546380652673	0.00425787699965637	0.00435149105785641	0.000392805867628429	0.000131538846789839	0.00265566805568533	0.00641144243177241	0.00168936876750706	0.00326890605979639	0.00246208717932939	0.00212619673411014	0.00143640849803654	0.00376679016452849	0.00648598062138591	0.00207737902884911	0.00545801086367901	0.00463347906129584	0.00506178843447453	0.00160840143289291	0.00122804336520309	0.0112052889273895	0.00717655599053945	0.00494569510093144	0.00199965228376377	0.00365262447609797	0.00555112996285763
A549_G2_2H_1	0.0168234204765723	0.0071819251867274	0.00256083911127424	0.0043441931499485	0.00587901815530658	0.0153947366700871	0.0114267822097753	0.0105987047287692	0.0109210385685553	0.0182567521123814	0.00698790131633949	0.0115120323092055	0.0174932317510382	0.0100948870481268	0.0161679338031612	0.0159127184514619	0.00682260678158439	0.0152790916209996	0.000863468951903771	0.00489730884389009	0.0104588465877869	0.0106642597846647	0.00777509153699796	0.00602973683534438	0.00110040975377357	0.00705038080673028	0.0111492498038848	0.00378025938244323	0.00443296321524213	0.0022528183407399	0.0101789171388336	0.000689804341181609	0.00201429461380655	0.00582769870788703	0.00395281915782599	0.00937763031475509	0.0118084019291475	0.00689197123922885	0.0159567961838759	0.00896603696817952	0.0129911819358799	0.0136847229543201	0.0163695675938973	0.00507352447534118	0.014269314236556	0.0121916977138004	0.00415660001982356	0.0133823425196362	0.0079791527643283	0.00668246645577077	0.0110154680742423	0.00792900100337283	0.00788551251676379	0.00763945596812832	0.00708890949352982	0.00799165140043975	0.00926475996837578	0.0070517194267001	0.00749071912896762	0	0.011655363586347	0.020444579524601	0.00323288203708618	0.00313926767260326	0.0078835159885966	0.00762225505935381	0.0101463086722974	0.013901901130943	0.00918004274027869	0.00422185310873559	0.0099527349178192	0.00536455551399304	0.00892709029721083	0.00372396964676283	0.00100475737093051	0.00956804026687758	0.00203274040314421	0.0121240342660318	0.0125523221016884	0.00909907795158645	0.00871873132900264	0.0186953937632874	0.0146669673935054	0.0124362347130409	0.0094903161436314	0.0111432249215364	0.0130416376956421
A549_G2_2H_2	0.00516845430844521	0.00447358419320903	0.00909462980225328	0.00731131426396317	0.0057764993865557	0.00373963593181473	0.000228593266971176	0.00105670980822131	0.000734361511567807	0.00660194002021959	0.00466761025620026	0.000143338789054067	0.00583833520319707	0.00156054817845598	0.00451290354164028	0.00425766431407586	0.00483290638895856	0.0036239808181725	0.010791936725059	0.00675820467713056	0.00119657392564982	0.000991151889313219	0.00388040901604048	0.00562578055051505	0.0105550063043829	0.00460513009713233	0.000506139464827158	0.0154353602870692	0.0160880058894975	0.0139080407197135	0.00147651479848625	0.0109655934071266	0.0136695340874723	0.00582781884010357	0.0077026822644419	0.00227783035869901	0.000153046571657886	0.00476354129095597	0.00430174612686054	0.00268943618427435	0.00133589744277046	0.00202948600652448	0.00471455662311036	0.0065819904100818	0.0026141208125391	0.000536363911338159	0.00749890469482256	0.00172708429696343	0.00367634401162886	0.004973047875142	0.000639927590271423	0.00372649673601136	0.00376998603950587	0.00401604688570276	0.00456660098027403	0.00366384513184485	0.00239070428116803	0.00460379146241716	0.00416478605534881	0.011655363586347	0	0.00879003958451994	0.00842260475238693	0.00851621687073049	0.00377198260478966	0.00403324807426069	0.00150912454913341	0.00224667998398974	0.00247542411692969	0.0074336525808965	0.00170270572599686	0.00629096100936896	0.0027283839559659	0.00793152763111312	0.0106506545570077	0.00208741410988551	0.00962271161042894	0.000468696560371827	0.000897009812803261	0.00255639133646527	0.002936748577503	0.00704063264955938	0.00301180537997537	0.000780915368310724	0.0021651408434097	0.00051216463888029	0.00138635651191997
A549_G2_2H_3	0.00362165083582766	0.0132634175428239	0.0178841060809971	0.0161009455873244	0.0145662468103531	0.00505046972716828	0.009018625661889	0.00984671312971356	0.00952437671386714	0.00218815021898934	0.0134574315466057	0.00893337390770078	0.002951764772668	0.0103505314920203	0.00427720361342085	0.00453244280971668	0.0136227172023197	0.00516612425760402	0.0195812453992721	0.015547879692223	0.00998657186882909	0.00978115768523477	0.0126702776319566	0.0144155385081439	0.0193443395455687	0.0133949552989736	0.00929616264422259	0.0242241111757855	0.0248766667872553	0.0226969910636326	0.0102665015709312	0.0197548838342131	0.0224585141665629	0.0146175626416915	0.0164922814135971	0.0110677821661431	0.00863699762395817	0.0135533565237185	0.00448836103492196	0.0114793683110488	0.00745417691240623	0.00676060151285994	0.00407555023410106	0.0153716789067787	0.00617597520239874	0.00825369112118558	0.0162885207265666	0.00706299789427835	0.0124662242016697	0.0137628496592283	0.00942994613702164	0.0125163741080083	0.012559860953892	0.0128059076503521	0.0133564285808501	0.012453726021503	0.0111806508077352	0.0133936167478052	0.0129546380652673	0.020444579524601	0.00879003958451994	0	0.0172121419957504	0.0173057458056047	0.0125618574060075	0.0128231078342387	0.0102991099851032	0.00654341096945329	0.0112653666221465	0.0162232739589105	0.0104926830773074	0.0150806713079589	0.0115183141600246	0.016721107484048	0.0194399779262397	0.0108773746271038	0.0184121378331163	0.00832135663325238	0.00789305448501616	0.0113463299523102	0.0117266683182362	0.0017494501403466	0.00577829505257305	0.00800914604557417	0.010955097835555	0.00930218761216566	0.00740371891377418
A549_G2_3A_1	0.0135908264823986	0.00394907862941615	0.000672045071647836	0.00111131713999813	0.0026461555610159	0.0121620902569868	0.0081940176619359	0.00736592059461898	0.00768826185118376	0.015024215993834	0.00375505209986692	0.0082792698768206	0.0142606641426953	0.0068620918501212	0.01293531510688	0.0126800904365091	0.00358975537452678	0.0120464411944526	0.00236941563309429	0.00166443698704122	0.00722605931769285	0.00743147713751914	0.00454225369830457	0.00279687587759643	0.00213247520613555	0.00381753243619707	0.0079164784973066	0.00701310851050202	0.00766580308865087	0.00548568502101355	0.00694612374132284	0.00254307988028347	0.00524716351488586	0.00259483556938702	0.000719940672449918	0.0061448204771079	0.00857564699511212	0.00365912074303783	0.0127241697663698	0.00573321931858948	0.00975845915736937	0.0104520206923821	0.0131369563783899	0.0018406541028797	0.0110366302240908	0.00895895280931634	0.000923722775466501	0.0101496311613506	0.00474631813038111	0.00344961324542255	0.00778269357968178	0.00469616557205941	0.00465267639914119	0.00440661605748192	0.00385606164954717	0.00475881696618999	0.00603194794577755	0.00381887107439692	0.00425787699965637	0.00323288203708618	0.00842260475238693	0.0172121419957504	0	9.36147313203263e-05	0.00465067983957977	0.00438941488927123	0.00691351457395147	0.0106692055466054	0.0059472290989083	0.000988976283767766	0.00671993671469298	0.00213168776375689	0.00569427193063452	0.000491089891755933	0.00222812745447687	0.00633523418842766	0.00120014467459985	0.00889128756381267	0.00931958697562582	0.00586626278017049	0.00548590919190799	0.0154628764171872	0.0114342962950923	0.00920349640301844	0.00625750851960851	0.00791045347039726	0.00980891636825288
A549_G2_3A_2	0.0136844344130077	0.00404269278084715	0.000578430354622442	0.00120493182252319	0.00273977002908435	0.0122556995436589	0.00828762991980539	0.00745953332579076	0.00778187440411654	0.0151178224108615	0.00384866630628423	0.00837288208309551	0.0143542713851092	0.00695570484455884	0.0130289236785492	0.0127736992491108	0.00368336962564291	0.0121400505842438	0.00227580109695879	0.00175805161206526	0.00731967212382838	0.00752508983306111	0.00463586766451502	0.00289049031536544	0.00203886063222509	0.00391114662520477	0.00801009091942403	0.00691949552755827	0.00757219044770867	0.00539207135665861	0.00703973669316296	0.0024494653743762	0.00515354975915535	0.00268845004743391	0.000813555382368577	0.00623843381418332	0.00866925901784846	0.00375273497564018	0.012817778537695	0.00582683283518609	0.0098520703830184	0.0105456314025268	0.0132305647562821	0.00193426870483388	0.0111302404720277	0.00905256458508095	0.0010173374724955	0.010243242100643	0.00483993202690935	0.00354322753288966	0.00787630607897026	0.00478977948598478	0.00474629032803516	0.00450023006831009	0.00394967582768042	0.00485243085835371	0.00612556133331263	0.00391248526302942	0.00435149105785641	0.00313926767260326	0.00851621687073049	0.0173057458056047	9.36147313203263e-05	0	0.00474429376914718	0.00448302890566407	0.00700712754240088	0.010762816088005	0.00604084252371784	0.00108259097604287	0.00681354978005754	0.00222530232280484	0.00578788546359767	0.00058470461244445	0.00213451289532788	0.0064288474382135	0.00110652999154364	0.00898489938395253	0.0094131985090862	0.00595987624008597	0.00557952281042875	0.0155564823402893	0.0115279062141334	0.00929710801553339	0.0063511218053378	0.00800406589603506	0.00990252755761002
A549_G2_3A_3	0.00894036814965133	0.000701606224947064	0.00532271845875502	0.00353936980390326	0.00200453386976996	0.0075115767802562	0.00354339053819022	0.00271527704600356	0.00303762439774331	0.0103738205929849	0.000895633825868726	0.0036286445865621	0.00961023426860579	0.0022114395354467	0.00828483053534604	0.00802959607939465	0.00106093135630649	0.0073959235845709	0.00702006550572445	0.00298625183357745	0.00257541324266428	0.00278083479773354	0.000108427032830893	0.00185381333828634	0.0067831289812552	0.000833153159399296	0.00326584558907457	0.0116636414709569	0.0123163134740405	0.010136264907298	0.00229547282430553	0.00719372676499397	0.00989774998099012	0.00205585391582259	0.00393074427690678	0.00149415728202601	0.00392502828611662	0.000991565662028579	0.00807367708205997	0.00108255072710245	0.00510786992312492	0.00580145113245148	0.00848647970856957	0.00281003508371862	0.0063860786234392	0.00430834308953386	0.00372696328128187	0.00549905280591982	9.56391127548517e-05	0.00120107409038306	0.0031320579838566	4.54861185323593e-05	1.99655632625934e-06	0.000244065729395089	0.000794623735504206	0.000108138058242715	0.00138128320933929	0.000831814513973268	0.000392805867628429	0.0078835159885966	0.00377198260478966	0.0125618574060075	0.00465067983957977	0.00474429376914718	0	0.00026126702652068	0.00226286311155211	0.00601864251161464	0.00129656323617367	0.00366171009598774	0.00206928209449221	0.00251900178168412	0.00104360286044857	0.00415959363563282	0.00687877967835262	0.00168457369869322	0.00585081185290956	0.00424067621796953	0.00466898620560731	0.00121559586542024	0.000835237654840573	0.0108125018022468	0.00678375763082197	0.00455289269990586	0.00160684690959577	0.00325982043972487	0.00515832850566239
A549_G2_3D_1	0.00920162672296911	0.000440339229867317	0.00506145417095138	0.00327810395834519	0.00174326719927397	0.00777283781391222	0.00380465618521256	0.00297654324606882	0.00329889039930108	0.0106350762704298	0.000634366857284319	0.00388991016861542	0.00987149154204423	0.0024727060031001	0.00854609029019931	0.00829085627008494	0.000799664416215558	0.00765718479879085	0.00675880329663185	0.00272498563562304	0.0028366795221882	0.00304210095915914	0.000152839995147706	0.0015925466125884	0.00652186644716487	0.000571886181334296	0.0035271114371606	0.0114023879022988	0.0120550614648339	0.00987500802082048	0.00255673925088559	0.00693246480128174	0.00963649261842619	0.00179458726516441	0.00366947871811192	0.00175542404058775	0.00418629363074639	0.00073029870924049	0.00833493719846488	0.00134381760508975	0.00536913413991436	0.00606271455352925	0.00874773910949614	0.00254876878653852	0.00664734129652103	0.00456960810026575	0.00346569756932148	0.00576031658612786	0.000356906136016681	0.000939807178775687	0.00339332392318729	0.000306753144748736	0.000263263602944514	1.72012977113403e-05	0.000533356752155491	0.000369405081196458	0.00164255000417268	0.000570547535883462	0.000131538846789839	0.00762225505935381	0.00403324807426069	0.0128231078342387	0.00438941488927123	0.00448302890566407	0.00026126702652068	0	0.00252412955417251	0.00627990566306396	0.00155783005645023	0.00340044433675548	0.00233054862810699	0.00225773533443783	0.00130486974796655	0.00389832825891257	0.00661751727411235	0.00194584039036763	0.00558954814965984	0.00450194128987557	0.00493025087456657	0.00147686270867241	0.00109650458791819	0.011073756507677	0.00704501975465096	0.00481415748179293	0.00186811362946746	0.00352108629198625	0.00541959266790329
A549_G2_3D_2	0.00667755827306375	0.00296446749534338	0.00758554595327336	0.00580221477563939	0.00426738941669548	0.00524874878693603	0.00128053145601294	0.000452415024756278	0.000774763375261694	0.00811103259535788	0.00315849443373956	0.00136578587634749	0.00734743415384777	5.14236769275288e-05	0.00602201188993244	0.00576677422936921	0.00332379134720368	0.00513309428564136	0.00928287120351808	0.00524910109339461	0.000312550845336451	0.000517972964621409	0.00237128991688058	0.00411666970033944	0.00904593802334404	0.00309601398793484	0.0010029853857193	0.0139263619599392	0.0145790189988542	0.0123990175436403	3.26097776554515e-05	0.00945652994953618	0.0121605072735955	0.00431870917607954	0.00619358589018879	0.000768706847897365	0.00166217096980328	0.00325442591767589	0.00581085577712257	0.00118031351697699	0.0028450197318121	0.00353860628277562	0.00622366367798496	0.00507288559685014	0.00412323894569836	0.00204548780846965	0.00598980667678693	0.00323620552139444	0.00216722418226323	0.00346393352048757	0.00086919728910657	0.00221737708153919	0.00226086653912802	0.00250692829908163	0.00305748469655156	0.0021547252593422	0.000881580981682042	0.00309467534712648	0.00265566805568533	0.0101463086722974	0.00150912454913341	0.0102991099851032	0.00691351457395147	0.00700712754240088	0.00226286311155211	0.00252412955417251	0	0.00375579951179072	0.000966300986059233	0.00592455404676074	0.000193581372371563	0.00478185424521057	0.00121926137892111	0.00642243316072491	0.00914158738212267	0.000578290276717322	0.00811363310448425	0.00197782055857222	0.00240613307893455	0.00104726837464133	0.00142762651335812	0.00854972124344688	0.0045209218216262	0.00229003885438548	0.000656017136564126	0.000996960213607531	0.00289547867391546
A549_G2_3D_3	0.00292178777278459	0.00672023760423508	0.011341218938516	0.00955793261444047	0.0080231384468192	0.00149296091432098	0.00247527274917344	0.00330338669862652	0.00298103955500953	0.00435528567155368	0.00691426171848114	0.00239001846924785	0.00359167390341126	0.00380722289911633	0.00226623266088464	0.00201099194964041	0.00707955613902867	0.00137730527383226	0.0130384929322819	0.00900483096443625	0.00344325025871081	0.00323782902906421	0.00612706797541255	0.00787242142274085	0.0128015674076145	0.00685178219413011	0.00275281821350766	0.017681801024292	0.0183344274322124	0.0161545235263018	0.00372318991218637	0.0132121459642387	0.0159160231025473	0.0080744572743316	0.00994929467710133	0.00452450121782669	0.00209363369635781	0.00701019176536753	0.00205507401034288	0.00493610441815714	0.000910783621474961	0.000217194369222089	0.00246788699698305	0.00882861911395436	0.000367441682095139	0.00171031688664965	0.00974552023245515	0.000519596484125417	0.0059230047370426	0.00721969613608509	0.00288660593665911	0.00597315703417042	0.00601664596359785	0.0062627046307897	0.00681325346529491	0.00591050596304683	0.00463737445005059	0.00685044357295748	0.00641144243177241	0.013901901130943	0.00224667998398974	0.00654341096945329	0.0106692055466054	0.010762816088005	0.00601864251161464	0.00627990566306396	0.00375579951179072	0	0.00472209375300686	0.00968026910391307	0.00394937975337684	0.00853759358576555	0.00497505192597967	0.0101781364482599	0.0128972136954053	0.0043340860825468	0.0118692910361078	0.0017779841630612	0.00134967124569594	0.00480306045154901	0.00518341509061207	0.00479398276857976	0.000765127444688114	0.00146576563163346	0.0044118123692506	0.00275884336999776	0.000860324530981826
A549_G2_3E_2	0.00764383980358952	0.00199816875055871	0.00661926389963495	0.00483592438360355	0.00330109375549458	0.00621503735265953	0.00224683134993035	0.00141871576720998	0.00174106384953892	0.00907730548633918	0.00219219606708986	0.00233208565327454	0.00831371184450477	0.000914877326923205	0.00698829684331705	0.00673306042596272	0.0023574933251768	0.00609938335212678	0.00831659929051739	0.00428280859877647	0.00127885167988574	0.0014842736589428	0.00140499019199837	0.00315037361707428	0.0080796645659764	0.00212971549640963	0.00196928562219603	0.0129601287111396	0.0136127924602024	0.011432769817989	0.000998910752876247	0.00849025919495714	0.011194257442603	0.00335241366248476	0.00522729712436064	0.000197594195951136	0.00262847029698906	0.00228812774855376	0.00677714176256888	0.000214012626545903	0.00381131659698518	0.00450490120732496	0.0071899476137207	0.00410659248053811	0.00508953194863512	0.00301178645468591	0.0050235170499017	0.00420250133728812	0.00120092418150817	0.00249763580672433	0.0018354976697315	0.00125107714571983	0.00129456666109457	0.00154062877487896	0.00209118612952975	0.00118842524272827	8.47200325968627e-05	0.00212837685298716	0.00168936876750706	0.00918004274027869	0.00247542411692969	0.0112653666221465	0.0059472290989083	0.00604084252371784	0.00129656323617367	0.00155783005645023	0.000966300986059233	0.00472209375300686	0	0.00495826415073711	0.000772719670406599	0.00381556015319941	0.000252960509499743	0.00545614539892552	0.0081753145431878	0.000388010794345346	0.00714735397587572	0.00294411933311066	0.00337243098216786	8.09674200958288e-05	0.000461325776761112	0.00951599117307763	0.00548721336776307	0.00325633700759195	0.00031028392659346	0.00196326045684573	0.00386177541030626
A549_G2_3E_3	0.0126019164111785	0.00296010683280838	0.00166102092833066	0.000122340908554883	0.0016571809589351	0.0111731664513751	0.00720506411087352	0.00637696238644922	0.00669930539238495	0.0140353213193008	0.00276607980254926	0.00729031683551171	0.0132717610645179	0.00587313106939842	0.0119463985347273	0.0116911714247413	0.00260078267357004	0.0110575163473709	0.00335838887623455	0.000675461134065038	0.00623710037560743	0.00644251927858936	0.00355328361260814	0.0018079015331766	0.00312144894597317	0.00282856029695446	0.00692752332593139	0.00800206342090834	0.00865475411590009	0.00647464776302842	0.00595716337596674	0.00353205273224727	0.00623612732077065	0.00160586088351417	0.000269035685189034	0.00515585637405269	0.0075866957700195	0.00267014820891386	0.0117352511722838	0.00474425348919723	0.00876951586305793	0.00946308255685349	0.0121480417699293	0.000851678420011291	0.0100476967294201	0.00797000403469993	6.52535315901167e-05	0.00916069073034095	0.00375734869608271	0.00246064021871189	0.00679373764868498	0.00370719597468981	0.00366370666192866	0.00341764555658647	0.00286708960927318	0.00376984757283629	0.00504298335625535	0.00282989893856888	0.00326890605979639	0.00422185310873559	0.0074336525808965	0.0162232739589105	0.000988976283767766	0.00108259097604287	0.00366171009598774	0.00340044433675548	0.00592455404676074	0.00968026910391307	0.00495826415073711	0	0.00573097524380656	0.00114271241378993	0.00470530594469502	0.000497886485585423	0.00321710099894633	0.00534627092843699	0.00218911995359866	0.00790233834829441	0.00833064061121654	0.00487729749442527	0.0044969423883929	0.0144739867791107	0.0104453661103511	0.00821454925167238	0.0052685449120834	0.00692149826452897	0.00881997343655704
A549_G2_3F_1	0.00687113613976535	0.00277088674595469	0.00739196881886272	0.00560863586612481	0.00407380936152227	0.00544232797917739	0.00147411268480333	0.000645996374838202	0.000968344690667836	0.00830460881538201	0.00296491377150666	0.00155936708669286	0.00754101129060195	0.000142157696105372	0.00621559040387775	0.00596035297739468	0.00313021076370162	0.00532667357140847	0.0090892962002015	0.00505552173021135	0.000506132205710962	0.000711554308922648	0.00217770893632883	0.003923089551762	0.00885236269673752	0.00290243329700621	0.00119656666686705	0.0137327949746774	0.0143854533961188	0.0122054475686203	0.000226191150956845	0.00926295518846859	0.0119669368628229	0.00412512915350183	0.00600000732942914	0.000575125509201321	0.0018557521073949	0.00306084530063431	0.00600443448543357	0.00098673223304489	0.00303860044564411	0.00373218664851246	0.00641724199989816	0.00487930609877848	0.00431681896079511	0.00223906883214399	0.00579622793156402	0.00342978604797216	0.001973643134489	0.00327035300697396	0.00106277859117702	0.0020237960497325	0.00206728552141147	0.00231334736671182	0.0028639039882529	0.00196114420767175	0.000687999655421572	0.00290109465558927	0.00246208717932939	0.0099527349178192	0.00170270572599686	0.0104926830773074	0.00671993671469298	0.00681354978005754	0.00206928209449221	0.00233054862810699	0.000193581372371563	0.00394937975337684	0.000772719670406599	0.00573097524380656	0	0.0045882745346016	0.00102568010150538	0.00622885481452844	0.00894801218501392	0.000384708921301585	0.00792005658704074	0.00217140160399456	0.00259971397496486	0.000853687070165597	0.00123404527473098	0.0087432968959646	0.00471450156820909	0.00248361979363894	0.000462435787245945	0.00119054149567344	0.00308905936488703
A549_G2_3F_2	0.0114592686071067	0.00181739680875248	0.0028037312803258	0.00102037156082867	0.000514468923485664	0.0100305041259233	0.00606237116107008	0.0052342648373042	0.00555660956026538	0.012892689953175	0.00162336938311987	0.00614762439424549	0.0121291207086488	0.00473043102343299	0.0108037438376187	0.0105485141495862	0.00145807194384318	0.00991485292768078	0.00450109460580833	0.000467251419637033	0.00509440211051251	0.00529982207106973	0.00241057500538082	0.000665189653185451	0.00426415547313849	0.00168585000120135	0.00578482876593751	0.00914474358409177	0.00979742917624854	0.00761733841705076	0.00481446373062392	0.00467475784586368	0.0073788194291964	0.000463148799907262	0.00141174793090569	0.0040131531664657	0.00644400514754289	0.00152743760646016	0.0105925943381266	0.00360154867551579	0.00762683328774189	0.00832040528767023	0.0110053891515201	0.000291034103885374	0.00890502427080723	0.00682731588182557	0.00120796591019546	0.00801801109426007	0.00261464064883612	0.0013179292450311	0.00565104233727369	0.00256448778634489	0.00252099835311549	0.00227493659769576	0.00172437939150269	0.0026271395610996	0.00390027969311209	0.00168718864550058	0.00212619673411014	0.00536455551399304	0.00629096100936896	0.0150806713079589	0.00213168776375689	0.00222530232280484	0.00251900178168412	0.00225773533443783	0.00478185424521057	0.00853759358576555	0.00381556015319941	0.00114271241378993	0.0045882745346016	0	0.00356260098688637	0.00164059853745489	0.00435980721006307	0.00420356851516858	0.00333182913950745	0.00675964974981205	0.00718795490279254	0.00373459318326531	0.00335423668260343	0.0133313608186095	0.00930269710090331	0.00707186274355303	0.00412584217067216	0.00577880367034885	0.00767729123261683
A549_G2_3F_3	0.00789679429588632	0.00174520858598827	0.00636630754576888	0.00458296606248883	0.00304813424059368	0.00646799385938046	0.00249979130200485	0.00167167604157515	0.00199402401465463	0.0093302575436623	0.00193923597807386	0.00258504556440951	0.00856666525060634	0.00116783773063957	0.00724125231089349	0.00698601624984786	0.00210453330634767	0.0063523400039273	0.0080636453860986	0.00402984979413105	0.00153181199517291	0.00173723391279241	0.00115202984256517	0.00289741400991945	0.00782671028591372	0.00187675538225284	0.00222224569749023	0.0127071843671552	0.0133598497939667	0.0111798218687692	0.00125187113849554	0.00823730557281062	0.0109413089710637	0.00309945418002613	0.00497433918166104	0.000450554696620597	0.00288143005453877	0.00203516769957385	0.00703009752585364	3.89478830473351e-05	0.00406427556697868	0.00475785958544628	0.00744290279052525	0.00385363353444808	0.00534248975300736	0.00326474598763163	0.004770558906424	0.00445545998530709	0.00094796378461917	0.00224467585166121	0.00208845779897995	0.000998116759653583	0.00104160628492452	0.001287668461583	0.0018382260002302	0.000935464843196706	0.000337680539419389	0.00187541673830205	0.00143640849803654	0.00892709029721083	0.0027283839559659	0.0115183141600246	0.00569427193063452	0.00578788546359767	0.00104360286044857	0.00130486974796655	0.00121926137892111	0.00497505192597967	0.000252960509499743	0.00470530594469502	0.00102568010150538	0.00356260098688637	0	0.00520318769138645	0.00792236041345816	0.000640971279420078	0.00689439832389655	0.00319707890784135	0.00362539027699075	0.000171993090180076	0.000208365276728017	0.00976894240214728	0.00574017074268198	0.00350929638190617	0.00056324441886915	0.00221622053463527	0.00411473434049396
A549_G2_3G_1	0.0130997707555475	0.00345799133959459	0.00116313481496014	0.000620227379242605	0.00215506675475248	0.0116710275749943	0.00770293983398818	0.00687484037574857	0.00719718253149103	0.0145331680479646	0.00326396454307954	0.00778819231005458	0.0137696119516835	0.00637101030613317	0.0124442560898977	0.0121890301839616	0.00309866760162598	0.0115553779843637	0.00286050423932665	0.00117334746671067	0.00673497872114224	0.00694039709826523	0.0040511673142042	0.00230578721355547	0.00262356403657543	0.00332644496378705	0.00742539983850253	0.00750418845288196	0.00815688116456227	0.00597676870772434	0.00645504241153511	0.00303416830870715	0.00573824770729575	0.00210374671669507	0.000228850811988839	0.00565373721548101	0.00808457035826385	0.00316803305954892	0.0122331097253948	0.00524213516075971	0.00926738657058458	0.00996095073288193	0.012645898355581	0.00134956468366515	0.0105455626243847	0.00846787742556442	0.000432632959710537	0.00965856003339697	0.0042552320890811	0.00295852529752235	0.00729161453101358	0.00420507944502563	0.00416159019855477	0.00391552945438654	0.00336497422993831	0.00426773094640997	0.00554086443188815	0.00332778360381304	0.00376679016452849	0.00372396964676283	0.00793152763111312	0.016721107484048	0.000491089891755933	0.00058470461244445	0.00415959363563282	0.00389832825891257	0.00642243316072491	0.0101781364482599	0.00545614539892552	0.000497886485585423	0.00622885481452844	0.00164059853745489	0.00520318769138645	0	0.00271921619694502	0.0058441513634581	0.00169123418106886	0.00840021195471581	0.00882851282281494	0.00537517890489183	0.00499482452695189	0.0149718310137232	0.0109432303766045	0.00871242184845942	0.00576642551470097	0.00741937479388272	0.00931784396630751
