	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2G_3	0.022687564430868	0.0179268146304276	0.00525516792819775	0.0374993888476451	0.0124636972289409	0.0116970886661861	0.0320245231454562	0.00919450552427876	0.00827187912314738	0.0244062849890514	0.0142192500154091	0.00437461082221433	0.0255868864137164	0.00856631511887631	0.00866479068945271	0.0278664300042424	0.0160918674102367	0.0153217098962953	0.0241479411704203	0.0274650649500022	0.0169401770910085	0.0338925411290205	0.0307902842820487	0.0161790708296691	0.0289017776198055	0.0207201473652021	0.0144919953137708	0.0256623150399043	0.0283734770738834	0.0157290160611807	0.0247538497284335	0.0301081034728343	0.0122531293493962	0.0176720857109778	0.014570122890894	0.00271411251732596	0.0242252034405265	0.007695752706572	0.00817582102523372	0.0354717266744446	0.0199594337347276	0.00699934415112971	0.0236823498101425	0.0268117722724142	0.00705299492256687	0.0187588879721209	0.0156980895470396	0.0161539367870635	0.00357544284841084	0.0161397184547284	0.0273836172616966	0.0128434390867257	0.0111675937124402	0.0236597624203439	0.01384252382425	0.00453181725954802	0.0223875175270162	0.00308351412456286	0	0.0246262671253981	0.00996434750469907	0.010470609957759	0.0177745567645228	0.020495314719454	0.0213021396202489	0.0299529893931235	0.0170651800003586	0.0343164823753434	0.0170105196598803	0.026065623100732	0.0299861887420286	0.0390396551513127	0.0385991904007685	0.0209650634999768	0.00900187920562138	0.0253180458382616	0.0286642882060101	0.0101692186312496	0.0222147171718959	0.0119284744796903	0.0088239722320277	0.0322550373906366	0.0422370372300356	0.0127374677042703	0.0190775100296673	0.0150849031209858	0.00812164164925753
A549_G2_2H_1	0.0178838799483922	0.0137660366590045	0.0195441808127328	0.0136224427919636	0.0132785626642941	0.0174096566180423	0.00803884048296169	0.0164045908731778	0.0171706736316854	0.0040352545496787	0.0136416474050029	0.0241687990363846	0.0109888220215983	0.0288037255744917	0.0307853997657035	0.0116326553574371	0.0135660209034592	0.0146431658947399	0.0114587807007508	0.00931901213803015	0.00923175985870216	0.0101715650755525	0.0104998727958536	0.0138438170123075	0.00679731838926897	0.0139543464912858	0.0200572521448985	0.0103978019875027	0.0116820984954502	0.0132967480526622	0.00397688638396615	0.0139848162037898	0.0154935526369609	0.00773309945846343	0.0110209223364509	0.025590164906359	0.00815561358433661	0.0191469908582497	0.0306359944026001	0.0121180880825974	0.00878203337486013	0.025127167810943	0.00677028903464565	0.00778843826933655	0.0205555240353599	0.010895767485341	0.0150844533552951	0.0168927432737375	0.0248216042713438	0.0103938567146914	0.00458141082771742	0.0136498896071926	0.0180931184273307	0.00778169191308682	0.0117360749695179	0.0223019275203097	0.00371435870287248	0.0229947897822049	0.0246262671253981	0	0.015017844939253	0.0321168836643701	0.0150624243405092	0.0150257639768852	0.0083827070638785	0.00900933274513715	0.0123365153738946	0.0139972159889107	0.0108661024470832	0.00952889707019863	0.00973862994375643	0.0151869201582336	0.0173178952732755	0.0047468787574087	0.0160995905173266	0.00709085501092781	0.0132433707738617	0.0174198723888335	0.00581713794441031	0.0167501286684574	0.0168819648201033	0.00964246529570942	0.0196588827344689	0.0337643638094112	0.00952007581759558	0.0110435911583548	0.0296715307706666
A549_G2_2H_2	0.015258704695694	0.00942264846064646	0.00553174767125412	0.0279241947005299	0.00583256358405601	0.00580377940446905	0.0224841796944184	0.00372734109837167	0.00495154876025383	0.0147209736990021	0.00587694061761491	0.0105406095461318	0.0160605200186761	0.0142871977968099	0.0163191937945657	0.0183021493266142	0.00743947288999744	0.00716425669704071	0.0150392241109987	0.019512743009955	0.00709652866890618	0.0243905146953364	0.0213860829594955	0.0112355344875382	0.0192334085371091	0.0153306711443247	0.013672876015707	0.0160487146218491	0.0206864226698234	0.0104573398807277	0.015844036408654	0.0229890921572915	0.00838510127157287	0.00793064252691343	0.00486351640683459	0.0114637104407298	0.0144080411479566	0.00770735792542368	0.0171435657424174	0.02634838570412	0.0111850581233502	0.0105475104214971	0.0153465305971855	0.0177659579275446	0.00635348270317177	0.0100682121111593	0.00779472414764655	0.00932763557669607	0.010934921260353	0.00649634348907162	0.0181874571347212	0.00356624011383369	0.00578379374128204	0.0138134299706627	0.00583090855773682	0.0074102680172859	0.012571510171467	0.0086557334551844	0.00996434750469907	0.015017844939253	0	0.0173292213986239	0.00987969440023196	0.0123354258166063	0.013085548240995	0.0213733167376247	0.00807594880192768	0.0260009902454045	0.0093656226924796	0.0185224455525228	0.0215304127160708	0.029777287635175	0.0303904188020223	0.0114725323404129	0.0027179680547627	0.0171272135586376	0.0217732705691277	0.0044947357366024	0.0130748118238162	0.00919812077516222	0.00278835687902582	0.0223511535670482	0.0335173588213759	0.0191979631859569	0.00950130510217665	0.00780008793137736	0.0157341647370634
A549_G2_2H_3	0.0238957206264051	0.0216528453587824	0.0147384901443984	0.0445157355467774	0.0213975185773374	0.0159934392561877	0.0394423777495494	0.0171203975190887	0.0176418188960604	0.0311835644666856	0.0200543948146118	0.0134662236860071	0.0297157466873679	0.00505907431726034	0.00685658146151808	0.0319645985111347	0.0204021800269594	0.0192531513791763	0.0288765330279969	0.0364840958195095	0.0233853005336687	0.041256663089949	0.0371446246529061	0.0261178290727269	0.0356432568640005	0.0305034562800912	0.0246620747478583	0.0300171368815329	0.0371681490645188	0.0256587572475187	0.0330784179766587	0.0394375166714099	0.0223339679102063	0.0247783246245285	0.0213760993046728	0.0119239642579794	0.0293224969655341	0.0179875204051078	0.0139245281016433	0.0434399218783161	0.0272685452452409	0.00723928199343538	0.0324044221407526	0.034156375077335	0.0122243397456394	0.0250239900754422	0.0192237731613313	0.0186183359321607	0.0124715117469015	0.0224371966327389	0.035380852101019	0.0186162121923334	0.0146246056106292	0.0288778754055086	0.0223382002777793	0.0104699857523438	0.0292889063199435	0.0118196694395191	0.010470609957759	0.0321168836643701	0.0173292213986239	0	0.02110421871783	0.0230610586254054	0.029591110039699	0.0385159250612303	0.0218646332064758	0.0428243414896406	0.0253526453152084	0.0354386062048752	0.0385472729877242	0.0468492150820549	0.0475584452308636	0.0284742615514848	0.0170371763147961	0.0341458739236569	0.0382583980637559	0.0153703988086311	0.0298870470314104	0.0220120316580774	0.015600188504378	0.0380572037875683	0.050595897598756	0.0030044990117779	0.0244310769828572	0.0241426405345625	0.0110536068684402
A549_G2_3A_2	0.00806632437871628	0.00240552520685869	0.0146817461944928	0.0255780308590915	0.014211607334228	0.00641327619450662	0.0206408350727927	0.0120580578238013	0.0138212473266786	0.0142239867539192	0.00561912380136553	0.0185824655291438	0.00957367310890413	0.0188530542187491	0.0226277533916119	0.0119305293337913	0.00339080116819846	0.00365568115947756	0.00804757882670701	0.0216542252178476	0.00705700094252862	0.0221449833165527	0.0170514237236465	0.0186349746898957	0.0161092075107627	0.0204741206745121	0.0214374147878513	0.00976399884901312	0.0218044500939244	0.0179685981427386	0.0179822302988927	0.0251908990927101	0.0170213635133537	0.00928257925877341	0.00808741796835974	0.0196406189316776	0.00962350084387501	0.0173646153907768	0.0257086998773322	0.0255679099542221	0.0107037611652644	0.0148626635216092	0.0174500488062355	0.0159083515029047	0.0128553859516836	0.00765049936478173	0.00381370830436916	0.0064754123372071	0.0194857420011075	0.00678241663030855	0.0185218521808681	0.00692113712033102	0.00794058065004145	0.00955285251207242	0.0115155110460661	0.0139764369572776	0.0119026411557109	0.0171018955250109	0.0177745567645228	0.0150624243405092	0.00987969440023196	0.02110421871783	0	0.00622211622369311	0.0147513493783281	0.0219391802083724	0.0040972939687517	0.025711281057858	0.0125471032230985	0.0219596465954452	0.0219408238100226	0.0284207828692786	0.0310839840352721	0.0121637566062149	0.0113720670182339	0.0203812988198075	0.0252013414405357	0.00816826767842993	0.0129408781522073	0.0183987339998323	0.0108612329820639	0.0188546393926929	0.0328608492055559	0.0225065971726697	0.00836942889421212	0.0149388301713623	0.0224431312763565
A549_G2_3A_3	0.00338342585033233	0.00517369225140091	0.0173658733352351	0.024468204971225	0.0156497861179982	0.0106661644019553	0.0208415236951038	0.0146669109565593	0.0171088424378447	0.0128551724252379	0.010352762083621	0.0219315704998884	0.00754232529708088	0.0204310648546386	0.0236972785981653	0.00935547692028948	0.00618938901776604	0.0059386960779818	0.0104638231848488	0.0231582015796663	0.00917131404383123	0.0224854084906784	0.0184779171549552	0.0208261298224242	0.0168576054449386	0.0235669819355814	0.0251505596855784	0.00800091834198443	0.0244449776591752	0.0201749827462768	0.018012974119844	0.0274963369255936	0.019664704487429	0.0110418724697046	0.0100094703635114	0.0226038944040593	0.00824284312763119	0.0199040476866287	0.0281589297871594	0.0254683997018758	0.0141939098989565	0.0169274542645058	0.0194430564598946	0.0178874615334463	0.0142749800603095	0.0120668973455152	0.00533880996220671	0.00613456475433372	0.0219572415088927	0.00938181474512029	0.0190037716220499	0.00881331982766506	0.00945024712017225	0.00813884728126318	0.0147979080923728	0.016624969639714	0.0118551718973935	0.0192171740369181	0.020495314719454	0.0150257639768852	0.0123354258166063	0.0230610586254054	0.00622211622369311	0	0.0176811520233251	0.0233349637503279	0.00651806081939976	0.0275251070698597	0.0161111643793783	0.0233732555510393	0.0236254626581729	0.0280581003592595	0.0319313178898035	0.0132234371584597	0.0140711620095533	0.0205300692628471	0.0268916543223913	0.0113872911088048	0.0152377415681746	0.0203793220136899	0.0128003340618138	0.0166348706439205	0.0330935766901794	0.0240789873456855	0.00647993328587072	0.0162679298662174	0.0252093465340089
A549_G2_3D_1	0.0205908562526945	0.0139781079472696	0.0165835706456342	0.0199496342805809	0.0122280131743565	0.0149604242062032	0.0124536460708799	0.0132500607559006	0.01310603898195	0.0116421841346527	0.0113303659357107	0.0196116457414353	0.015079245354381	0.0264208393063828	0.0289245673616145	0.0168705923366545	0.0133079874205924	0.0148272811446815	0.0121812657194884	0.00987813480356951	0.00936972329546699	0.0138993331436794	0.0124380296287585	0.0112211527631065	0.0101961060569608	0.00933864869832642	0.0143676597341191	0.0146579456709685	0.00807966380214411	0.0103062863451049	0.00906526726932503	0.0120723796352407	0.0117245749178449	0.00722830615349231	0.0108699502145607	0.0216200525803659	0.0128374996294986	0.0157770686033878	0.026772676256413	0.0169087383749879	0.00596553629819499	0.0227863809822852	0.00426015467046886	0.00891684646745509	0.0193924868696476	0.00761841005988413	0.0155907708556782	0.0171658884604591	0.021219814825771	0.00924630684044573	0.00821723975764129	0.0131462449528791	0.0173475054432385	0.0122742318405028	0.00766640097562227	0.0193790599960335	0.0091402498668436	0.0201276065442957	0.0213021396202489	0.0083827070638785	0.013085548240995	0.029591110039699	0.0147513493783281	0.0176811520233251	0	0.00963576139229819	0.0130184547621593	0.0139306994170298	0.00704048842302047	0.00908734687311217	0.00995603223526041	0.0200154743908934	0.0190584157621233	0.00761323866982188	0.0139544245127608	0.0107777442168527	0.0126753535952325	0.0157455310223852	0.00504724301090674	0.0142243146574888	0.014984546116597	0.0165799905721893	0.0231006635598284	0.0313786930050004	0.0128945895257773	0.0102091376163622	0.0253747175451284
A549_G2_3D_2	0.0260475057335528	0.0210791945589437	0.0248895967984532	0.0130537842371977	0.0188863148213666	0.0237197335553702	0.0065035881075252	0.0220831262081119	0.0217994405485058	0.0125702645307853	0.0195626203602958	0.0285263393415381	0.0183469342571628	0.0353573061847461	0.0372417815316955	0.0186890782239595	0.0208766668872244	0.0221268718525978	0.0166413112850803	0.00527142710595987	0.0163162034205452	0.00728971966366584	0.0107274937585668	0.0162842189217687	0.0087620484189428	0.0128146863986702	0.020982837380965	0.0176764047847638	0.00501854763446691	0.0159894716494269	0.00829637704657205	0.00687105368563278	0.0188943916522807	0.0145224472793207	0.0179977321774386	0.0303070504216193	0.0159466354784152	0.0235294774289055	0.0350208977343664	0.00856103191112685	0.0124858019650261	0.0316824762400569	0.00630551680823205	0.00818847347312337	0.0273761047939166	0.0155142925198518	0.0227233003275437	0.0246985980039448	0.0298233427417204	0.0171604786428215	0.00552033134161101	0.0208953415818652	0.0254500215669893	0.0157986318839697	0.0163135366064218	0.0283096183606965	0.0120202646698677	0.0286621903341629	0.0299529893931235	0.00900933274513715	0.0213733167376247	0.0385159250612303	0.0219391802083724	0.0233349637503279	0.00963576139229819	0	0.019637361900123	0.00564308420811254	0.0140884462327672	0.00648634245808911	0.00206105521598318	0.0112869818987576	0.0095953200586864	0.0114234162381429	0.0219560696766883	0.00891509917580903	0.00829098115083464	0.0239109338639832	0.00938881229883167	0.0206292102393447	0.0234463623490639	0.0144281223685083	0.0137302870587468	0.0403737065962453	0.0181859635642952	0.0161798695467635	0.0345300513780447
A549_G2_3D_3	0.00944485778682413	0.00415857749861493	0.0131286555976324	0.0231884271921877	0.0111109466452033	0.00730401400963803	0.0186651015898822	0.0110178212120855	0.012322365399311	0.0111265637582656	0.00462739289707948	0.0180314485406952	0.00929483539312361	0.0195023791581019	0.0222394339801033	0.0111909103346428	0.00381528099590221	0.00305470599568326	0.00830358522056477	0.0186742006054661	0.00405130156596636	0.0203772126752266	0.0160133286999605	0.0154924172613376	0.0146344710745988	0.0177565687644103	0.0194083702426253	0.00921126432596602	0.0198857377240166	0.0149942142334854	0.01486469323821	0.0226096866627584	0.0145176242912583	0.00697752963110905	0.00475313655812582	0.0189332629868927	0.00806491287572133	0.0153279902108233	0.0248509281764922	0.0229131331155004	0.00862842310242174	0.0154239176571774	0.0149912770911528	0.013759220068194	0.0116751422803027	0.00712725048320926	0.00347907169608943	0.00782266629975397	0.0186954452230837	0.00521906140703342	0.0162440821427297	0.00493151699793795	0.00784451181117416	0.00807696967554357	0.00938466754258787	0.0138350530194589	0.00886479875845033	0.0162186273613944	0.0170651800003586	0.0123365153738946	0.00807594880192768	0.0218646332064758	0.0040972939687517	0.00651806081939976	0.0130184547621593	0.019637361900123	0	0.0236562495187676	0.0099403900678988	0.0190363336322646	0.0195857400887756	0.0259984535977374	0.0285529103179259	0.00888713489902736	0.00922861900900229	0.016991704588927	0.0221234784784864	0.00719535659974832	0.010515042508427	0.0155934102739301	0.00977494557355802	0.0173525965965251	0.0303138729344139	0.0235523923318641	0.00576197756148676	0.0116822429857197	0.0227424195323964
A549_G2_3E_2	0.0300137025604589	0.0251903621087383	0.0293319902005611	0.0134489294251126	0.0236677471039843	0.027874155223486	0.00893898487112008	0.0268466057993906	0.0262103718130846	0.0171773372678266	0.0235035817936839	0.0327909210094654	0.0219957338439592	0.0399801902336217	0.0418966985090849	0.0219357073006723	0.0251901524472702	0.0263420375885335	0.0194803504489824	0.00860827370607173	0.0207406117029416	0.00832616934075496	0.0117114182503111	0.0204728046666484	0.0116603939536608	0.0158301614760253	0.0243497054319182	0.0212642954335248	0.00689946000855096	0.0204118245453807	0.0136020553555434	0.00704283021585794	0.0233084682809219	0.0193312510261575	0.0225064233401657	0.034614899320239	0.01986386030846	0.0279926286210144	0.0393912093501481	0.00871030491785262	0.0159991127472473	0.0361783200723887	0.0111900405486178	0.0103931661601764	0.0319391148622577	0.019130817211524	0.0269338633425987	0.029280543525257	0.0343836947501635	0.0217200456458241	0.0108293565060524	0.0254785786944475	0.0299824688457507	0.0199855855352237	0.0207633118779424	0.0328115073552298	0.0165892084977448	0.0333292938712948	0.0343164823753434	0.0139972159889107	0.0260009902454045	0.0428243414896406	0.025711281057858	0.0275251070698597	0.0139306994170298	0.00564308420811254	0.0236562495187676	0	0.0177683937177377	0.0108832946231736	0.00471038208642058	0.0103061110606683	0.00714668954065897	0.0159136202822694	0.0263487280765424	0.0137707327707942	0.0102733847855859	0.0280744383154927	0.0133964529805928	0.0251285285268828	0.0282415281447179	0.0176877651727976	0.0107491185804123	0.0448051631640359	0.0229460478900218	0.0210726534131594	0.0389892179514718
A549_G2_3E_3	0.0192034093580901	0.0125751243616068	0.0121317725613658	0.0222130692097368	0.00838094955309993	0.0118583035271576	0.0164769485351135	0.0109497258257295	0.00954375749383525	0.0122241373537935	0.00773862571528247	0.0162707096653622	0.0158170860379172	0.0230076635199294	0.0246284371197884	0.0173550582598054	0.0114988571912262	0.0117907284809644	0.0124100295718458	0.0117912726134084	0.00717463701582974	0.0180980749012476	0.0152028505192294	0.00803054962484137	0.0138212283580284	0.00806525339357139	0.0114563512406351	0.0153510291781856	0.0126876616780755	0.0078000673089562	0.0113161509754927	0.0145224946422452	0.00851509868727435	0.00725970670424235	0.0071593837578589	0.0177255265140944	0.0132839080998576	0.0118618861370405	0.0231608020379428	0.0195592874185373	0.00447118142291402	0.0191278291882596	0.00852342573619455	0.0102563082823892	0.0148264109681889	0.0071748742837866	0.0125727401752228	0.0157544793368246	0.0178371291348806	0.00821520882230917	0.0129682177684985	0.00988775714602187	0.0139488448849577	0.0131351354700859	0.00481658650695075	0.0157056496454622	0.00942578237329787	0.0164960700996396	0.0170105196598803	0.0108661024470832	0.0093656226924796	0.0253526453152084	0.0125471032230985	0.0161111643793783	0.00704048842302047	0.0140884462327672	0.0099403900678988	0.0177683937177377	0	0.0119107772653548	0.0136320578160868	0.0231074091706776	0.0227506500821868	0.00685075436460701	0.00902035393789073	0.0121744578050959	0.0141560632757441	0.0110433941393636	0.00629467287482629	0.010570809317624	0.0119832294525668	0.0196918014647942	0.0259334249523171	0.0275662101262046	0.0118503024174193	0.00746731294648319	0.0227937349267567
A549_G2_3F_1	0.0265122673773295	0.0210245362392231	0.0210275054125393	0.0171224965402009	0.014712824577298	0.0222068169312533	0.0117231467581102	0.0189887418733641	0.0181714522849739	0.0125977449129676	0.0183844181321934	0.0246209698629522	0.0202237591869383	0.0322527478239124	0.0332752674735504	0.0209407447598736	0.0202330376148115	0.021163840283184	0.0188293478033662	0.00389625510201812	0.0152781326992335	0.0131439873217829	0.0156189303276553	0.0109732404399738	0.0130356440126196	0.00838598197276959	0.016247528612725	0.0196162496258213	0.00737384150098372	0.0108116654009051	0.00658156507462064	0.0068000298873073	0.0141543016225603	0.0133392718964031	0.015978212514439	0.0261825054974888	0.0173460286042461	0.0189269791279549	0.0302564928792305	0.0125127163656152	0.0124214204743672	0.0288664803252094	0.00513685022522939	0.0111299309566168	0.0241622326675002	0.0157622638000509	0.0218172808050822	0.0238297662462369	0.0256162438862398	0.0161274623070914	0.00771503245109671	0.0189338056519411	0.0234437931760736	0.0169857173902385	0.0135574878014542	0.0251659655364067	0.0120192364640736	0.0247091037322921	0.026065623100732	0.00952889707019863	0.0185224455525228	0.0354386062048752	0.0219596465954452	0.0233732555510393	0.00908734687311217	0.00648634245808911	0.0190363336322646	0.0108832946231736	0.0119107772653548	0	0.00694528675535169	0.0157724506904527	0.01286421454248	0.0105693728129111	0.0187026929553923	0.0052883987517329	0.00481823174428087	0.0216916599928116	0.00978992910829841	0.0154518469438394	0.0205204897978564	0.0176937240734493	0.0176413689757777	0.0374073002415066	0.0173682061173103	0.0118658913221032	0.0308222403672865
A549_G2_3F_2	0.0263367171499991	0.0212931006803156	0.0249200174893764	0.0130865272728048	0.0190441333628751	0.0237818796213262	0.00717954290385216	0.0224456378995363	0.0218966352425606	0.0130727694934216	0.019446850310054	0.0286361934676634	0.0187338162673196	0.0356124569291866	0.0373925758697679	0.0189541696834282	0.0211078881528904	0.0221984727560259	0.016505661601024	0.00465529826826096	0.0164351093126834	0.00778600687654523	0.0103678464746076	0.0161910806417329	0.00910262266876061	0.012280299493492	0.020732563517159	0.0180129379540418	0.0046926831230657	0.0160609085981191	0.00914316576128383	0.00578625908425987	0.0189769504921499	0.0149436352494478	0.0180541025351184	0.0303710592493903	0.0162740831392695	0.0236149093093972	0.0351647286658065	0.0084432259789402	0.0120983466964404	0.0318477136651997	0.00671643883804277	0.00729950212013018	0.0274413163801039	0.015444849334016	0.0228032030901288	0.02515002587133	0.0300439302135687	0.0174740542730759	0.00698654082759298	0.0210704632641795	0.0256331955801283	0.0162799353006149	0.0164113025234383	0.0284641692793219	0.0123221987195377	0.0288853353594105	0.0299861887420286	0.00973862994375643	0.0215304127160708	0.0385472729877242	0.0219408238100226	0.0236254626581729	0.00995603223526041	0.00206105521598318	0.0195857400887756	0.00471038208642058	0.0136320578160868	0.00694528675535169	0	0.0113307701428536	0.00955486175247421	0.0114564118254149	0.0219082388909388	0.00950320440483444	0.00775779165102859	0.0238046209788072	0.00920741978594256	0.0207174358082009	0.0237594142764981	0.0153656159434725	0.0133138319082918	0.0405127093469893	0.0186460669114175	0.0164266920010831	0.0348395950980642
A549_G2_3F_3	0.0301483045193251	0.0275791145594125	0.0338203433052696	0.00530052092244735	0.0271546792606653	0.031873985332791	0.00870740746770012	0.0312594424506126	0.0313425690864855	0.0165817215295971	0.027583184205676	0.0383764874111819	0.0218016734955157	0.043835883563136	0.045433206914536	0.0204946484500372	0.0279007878007709	0.0287693123188428	0.0219208691342037	0.0134540863706848	0.0236775087059293	0.00789327678558794	0.0138482612352118	0.0253072204712338	0.0132647677616426	0.0226723339231144	0.0312412003001733	0.0210596645568611	0.0156764852356291	0.0253381334383116	0.0150442835011772	0.0150289459062783	0.028487941034616	0.0226338039243293	0.0254917945555182	0.0398303168424798	0.0199604847838358	0.0328381638950482	0.0446076859617078	0.00375083777683112	0.020842715615722	0.0400425742563477	0.0166990165215616	0.0142657229699882	0.0351201390300753	0.0238156450682004	0.0291109465982412	0.0313680645834733	0.0392706773513313	0.0251254522957049	0.0131602848619196	0.0284118946594667	0.0328412385829614	0.0203165129972145	0.0257532530214455	0.0371354629268276	0.0177861687114597	0.0376604528923779	0.0390396551513127	0.0151869201582336	0.029777287635175	0.0468492150820549	0.0284207828692786	0.0280581003592595	0.0200154743908934	0.0112869818987576	0.0259984535977374	0.0103061110606683	0.0231074091706776	0.0157724506904527	0.0113307701428536	0	0.00861989758927079	0.0184041878962119	0.0303524659251899	0.0152991759206859	0.0156498608992838	0.0316937066138179	0.0177013337135472	0.0295782480978654	0.0318912212097385	0.0141170294515437	0.00590117613474063	0.0486621620533663	0.0238217660387886	0.0246000872319254	0.0443512184572832
A549_G2_3G_1	0.0345058481428871	0.0302748540145288	0.0334893007295294	0.0134581175166193	0.0270638453400165	0.0331116219005372	0.0121469047921191	0.0311863734616587	0.0305880814944104	0.0199968932560416	0.0288206025828802	0.0371714097446732	0.0263801928241218	0.0444751912764609	0.0457921985845758	0.0259285043238186	0.03015377438983	0.0312000059560086	0.0251836367360073	0.0113504041486776	0.0254340228698777	0.0115562845766338	0.0173174550014899	0.0234530787598587	0.0164689640128501	0.01948476258401	0.0281177577512994	0.025652034177573	0.0123277301180852	0.0235285285409909	0.0157709054860084	0.0100872344837189	0.0268789798815696	0.0238227443803621	0.0269070646729295	0.0388220014072023	0.0240993419657001	0.0316602108396539	0.0430386837809693	0.00841056742645401	0.0215692110975111	0.0408542542714937	0.0154242316171799	0.0159679062454543	0.0361088550352149	0.0249156216126876	0.0317375628887035	0.0339148615574982	0.0383565299142789	0.0265439312589593	0.0139368781729954	0.0299832472188808	0.0345957233738472	0.0241545323866363	0.0253967978189356	0.0373788496270871	0.020419555688683	0.0373392148241683	0.0385991904007685	0.0173178952732755	0.0303904188020223	0.0475584452308636	0.0310839840352721	0.0319313178898035	0.0190584157621233	0.0095953200586864	0.0285529103179259	0.00714668954065897	0.0227506500821868	0.01286421454248	0.00955486175247421	0.00861989758927079	0	0.0200284263188638	0.0306845377778049	0.0149756059408192	0.0113088827395678	0.0329227476405749	0.0185260488027985	0.0281591046791521	0.032519192539835	0.0198883591261054	0.00671812254271087	0.0495193103922076	0.0267777545626251	0.0242607773727597	0.0433655986405792
A549_G2_3G_2	0.0163567113418447	0.0113608424836898	0.0158485061357392	0.0166337266791239	0.00998963779646765	0.0139801340270616	0.0115975285690741	0.013497346225005	0.0137416839382589	0.00542026680980283	0.00982262724091674	0.0208218352932654	0.0110775931093998	0.0255999708435906	0.0273511732933622	0.0120441331415892	0.0108478593562258	0.0113986171783654	0.0100583295478992	0.0100484348008071	0.00575563717340877	0.0135569028481401	0.0117098685340368	0.0110913869062899	0.00920127963006083	0.0118532718039432	0.0170866248337844	0.0104809892733413	0.012588276612685	0.0107364373178084	0.00644579152156801	0.0145473578475225	0.0124815156843042	0.00538103165799879	0.0071399426261078	0.0220837861232868	0.00799879673971897	0.0158110518356071	0.027389267440179	0.0149962154905219	0.00542057470993974	0.0217327919131066	0.00720578266788128	0.00749306664796159	0.0168761167936276	0.00813766771828885	0.0119328867538525	0.0147832632975429	0.0216167242588183	0.00767827854531509	0.0084724866989787	0.0102435133811212	0.0148200932071627	0.00788904356270628	0.00838344207609026	0.0188478739955716	0.00278921511103432	0.0197108369041563	0.0209650634999768	0.0047468787574087	0.0114725323404129	0.0284742615514848	0.0121637566062149	0.0132234371584597	0.00761323866982188	0.0114234162381429	0.00888713489902736	0.0159136202822694	0.00685075436460701	0.0105693728129111	0.0114564118254149	0.0184041878962119	0.0200284263188638	0	0.0121180418978332	0.00848356910760671	0.0136995569802855	0.0134073793667763	0.00386397266588766	0.0137456770880849	0.013763837213759	0.0132815456255362	0.0223264690867283	0.030356752207058	0.00785700488458628	0.00824592829248613	0.0266943379400171
