	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_3F_1	0.0153872257224399	0.0150862992313898	0.0094121037247599	0.0213017374966764	0.0230049887236006	0.0171555537238777	0.0254743105387071	0.01904312690877	0.0251814846623189	0.0160806359249139	0.00759165989795123	0.0089305482688862	0.0219342850697168	0.030528432132057	0.0306210160811236	0.0111936531230925	0.0113138984565535	0.0214225142941518	0.0139727839107873	0.0202901908692063	0.0176918933762658	0.0190050739575559	0.0142239540579468	0.0173185183161698	0.021845585816635	0.026114951095029	0.00688487772423744	0.0234487371338775	0.0113566410318468	0.0159565614706706	0.0314395483518587	0.021117517954428	0.0125660883926712	0.026484650143687	0.0273435000330178	0.0136930658741793	0.0257903365014011	0.0134190413341736	0.00920069246391036	0.0257339890919035	0.0254922017110942	0.0250270281835516	0.0204107010053041	0.0170555764016561	0.0238270347001493	0.0138542964280986	0.0187634845615045	0.0181209279596706	0.0240526450480173	0.0223929452159126	0.0230226489060668	0.0216841946072657	0.0188899825699565	0.032734036481587	0.013806850103049	0.026078342747117	0.0284854209796116	0.0135628903908558	0.033224388979755	0.0108267241856017	0.0145997327753657	0.0335653830783492	0.00464066236280969	0.0255514243104373	0	0.0202294789560646	0.0223677778514482	0.028831789102362	0.0228021246021624	0.0203379217901876	0.0408140872641675	0.0113527736467102	0.0161420928677728	0.034346957350896	0.0170415772396645	0.00719590877249294	0.00848560636919658	0.0144811611275656	0.00812689362873465	0.0162416139588074
A549_G2_3F_3	0.0116496784696075	0.0236378890648651	0.0173760132878106	0.00534597342573798	0.0334188321593902	0.0296596908057768	0.0125052072206086	0.0284263997499805	0.0288380635132244	0.0161272106872779	0.0220475738459134	0.0146717229815922	0.0124381785421745	0.0236192764189012	0.0260616480643823	0.0201530923606496	0.0163561226229777	0.00992155816268062	0.0259198679199854	0.0231828226753924	0.0146758593524783	0.0325845192478165	0.0257911511309605	0.0192867934346715	0.0312326702698668	0.0313226237225288	0.0144268175208436	0.0225103370312557	0.0107100368713277	0.0220537212109899	0.0370293482239649	0.0187089898306271	0.00876297026113916	0.0240456255475176	0.0128662336943136	0.0149118591032481	0.00605681984652097	0.0189152095870797	0.012426820979924	0.00606276214698919	0.0334588069861465	0.0304723671664409	0.00561724593318184	0.0317519772778777	0.0289802559224113	0.00683647301419268	0.0258330506663618	0.011812255649147	0.0314109587228097	0.0225860817593588	0.0192487457152297	0.0256468893178292	0.0244212137989319	0.0262166969390629	0.00935757096353511	0.00672038970563951	0.00915971969142581	0.00769821928969279	0.0140570549512825	0.0298285630957877	0.0188114624932181	0.0233426203263943	0.017032820503421	0.0105952279317268	0.0202294789560646	0	0.030568901738594	0.0116124347051078	0.0221301332391155	0.020024413106321	0.0279316531211039	0.0105466509286289	0.010183377579441	0.0155130005581398	0.00872930895761823	0.0166177658835518	0.0118959439267966	0.0106932687147319	0.0243405069679857	0.0167248617071781
A549_G2_3G_1	0.0324344283286845	0.00783187611766765	0.0194363766377335	0.0277053477021681	0.00595628558592225	0.0100020894657601	0.0276759647151148	0.00418824416657886	0.00738605714221711	0.0360482202650153	0.0159609079653917	0.0184347294546558	0.0390534800624722	0.0200293460920987	0.0264857762194115	0.019193991764266	0.0241213910259065	0.0352340451791325	0.00902297768969804	0.00834076686284822	0.0164430039992561	0.0147715876165911	0.00936664312929603	0.0183873385165615	0.00441896704225278	0.00666899893737289	0.0234297063162723	0.011954334087882	0.0233974333250803	0.00936430861639768	0.00920456959603273	0.0152045634391475	0.0235306782388358	0.0176988402497398	0.0271305364962614	0.0303777738695664	0.0329675886397808	0.0192703101661082	0.0219994807497054	0.0361084050787886	0.00592202243598626	0.00438644341957828	0.0328458829836978	0.0106421807036595	0.00672689697716693	0.0249041074858402	0.00687681706645424	0.0197471562800663	0.00464934949140158	0.0132458278667541	0.0154967906988668	0.00630335757769962	0.0107735575266928	0.0206430752761894	0.0214707816517911	0.0323413154370388	0.0393217124897894	0.0249666540387166	0.0431264127377161	0.0290565167036117	0.0142998614972178	0.051612190624838	0.0234250975422451	0.0400395770735178	0.0223677778514482	0.030568901738594	0	0.0332416970136732	0.0143872369598261	0.0127236922725383	0.0570659223822906	0.0235259389180527	0.0208749526232153	0.0435009213788654	0.026340724451354	0.0208814865106018	0.023360101559085	0.0273674654547378	0.0279814253026722	0.015445926874949
A549_G2_3G_3	0.0193664234971063	0.0279769517029034	0.0262762039130872	0.0117210142751152	0.0357624117380967	0.035658922547348	0.00616727528704509	0.032495847967039	0.0289637292365518	0.0248434106907242	0.0280665196924094	0.0212568466453596	0.0200098579588277	0.0207886940338785	0.0307689578596094	0.0242304603906833	0.0212570549695582	0.0142970095262749	0.0304327896178158	0.0254184445115047	0.017732257472404	0.0396055148814319	0.0299372671166158	0.0266047390568037	0.0351714615144107	0.0337073659668625	0.0241974196989208	0.0228299676586482	0.0175681067748484	0.0267191033654996	0.0378423851039449	0.0217492272303198	0.0163652904823003	0.0205672085414514	0.0102582291185698	0.0211304999554336	0.0090444287334549	0.0218183257848316	0.0197008005479457	0.0101855350421573	0.0367156781904206	0.0316520192294621	0.0120200846347001	0.0375167170078985	0.0294990556537709	0.015662255620446	0.030168123371884	0.0162981372576619	0.0345836420091789	0.0217066690773835	0.0204445925471975	0.0273391684498451	0.0295897228410482	0.0233622322648885	0.0161870288519398	0.00802105860747737	0.0118328105158322	0.0153888156347748	0.0120902323237821	0.0392608524270814	0.0215095205068148	0.0286618374748191	0.0250114637926413	0.0161170831724137	0.028831789102362	0.0116124347051078	0.0332416970136732	0	0.0207901864793386	0.0206483636200529	0.0298363017032049	0.0175493895559804	0.0142456834839659	0.011388921828018	0.0123542388921019	0.0230817196929089	0.0211524037230918	0.0161578308147309	0.0321045910476246	0.0222396737454032
A549_G2_3H_1	0.0253272546695741	0.0124960520007045	0.020583022932895	0.0197025078851003	0.0160230750960055	0.0208434180268301	0.0147437466896513	0.0154875761943709	0.00889037824266217	0.0305257847740629	0.016880244830032	0.014836204430531	0.031285171954328	0.0126648341392926	0.0278318483177335	0.0148581618043132	0.0178169205139926	0.0256180321635291	0.0145042911588844	0.0091516422150099	0.00995051114852531	0.0259689069427231	0.0137596719155642	0.0204201989602739	0.0178127184599531	0.0165551131598653	0.0218340020116915	0.00742141503071323	0.0168311551612409	0.0130242285549621	0.0186474424856076	0.0128377052530619	0.0168904884750215	0.00426958424779553	0.0171485191793386	0.0235672399516586	0.0235418555383023	0.0127019807045451	0.0169195381766865	0.026368226371686	0.0190722436302912	0.012095351394178	0.0234927750849234	0.0217006771250379	0.00903550781018277	0.018282096147147	0.0149390863980551	0.0135970228412808	0.0170977753877435	0.00114494562516686	0.0107170686203238	0.00917625090997242	0.0170104398475753	0.0147883689625121	0.0150998519779848	0.0225702362930483	0.0294275589123459	0.0176889720699663	0.03197650254633	0.0327567890799762	0.00831240099449778	0.0433929772499106	0.0209190093015966	0.0309204688748442	0.0228021246021624	0.0221301332391155	0.0143872369598261	0.0207901864793386	0	0.00450365561550286	0.0470994206223169	0.017000414559278	0.0124517552974119	0.0316912459235368	0.0165632258553619	0.0172243936531786	0.0198162003867774	0.0190897152257498	0.027229698947725	0.0143162381774185
A549_G2_3H_2	0.0240105604760424	0.00952781460739919	0.0167328131610094	0.0170897596080662	0.0157071537599402	0.0177341808705404	0.0150318920403308	0.0128519028655588	0.00888953645598631	0.0289346828242082	0.0150304149785463	0.012241049655307	0.0298049644219114	0.011623153999802	0.0237377877528562	0.0144950550933483	0.017248926483242	0.0248680129110204	0.0126343343056156	0.00561785958213101	0.00616192632241994	0.0226364357733416	0.0122400678099795	0.0159416239448715	0.0152949487146659	0.014122191640463	0.0186991263942971	0.00456687196521859	0.0149932622116096	0.00911001009531072	0.0179029398692621	0.00857377696907898	0.0146143961482076	0.00849364190917313	0.0154456013978439	0.0227618592868384	0.0216202743506993	0.0127913257171365	0.0147735529291902	0.024832829740972	0.0167298633662909	0.0111429865242008	0.0222223527665401	0.0193223504967857	0.00935241864715711	0.0157727728347736	0.0114204298816528	0.00999734480134311	0.0146160978134404	0.00408561063373679	0.00704072939169223	0.00684970459827732	0.0128960731909051	0.0137897500201014	0.0122559003136367	0.0207770500416369	0.0279836596190961	0.0156532397599506	0.0311731282250562	0.0303329594679072	0.00714950646225713	0.0420886926407735	0.018941158974912	0.0295730490848347	0.0203379217901876	0.020024413106321	0.0127236922725383	0.0206483636200529	0.00450365561550286	0	0.0464050423914422	0.0151249370654177	0.0101515368159496	0.031287302999512	0.0157011176726559	0.0155932667848586	0.0169805420983155	0.0181674158024767	0.0258520163179828	0.0098936448005152
A549_G2_3H_3	0.0259714124283937	0.0497815431956261	0.0423316458478031	0.0326760536692434	0.0585777921430191	0.0554597169979052	0.0341922965570349	0.0549171216125209	0.0550719741408576	0.0254171351707703	0.0448301356416832	0.0392782913775351	0.0190601028279585	0.0497120910820774	0.0519813177642169	0.041201119310672	0.0354755043719721	0.0220763525757902	0.0506931753817732	0.0503455097904569	0.0420194882646687	0.0578315769191114	0.0503289589010473	0.0461580270421743	0.0579766294454872	0.0588405664250566	0.0372058983520107	0.0495769036103062	0.0339729241742065	0.0490214573012612	0.0640783933858867	0.0465875255266353	0.0337384001545311	0.0477164506345252	0.0377416546884878	0.029401435144759	0.0287285075454875	0.0403899236744004	0.0357648323735545	0.0234081419722564	0.0606461254686942	0.0571145498636608	0.0243878835784747	0.0565822392291755	0.0547542688039768	0.0326692052879436	0.0529329890368436	0.0396510580063697	0.0586103327862061	0.047792876843094	0.0468192196176942	0.0525177960550872	0.0517966246734491	0.0523293689243883	0.0360563748327126	0.0296199178904694	0.0210251923205536	0.0322325174913144	0.0192520069467572	0.0464542973693089	0.043471324439914	0.00911472050069442	0.0372231921758263	0.0174727493629573	0.0408140872641675	0.0279316531211039	0.0570659223822906	0.0298363017032049	0.0470994206223169	0.0464050423914422	0	0.0338457426841984	0.0366947629516189	0.0198503514505797	0.0311002469302892	0.0382695634132133	0.0354431104979181	0.0302939407610691	0.0397335765898965	0.0443311718790686
A549_G2_4A_1	0.00915774764327068	0.0160649043467	0.0119790371532995	0.0121062812192664	0.0250937282902498	0.0223438653901971	0.0145016443627865	0.021272558250311	0.0229385103077928	0.0138241137731772	0.012023242706042	0.00555872722835332	0.0156481688705621	0.0236525791125617	0.0281863928635508	0.0098788815427875	0.00667303450318209	0.0122751265128283	0.0169790350264047	0.0179166601447177	0.0113100360058848	0.0257372843458238	0.0166941954983704	0.0170671224982745	0.0244396623174339	0.026225339117559	0.00830501861459427	0.0188732029875702	0.000233446356050576	0.0159164887173503	0.0314020975950382	0.0167868693413824	0.00243129256756056	0.0197965847132886	0.0177404219495893	0.00873752469024488	0.0158519077755618	0.0093456554888603	0.0023778757474702	0.0158323383145619	0.0273937399689498	0.0242768218345833	0.0104473510028656	0.0233153993418644	0.0222343837536761	0.00454805253859271	0.0198328518562633	0.011029243032621	0.0254092061392874	0.0171434717067753	0.0175695888621226	0.0198668585719714	0.0197072924334861	0.0263186588471644	0.00532701530900316	0.0159107519257407	0.0188541568136978	0.00286915428106697	0.0230402818432219	0.0218582784170539	0.010592454869497	0.0282443558423941	0.00752937548143552	0.017251595823283	0.0113527736467102	0.0105466509286289	0.0235259389180527	0.0175493895559804	0.017000414559278	0.0151249370654177	0.0338457426841984	0	0.00674594925859614	0.0238070694252911	0.00580190900050589	0.00613766602809278	0.00519006931869708	0.0048327773264987	0.0152665572771008	0.0132801639927339
A549_G2_4A_2	0.0147880886911524	0.0143589412331379	0.0130783809158807	0.00875137537616093	0.0234979723280356	0.0217058554548004	0.0102178930113413	0.0192498076975719	0.0188711382096342	0.0199404000267289	0.014526971250716	0.00756028277674951	0.019824278811516	0.0170246392525238	0.0239395212708414	0.0127715143416812	0.0117688656684155	0.015380231477636	0.0167827673770374	0.013682499815362	0.00562389993279282	0.0256418782188095	0.0165086224422329	0.0148038560465518	0.0221828509718196	0.0223484638945629	0.0122141473332034	0.0133701451399064	0.00671040615188585	0.0132972439173123	0.0274693378218897	0.0114218976874924	0.00534970070316386	0.0151640310652798	0.0117928334320399	0.014914515890596	0.0132594162213322	0.0111108474471763	0.00763001132966315	0.0154202011938125	0.0244368456347215	0.0206121657502778	0.0123311982264803	0.0234690007021528	0.0188481043172087	0.0060382557075779	0.0171203691698846	0.00547565937085662	0.022319609910945	0.0127345001508572	0.0115176034199178	0.0158933672930157	0.0168187119836861	0.0197276545561019	0.00335423241676017	0.0128029797135431	0.01865183243061	0.00598605463508511	0.0224795328197585	0.0269213399315111	0.00902383669632274	0.0320429025837235	0.0133249370992493	0.0195800957294833	0.0161420928677728	0.010183377579441	0.0208749526232153	0.0142456834839659	0.0124517552974119	0.0101515368159496	0.0366947629516189	0.00674594925859614	0	0.0230360273252581	0.00681496485166868	0.0109001942791978	0.00944718028822269	0.00964705420409629	0.0213222363122898	0.00962330281481719
A549_G2_4A_3	0.0209832789364775	0.037376992033028	0.0328269205934699	0.0181997759067069	0.0458756435758501	0.0444084346562591	0.0171184027193361	0.0421965560777477	0.0398996947822412	0.0247909789084797	0.0356515922911846	0.02873973707426	0.0174183225909902	0.0316951670180857	0.0378564111477501	0.0317236819870246	0.0272046268013543	0.0144588175532993	0.0394682050015541	0.035756493099759	0.027462324393111	0.047762110399569	0.0390348960611525	0.0341385012083384	0.045008263271248	0.0441222345372862	0.0294036382939666	0.0336661789369325	0.0238947854300838	0.0360793132039586	0.0487770999437586	0.0314601506148869	0.0228443506747526	0.0316208535306348	0.0198589015775	0.0241556130085881	0.0130598593794742	0.0298023062366642	0.0261338703659318	0.00984817723445813	0.046871868827857	0.0423959160419111	0.0139904312006204	0.0462234484557017	0.0402381216551238	0.021629376616053	0.0397693711781842	0.0252098847129474	0.0447476393208785	0.0325600660212587	0.0307915251879421	0.0378794912542021	0.0387235780096173	0.034137737147347	0.0237660274587857	0.0132340024513958	0.00799089856021313	0.0214327369763334	0.00286528620486548	0.043538639527028	0.0308621621594668	0.0209236730462494	0.0303531441845244	0.0119365630997812	0.034346957350896	0.0155130005581398	0.0435009213788654	0.011388921828018	0.0316912459235368	0.031287302999512	0.0198503514505797	0.0238070694252911	0.0230360273252581	0	0.0190639514449435	0.029613639064195	0.0266781978988698	0.0211327100652149	0.0362778152100289	0.0310022943491001
A549Root1_1	0.00976128939934739	0.0196007437814284	0.0170945429426964	0.0108228499986946	0.0279048973443342	0.0268813288750597	0.00963737456626819	0.0247835174264842	0.0241267064365839	0.0155918710175039	0.016772128852702	0.0104463790745875	0.0148422788153486	0.0224715871991134	0.0299371150215634	0.012851017623464	0.00913331243431613	0.00920758004609649	0.0208647861055275	0.0198663621578097	0.0123549295863285	0.0306807255905636	0.0203588319815758	0.0206609362773361	0.0279135806133319	0.0286694046175924	0.0137837164694312	0.0194962983372151	0.00577054492118104	0.0193061121065362	0.0333039138068166	0.0182232893585029	0.00585170366063936	0.0182539962539186	0.0150448281012591	0.00997238577618349	0.0129443952030065	0.0111036331820937	0.00806329088004936	0.0125572317497479	0.0304807088277396	0.0261793138125435	0.00739359939510186	0.0279258993358767	0.0237001440489818	0.00664200822181989	0.0232027563574458	0.0118958181272529	0.0283850457323702	0.0170804774511348	0.0180859779414569	0.0217463198455007	0.0231823051119089	0.0253056171285425	0.00764797778762297	0.01274263970443	0.0155270838593548	0.00481912856013839	0.0187762863047776	0.0273980344264498	0.0125796394507343	0.0268795375712976	0.0128913886022955	0.0148398518308732	0.0170415772396645	0.00872930895761823	0.026340724451354	0.0123542388921019	0.0165632258553619	0.0157011176726559	0.0311002469302892	0.00580190900050589	0.00681496485166868	0.0190639514449435	0	0.0110158626704328	0.0105561487569917	0.00431906669180367	0.0198177483371789	0.0161184111016373
A549Root1_2	0.0124194703266012	0.0135117361880277	0.0114935687701414	0.0177445206689689	0.0213688563465395	0.0190142938793451	0.0191642532452232	0.01849962994892	0.0215981882049055	0.0155671212045788	0.00662574096856157	0.00474574380522905	0.0198418744011528	0.0260678303956252	0.0305766219886634	0.00538351843860594	0.00493920889181751	0.0170660593457048	0.0128782774485119	0.017347159515017	0.0135029325137828	0.0224112567182635	0.0125431503644645	0.0179881197067237	0.021717095940146	0.024835506305348	0.00850563927144602	0.0195203068850085	0.00601073980329525	0.0146122111201826	0.0295427701288829	0.0184698967820373	0.00808299500742117	0.0204265950892597	0.022671319024732	0.00984887002616142	0.021908316233117	0.0067402844000332	0.00432506904806806	0.0219040593193046	0.0251190361705452	0.0224433270579417	0.0161449600658896	0.0189833275135212	0.0202864958169187	0.0101814247568364	0.0181053486584643	0.0145495371117814	0.0233289570795895	0.0170580618292609	0.0194654475879949	0.0187222800151432	0.0188388183014623	0.028545272174915	0.0096971653532581	0.0219186569121427	0.0248592218200417	0.00896861818795373	0.0289611432014477	0.0175400916982941	0.00914893416503963	0.0322047072681277	0.00386047947988141	0.0225161736155947	0.00719590877249294	0.0166177658835518	0.0208814865106018	0.0230817196929089	0.0172243936531786	0.0155932667848586	0.0382695634132133	0.00613766602809278	0.0109001942791978	0.029613639064195	0.0110158626704328	0	0.00715158419677296	0.00890157366655069	0.0107322253156039	0.0144695964852618
A549Root1_3	0.0108760488949295	0.0155558159566188	0.0077277911647151	0.0129305636128668	0.0254349132852442	0.020076043342669	0.0186026675187985	0.0203548618663264	0.0241918583052149	0.013725748175732	0.0115097687386148	0.00565536906150256	0.0165510261457467	0.0252881596121361	0.0258800643260585	0.0122622118193587	0.0101065297584054	0.0153386579975189	0.0166307688356502	0.0182626496241105	0.0124036424158338	0.0226331441699177	0.016738734337958	0.0139646405082858	0.0233186958243995	0.0256411820138099	0.00323403206865939	0.0200264400443287	0.00533966734958033	0.0149213082280951	0.0315566597897072	0.0165104604401749	0.0050397038267035	0.023200601082499	0.0196785056305331	0.0113147336472837	0.0173317256860255	0.0127203317405834	0.00407831940761572	0.0176486515639653	0.026389502669275	0.0248115132128407	0.0131281689020061	0.0214645799370246	0.0235449391596653	0.0055859195166672	0.0186318367791837	0.0114464491831129	0.0245582697403539	0.0197202826382891	0.0182094634369909	0.0204153287410243	0.0178009332928669	0.0277196897261502	0.00642889851070586	0.0176550943053493	0.0205306461601815	0.00600681048669921	0.025427470286676	0.0185441522965244	0.0128483227897019	0.028851428986716	0.00643266989332892	0.0187807006784692	0.00848560636919658	0.0118959439267966	0.023360101559085	0.0211524037230918	0.0198162003867774	0.0169805420983155	0.0354431104979181	0.00519006931869708	0.00944718028822269	0.0266781978988698	0.0105561487569917	0.00715158419677296	0	0.00928413999788251	0.0143241429543038	0.0119881067690605
A549Root2_1	0.00637949004881536	0.0202091433433962	0.0166503763616425	0.0137771245716058	0.0283724886174805	0.0268156749162079	0.0138399222378797	0.0254663613041008	0.0260633174594063	0.0119743833986326	0.0153734186061811	0.0100492475759332	0.0130203859528555	0.0261794128677155	0.0322354377891431	0.0113923763371444	0.00630259963770164	0.00843230635368281	0.0206831580757111	0.0217820760327736	0.0149494349049147	0.0302981168201561	0.0201920559345319	0.0217450665587198	0.0286897424115202	0.0303583573321051	0.0122320208388275	0.0222017039375457	0.00481198043483575	0.0203691234318334	0.0350610888091982	0.0207815205343359	0.0062695554746227	0.0210782318264208	0.0191245452751733	0.00569416068301312	0.0159406488240114	0.0104715033653308	0.00678906155583506	0.0145025414295842	0.0316317790156579	0.0278109226628344	0.0080639943438777	0.0274028006825217	0.0252659302998238	0.00747688701311195	0.024266951853765	0.0146262776022787	0.0296212616851458	0.0194534120313377	0.0210796905273399	0.0235454222258711	0.0243699628047236	0.0289757206797732	0.00928225435629278	0.0160309000824339	0.017206628259786	0.0052931551420003	0.0206766090072299	0.0242285505483647	0.0135012341215818	0.0253095445422881	0.00997392153995535	0.0146553655846822	0.0144811611275656	0.0106932687147319	0.0273674654547378	0.0161578308147309	0.0190897152257498	0.0181674158024767	0.0302939407610691	0.0048327773264987	0.00964705420409629	0.0211327100652149	0.00431906669180367	0.00890157366655069	0.00928413999788251	0	0.0160634036306179	0.0177933158453397
A549Root2_2	0.0156100809535464	0.0213294496210087	0.017464672482845	0.0267234120785369	0.0271006794516433	0.0236193126946059	0.028974176822465	0.0252224693132984	0.0303769687784695	0.0147793728668808	0.0121772285831038	0.0148228986482294	0.022220994020657	0.0366589326887434	0.038609392633001	0.0127769326102647	0.0118367892253307	0.0220475942673929	0.0189843135984042	0.0266822174127043	0.0239748886984642	0.0253997581786106	0.0188411669843287	0.0253824679690276	0.0280551200391054	0.0327239758937776	0.0136503923720064	0.0295991794606088	0.0152320668924397	0.0230007210295522	0.0371310302833943	0.0282971066907832	0.0172593233206495	0.0302844816806229	0.0328692787421216	0.0125134018264921	0.0302799928184598	0.0153291966093816	0.0138262423887938	0.0289050650750991	0.0318324227960982	0.0305664278155915	0.0226315554725731	0.0222504759141869	0.0285931459869534	0.0187694768775869	0.0257190689412736	0.0246454716497267	0.0304730944566999	0.0269538345762121	0.0297313642714703	0.0276743635404615	0.0264873727199008	0.0390440170066232	0.0195184549964223	0.030621931850599	0.0313147223403948	0.017702754864419	0.0354310239436525	0.0105573405926901	0.0190527471011815	0.0326195671116695	0.00823056827413503	0.0268474567878944	0.00812689362873465	0.0243405069679857	0.0279814253026722	0.0321045910476246	0.027229698947725	0.0258520163179828	0.0397335765898965	0.0152665572771008	0.0213222363122898	0.0362778152100289	0.0198177483371789	0.0107322253156039	0.0143241429543038	0.0160634036306179	0	0.0237070990937316
A549Root2_3	0.0217564998757756	0.00957972359072897	0.00879526279113113	0.0133541879007341	0.0198224955524957	0.0145355064613552	0.0184457406428446	0.0129201934041749	0.0158872650540532	0.0255340677867983	0.0142042867803015	0.00977337189879479	0.0266387304610421	0.0158337310812989	0.0167363104740087	0.0166256300127388	0.0179644621628805	0.0239015144219145	0.013592128131659	0.00873215756131423	0.00571854759351577	0.0179145043517053	0.0140445147325619	0.00626142766132323	0.0151838414529979	0.0152100423842146	0.0125473164631477	0.0103559968836292	0.0132870524260009	0.00643779758665912	0.0217886741687477	0.00512938841004513	0.011882899683191	0.0181928999189957	0.0154554760867874	0.0218807895162471	0.0189737865169452	0.0161421949033936	0.0123894512448494	0.0224132426830128	0.0170835960599869	0.0160322155055753	0.0204730625600776	0.0177014658421278	0.016333188964444	0.0120600905979561	0.0095698460280342	0.00599671430518522	0.0151489450722409	0.0138990611771218	0.00784646875718676	0.0114328184738769	0.0077671510911707	0.0176440610187213	0.00887844544404489	0.0186559423951864	0.0254955535840171	0.0132467191603701	0.029990696084017	0.0256031427779827	0.0113457757994132	0.0387033500844476	0.0161236629680547	0.0268781953422358	0.0162416139588074	0.0167248617071781	0.015445926874949	0.0222396737454032	0.0143162381774185	0.0098936448005152	0.0443311718790686	0.0132801639927339	0.00962330281481719	0.0310022943491001	0.0161184111016373	0.0144695964852618	0.0119881067690605	0.0177933158453397	0.0237070990937316	0
