	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_2	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_1	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_1	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_3G_3	0.00752395517934212	0.0116840282892213	0.0107994154037296	0.0109973360913434	0.0101797905263069	0.0106350353000524	0.012986547026976	0.0148600512741368	0.0133288739768406	0.00513073626065079	0.00804575052770393	0.00747924836047354	0.0107103781226758	0.00406737765161807	0.00753052141132524	0.00341130277447814	0.0122821258853987	0.00712506077261473	0.00408486488619439	0.0158791964261483	0.00146550429466874	0.00316489114408563	0.0168504472344046	0.0109708303331976	0.0168817920090785	0.010801817340278	0.000511173157238985	0.0113035740102554	0.00448337400052276	0.0145295695392626	0.00391958276870101	0.00326747674030126	0.0101436910660356	0.00553115659106724	0.00303764071354363	0.00680015857846786	0.00434627614462324	0.00636238964462476	0.00106444956986342	0.00227454756083716	0.00896827295584304	0.00833558318597999	0.01334732382015	0.000147182456827971	0.000451320784068401	0.0143804357682134	0.00795892292814641	0.0043932762164804	0.000459346929772789	0.0066268601841475	0.00785018769315776	0.00565143619421588	0.0173704161450194	0.0221579518295339	0.00821620677046906	0.00985078046998453	0.0127450268235222	0.00295023203856937	0.0028137511271192	0.0111489344206779	0.0101407924460139	0.000765393516691778	0.0088111159020664	0.0111126090789292	0.00733978847884942	0.00887236080441474	0.00136993170185877	0.0043521681319435	0.00703623078418004	0.0120199148340009	0.00823731059218527	0.0129531045882868	0.00371033711009524	0.00977278535738405	0	0.00590657075826052	0.00110822644202709	0.0117151563285713	0.0122992742616245	0.00787393099869284	0.00102604015703398	0.00480421879435626	0.00551030050954603	0.000924919677870694	0.00625155632346585	0.00675637963917264	0.0137107726938886
A549_G2_3H_1	0.00161741276075437	0.00577761524678072	0.00489296801451341	0.00509089606526352	0.00427332128254265	0.00472858193627349	0.00708019130731466	0.00895379215075241	0.00742253465958924	0.000775843750567085	0.00213921986768162	0.00157270499391015	0.00480392748148658	0.00183921048136517	0.00162397913274771	0.00249528774415502	0.00637573816527449	0.00121851022645165	0.00182172315580766	0.00997299688077341	0.00444108154998901	0.00907139558561386	0.0109443090927584	0.00506438931029798	0.0109756559244004	0.00489537003931149	0.0053954039892539	0.00539714574207865	0.00142321158236586	0.00862329216152545	0.00198700607634136	0.00263911403390084	0.00423722060490013	0.00037541899542956	0.00286895026975146	0.000893601963376958	0.00156031036767547	0.00045582563405614	0.00484213313206287	0.00363204235861541	0.00306176621453237	0.00242905960958713	0.00744098540274035	0.00575939026464135	0.0063578849007974	0.00847415032360419	0.00205239022282219	0.00151330998711987	0.00636591091977693	0.000720300534145123	0.00194365247645907	0.000255137916993954	0.0114643127355509	0.0162522294503699	0.00230968022866409	0.00394430035860737	0.00683865986662493	0.00885674243112146	0.00309283982401024	0.00524250015972093	0.0042343218874209	0.00514118635808676	0.00290460480325182	0.0052061734266507	0.00143324221511308	0.0029658513899382	0.00453665346140734	0.00155441834221542	0.0011296785295909	0.00611351580358647	0.00233078456974818	0.0070467472961036	0.00219625256938543	0.00386630274462904	0.00590657075826052	0	0.00701477921550156	0.00580874456220145	0.00639288729254388	0.00196739632563884	0.00488054220494564	0.00110236427128794	0.000396275326054258	0.00498166175644758	0.000344990582722991	0.0126627533056463	0.00780445233284107
A549_G2_3H_2	0.00863215339516889	0.0127921895679609	0.0119075858190594	0.0121055045227982	0.0112879669280582	0.0117432073366774	0.0140946935868459	0.0159681740100045	0.0144370164175771	0.00623894881618272	0.00915394494880035	0.00858744689028283	0.01181854941917	0.00517559496870138	0.00863871958088688	0.00451952253685137	0.0133902805929077	0.00823326172779094	0.00519308213297573	0.0169873048835917	0.00257372910489959	0.00205666750845432	0.0179585412170216	0.0120789990323517	0.0179898855104341	0.0119099877317418	0.00161939924144629	0.0124117393035839	0.00559158957251947	0.0156376967054987	0.00502780066941388	0.00437569698859372	0.0112518678060697	0.00663936709721912	0.00414586170084999	0.0079083616614683	0.0054544923084487	0.00747059544803108	0.00217267501168383	0.00338277067214552	0.0100764600808517	0.0094437753956852	0.014455466035917	0.00125540881873495	0.000656905785918986	0.0154885649016996	0.009067117997328	0.00550149217926897	0.000648879641062349	0.00773506436418964	0.00895838356456695	0.0067596460573733	0.018478502029771	0.0232659516718275	0.00932439989996875	0.0109589599122114	0.0138531762266972	0.001842007939893	0.00392197279015145	0.0122571013090531	0.0112489692131579	0.00187361933859732	0.00991930432306477	0.0122207763389185	0.00844798797679068	0.0099805487229524	0.00247815667521934	0.00546038427066411	0.0081444323303176	0.0131280724615411	0.00934550355999698	0.0140612515449547	0.00481855580448767	0.010880965506348	0.00110822644202709	0.00701477921550156	0	0.0128233172731495	0.013407428776034	0.00898212669581515	0.00213426565194895	0.00591243291712113	0.00661851112591875	0.0020331453066052	0.00735976278893535	0.00564816960694819	0.014818910415982
A549_G2_3H_3	0.00419134747080106	3.11297299600534e-05	0.000915786932163407	0.00071785696771853	0.00153543847815532	0.00108017446135932	0.00127146764474531	0.00314511306613139	0.00161381791465843	0.00658457652718074	0.00366954284654876	0.00423605496654826	0.00100482826676763	0.00764792262027189	0.00418478113783836	0.00830398456833534	0.000567001991068299	0.00459024725995475	0.00763043567598148	0.00416434896448284	0.0102497214013522	0.014879830767838	0.00513569543175335	0.000744363989559114	0.00516704344303144	0.000913384885261962	0.0112040096000784	0.000411603970527594	0.00723193241177438	0.00281460401799157	0.00779571493704682	0.00844780723792043	0.0015715393812332	0.00618415819992003	0.00867763749253812	0.00491515274507413	0.00736902842054446	0.00535292456271498	0.0106507590979251	0.00944070799431273	0.00274699781064186	0.00337970394048599	0.00163226904624128	0.0115679817266891	0.0121664517927339	0.00266545825998952	0.00375637216548672	0.00732202900146036	0.0121744774712125	0.00508845249374348	0.00386510945459616	0.006063878908548	0.00565571924296554	0.0104438819275661	0.00349908302415518	0.00186446123340464	0.0010299316530877	0.0146651892416763	0.00890152098849422	0.00056625128411336	0.00157443811657855	0.0109498014942587	0.00290415927681146	0.000602578407712658	0.0043755168401939	0.00284291268235582	0.010345290070177	0.00736313651617586	0.00467907824558422	0.000304775563506849	0.00347797874043878	0.00123802298709213	0.00800495661797538	0.00194245920790546	0.0117151563285713	0.00580874456220145	0.0128233172731495	0	0.000584151395357228	0.00384136570991468	0.0106891668026317	0.00691109126202532	0.00620501421373461	0.0107902827200863	0.00546375833185841	0.018470963262102	0.00199574395244753
A549_G2_4A_1	0.00477549418954226	0.000615281123363235	0.00149993800575456	0.00130200814402142	0.00211958911140896	0.0016643254356877	0.000687316454383713	0.00256096356409496	0.00102966690942384	0.00716871691509302	0.00425369059335811	0.00482020159132716	0.00158897928802821	0.0082320593467846	0.00476892787029572	0.0088881187762595	1.71494072489936e-05	0.00517439310756249	0.00821457246691008	0.0035802010766562	0.0108338469782007	0.0154639288597419	0.00455154954008055	0.00132851515313634	0.00458289762323558	0.00149753596018282	0.0117881303106157	0.000995755269792929	0.00781607063269171	0.00223045409789895	0.00837985111345707	0.00903194086728644	0.00215568998336516	0.00676829983150645	0.00926177017765803	0.00549929782870469	0.00795316615774369	0.00593706853962808	0.0112348826803914	0.0100248373705447	0.00333114706546537	0.00396385220366285	0.00104811805246822	0.0121521004716778	0.0127505671745807	0.00208130816814039	0.00434051974995704	0.00790616690545912	0.0127585928068419	0.00567259714986203	0.00444925683088742	0.00664802089925781	0.00507157460401121	0.00985975488546809	0.00408323107937437	0.00244861156006305	0.000445780365548649	0.0152492888228727	0.00948565273047166	0.00115040252673866	0.00215858871615947	0.0115339235417429	0.00348830830269131	0.00118672963541708	0.00495966316592948	0.00342706179881169	0.0109294151784309	0.00794727427434496	0.00526322388919081	0.000279375851636731	0.00406212683287585	0.000653871781765342	0.00858909199838971	0.00252660945440949	0.0122992742616245	0.00639288729254388	0.013407428776034	0.000584151395357228	0	0.00442551313212461	0.0112732901902279	0.00749523058108971	0.00678915578235979	0.011374405591456	0.00604790201449418	0.019055033353691	0.00141159321867719
A549_G2_4A_2	0.000349984006694347	0.00381023615958931	0.00292558289036137	0.00312351218467383	0.00230593266395482	0.00276119582620311	0.00511282335802871	0.00698644493501154	0.00545517008299533	0.00274323841821139	0.000171823829349695	0.000394691816179234	0.00283654181800345	0.0038066013576122	0.000343417628342915	0.004462675406706	0.00440836385942442	0.000748886811144696	0.00378911410857263	0.00800566328674466	0.00640845576819175	0.0110387144053465	0.00897699002170076	0.00309700525957686	0.00900833734713467	0.00292798492988923	0.00736276948022921	0.00342976390730133	0.00339060415079955	0.00665594088357771	0.00395439628683354	0.00460650090291879	0.00226983180137028	0.0023428146357231	0.00483633580422836	0.00107379511065991	0.00352770240809763	0.00151157122880173	0.00680950385340071	0.00559942287670705	0.00109437250709823	0.000461664159748693	0.00547362101319281	0.00772675205801991	0.00832524017201523	0.00650679726938585	8.49940329337905e-05	0.00348070221175263	0.00833326609981079	0.00124709649205114	2.3743885031616e-05	0.00222253380071693	0.00949700205906698	0.0142850164753075	0.000342284520557178	0.0019769101300431	0.00487128964948068	0.0108240645440698	0.0050602239799657	0.00327511727339214	0.00226693306909759	0.00710855431076069	0.00093721060435915	0.00323879029877132	0.000534154707949581	0.000998457377970018	0.00650402686877448	0.00352181040593317	0.000837718534313249	0.0041461393320088	0.00036338890547719	0.00507937902728814	0.00416364177936759	0.00189891215931575	0.00787393099869284	0.00196739632563884	0.00898212669581515	0.00384136570991468	0.00442551313212461	0	0.00684791257839576	0.00306975796143976	0.00236367092165089	0.00694903120315334	0.00162240617919282	0.0146300066353283	0.00583709173797731
A549_G2_4A_3	0.0064979347260986	0.0106580384804976	0.00977341789141988	0.00997134024678019	0.00915378800076201	0.00960903642707871	0.0119605697333883	0.013834094438378	0.0123029002046418	0.00410470457589993	0.00701973314199905	0.0064532276547414	0.00968437987061944	0.00304134246699626	0.00650450099530596	0.00238526588661001	0.0112561416498628	0.00609903812396806	0.00305882975174041	0.0148532519401109	0.00043946439589276	0.00419092599826287	0.0158245153209525	0.00994483426342469	0.0158558605144475	0.00977581984801379	0.000514867105133378	0.0102775808095442	0.00345734007611843	0.0135036088838022	0.0028935471700254	0.00224143952543572	0.00911768825811639	0.00450512646152709	0.00201160301081325	0.00577413423734614	0.00332024178945139	0.00533636315888737	3.84094288766797e-05	0.001248508543829	0.00794226153709055	0.00730956760008774	0.0123213502404872	0.000878857752248788	0.0014773606741336	0.0133544734186935	0.00693290501660006	0.00336724200731241	0.00148538681344159	0.00560083497541683	0.00682416913179184	0.00462540655723636	0.016344491285241	0.0211321025487998	0.00719019043496624	0.00882477541044752	0.0117190471036886	0.00397626750486901	0.00178771299014732	0.0101229398752901	0.00911478961547684	0.000260646720276142	0.00778510341769271	0.0100866142205156	0.00631376699590263	0.00784634873292902	0.000343891733675819	0.00332613379496901	0.00601020766426072	0.0109939281188729	0.00721129438834104	0.0119271269558672	0.00268430095542961	0.00874677971015003	0.00102604015703398	0.00488054220494564	0.00213426565194895	0.0106891668026317	0.0112732901902279	0.00684791257839576	0	0.00377818593754385	0.00448427029581886	0.000101120516066152	0.00522552931946867	0.00778239882994025	0.0126848029643565
A549Root1_1	0.00271977511292601	0.0068799621199172	0.00599531945515347	0.00619324654400677	0.00537567551114558	0.00583093414953683	0.00818253019515599	0.01005611691225	0.00852487119917976	0.00032652063100874	0.00324158111250231	0.00267506742982531	0.00590627934356541	0.000736846799743156	0.00272634147249733	0.00139292498431135	0.0074780815582684	0.00232087326442443	0.000719359454717646	0.0110753126451275	0.00333872371694126	0.00796906259225293	0.0120466154192354	0.00616673991986379	0.0120779619322381	0.00599772146848979	0.00429304976800071	0.00649949466434356	0.000320847509730056	0.00972561964170087	0.000884642569840258	0.0015367515260901	0.00533957498549782	0.000726945394652117	0.00176658820181952	0.00199596545701438	0.000457946407394187	0.00155818959578055	0.003739776721175	0.0025296820792678	0.0041641249173821	0.00353142013625002	0.00854332181281813	0.00465703762772956	0.00525553511675372	0.00957647899874873	0.00315475166849739	0.000410945986379913	0.00526356117612425	0.00182266423312529	0.00304601416423142	0.000847226448406679	0.0125666136622946	0.0173544692262022	0.00341204106004141	0.00504665593004383	0.00794100034867616	0.00775440787992097	0.00199047822859003	0.00634484987829238	0.00533667628016425	0.00403883109798338	0.00400696399191964	0.00630852332923437	0.00253560490118088	0.00406821039186276	0.00343429595467482	0.000452054376820991	0.0022320417013184	0.00721586076126168	0.0034331453481751	0.00814908640778053	0.00109388934312641	0.00496865862041325	0.00480421879435626	0.00110236427128794	0.00591243291712113	0.00691109126202532	0.00749523058108971	0.00306975796143976	0.00377818593754385	0	0.000706089067267277	0.00387930587290728	0.00144735463651081	0.011560452199719	0.00890678612995029
A549Root1_2	0.0020136875756482	0.00617388495717936	0.00528923926903839	0.00548716699587951	0.00466959347078301	0.00512485345037908	0.0074764582911524	0.00935005426353785	0.00781880083710514	0.000379568470826844	0.00253549434218816	0.00196897983390538	0.00520019887765853	0.00144293557074702	0.00202025394390539	0.00209901323740554	0.00677200669074486	0.00161478524372386	0.00142544823621253	0.0103692558719112	0.00404480902945	0.00867513250618713	0.0113405647984966	0.00546066028500845	0.0113719115190575	0.00529164128998075	0.00499913287258057	0.00579341614702717	0.00102693648527289	0.00901955521508942	0.00159073124503432	0.00224283963365446	0.00463349284379793	2.08563328754084e-05	0.00247267605306757	0.00128987710854994	0.00116403532612154	0.000852100899184586	0.00444586116710843	0.00323576886925178	0.00345803987724415	0.0028253338579484	0.00783725153574112	0.00536311975773259	0.00596161548558824	0.00887041379025035	0.00244866475988804	0.00111703492574085	0.00596964151996214	0.00111657573403989	0.00233992708854615	0.000141137414127753	0.0118605665576634	0.0166484618188224	0.002705954573399	0.00434057299321248	0.00723492739684948	0.00846047876796454	0.00269656580196806	0.00563877083383539	0.00463059413033404	0.00474491483984075	0.00330087862318912	0.00560244416288617	0.00182951712966067	0.00336212514952066	0.00414038106874182	0.00115814329813437	0.00152595358520286	0.00650978486254944	0.00272705889772475	0.00744301435671299	0.0017999778618733	0.00426257547998863	0.00551030050954603	0.000396275326054258	0.00661851112591875	0.00620501421373461	0.00678915578235979	0.00236367092165089	0.00448427029581886	0.000706089067267277	0	0.00458538999647243	0.00074126586858157	0.01226650208588	0.00820071756670531
A549Root1_3	0.00659905353842461	0.0107591544246813	0.0098745345625142	0.0100724567607425	0.00925490514328647	0.00971015322626783	0.0120616844917295	0.0139352072489406	0.0124040146284401	0.00420582440767208	0.00712085167107164	0.00655434649030633	0.00978549661136097	0.00314246260483434	0.00660561980420352	0.00248638616829734	0.0113572570666422	0.00620015713809847	0.00315994988528527	0.0149543635707684	0.000540584903287799	0.00408980615738124	0.0159256257479828	0.0100459507986131	0.0159569709013504	0.00987693651722378	0.000413746596767681	0.0103786970741318	0.00355846010496463	0.0136047220587452	0.00299466734327152	0.0023425598341278	0.00921880542714745	0.00460624615466224	0.00211272335918874	0.00587525340638684	0.00342136185573306	0.00543748252329151	0.000139529945192633	0.0013496289937776	0.0080433795118036	0.0074106859623681	0.0124224646459842	0.000777737262633093	0.00137624023769866	0.0134555867551449	0.007034023594334	0.00346836206090383	0.00138426637802121	0.0057019542236242	0.00692528776957806	0.00472652620623264	0.0164456010360861	0.0212332050256717	0.00729130886676549	0.00892589279067991	0.0118201620923326	0.00387514759579312	0.00188883337309462	0.010224056266746	0.00921590678663171	0.000159526205619945	0.0078862214916918	0.0101877306415001	0.00641488590297821	0.00794746676846999	0.000445012244499183	0.00342725385966503	0.00611132672158136	0.0110950437704402	0.00731241280795549	0.0120282417463868	0.00278542117581084	0.00884789714546199	0.000924919677870694	0.00498166175644758	0.0020331453066052	0.0107902827200863	0.011374405591456	0.00694903120315334	0.000101120516066152	0.00387930587290728	0.00458538999647243	0	0.00532664873089524	0.0076812806639964	0.0127859170036845
A549Root2_1	0.00127242245924891	0.00543262896834268	0.00454798048126337	0.0047459087939714	0.00392833299905164	0.00438359419369312	0.00673520727081475	0.0086088121654607	0.00707755129043266	0.00112083421465496	0.0017942298096903	0.00122771467495259	0.00445893983387844	0.00218420051658628	0.00127898883388492	0.00284027736132415	0.00603075285791757	0.000873519789028401	0.00216671320058161	0.00962801951008393	0.00478606924123954	0.00941637458930468	0.0105993344840599	0.00471940200329122	0.0106306814092463	0.00455038250917682	0.00574039036180552	0.00505215889745034	0.00176820182209069	0.00827831139062228	0.00233199602761751	0.00298410354387141	0.00389223228099974	0.00072040954147475	0.00321393959668202	0.00054861144768506	0.00190530054519918	0.000110835058406066	0.00518712029906289	0.00397703097511145	0.00271677676998858	0.00208406971912171	0.00709600207046867	0.00610437606952771	0.00670286969470528	0.00812916920814158	0.00170740011916102	0.00185830018643176	0.00671089569948494	0.000375309988355687	0.00159866231843848	0.000600128478971376	0.0111193397141715	0.0159072746223391	0.00196469026643975	0.00359931171986001	0.00649367537889748	0.00920172196468126	0.00343782895885541	0.00489751309637576	0.00388933356025384	0.00548617310592046	0.00255961523765734	0.00486118631291714	0.00108825184546774	0.00262086187065824	0.00488164103169096	0.00189940852253007	0.000784688067947101	0.0057685300582991	0.00198579461992123	0.00670176319618139	0.00254124239162034	0.00352131402598902	0.00625155632346585	0.000344990582722991	0.00735976278893535	0.00546375833185841	0.00604790201449418	0.00162240617919282	0.00522552931946867	0.00144735463651081	0.00074126586858157	0.00532664873089524	0	0.0130077216214514	0.00745946974659975
A549Root2_2	0.0142800513507852	0.0184398377203931	0.0175552936222208	0.0177531992870657	0.016935714408051	0.0173909258345891	0.0197422474596185	0.0216155787611475	0.0200845442346851	0.0118869552776779	0.0148018158422686	0.0142353471077677	0.0174662630303448	0.010823641439308	0.0142866172035425	0.0101675911827868	0.0190378864083286	0.0138811795482046	0.0108411279863256	0.0226346217991245	0.00822185228631904	0.0035915182498651	0.0236057700068455	0.0177266955530664	0.0236371113842716	0.0175576953777254	0.00726754304579835	0.018059413544241	0.0112396209907615	0.0212851289219454	0.0106758523024525	0.0100237702402353	0.0168996175442336	0.0122873571867768	0.00979394212187148	0.0135562951352404	0.0111025287724991	0.0131185492658616	0.00782080734998281	0.00903087321601917	0.0157242801380182	0.0150916307296042	0.0201029924336244	0.00690355942952185	0.00630506631862281	0.0211360093492241	0.0147149934786876	0.011149526922952	0.00629704029604374	0.0133830059940272	0.0146062647437115	0.0124076310893444	0.0241256818650749	0.0289126222886226	0.0149722616882436	0.0166067277558967	0.0195007481622886	0.00380617699959876	0.00957005996963917	0.0179047859664198	0.0168967191323927	0.00752175804233916	0.0155671333107646	0.0178684634275124	0.014095895192456	0.0156283742435905	0.00812628210329453	0.0111084205195881	0.0137923544773915	0.0187756970373262	0.0149933642118947	0.0197088079346129	0.0104666145803334	0.0165287381059024	0.00675637963917264	0.0126627533056463	0.00564816960694819	0.018470963262102	0.019055033353691	0.0146300066353283	0.00778239882994025	0.011560452199719	0.01226650208588	0.0076812806639964	0.0130077216214514	0	0.0204664085371407
A549Root2_3	0.00618707069911748	0.00202687363438509	0.00291152874805841	0.00271359935890079	0.00353117808813176	0.00307591575183411	0.000724277046966944	0.0011493720201416	0.000381926532491175	0.0085802754165266	0.00566527017807537	0.00623177782322241	0.00300056980335557	0.00964360779660517	0.00618050442046109	0.010299660397274	0.00142874261139673	0.00658596706044718	0.00962612109221428	0.00216861227917887	0.0122453655399498	0.0168753757659239	0.0031399644663144	0.00274010630730903	0.00317131268767135	0.00290912670849217	0.0131996360330161	0.00240734712860855	0.00922762316464429	0.000818861918106494	0.00979139806667244	0.0104434809274155	0.00356727884385359	0.00817986179158161	0.0106733076958221	0.00691086956744909	0.009364717365635	0.00734863710831569	0.012646395968859	0.0114363660291519	0.00474273133902836	0.00537543336450605	0.000363475382474344	0.0135636010324935	0.0141620589312059	0.000669715742096521	0.00575209884416103	0.00931771856961784	0.0141700844427253	0.00708416765931193	0.00586083529885533	0.00805958386332809	0.00365999196847867	0.00844820935135757	0.00549481160246798	0.00386019942314103	0.000965813097789557	0.0166607395706874	0.0108971877161416	0.00256199407366767	0.00357017756725586	0.0129454327825269	0.00489989184507053	0.00259832110517938	0.00637123851723956	0.00483864562942815	0.0123409324996537	0.00935882553957009	0.00667479724845055	0.00169096880209897	0.00547370746989742	0.000757721718407891	0.0100006367912132	0.00393819703560338	0.0137107726938886	0.00780445233284107	0.014818910415982	0.00199574395244753	0.00141159321867719	0.00583709173797731	0.0126848029643565	0.00890678612995029	0.00820071756670531	0.0127859170036845	0.00745946974659975	0.0204664085371407	0
