	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_3A_2	0.0150332977659566	0.00138645639317447	0.0123067057173556	0.0135942363731803	0.0235044351200428	0.0379528403326703	0.0153192284363036	0.0263561619475244	0.0309756010691214	0.00858933355863672	0.010883899432778	0.0251637304225284	0.00794187990183497	0.0146101375968436	0.010442074562197	0.00377423942960741	0.0121198229103521	0.00626800304854648	0.00519235939896363	0.00978773269740705	0.00467102465710404	0.00917356660379787	0.0247370940461621	0.0063760991719794	0.0255124478489702	0.027605234602496	0.0300131011568616	0.028707672509313	0.0189608235744449	0.0141770922018238	0.0356585343604643	0.0187502579907779	0.00153661785872767	0.0210350080297711	0.00846835146728355	0.00261432860092055	0.0192500706095002	0.0143468077994059	0.00466532218203904	0.00443441533569963	0.000455355021770262	0.0157253911274874	0.0206364114651995	0.0100981053028239	0.0161482400410416	0.0299768673894179	0.0140172986460073	0.0350571495036775	0.039518529416663	0.0328317058743037	0.0342910253058028	0.0304409127635953	0.0349173052652672	0.0385354488823083	0.0221036923260174	0.00848754722495196	0.0295966063125146	0.00857977444566302	0.00854865882750937	0.0263231449358239	0.00152796622290247	0	0.00314735877032078	0.00313154818758185	0.00723759329577299	0.0154921674385355	0.0151193402363731	0.0219439860296623	0.0210679015878751	0.0258930379839852	0.0256878925217516	0.0222955107496587	0.0232449351396795	0.021106725464394	0.0334171624937204	0.0275818490166355	0.00747611122673071	0.00592601168568354	0.0259057346030421	0.00479024337931196	0.00874082188297445	0.00879668926840836	0.00544175470198895	0.00529513664158389	0.00446315622237105
A549_G2_3A_3	0.014050505086404	0.00176167979289419	0.00999637259966089	0.011619446071377	0.0218701325405164	0.0360011052795363	0.0132596034435318	0.0240870978657014	0.0288901051043023	0.00636513603280853	0.00901504973470324	0.0229776397152355	0.00711952571304969	0.0127835241284579	0.00820481426175299	0.00436314616492261	0.0101225677891843	0.00677985069211228	0.00553513088551532	0.00853575042242402	0.0059954103135455	0.00719744279323419	0.0228155611423308	0.00394264419726178	0.0237226977968862	0.0252792454371938	0.0281407429750858	0.0265207011055043	0.0167416237010627	0.0124572136244086	0.0333359308317109	0.0166307184323022	0.00398693879908333	0.0189264338372325	0.0107108098635508	0.00554818505131249	0.0176303704228815	0.0168296033467765	0.00204618131240443	0.006395270820752	0.00334990950807674	0.0146364534750767	0.0182375264458386	0.00827836661957522	0.0146750221719973	0.0280920910960116	0.0116511430766732	0.0327489562627481	0.0372679723636383	0.0306775536883821	0.0319984044814041	0.0285011760828887	0.0326134232087758	0.0363437722160313	0.020152450610642	0.00618565437029115	0.0279557660718452	0.00809821887227855	0.00592126248217599	0.0242159869107029	0.00452945189729978	0.00314735877032078	0	0.00602589204080914	0.00681256686668112	0.0152416713759129	0.0132648179718588	0.0197761558129763	0.0191899330882711	0.0237924875983025	0.0232822673708182	0.0203324932734718	0.0210611937250106	0.0187909657686553	0.035359437462608	0.0288136523058561	0.00677052497551199	0.00544208944295914	0.0240927710238546	0.00729386589249876	0.0113531456663568	0.00919506735343661	0.00252865180565654	0.00815298372003123	0.00677361736103202
A549_G2_3D_1	0.0148883463100709	0.00437672885612829	0.013689684952049	0.0145508183451179	0.0238194775864638	0.038491855304991	0.0163041534291782	0.0273814665500113	0.0317270840954153	0.010113335298034	0.0118751853456318	0.0260986560200951	0.00821847714828677	0.0153641524482458	0.011843196027479	0.00398561281913334	0.0131709453180956	0.00554035352535104	0.00497665851714216	0.0102544328315671	0.00661087863307179	0.0104040970482769	0.0253599922803539	0.00832299570209217	0.0259725054040011	0.0286910204785391	0.0305174371784936	0.0296055225133061	0.0200352800289479	0.0148345908033814	0.0366797407733148	0.0197107064892602	0.00373351684446865	0.0219369469288166	0.00872946796450708	0.000520740128971789	0.0196343909351022	0.0138299564889021	0.00775568208703832	0.00250752618394358	0.00276885450628156	0.0156601724232762	0.0219030348611173	0.011097070930363	0.0164667604816806	0.0304961333904108	0.0153982461235638	0.0360628285987951	0.0404241545365949	0.0336538997635198	0.0352809580216719	0.031020818677009	0.0359181446486024	0.0393697548671264	0.0228018670433416	0.010096275997902	0.0298393239082243	0.00843265840136503	0.0104835498019479	0.027147261388439	0.00160540514492632	0.00313154818758185	0.00602589204080914	0	0.00725091702940943	0.014597658921135	0.0158842311664244	0.0229017407841965	0.0217005630672138	0.0267141718651766	0.026897419039015	0.0230041244071398	0.0242023646453387	0.0222603940210364	0.0333781345596933	0.0284275465247146	0.00771681377648184	0.00629298418397277	0.0263871642951358	0.00193971625976441	0.00564198838048311	0.00773324190482126	0.00790504066610032	0.00481600545813946	0.00197524772184876
A549_G2_3D_2	0.00782366222999768	0.00691253979126153	0.00727260949515178	0.00756337053273812	0.0165859248372048	0.0312451815144407	0.00928734405725214	0.0202677608472784	0.0245007847061075	0.0046254794374947	0.00508447512651741	0.0189459563676077	0.00106950057790397	0.00821423192856452	0.00568801430265047	0.00353869343189947	0.00634775285947419	0.00208014973386995	0.00227914467300289	0.00308358603391252	0.0118447457581387	0.0042244469729042	0.0181183571860239	0.00476409350126155	0.0187242420320401	0.021604994966134	0.0232692413084667	0.0224256153678999	0.0130158243264459	0.00764651326799114	0.0295349112461579	0.0126179641815626	0.00877364694368978	0.0147916107811482	0.015513426793654	0.00720934510232021	0.012386416922003	0.0210136013294024	0.0086266617671771	0.00511283136519726	0.00691241525976276	0.00854606560720536	0.0150153219678779	0.00440527350685106	0.00922035938988165	0.0232476148026929	0.00884921400446673	0.0289122972158946	0.0332298118374319	0.0264423556569497	0.0281251544215248	0.0237732414875881	0.0287657817645654	0.0321560316267141	0.0155783837819532	0.00480729842502056	0.0226310420235019	0.00134922272866397	0.00585718100684869	0.0199478926568997	0.00712634151776226	0.00723759329577299	0.00681256686668112	0.00725091702940943	0	0.00845866460393634	0.00873182311313886	0.0157781540585485	0.014465763030426	0.0195149742628929	0.0199055750624344	0.0157826643460756	0.0170701697884642	0.0152713276560461	0.0404292703735362	0.0348159339174871	0.000648396775466896	0.00138895703239747	0.0191382660513039	0.00660868839646321	0.00937170169052583	0.0028923510594071	0.00605336154219959	0.0118505027123867	0.00595653709401812
A549_G2_3D_3	0.00364300861705745	0.0153373221399718	0.0104117829884187	0.00865746400494904	0.0113295713938441	0.025701826819564	0.00929039941934503	0.0171076379965199	0.0199430505499302	0.010854381399109	0.00870187940069105	0.0156335862204905	0.00816343881957419	0.00790772032083095	0.0103052114835294	0.0117213795528987	0.00890645064535454	0.009276643034955	0.0103006054698482	0.00736654918235517	0.0201599809303644	0.00980221210330274	0.0137622375961023	0.0124332959021816	0.013711735111103	0.0184995339600768	0.0180051684128601	0.018546900101628	0.0116654525206685	0.00734761018114915	0.0255362064032851	0.0109181781516233	0.0169998551947508	0.0121734065617256	0.0233098237236089	0.0147572194432249	0.00828386053610888	0.0282151104175104	0.0169537337475327	0.0120928868672226	0.0151130423325322	0.00416953714201607	0.0138589036950287	0.0088530640950494	0.00622509340536503	0.0180318673350194	0.0108522658621005	0.0248989055967011	0.0286843702306017	0.0219815636471713	0.0241079659105699	0.0187129446238716	0.0247451969458708	0.0274370293996899	0.011947993286496	0.0111492045573351	0.0166178991264519	0.00714549840280428	0.0123297113446786	0.0160836054109823	0.0150321767215769	0.0154921674385355	0.0152416713759129	0.014597658921135	0.00845866460393634	0	0.00810789342051875	0.013148274372179	0.0108239539512477	0.0156958614860593	0.0175038820347935	0.012151097889746	0.014166494373774	0.0135732162408688	0.0478445206413018	0.0429238174717499	0.0084757992920653	0.00984729589902087	0.0141535421248429	0.013164668464923	0.0136233657803803	0.00687081643457352	0.0140693597655208	0.0194120592444847	0.0127509721260385
A549_G2_3E_2	0.00448021960640753	0.0142745854963845	0.003902967919697	0.00171702757159556	0.00865122912025737	0.0228421396791417	0.00118699314450764	0.0115369164951523	0.0158911092318064	0.00694400125948296	0.00426795914651278	0.0102224373119367	0.00769952518221658	0.000520142503088086	0.00522876974280148	0.0119456309736853	0.00316880359770432	0.0107388601141161	0.0109419248214797	0.00565415895763152	0.0192112323648502	0.00607047971775785	0.00962088175625648	0.00936405089282528	0.0104623807671285	0.0128780176253898	0.0149175183524444	0.0137242330371559	0.00439618743200707	0.00113192479838864	0.0208129841751997	0.00390788711768355	0.0165791888314487	0.00606260215599463	0.0235803051171924	0.0157698760686849	0.0045011108464959	0.0294037412864491	0.0141790353886371	0.0138443003714785	0.0149242235632975	0.00416550661111093	0.00655485444386307	0.00503839666289319	0.00243933670142869	0.0148762365221498	0.00326151919254388	0.0201925393537977	0.0245491576033117	0.0177900249163189	0.0194076848417301	0.0153266998828359	0.0200468339657064	0.0235086989296117	0.00698729420469243	0.00716590629562768	0.0147098002236921	0.00781915808443038	0.00785924888024322	0.0112738171742276	0.0154695802640598	0.0151193402363731	0.0132648179718588	0.0158842311664244	0.00873182311313886	0.00810789342051875	0	0.00704685017431471	0.00595649695459488	0.010840860407863	0.0112361688029074	0.00718120409078093	0.00833943128744129	0.00664827015860892	0.0484846951589265	0.0420385445962082	0.00819607537128384	0.00959556995449768	0.0108382268357939	0.0153367146134795	0.0177004996292773	0.00985364393336681	0.0110473593258096	0.0202258121555868	0.0146879796871624
A549_G2_3E_3	0.0099211643616339	0.0209837120163979	0.00978432062503616	0.00838112314425645	0.00498700992726045	0.0163318329913394	0.00663520773596956	0.00449025686944579	0.00912782529553368	0.0134428491078815	0.0110943611204356	0.00322059201133927	0.014742978612763	0.00756444604407053	0.011583482384161	0.0189408242831731	0.00983116447804502	0.0177798137853935	0.0179795212723422	0.0126990135612603	0.025769759977546	0.0127720316683103	0.00371293052684436	0.0158389176679265	0.00514235871619139	0.00583908690606026	0.00876351692180754	0.00676658401285849	0.00304613319663392	0.00814531334204279	0.0137836434739932	0.0032013137081299	0.0233499182343829	0.00102478342854759	0.0303471374255682	0.0227681654808838	0.00492610965815781	0.0362815080963644	0.0203381386164494	0.0208900434474013	0.0217876433433524	0.00916346200093508	0.00257793748204233	0.0118840125719205	0.00731823085039755	0.00868187628079126	0.00818022215630004	0.0131680941122033	0.0175851120104023	0.0109096043848709	0.0123888293692809	0.00894258557215003	0.0130241636182588	0.0166018868462865	0.00192899596241795	0.0135998990646114	0.00946188596219157	0.0148416535424982	0.0139511288215702	0.00445680903810885	0.0224122667395504	0.0219439860296623	0.0197761558129763	0.0229017407841965	0.0157781540585485	0.013148274372179	0.00704685017431471	0	0.00257102476156034	0.0040430141731213	0.00440135471243692	0.00187401985009384	0.00130382692091442	0.00164192914448166	0.0551177998378811	0.0482090419319485	0.0152378479514126	0.0166099614660436	0.00531534627900762	0.0223821483580523	0.024632440285953	0.0167370662080035	0.0173659584370008	0.0271403246847017	0.0217337746694948
A549_G2_3F_1	0.0078382203306357	0.0202296761915832	0.00941857316520502	0.00757129698030258	0.00324707350999295	0.0168910389597518	0.00598801035104726	0.00631971390770904	0.0100383216094627	0.0128360956997252	0.0102216360627357	0.00485524806511823	0.0134834259149456	0.00646065339451659	0.0110417833251607	0.0178142985631473	0.00906824481507513	0.0163723708860192	0.0167272330486532	0.011455019554757	0.0251537537674834	0.0120118375944061	0.00367400278088977	0.0152653901678802	0.00456186155833158	0.00771962748685506	0.0089627617098039	0.00808883660722452	0.00354190533546169	0.00690701431109979	0.0152387762254979	0.00307952730336904	0.0225330460018935	0.00190405213495077	0.0295309899285725	0.0216193623121937	0.00254577064171992	0.0353221089768374	0.0199978104388791	0.0195427923536115	0.0208645248854479	0.00703178283441195	0.00453468320750687	0.0109946297714883	0.00543623323181241	0.00892034307988715	0.00805883827517947	0.0146048663503978	0.0188046708678959	0.0119973199579216	0.0138087571392288	0.00937651614943057	0.014454297043507	0.0177033598749853	0.00116965039113335	0.0130377006001888	0.00893335825386609	0.0133956548722398	0.0135971953498333	0.00557009300001395	0.0213736726213978	0.0210679015878751	0.0191899330882711	0.0217005630672138	0.014465763030426	0.0108239539512477	0.00595649695459488	0.00257102476156034	0	0.00514474668487236	0.00671671510486827	0.00138165423284385	0.00336684286037335	0.00375110783172047	0.0544339280903646	0.0479051865521968	0.0139851412164384	0.0154495535633076	0.00491253037638881	0.0209950975229925	0.0229312124629325	0.0150496869173909	0.0169075604089006	0.0261373993795417	0.0203750761961635
A549_G2_3F_2	0.0129383488993256	0.0249665729465418	0.0138114314990882	0.0123011094826618	0.00488158946740417	0.0122910967279131	0.0105810202402932	0.00190071338261789	0.00509942077141295	0.0174443816849379	0.015014516315297	0.00119171075690527	0.0185076554671328	0.0113601501225366	0.0155913360258051	0.0227849740589808	0.0137778611547209	0.0214599431872291	0.021756287719961	0.0164649032418252	0.0297858277350429	0.0167348671149086	0.002090907298829	0.0198519741995973	0.00311723449370428	0.00304110448649806	0.00492781788642856	0.00294416690449049	0.00708731979332595	0.0118823496777463	0.0100949336806073	0.00716680528654854	0.027318609495748	0.00487043264868143	0.0343214116939761	0.0266073704008828	0.00759333065942882	0.040212325778794	0.0243791094256439	0.0246144122138651	0.0257206744330856	0.0121186054491921	0.00617994523798255	0.0158027118879196	0.0105806162689011	0.00482398965872575	0.0122213324799666	0.00946157000284331	0.0137194822885442	0.00695101799154298	0.00866590921186839	0.0049719629512716	0.00931130672767719	0.0126697479456731	0.0039829138287487	0.0176101794592729	0.00625939755288562	0.0184894070673098	0.0179879850780082	0.000433233413154086	0.0263015659069588	0.0258930379839852	0.0237924875983025	0.0267141718651766	0.0195149742628929	0.0156958614860593	0.010840860407863	0.0040430141731213	0.00514474668487236	0	0.00344922510583654	0.00377203594080704	0.00282297286563917	0.00534589828955881	0.0591266758449519	0.0522462011548968	0.0190078267921322	0.0204324461682251	0.00291351259235635	0.0260820382284775	0.0280744556659651	0.0201918216085283	0.0213970349226683	0.0310492483047397	0.02545176691758
A549_G2_3F_3	0.0143217531995382	0.0246301293755524	0.0133833833115909	0.0123694553786077	0.00781037399972633	0.0138841630866011	0.0106256695743679	0.00177065666502996	0.00672606338898154	0.0171014917596029	0.0150243867164949	0.00251253491261927	0.0188504682715311	0.0117403078966695	0.0152481348790222	0.0229144067394109	0.0137290994582937	0.0219453432693302	0.0220485974479459	0.0168253033419789	0.0292308235284961	0.016573474860791	0.00518272076476867	0.0194074416288303	0.0064886303531381	0.00218839555735937	0.00771455834645637	0.00409830541814491	0.0068907777234534	0.0123617421660591	0.0100884487212281	0.0073314805669718	0.0270272274803718	0.00541854514102311	0.0339688626010302	0.0267259716412788	0.00922909519888438	0.0400078087724419	0.0235842494429511	0.024998470463082	0.0255733811862148	0.0135602292981589	0.00505525597504366	0.0158036030321128	0.0117149393579752	0.00758116533791082	0.0116772555286745	0.00952216365194854	0.0141003778432505	0.00796288219573824	0.00880268828120847	0.00744121617923993	0.00939378462992145	0.0133118170839209	0.00567268282515522	0.0172157084822535	0.00951976117292009	0.019051243163274	0.017364912460601	0.00347956643024772	0.0262872734234798	0.0256878925217516	0.0232822673708182	0.026897419039015	0.0199055750624344	0.0175038820347935	0.0112361688029074	0.00440135471243692	0.00671671510486827	0.00344922510583654	0	0.00549190244016544	0.0033499827636812	0.00464174510611451	0.0585069184578488	0.0511790028166544	0.0193353372878025	0.0206322124220877	0.00633768945327371	0.0265073326433567	0.0289214424409455	0.0210443509438783	0.0207916494154195	0.0309514011273602	0.0258444932951685
A549_G2_3G_1	0.00921680518684121	0.0214231637593039	0.0104516597218666	0.00873318944563304	0.00311936066433434	0.015684097966734	0.00707666500326214	0.00496216184934511	0.00872667323981312	0.0139684656796764	0.0114210914547694	0.00349099717101861	0.0147881685399079	0.00769504362508372	0.0121451823652699	0.0190980537707711	0.0102286175423008	0.0177086010963965	0.0180358241111592	0.0127515954044819	0.0263131318285291	0.0131872979421757	0.00249512291401051	0.0163953755551534	0.00366259264999173	0.00635949475103488	0.00782687712269162	0.0067153774199381	0.00406782167633809	0.00817993267775032	0.0138662870130777	0.00384566411120358	0.0237466633398032	0.00182962145490202	0.0307501730469624	0.0229120576445988	0.00390145861679919	0.0365801137166365	0.0210622470591004	0.0208718823468262	0.022103961496676	0.00840764371809861	0.00434900460241933	0.0122024543889415	0.00681114232729266	0.0077713627229516	0.00898861147490576	0.0132332610117638	0.0174613000692038	0.0106625401433458	0.0124377360820682	0.00817259098135874	0.013083078719137	0.0163771305754419	0.000212074808366971	0.0141568187990691	0.00808832923394673	0.0147343439362437	0.0146495035050855	0.00420009520718514	0.0226416808555471	0.0222955107496587	0.0203324932734718	0.0230041244071398	0.0157826643460756	0.012151097889746	0.00718120409078093	0.00187401985009384	0.00138165423284385	0.00377203594080704	0.00549190244016544	0	0.00219331612798785	0.00343877058140177	0.0556252064933996	0.0489774026049092	0.0152894811042186	0.0167371214815553	0.00393897513744667	0.022331889181038	0.0243059997978489	0.0164206909667264	0.018004985172319	0.0274010474395822	0.021706762529572
A549_G2_3G_2	0.0110495015076172	0.0222796616150962	0.0110665292714112	0.0096848999170313	0.00496599517041285	0.0151022031453221	0.00793878214568306	0.00320401218626282	0.00786577243542516	0.0147356135051615	0.0123980442770358	0.00192055779610505	0.0160378178668646	0.00885798773359663	0.0128747658650862	0.0202430568862619	0.0111340442325677	0.0190653128467645	0.0192765487733643	0.0139930777094151	0.0270536867289383	0.0140728362053288	0.00300131554819574	0.0171265556829043	0.00450992677868228	0.00457276554452392	0.00767194529927093	0.00546850467032859	0.00432077735471193	0.00943114535759821	0.0124823793065408	0.00450512599799333	0.0246481727038675	0.00228195834504521	0.0316435700109564	0.024070350841649	0.00588509294437164	0.0375828054800286	0.0215964651053513	0.0221821385566138	0.0230899197008984	0.0102704579587847	0.00341737241564848	0.0131876725346032	0.00849499079021703	0.00757984192749329	0.00944532993228588	0.0118658847660798	0.0162824277994875	0.00961945104168561	0.0110858633960001	0.00778222043186313	0.0117216910577426	0.015304489774671	0.00235576122909912	0.0148894491605604	0.00861540035648475	0.0161207889472914	0.0152211535060737	0.00321820412701739	0.0237157823450073	0.0232449351396795	0.0210611937250106	0.0242023646453387	0.0170701697884642	0.014166494373774	0.00833943128744129	0.00130382692091442	0.00336684286037335	0.00282297286563917	0.0033499827636812	0.00219331612798785	0	0.00254158815005835	0.0564001090428742	0.0494457558953985	0.0165334408319148	0.0179106120681546	0.00458613444003583	0.0236716618727776	0.0258823905860891	0.017983958585929	0.0186415146763497	0.0284433622015173	0.0230253165844592
A549_G2_3G_3	0.0101428932168183	0.0200823409513517	0.00882104285734692	0.00772811397232353	0.00655117591494768	0.017576308682492	0.00598635976109399	0.00530212070475877	0.0103043874094616	0.012533508995143	0.0103869868079736	0.00432458652461532	0.0142138832465751	0.007141444994527	0.0106718486897853	0.0182780983589852	0.00909345762205215	0.0173176111700454	0.0174079911723255	0.0121936287614181	0.0247699863884687	0.0119614519632404	0.00532478066362606	0.0148803341673833	0.00677556715921191	0.00650291756622243	0.010212988096579	0.00779699752339146	0.00226109621969314	0.00777975910711195	0.0145652122400523	0.00280063525302173	0.0224708712943862	0.00184757055122255	0.0294410471374557	0.0220934972887406	0.00567107168927867	0.0354436171994762	0.0192247358676845	0.0203600220769278	0.0209790271421403	0.00945374248937447	0.000936571964267321	0.0111682753447284	0.00746655812153808	0.0101213025305933	0.00714109918804264	0.0139705075332166	0.0184830727652665	0.0119612420238946	0.0132140389828493	0.0103157279590997	0.0138331286344735	0.017577603901841	0.00344777237246192	0.0126635939681327	0.0110575834754625	0.0144414626372322	0.0128997847200863	0.00572357634002468	0.0216700342664863	0.021106725464394	0.0187909657686553	0.0222603940210364	0.0152713276560461	0.0135732162408688	0.00664827015860892	0.00164192914448166	0.00375110783172047	0.00534589828955881	0.00464174510611451	0.00343877058140177	0.00254158815005835	0	0.0541030503474138	0.0470161827899188	0.014697295780368	0.0159915106210969	0.00693313892212899	0.021870448599297	0.0243464404207569	0.0164967336862818	0.0163321176615922	0.0263540640456717	0.0212061494812463
A549_G2_3H_1	0.0482105547831384	0.0342231688265162	0.0453465449193521	0.0469026152335233	0.0568965672174627	0.0712807725079959	0.0485820168453734	0.0593974047899182	0.0642172967735062	0.0417035505328138	0.0442254025932417	0.0583128184050026	0.0412647332210891	0.0479830465068401	0.0435537522455632	0.0369043896187452	0.045409605940763	0.0389036016500649	0.0381814260335929	0.0431814072654107	0.0293673383030323	0.042452316201616	0.05808734078092	0.0392964738503885	0.0589007351364894	0.0605543216940319	0.0633801419531598	0.0618485312747046	0.0520851953414786	0.0475735128295819	0.0685756840074892	0.0519709872503021	0.0319291383695618	0.0542646944275424	0.0249617440049324	0.0333091615329741	0.0526496977034806	0.0196466550214481	0.0349465915491372	0.0358400494004295	0.0336552135969884	0.0489574931858661	0.0535060901816714	0.0434513210169851	0.0495372515933491	0.063339902250276	0.0469832535029965	0.0680025629411559	0.0725427648110163	0.0660019756330738	0.0672660680204359	0.0637813068917138	0.0678707676199775	0.071647350565302	0.0554393209355279	0.0415364451591354	0.0629755509028108	0.0417044858367936	0.0412170396064867	0.0595504735304106	0.0333081363369847	0.0334171624937204	0.035359437462608	0.0333781345596933	0.0404292703735362	0.0478445206413018	0.0484846951589265	0.0551177998378811	0.0544339280903646	0.0591266758449519	0.0585069184578488	0.0556252064933996	0.0564001090428742	0.0541030503474138	0	0.0102540958413969	0.0407772136021729	0.0392358272986584	0.059289830138128	0.0346918191211785	0.0350149233511012	0.0410558842481853	0.0377881350133844	0.0286123896038529	0.0351308226340893
A549_G2_3H_3	0.042583723296221	0.0280556182664109	0.0385355446044826	0.0403632619852666	0.0506619466448622	0.0645175240749466	0.0419286671647562	0.0522626104624157	0.057295554464361	0.0351011318267872	0.0378158910983987	0.0513211434503922	0.0354813982501371	0.0415686855077613	0.0368730350522467	0.0313249656730766	0.0388773761529732	0.0336635800499963	0.0327170112759268	0.0372027553580962	0.0230311967123362	0.0359952303001334	0.05146953853544	0.0326808951484022	0.0524564305039174	0.053308444434758	0.0567931151819629	0.0547988184814461	0.0451739713772699	0.041261520855715	0.0611990467425351	0.0451839693721346	0.0260467309055098	0.0474491002297874	0.0197250503714396	0.0282129792559562	0.0464318378984252	0.0164265472593862	0.0279289319506968	0.0309229969586865	0.0279173840842972	0.0432494065753893	0.0463199911511456	0.0370869600281767	0.0434631620847876	0.0567345006485752	0.0400541464389273	0.0606599054441086	0.0652442135935375	0.0589486303370934	0.0599615087974857	0.0570896357414894	0.0605376359816562	0.0644648943052806	0.0488087230219127	0.0348876246263569	0.0567313060336321	0.0361569649015923	0.0343395542303641	0.0526544666552973	0.0279022912741917	0.0275818490166355	0.0288136523058561	0.0284275465247146	0.0348159339174871	0.0429238174717499	0.0420385445962082	0.0482090419319485	0.0479051865521968	0.0522462011548968	0.0511790028166544	0.0489774026049092	0.0494457558953985	0.0470161827899188	0.0102540958413969	0	0.0350318603799638	0.0334913044233274	0.0528118301913296	0.0300929421800429	0.0315540975288725	0.0360734375604496	0.0310117377003485	0.0236886928551907	0.0303654798157015
A549_G2_4A_1	0.00756028715809359	0.00703525388558224	0.00662924236421416	0.00697695316907716	0.0161803264829876	0.0308020912334303	0.00871128132650394	0.0197266154872619	0.0240132516709892	0.00401888481155054	0.00445784525663542	0.018417409194967	0.000501777975234854	0.00767671581179263	0.00504009321047219	0.00388292132219341	0.00573063479445026	0.00270900112826694	0.00274904599299318	0.00254434318298161	0.0120230255528839	0.00358032021041799	0.0176471907872601	0.00436773462832857	0.0182880836511897	0.0210566072627098	0.0228280417304365	0.0219094936272847	0.0124457746200114	0.00712731794240074	0.0290067141981607	0.0120657788927273	0.0090108624589286	0.0142582958831641	0.0158371737273298	0.0076428192510104	0.0119586156792213	0.0214179246221975	0.00849847281532421	0.00566501125427847	0.00717847760488171	0.00825060391215832	0.0144241127972245	0.00376630543101316	0.00880297932624854	0.0228033883131151	0.0082153480217621	0.0283859680700894	0.032723145760669	0.0259442054306484	0.027600569515544	0.0233174273973103	0.0282400817943843	0.0316605075805154	0.0150868301203694	0.00421342266259102	0.0222448691071514	0.00136070213501435	0.00529612758027924	0.0194409544016428	0.00748461594948442	0.00747611122673071	0.00677052497551199	0.00771681377648184	0.000648396775466896	0.0084757992920653	0.00819607537128384	0.0152378479514126	0.0139851412164384	0.0190078267921322	0.0193353372878025	0.0152894811042186	0.0165334408319148	0.014697295780368	0.0407772136021729	0.0350318603799638	0	0.0015522528526408	0.0186979785182803	0.00717424209736171	0.0100128633629606	0.00339792089597385	0.00577642910254764	0.0122370771460629	0.00651112455142837
A549_G2_4A_2	0.00910789684576961	0.00553435257182423	0.00760787949389468	0.00826879994001663	0.017705112149189	0.0322955836646628	0.0100205085517699	0.0210913089683229	0.0254617093567533	0.00441596527260751	0.00562421441962059	0.0198075348870197	0.00203132480195739	0.00907559462049203	0.00585176008671726	0.00236688859940356	0.00692244950827619	0.00211344606247946	0.00148860323810882	0.00399913109976997	0.0104934167139078	0.00435046529442941	0.0191187252186739	0.00386088323861171	0.0197915737463417	0.022404733101236	0.0243255140748963	0.0233178544848783	0.0137562913785112	0.0085584320497564	0.0303899116737592	0.0134198534364274	0.00746156072660658	0.0156453401966654	0.0142901514804072	0.00617718005061422	0.0134724661721498	0.0199067855022572	0.00729714306992657	0.00445514598831669	0.00562625429189673	0.00980237611314335	0.0156660609397454	0.00486397154721005	0.0103267992948607	0.0242982943827373	0.00927455850941354	0.0297728925545282	0.0341410704793242	0.0273774627973764	0.0289910324497381	0.0248015589949914	0.0296282173089653	0.0330951275357159	0.0165367857155067	0.00452080993788314	0.0237776122649895	0.00272568498457057	0.00538178981666139	0.0208655229011067	0.00595676137506058	0.00592601168568354	0.00544208944295914	0.00629298418397277	0.00138895703239747	0.00984729589902087	0.00959556995449768	0.0166099614660436	0.0154495535633076	0.0204324461682251	0.0206322124220877	0.0167371214815553	0.0179106120681546	0.0159915106210969	0.0392358272986584	0.0334913044233274	0.0015522528526408	0	0.020197969866232	0.00597762842593329	0.00921432144273911	0.00394164555673096	0.00489992497216482	0.010719012598922	0.00529082051825225
