	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_3F_3	0.00187619978564858	0.0036502755851908	0.0111732986734965	0.00583841615450148	0.0189224541317357	0.00119413085953039	0.0260859660957698	0.00374066543059879	0.00908965295479437	0.00724066502195686	0.00146569404814026	0.00788795650762703	0.00710924097882644	0.00941787175929139	0.00397914753885548	0.0110307183668852	0.0118493546112584	0.00743852547533973	0.0165718262461568	0.00925638625672367	0.0214218738913206	0.00859404188843431	0.00622619953333936	0.0174932310775098	0.0170593057946772	0.0274237167903229	0.00825507419231664	0.0142192615317256	0.00621846878305331	0.0198974625531095	0.0154588733645869	0.0236853922772652	0.031970958176293	0.00950210103337698	0.00386501179018216	0.011658298694668	0.0132829846623442	0.00212851580498713	0.0204465423062935	0.0136520700383339	0.0176528461018237	0.0290914672122039	0.00424817657488642	0.00547239048566653	0.00929260724424975	0.00329891295393348	0.00707165448914355	0.00282601660061671	0.00257031120092862	0.0107385413867314	0.00390324136333236	0.0106754177992721	0.0155870490855647	0.00100409335115897	0.00680665959706433	0.0240766094930974	0.0189599455162756	0.00581328233552709	0.015589369509226	0.0139354061233194	0.00904628977886913	0.023744843097743	0.0109815151149574	0.0027953840848922	0.0239418644699815	0.0285762115550399	0.00223596792565441	0.0243270258617914	0.0118278343631933	0.00782608151203219	0.0128022271487825	0.00891983589249642	0.0191927718700321	0.0146613312974685	0	0.0262496418146981	0.017712534712837	0.0119819448621363	0.0304526189917387	0.0198166367154201	0.00467726799058761	0.0265740723443248	0.012494008266041	0.00680988750083375	0.03072276304339	0.00678840031358586	0.0242769747379844	0.00226876794287525	0.00632249714339686
A549_G2_3G_1	0.0255850213860686	0.0238774903549346	0.0152243911560688	0.0215483499457593	0.00805559307955169	0.025245818731964	0.000610209316985761	0.0225394254130494	0.0171697648081486	0.0228723682570993	0.0271457613962034	0.0188956135259737	0.0196783582927128	0.0170760539440247	0.0247722277721031	0.0366863538399174	0.0380426667375601	0.0332282589266871	0.0102702752833493	0.0199881997503822	0.00856835228504121	0.0192806025169033	0.0200542234100383	0.00909716301814405	0.00927365565997181	0.00516492263236794	0.0180798407153634	0.0124357442887411	0.0204312902832539	0.00635395900863873	0.0108713904198557	0.0025654368106802	0.00688678157422214	0.0167538400225473	0.0223987702662913	0.0153910647087258	0.0137218644159033	0.0248138221605879	0.00633326593063744	0.0132236419704601	0.0104321110120832	0.00298944678490411	0.0227255825246348	0.0257050143556679	0.0180729190883791	0.0233315932490208	0.0248448423536225	0.0235184443146789	0.023834611658286	0.0173242816349811	0.02247190692085	0.0164617394699475	0.0107346130575654	0.0269189661416723	0.0305489236321925	0.00281627139692476	0.00740922493372804	0.0206067157409318	0.0140380747445786	0.0139541678292079	0.0173724729172519	0.00585606268310593	0.0159231247967005	0.0244908998286831	0.00581338466764533	0.00523117570506909	0.0242383538903385	0.00268563326934213	0.0190409733458836	0.0201260580522779	0.0135447377321664	0.0202393268373362	0.00864542452107862	0.011617181068597	0.0262496418146981	0	0.0091124853423937	0.0143078564983505	0.00612834115425264	0.0064506169260354	0.0216703991713884	0.00318713251826741	0.0158768201547054	0.0327040896909519	0.00484739907741981	0.0253539681443234	0.00244506455805283	0.0247206265352322	0.0199891972690393
A549_G2_3G_2	0.0168192230789471	0.0150007518912254	0.00654911633099696	0.0138333930291305	0.00121094773173123	0.0168226948342926	0.00879663676517894	0.0141354204883443	0.0087441623005339	0.0137673388213394	0.0187758779328129	0.0111972588147158	0.0118861921333639	0.00830750987398097	0.0169509273361216	0.0285407570092988	0.0293214966783846	0.0243762492212825	0.00545184921728662	0.0108774109881304	0.00474374260919255	0.0102067844363642	0.0115059326577105	0.000618274501648258	0.00362728927093256	0.00975326490087478	0.00998537721035063	0.0035018543671065	0.0116287321311252	0.00349643438542929	0.00263857954749553	0.00671247800328591	0.0142667209196882	0.00850706461343948	0.0138606587153531	0.00634799797000163	0.0073937279511629	0.0160730138856702	0.0055932138751036	0.00418385901760231	0.0022553952117371	0.0116729363862799	0.0138939166733541	0.016639735055779	0.0109324209268521	0.0146021851895464	0.0157365754358477	0.0151399417600651	0.0154772818890724	0.0108400106939144	0.013828282828352	0.00948999566011685	0.00405469025303008	0.0184871259454587	0.0228403956137781	0.00655808777326517	0.00204861603229189	0.0119185500979128	0.010095139776631	0.00853852362793994	0.00866753306206886	0.00950559258908102	0.0088443783767796	0.0163611001186102	0.00637493175424599	0.0130051815966489	0.0158900643683634	0.00805595179058818	0.0100813715781219	0.0110647847311599	0.00499380931331672	0.0135472399877744	0.00202784938077588	0.00429512072226191	0.017712534712837	0.0091124853423937	0	0.0064699212408037	0.0127453181828766	0.0037771241296954	0.0133793753833408	0.00888357207409413	0.00679441100197882	0.0244080575158283	0.0131533703173401	0.0182311588247651	0.00781660743013444	0.0164890940404697	0.0113941868616845
A549_G2_3G_3	0.011498687203246	0.010017211458166	0.00224934523607735	0.00743652361480876	0.00761850433816512	0.0109494226627729	0.0141789976008713	0.00825041034411246	0.00304855051406841	0.0102392836411183	0.0128407441092913	0.00476745926924624	0.00549820061669537	0.003621711652682	0.0106201406018278	0.0224340727225288	0.0238213744105425	0.0191558864805169	0.00482697222671203	0.00815730325132852	0.0110337614711822	0.00672213301399131	0.00588759979734116	0.00605656940058797	0.00507789169976151	0.0160742833405557	0.00377313667772745	0.00365158277778526	0.00659894989267573	0.00797213730801731	0.00386186327956136	0.0117442027668154	0.0203382163937457	0.00250758497812475	0.00816865240022889	0.00400367292935735	0.00263540230347254	0.0107129117093624	0.00850266648944672	0.00384040649072686	0.00745308080952239	0.0171987116127074	0.0088221951295279	0.0124306789210414	0.00450269698543324	0.00925142712131474	0.0121443835539854	0.00921944383636869	0.00953184979452776	0.00472597825170693	0.0083213731308296	0.00321803543343308	0.00360551713257878	0.0126201738458216	0.0164956968258489	0.0122959051338946	0.00720065984059285	0.00657186641286617	0.00648147916091104	0.00416806783696704	0.00368902968183581	0.012046175800162	0.00258142398839682	0.0102075487559965	0.0128127924687525	0.0167270754689762	0.00993405162722827	0.0123496865200514	0.00905108918651783	0.00731099454350373	0.00198681160528217	0.0071742058587036	0.00837415352241526	0.00269095062744453	0.0119819448621363	0.0143078564983505	0.0064699212408037	0	0.0189296977060706	0.00785842524057252	0.00736552499994806	0.0149383259311777	0.00607518944570245	0.0184079465831335	0.0188952234041929	0.0117623338050284	0.0122968288910504	0.0104191382756592	0.0058707226924834
A549_G2_3H_1	0.0295095212692905	0.0276389656151898	0.0192930300959131	0.0263609206478686	0.0115345864710836	0.0295635242146255	0.00579843075462831	0.0268719335475711	0.0214653793205715	0.0259409141379939	0.0315142697614044	0.0236864017311364	0.0244266999024132	0.0210415688223946	0.0295459798879384	0.0412587994054535	0.0419869730080698	0.0369755807672914	0.0156470208272498	0.0229543388081812	0.00973051182172423	0.0226299453168247	0.0242494065547737	0.0130004150504958	0.014267468067484	0.00315059509207354	0.0226237972356389	0.0162367854568902	0.024333008675769	0.0112306750537052	0.0151322277379613	0.00801190812628394	0.00171551603551704	0.0211797522807677	0.0266038479649271	0.0189384856438859	0.018928841837643	0.0287766488393384	0.0120161289304681	0.0168404129751269	0.0130886385911	0.00394278330530763	0.0265691397970558	0.0289704226185779	0.0231185074895808	0.0273160153959695	0.0278190174451384	0.0278752650888005	0.0282106362614922	0.0226049266808872	0.02656367475195	0.021539224711148	0.0156082943725699	0.0312287686433943	0.0354202420633671	0.00679542089594729	0.0117383468698975	0.0246523864564579	0.0198487799979316	0.019438244340836	0.0214089574073708	0.0119594675022504	0.0209423637733138	0.0290526867115808	0.00668216614129183	0.00984571091335436	0.0286229861902503	0.00878992818473372	0.0214056837403973	0.0235052819194003	0.0177080764653827	0.0255048344306173	0.0113717927984562	0.0163374749058464	0.0304526189917387	0.00612834115425264	0.0127453181828766	0.0189296977060706	0	0.01149816335226	0.026096335966541	0.0040257533187706	0.0187868470109465	0.0371431859804557	0.0028326718438677	0.0305034471453398	0.00849858508366926	0.0292042582548917	0.0241376983759546
A549_G2_3H_2	0.0192074133208365	0.0175582597798074	0.00890117514168855	0.0151313792283104	0.00340906316296165	0.018802292680516	0.0063444506481874	0.0160978763221517	0.0107518832144531	0.0168821881261661	0.0206981718202927	0.0124674533178252	0.0132446292064757	0.0107601398147097	0.0183534692607475	0.0302501726447656	0.0316313738795474	0.0268679861693118	0.0041722935561897	0.0141355424567813	0.0067490650501833	0.0132164323065405	0.0136407810861678	0.00341861028331105	0.00284493576762267	0.00901358493649091	0.0116301336729549	0.0063810502970828	0.0140953978338043	0.00044614639746255	0.00460341389032842	0.0038893038912007	0.0127461818239616	0.0103156347934671	0.0159742460323079	0.0093416480882013	0.00744816100903503	0.0184301504230402	0.0019076796061276	0.00724941303530935	0.00591163083243979	0.0093654443936355	0.0163884377686091	0.0195683266035348	0.0117229248942064	0.0169498261468846	0.0188695649839796	0.0170736320365206	0.0173882651868716	0.0111181305854605	0.0160689059870473	0.0101206233279175	0.00428986833139632	0.0204746574068205	0.0241644526564029	0.00470291998779698	0.00175294214582257	0.014225572648356	0.00869039421332431	0.00796656510364087	0.0110257212157242	0.00572890603427636	0.00955248817911709	0.0180442052773878	0.00653435432109611	0.00947210936702243	0.017791270892042	0.0046662099943878	0.0136648074019387	0.0140249562853056	0.00722059050060923	0.0140273754220458	0.00476434408482082	0.00516755062686301	0.0198166367154201	0.0064506169260354	0.0037771241296954	0.00785842524057252	0.01149816335226	0	0.015222907091542	0.00748294464020935	0.0102638825790034	0.0262566681511809	0.0111114781170866	0.0190769060830216	0.00453572738198916	0.0182714435153688	0.0135862845126919
A549_G2_4A_1	0.00466070183348481	0.00407164384284838	0.00686369997117535	0.00229130256993825	0.0145870451780306	0.00359257923671633	0.0215316344212596	0.000979688446145112	0.00463567642821641	0.00680089652098906	0.00547763561400381	0.00330037146084103	0.00258238454738027	0.00532489629658631	0.00394653884679408	0.0151695390779035	0.016517023891913	0.0120502588458945	0.0118963627007741	0.00720753822465661	0.0174201832776377	0.00588010088625172	0.00212183505735849	0.013097904781101	0.0124342549359745	0.0231313564543364	0.00360197682651852	0.00995042173003807	0.00308406705056024	0.0153271347429939	0.0109878329958491	0.0191061820312756	0.0275674141640731	0.00494240974883622	0.00137200909801436	0.00776744245107416	0.00861725219079938	0.00392355758855373	0.0157872925409496	0.00951306860730438	0.0136217221561288	0.0245477122878995	0.00321178130062073	0.00713015975537243	0.00483291300896429	0.00282796960748082	0.00787670300249581	0.00186390548472417	0.00216725396583043	0.00637302978402007	0.00193742377532393	0.00607324121768908	0.0109616644241022	0.00525740839848343	0.00965053123230351	0.0195887508274371	0.0144657732936992	0.00235582757523508	0.0111528594139494	0.0093477732859793	0.00489520394664384	0.0190709200600194	0.00633157786324774	0.00301374168963713	0.0197147720842091	0.0239011361744358	0.00256869410603864	0.0196862669075407	0.00967002277997876	0.00547192944460254	0.0083923485506828	0.00535829148537992	0.0150144160407215	0.0100559191413773	0.00467726799058761	0.0216703991713884	0.0133793753833408	0.00736552499994806	0.026096335966541	0.015222907091542	0	0.022158400053391	0.00912514352482367	0.0110747634674513	0.0262188654510955	0.00636526571210676	0.0196478974153181	0.00311023307223994	0.0023337364609084
A549_G2_4A_2	0.0257005111351332	0.0238701158985168	0.0154029085857466	0.0223621524914852	0.00768294683272951	0.0256564652857479	0.00261604969166783	0.0229550664521878	0.0175380058927942	0.0223927755206753	0.0276001466551213	0.0196860333945767	0.0204327560082322	0.0171865386584429	0.0255563946691996	0.0373158544871077	0.0381988862844521	0.0332373130735	0.0116438073657807	0.0194245066665021	0.00669681818970642	0.0189640539148189	0.0203545021465171	0.00908345357566246	0.0102420990440253	0.00201326424514281	0.0186553198484287	0.0123846816818651	0.0205111991831089	0.00720726387075546	0.0111737192006916	0.00420776899514801	0.0054106207404912	0.0172265669180917	0.0227145316098137	0.0151819401257734	0.0149050292522822	0.0249549243725376	0.00812784954023702	0.0130430958628861	0.00953372081421644	0.0034846989250752	0.022772634628049	0.0253667211176225	0.0190967136106953	0.0234837944072388	0.0243156586132812	0.0239558029737615	0.0242879431943586	0.0185818394480705	0.0227014162495664	0.0175152957459754	0.0115859246412366	0.0273270536009367	0.0314237812144181	0.00278728728267344	0.0077384151300487	0.0207946499993529	0.0159417678091542	0.0154387211718297	0.0175385962467109	0.00878291774224024	0.0169200949312045	0.0250957556193454	0.00352767531657006	0.0082480553367716	0.02469944405662	0.00542080380765051	0.0181000398401812	0.0198352352583852	0.0137871234009994	0.0214805368037414	0.00773874385294641	0.0123267861176733	0.0265740723443248	0.00318713251826741	0.00888357207409413	0.0149383259311777	0.0040257533187706	0.00748294464020935	0.022158400053391	0	0.0152391754399376	0.0332228295429999	0.00443246504242088	0.0264809150205871	0.00505086181783318	0.0252620952972522	0.0202531124767783
A549_G2_4A_3	0.0111716495628866	0.00918248530126715	0.00397103174218907	0.0105896046841727	0.00782396383036629	0.0118919722148128	0.015527418874817	0.0095272585901167	0.00549568740986037	0.00716326440025866	0.0138022139701787	0.0086228618974415	0.00894132032930709	0.00415796350016326	0.0130712215347198	0.0235159376291521	0.0234201439397871	0.0183181155700059	0.00950540383182529	0.00418615266209273	0.00922386892988507	0.00398784552553095	0.00700497748896237	0.006932996410892	0.00853515292016814	0.0156476166504928	0.00702684057690066	0.00408154919193395	0.00637235114390033	0.0100979986852258	0.00598643437486772	0.0135064569652917	0.0204273551831681	0.00584658282083799	0.00899069794168935	0.0021098633588355	0.0086509511187233	0.0105275825666029	0.0117796764948961	0.00319791393974406	0.00571619857668693	0.0183069037088418	0.0082808020016677	0.0101886252750635	0.00938815079006605	0.00919564974511072	0.0090783793725927	0.0104609253639656	0.0108034348454401	0.0102760884099498	0.00871162678929107	0.00876588889278825	0.00758693977852797	0.0134193344179672	0.0186566993598932	0.0132245860248262	0.00871774343871676	0.00695566561617853	0.0124868607777529	0.010206906719302	0.00458313509300526	0.0157764219798688	0.00825820312938517	0.0120207447942933	0.0121062330107264	0.019710220799328	0.011190678212299	0.0147991837714091	0.00345564914032096	0.00484590878849134	0.00446092092606684	0.0119264582105124	0.0075010431405273	0.00680624961118561	0.012494008266041	0.0158768201547054	0.00679441100197882	0.00607518944570245	0.0187868470109465	0.0102638825790034	0.00912514352482367	0.0152391754399376	0	0.0192895424642765	0.019644054333699	0.0152447544206727	0.0145830683535531	0.0119507315883982	0.00679219694862533
A549Root1_1	0.00821362199180892	0.0102241565017914	0.0178614889924833	0.0113206567646192	0.0256184286723307	0.00759151453957548	0.0325830397714037	0.0102757171822936	0.0156891946993056	0.0134303846867154	0.00563399243416066	0.0138777130005314	0.0130803618291895	0.0161635294829612	0.00818901284946962	0.00422803954657277	0.00656908147554656	0.00532075190671685	0.0227160865012826	0.0158576131904593	0.0282199155791189	0.0153554876798188	0.0129107011342776	0.0241521017424711	0.0234406712254941	0.0341479212209153	0.0146364449892391	0.0209367190059397	0.0130245974672827	0.026378309291833	0.0220590378376961	0.0301442652557246	0.0386291853922969	0.0160165053977794	0.0105738883655841	0.018453194899186	0.0192817632368085	0.00878427607506448	0.026691045670959	0.0204101699329806	0.0244429153009335	0.0356014222072176	0.0110141702247198	0.0107848583785282	0.014967035201029	0.0100992487313465	0.0125764758355814	0.00927243571088752	0.00893846199351643	0.0161502132578294	0.0106925520135964	0.0165289763933357	0.0219745978044435	0.00594426808656091	0.00416272252197783	0.0306602449027207	0.0255386625390821	0.0125882811175971	0.0208464501483592	0.0196173896183502	0.0157733101581459	0.029690188427588	0.0169675151027386	0.00822306449258574	0.0306908010191667	0.0346102638752288	0.0085265934690528	0.0306317312599524	0.018360036045689	0.0145550816405019	0.0194438129236634	0.0136153247474918	0.0259524095970456	0.0210954531919501	0.00680988750083375	0.0327040896909519	0.0244080575158283	0.0184079465831335	0.0371431859804557	0.0262566681511809	0.0110747634674513	0.0332228295429999	0.0192895424642765	0	0.0372850307925538	0.00912115894729927	0.0306200220174765	0.00798975630300216	0.0130365585955118
A549Root1_2	0.0299347626379727	0.0281450973628531	0.0195812707177104	0.0262365388576563	0.0119779698027219	0.0297630420465169	0.00479683312295605	0.0270536524256743	0.0216425720684364	0.0267855452251572	0.031688402797735	0.0235682442954498	0.0243392520930556	0.0214002129948902	0.0294555741465442	0.0413207881644987	0.042431113896597	0.0375189773124025	0.0150747346771338	0.0238266042642614	0.0110641423691924	0.0233172675122658	0.0245001456778593	0.0132818598789832	0.0139561386920661	0.00484107436048799	0.0226591326007614	0.0166310400788664	0.0247475501137946	0.0109414283765618	0.0152672529883937	0.00727146383062988	0.00243376998285974	0.0212787149823595	0.0268594639154363	0.0194945405529058	0.0185000785863938	0.0291780140077347	0.0111740739974057	0.0173361182693859	0.0139517287783964	0.00189435876612444	0.0270264793565122	0.0297358073798489	0.0228221791025629	0.0276996386730836	0.0287184041805605	0.028045938145948	0.028370814723853	0.0221294735821138	0.0268839952974792	0.0212149740418426	0.0153883087811315	0.0314377122012824	0.0352718674442581	0.00665016262147131	0.0117670767430748	0.0249896440112229	0.0188730123017482	0.0187881757415649	0.0217316792888535	0.0102352343689753	0.0206576073570343	0.0291000876611289	0.00787423448290092	0.00732485063027116	0.0287792469148763	0.00745151534506832	0.0225314195944619	0.0241842562356934	0.0179290107482879	0.0250463687498033	0.0121472879747986	0.0162208098123868	0.03072276304339	0.00484739907741981	0.0131533703173401	0.0188952234041929	0.0028326718438677	0.0111114781170866	0.0262188654510955	0.00443246504242088	0.019644054333699	0.0372850307925538	0	0.0301430455481458	0.00726759536457593	0.0293012951607293	0.0244144994068265
A549Root1_3	0.00835220905351747	0.00922962631439326	0.0122426406825467	0.004672062833507	0.019376746275247	0.00596987576730746	0.0253483230227362	0.00642833221149458	0.01003742420876	0.0127122837165096	0.00598599677473591	0.00708986945425864	0.00650500552747698	0.0111637272194086	0.0029772531785727	0.0121883310724616	0.0156564227670382	0.0127806508597278	0.0150856791355356	0.0135554197474443	0.0227132128565312	0.0122421541801412	0.00836271343104736	0.0178118586016558	0.0162559374606391	0.0277579452682929	0.00852433955660115	0.0151372022354067	0.00944874000823184	0.0193024229130549	0.0156180020036344	0.0228736830132684	0.0318133710225085	0.00999861888352651	0.00716327884080556	0.0135983923703837	0.0116461484696402	0.00808804327277549	0.0190629752599043	0.0149422341412116	0.0189966196573506	0.028335952675657	0.00895827661599963	0.0119330520028071	0.00738996448098095	0.00809553003859809	0.0132488012190435	0.00595449506617757	0.00575980234822086	0.00804125202366293	0.00773472024992163	0.00896818187636638	0.0148984545893676	0.00628263154342878	0.00560001258570742	0.0237441014545468	0.0188057141036121	0.00872082977061345	0.0122464096857795	0.0115068165971905	0.0107211194743383	0.0215092335675215	0.00956457467934093	0.00446135204494313	0.0245648276965349	0.0264543492238727	0.00562607180278482	0.0229985432308442	0.0160348721963953	0.0118245253336708	0.0134085487180895	0.00514770773904392	0.0201055944713358	0.0142055255373426	0.00678840031358586	0.0253539681443234	0.0182311588247651	0.0117623338050284	0.0305034471453398	0.0190769060830216	0.00636526571210676	0.0264809150205871	0.0152447544206727	0.00912115894729927	0.0301430455481458	0	0.0230657064768796	0.00493463909963647	0.00860026988279961
A549Root2_1	0.0237199505652579	0.0220890929288613	0.0134359421741336	0.0193858912918596	0.00695468461001213	0.0232376959764724	0.00270028948602906	0.020544922054957	0.0152486207128487	0.0213695503072613	0.0251086825081316	0.0167597535014202	0.0175518905505403	0.0152945669088133	0.0226063081080713	0.0345479799524971	0.036109434252505	0.0313829462357297	0.0080025658217463	0.0185724984892178	0.00858280839152451	0.0177181051587177	0.0181360508888931	0.0076536925423356	0.00721915755742084	0.00704633681008133	0.0160465086441924	0.010854849993544	0.0186253108821113	0.00457079448118676	0.00913036475051935	0.00145247053319715	0.00932900349339114	0.0147851619716192	0.0204535395343091	0.0138290514716912	0.0114774030635718	0.0229402857457942	0.00400392462974876	0.011699456319853	0.00953083011263304	0.00538481941950022	0.020916628563751	0.0240917967999385	0.0158505981828523	0.0214623598614195	0.023355336078945	0.0215075382717666	0.0218144464341777	0.0150258501778987	0.0205693265275914	0.0142401477673166	0.00869178297469245	0.0249039317679838	0.0283315582777303	0.00310971371857218	0.00587295924051634	0.0187413130954786	0.0116060820004347	0.011608074749641	0.0155559008652569	0.00376056283922922	0.0137281372839028	0.0223997829624722	0.00650861873333649	0.00524523545714663	0.0222123494342758	0.000416058209573735	0.0178971130611121	0.0185369365179514	0.0117559871256996	0.0179324632788524	0.00788487735589755	0.00962271240921972	0.0242769747379844	0.00244506455805283	0.00781660743013444	0.0122968288910504	0.00849858508366926	0.00453572738198916	0.0196478974153181	0.00505086181783318	0.0145830683535531	0.0306200220174765	0.00726759536457593	0.0230657064768796	0	0.0226559570455683	0.0180902174852919
A549Root2_2	0.00346470918799868	0.00436827699158107	0.00996663499145545	0.00366891369961455	0.01769687484828	0.00114415044081389	0.0245964572758194	0.0024428243447821	0.00774583698815147	0.00797947252673072	0.00249402191597125	0.00597922946955716	0.00517941357533131	0.00837139189876978	0.00196047925752914	0.0120609425506835	0.0136786756477179	0.00956875955339375	0.0148050062559111	0.00934432352057688	0.0204890349800272	0.00832633129359708	0.00509733501085889	0.0162068550884246	0.0154610190082781	0.0262405706975086	0.00664704669022895	0.0130538434209903	0.00560150247231341	0.0183905138561212	0.0140903744916766	0.0221591935647037	0.0306708913565697	0.0080387253657702	0.002972740442482	0.0107743121347106	0.0114216561095022	0.0031534687870146	0.0187514510701272	0.0125949635466416	0.0166908702065635	0.0276153265112143	0.00434250834579515	0.0070000781082327	0.00725230513088262	0.00336971385608101	0.00833819868748048	0.00149298924855483	0.0011578363233919	0.00862835545492284	0.00336174292133223	0.00872497517512376	0.0139923593076674	0.0024038655879929	0.00670788911140977	0.022680043648539	0.0175597415275661	0.00499593491931151	0.0134748045700699	0.0119380288105831	0.00795391960729394	0.0218912992599347	0.00909939301430987	0.000541106568558493	0.0228201152253188	0.0267732673461738	0.000820474839710441	0.0226782504432558	0.0119288171560574	0.00770448966072726	0.0115023228210442	0.00666675815543405	0.0181119331630095	0.0131076826243277	0.00226876794287525	0.0247206265352322	0.0164890940404697	0.0104191382756592	0.0292042582548917	0.0182714435153688	0.00311023307223994	0.0252620952972522	0.0119507315883982	0.00798975630300216	0.0293012951607293	0.00493463909963647	0.0226559570455683	0	0.00526535515718492
A549Root2_3	0.00563721445225555	0.0042014915825633	0.00485099116345479	0.00411426533674602	0.0126047498532977	0.00544606247555028	0.0198051815929687	0.00282604633196636	0.00284498588459823	0.00558292787503826	0.00740591024179919	0.0034042492184322	0.0031329645990168	0.0031320550780734	0.00628021164728373	0.0172066600633701	0.018060534370467	0.0133031844891132	0.0106554921238651	0.00519400966268914	0.0152427131050322	0.00371099616014219	0.000245605617663254	0.0111714639183602	0.0108960449516901	0.0211212772135647	0.00258693807165368	0.00790714408520832	0.00122510291954872	0.0136406347904466	0.00915350965249201	0.0174287159850703	0.0256513201267584	0.00337138566394268	0.00246744782065163	0.0055091333674276	0.0077007654105013	0.00485405980495793	0.0143641465041141	0.00737920467381508	0.0114477247817512	0.022801607486658	0.00301221777422286	0.00691659254528455	0.00495512965693895	0.00338323982756571	0.00711994011702047	0.00381861043057879	0.00416463917384917	0.00648243622115802	0.00248368541069643	0.00564098339528707	0.00943752139737579	0.00709972414935722	0.0119272797559636	0.0177658365514642	0.0126561926150478	0.000758998398836578	0.0108487407795165	0.00875795308659157	0.00273705815071695	0.0178910251065612	0.00565626507884643	0.00526938564975467	0.0176572388990137	0.0225966132840282	0.00457352874394214	0.0181668723566311	0.0075140830963184	0.00349338254725533	0.00648686737537245	0.00651228342498007	0.0129200174319849	0.00848149874233988	0.00632249714339686	0.0199891972690393	0.0113941868616845	0.0058707226924834	0.0241376983759546	0.0135862845126919	0.0023337364609084	0.0202531124767783	0.00679219694862533	0.0130365585955118	0.0244144994068265	0.00860026988279961	0.0180902174852919	0.00526535515718492	0
