	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2F_3	0.00713503141785274	0.00798910089143621	0.0160739483379987	0.0172678294398431	0.0100367149272207	0.0139339024488522	0.000784008162265343	0.0147702370338167	0.0163622667576225	0.00963229949453871	0.00908951821128129	0.0073997785466905	0.00802796668965801	0.00870166133215814	0.00540204139304074	0.0117401755295508	0.0113153775594878	0.00795280910343016	0.0143472355046528	0.0168818203845086	0.00357511908672545	0.0182603821702831	0.0123427363066783	0.012125026542014	0.0141358640266226	0.0193098229815305	0.00857804771648077	0.0294922653657395	0.00471189180907502	0.0205958319991134	0.0218253898506104	0.0146707656077464	0.0229751405606359	0.0149744604613704	0.0104199490930291	0.013363439587973	0.0136140816143521	0.0115036794790387	0.0079148088159969	0.0175378159990436	0.00981043408413869	0.00532690024330893	0.00910760708487806	0.00061320434527466	0.00265928095218955	0.00676041459476503	0.00544773892031	0.00244382823582003	0.00996349987910053	0.00363072653338301	0.00470828489213723	0.00510992842356469	0.0072497832661731	0.0265194046944845	0.0188561785762444	0.0237621182202695	0.00549527919659597	0.00434956915608534	0	0.0101286896934091	0.00731920639033068	0.00453009876916257	0.0114208599389041	0.00903406893169757	0.00294456823171546	0.0128174390625212	0.0158241113688296	0.0206029634928909	0.0178140657486635	0.00383392535786008	0.00968742433627662	0.00381585598281686	0.0139735730903689	0.0162000535844878	0.00503077817655421	0.0133808402371671	0.0162917893722814	0.00492046690210985	0.0127335876750689	0.0122882690400897	0.00869982365377905	0.00955999089402595	0.00241929610232023	0.00846421478065956	0.0112456909039697	0.00414191205485479	0.0105874425130023	0.00401738377204393	0.00905989290136076	0.00497437012578234
A549_G2_2G_1	0.00324926541319421	0.00568009432737581	0.00946417364973881	0.0142745428114794	0.00927607125992906	0.00759342998878578	0.00965111966130484	0.00850726598749218	0.00855453175876694	0.00512382218642904	0.0104649762049253	0.00626781206068898	0.00222607028142266	0.0122104730113684	0.00897507285888806	0.00717784933968131	0.00433790370620544	0.00714326498264877	0.00817656759348468	0.00987948805994681	0.00782755278837376	0.0102150071452716	0.00661361032365441	0.0125776838509356	0.0146816163734559	0.0121380197461589	0.0153736274091422	0.0207176467380375	0.0054679437139937	0.0165049356485526	0.0138524342600592	0.00828145526607217	0.0147378227334673	0.00660225442128052	0.00688265111506461	0.00988205045130886	0.0139972842821351	0.00210110384782226	0.00838056174386668	0.00815487339954003	0.00518923166515984	0.00603221335605572	0.00653603745351312	0.00953061138942228	0.0100622200309197	0.00540829127965262	0.00895549314345129	0.00873869413325488	0.00694997349463565	0.00781187612828488	0.00803448648664672	0.00510036605533275	0.00486922166623915	0.0190616498227285	0.0186202735119847	0.021124132099283	0.00743128891581596	0.00598528577594935	0.0101286896934091	0	0.00880602415189177	0.0102755343510167	0.00468807041692241	0.00139860371315639	0.0112938011579474	0.00971755937898931	0.0126026515909869	0.0114295192726295	0.0125715584979309	0.00982175783628142	0.00646840720152906	0.00732847765456993	0.0092807212038831	0.00928503298546148	0.00996136500745353	0.0121156168220695	0.0140425355653209	0.0111072506239979	0.0076697088477595	0.00826594835501598	0.00405739545153695	0.00753689055317182	0.00773668397938111	0.00693468453878939	0.00904855193473524	0.0114247264394736	0.00721177392219247	0.00614923234174147	0.012119675828412	0.00795801323234256
A549_G2_2G_2	0.00792650118869542	0.00324553978550436	0.0098860131947645	0.00995896044110021	0.00275960133903963	0.00801231726998523	0.00760652125407669	0.00862297100314214	0.0108383002768702	0.00468221375839848	0.00208538150207095	0.00254980138251107	0.00800268914044168	0.00340471449787882	0.00196955777688637	0.00552269673759393	0.00683878165399099	0.00189353948108814	0.00823755369485985	0.0107892486289443	0.00401569092548244	0.0126341201180264	0.00655715328267365	0.00508802156910255	0.00727591575887129	0.0130491046655984	0.0158138517235147	0.0237280600377984	0.00575472905539858	0.0133304657139361	0.0158347835853302	0.00861025686531641	0.0170874616864213	0.0101367575292479	0.00422089736899466	0.00631756390970371	0.00666161891409123	0.00875388676517825	0.000826586031991862	0.0132031333052101	0.00478080069962162	0.00372541213508911	0.00319983250538876	0.00690435135159646	0.00498185860542661	0.00349057416560467	0.00191942307544464	0.00838119597204898	0.00370880084073864	0.00396056020933702	0.0027108680158509	0.00568770434507298	0.00979302096160379	0.0200193858774428	0.0119414240991972	0.0164794054041182	0.0101473687594034	0.00520426730000732	0.00731920639033068	0.00880602415189177	0	0.0110709145728016	0.00671349660245966	0.00742721549411164	0.0101802832121945	0.00573223177326119	0.00856244072408351	0.015693057603106	0.0108844110770902	0.0038012974968539	0.00375841025744218	0.0040949869347069	0.00725250479077012	0.0101564398206422	0.00282451714275629	0.00607362784493866	0.00897446526821176	0.00392870781861881	0.00645234526099996	0.00563260432916208	0.00494780394426615	0.00294146761491607	0.00668788786293132	0.00239338447110792	0.00413660759229917	0.0112176114346422	0.00420729224947202	0.00663454019961655	0.00333763608807642	0.00247124250511325
A549_G2_2G_3	0.00705837805836979	0.0106127146428982	0.0182946199628873	0.0207063928766471	0.0135701870089419	0.016128227629193	0.0038577553894168	0.0170500205697616	0.0180925387618231	0.0118989858102725	0.0130523051272105	0.010283168211689	0.00808098413197737	0.0130406601234617	0.00936924317963378	0.0143404894008001	0.0129975012929785	0.0111165163973194	0.0166332469235229	0.0189821433844593	0.00705821646788939	0.0199375679554514	0.0146144096066135	0.0161186311505907	0.0182402156922005	0.0214202632581101	0.00526118771783536	0.0308707709744656	0.00625540626309735	0.0238357770753924	0.0236133734909774	0.0168974232881725	0.0246379762349684	0.0163779162538699	0.0131740535024244	0.0164557262871103	0.0176673125544376	0.0121730411079659	0.0114783369290555	0.0183918816654927	0.012077193934014	0.00797663283897501	0.0119392630515312	0.00458558574823867	0.00708762408253452	0.0092616150226297	0.00940577725709344	0.00268983115098147	0.0128132326934465	0.00711258299970404	0.00836794430643777	0.0066018812332238	0.00575274643296993	0.028629525711504	0.022955033903683	0.0274585724396703	0.00300661051501581	0.00641340111166929	0.00453009876916257	0.0102755343510167	0.0110709145728016	0	0.013211461727623	0.00968881234038703	0.00232206981786999	0.0159778705922203	0.0191390670729813	0.0216422370745759	0.0206027989857891	0.00814186640861493	0.0124188576591882	0.00700346621402524	0.0167385646505481	0.0183063367324932	0.0092905523137639	0.017066703247361	0.0198824222943183	0.00939002025726576	0.0152736142981441	0.0151223478454786	0.0106319882156504	0.0126573614587005	0.00440626866995107	0.0115053932275005	0.0145172134090768	0.00143788359187357	0.0134194172058914	0.00509352400428203	0.0133498710120481	0.00860041412681054
A549_G2_2H_1	0.00664890723911128	0.00380192006660234	0.00515160443842783	0.00961497771776259	0.00581497831630799	0.00305870334504386	0.0112418352210245	0.00400573211822789	0.00496765206946436	0.00207379921370154	0.00759318301356412	0.00459197209672175	0.00585612048356977	0.00978784270257444	0.00789051627375051	0.00268620820572041	0.000355573507135644	0.00483531931904306	0.00362577154233461	0.00578072052627767	0.00808263186340197	0.0068604948252014	0.00192786723715698	0.00883820095482891	0.0107173853493945	0.00821171288445326	0.0184719209778814	0.018075316860207	0.00709109736777855	0.0118413359726833	0.0104865392349351	0.00381081384180485	0.011591152708982	0.00362863819256549	0.00300440552608259	0.00532146182936512	0.0100517687540092	0.00314119234483141	0.00597475051272229	0.0065520478723909	0.00194757593407856	0.00612615713872277	0.00353915777813758	0.0108214746443214	0.0102114306540668	0.00473469159458596	0.00784912529603032	0.0109845834045577	0.00335367980776996	0.00803854453177234	0.0075169760586066	0.00670087923802084	0.00883511866048101	0.0154232208591332	0.014233772149426	0.0164385535601051	0.0108507178606466	0.00719297596156306	0.0114208599389041	0.00468807041692241	0.00671349660245966	0.013211461727623	0	0.00411153917885151	0.0135043747688781	0.00526050843373411	0.00795573894030546	0.00932175191360097	0.00798189378097094	0.009442083268154	0.00307004097780365	0.00770327338649602	0.00459618625557089	0.00511191092397272	0.00900433501839827	0.00788378337074067	0.00947134588970654	0.0102518341092959	0.0030012844630963	0.00375076000043267	0.00272517608407237	0.00419267581641018	0.00944824776546433	0.00432189148156787	0.005018610803201	0.0140397872406571	0.00326100013539956	0.00820670639113498	0.00952289299250051	0.00730698341273142
A549_G2_2H_2	0.00270060010967603	0.00435210804129724	0.00918373947875468	0.0134674297434158	0.00804433299044408	0.0071583042880833	0.00861909842226433	0.00810136898538911	0.00857363794067244	0.00403575517955587	0.00913182367114271	0.0049005188313231	0.00178038644522396	0.0108300755326234	0.00758020346779207	0.0063200410670568	0.00379606126075567	0.00580675012840566	0.00773175400131261	0.00971305719440179	0.0065143801976984	0.0103522669302859	0.0059595845784491	0.0113558190580036	0.0134966696955177	0.0120735093855821	0.0148951441534219	0.0211852777970243	0.00432369663496589	0.015907794123023	0.0140305468401946	0.00789555440739935	0.0150022554401327	0.00674287314040359	0.00582290546777763	0.00900304354174014	0.0128122312529659	0.00253551195463918	0.00702873478072731	0.00875441369898626	0.00413281303003801	0.00466575938803952	0.00531372557049884	0.00842598415304322	0.00876917280165933	0.00401109957232712	0.0075600650582296	0.00787629732991599	0.00581965306443678	0.00649505092645301	0.00665639337799175	0.00393155468910408	0.00476811905503874	0.019161221222534	0.0175662725001688	0.0203786721178023	0.00702786103326254	0.00477070759498062	0.00903406893169757	0.00139860371315639	0.00742721549411164	0.00968881234038703	0.00411153917885151	0	0.0104597458401317	0.00877441585983816	0.0117844621001224	0.0119748923596071	0.0120917911454252	0.00847062032884426	0.00532370933846596	0.00602002956806509	0.0085782022832811	0.00907568200863101	0.00857483400093605	0.011037188796421	0.0131306984121505	0.00973147482213762	0.00694733118610659	0.00738757769453464	0.00281251725431066	0.00633062445813409	0.00669545189350928	0.00563876097078296	0.0079530869773834	0.0107280330148197	0.00615485504503928	0.0051558710762922	0.0107504511062781	0.00657240966577503
A549_G2_2H_3	0.00805851768443649	0.0104145314609352	0.0184091524700309	0.0200826442034058	0.0128515335631827	0.0162407097040025	0.00257826504476297	0.0171230754285464	0.018467572689934	0.0119204176222308	0.0120099559741431	0.0099313175029715	0.00907068898845179	0.0116327721261263	0.00830440189659074	0.0142093259251246	0.0133426927194506	0.0106131116741372	0.0166996039732885	0.0191669933683499	0.00626192429446997	0.0203525077624376	0.014669942846239	0.0150564222485778	0.0170789524008135	0.0216130132913797	0.0056468280313102	0.0314810327537929	0.00642501739004829	0.0233563389440201	0.0239891279242056	0.0169985940486472	0.0250833036117127	0.0169043284348906	0.012941494378825	0.0160459296737687	0.0165535224896913	0.0129949855071759	0.0107227035297598	0.0192015113490334	0.0121015880152895	0.00768663106719351	0.0116456107119417	0.00327915706369628	0.00559380764201986	0.00909712269558165	0.00834825280378789	0.00258516993699151	0.0125204865278622	0.00631936159823991	0.00750372187507943	0.00682499054861404	0.00730377132427836	0.0288479508944149	0.0217998105376963	0.0266535350062797	0.00476409710183713	0.0063349854349853	0.00294456823171546	0.0112938011579474	0.0101802832121945	0.00232206981786999	0.0135043747688781	0.0104597458401317	0	0.0155218936187494	0.0185959447713466	0.0223849010244411	0.0204015285983571	0.00677844213828217	0.0121898817785721	0.00637317185933168	0.0165311792792668	0.0184835380670014	0.00797523413403714	0.0162535027491456	0.0191472033287176	0.00781102567726319	0.0151858020860716	0.014861801200299	0.0108041557377553	0.0122140247768338	0.00407328976642451	0.0110817755874476	0.0139801999997315	0.0013036580054665	0.0131440532798476	0.00536752502041518	0.011999005060498	0.0077628731541566
A549_G2_3A_1	0.0107385549992921	0.00545199410626125	0.00493493771205899	0.00484120058247664	0.00305472860078065	0.00394411016813201	0.0129642106745444	0.00398315665529503	0.00658275542617361	0.00478060573708952	0.00494906491256451	0.00569536027067386	0.0102498784144287	0.00714125059154875	0.00767695515479512	0.00258076670469337	0.00560447102047423	0.00491152595977221	0.00377171798086207	0.00583737603605188	0.00927648323904401	0.00800374808223156	0.00353719303448828	0.00433581541782953	0.00574145682804032	0.00774249886748288	0.0210389913783363	0.0185054089074402	0.00984953345710004	0.00786353637066651	0.0106401995166073	0.00411172126854291	0.011930836594468	0.00690913463725229	0.00304008562951861	0.000597636248038756	0.00513251454368542	0.00839812936189646	0.00498989660103059	0.00989228978322635	0.00466005426175441	0.00800166036580346	0.00408741666654877	0.0123268859975597	0.010674745486589	0.00677449780563998	0.00762588202255349	0.0133705534022256	0.00325293970871109	0.0092192956317654	0.00811629947636935	0.00957927509415749	0.0129749394663455	0.0144078465320424	0.00897486620034251	0.0117750999502571	0.0143119458249778	0.00957999192383196	0.0128174390625212	0.00971755937898931	0.00573223177326119	0.0159778705922203	0.00526050843373411	0.00877441585983816	0.0155218936187494	0	0.00319421960386418	0.0114979559822913	0.00516226663458567	0.00952375611525776	0.00372127199106499	0.00915168535826852	0.00196302789753484	0.00535344957171195	0.00854299695892577	0.0027471279750076	0.00435845276541704	0.00955897299641417	0.00252734300378215	0.00151366654658734	0.00615815162799285	0.00332638804526264	0.0116344002540829	0.00447699145862496	0.00159790792648591	0.016407756373495	0.00272563259112966	0.0109827507815019	0.00668610573215769	0.00784918001208142
A549_G2_3A_3	0.0138802772106075	0.0086460176873376	0.00531926843340406	0.00168389771192191	0.0058053465463399	0.00563870109230862	0.0160240877776974	0.00511193370333394	0.00737316822073733	0.00788416143822759	0.00726228290641546	0.00886696706490856	0.0133401290651706	0.00907674833391493	0.0105313068129705	0.00546460918198904	0.00831130290421251	0.00803238274728233	0.00517402610691127	0.00597037866591972	0.0123346833455922	0.00814996508841008	0.00604289324644901	0.00524606083605968	0.00536964073389472	0.00693350406436431	0.0241562633443967	0.0172397149705631	0.013039702171097	0.00477321146392431	0.00974071045830486	0.00534370932223564	0.0110055887631285	0.00846223602779643	0.00620271570729491	0.002816573864899	0.00504902085057884	0.0110491275460625	0.00791185463115262	0.0109929776746257	0.00774711462725259	0.0111670348138948	0.00728110165205814	0.0153621287012491	0.0135415057885833	0.00996506822459405	0.0104813948581429	0.0165120494299133	0.00644498296326654	0.0122772498474223	0.0111197038132452	0.0127725762542931	0.0161247596927936	0.0125054956698585	0.00680704025045217	0.00862215508254758	0.0175057553613768	0.0127565027594205	0.0158241113688296	0.0126026515909869	0.00856244072408351	0.0191390670729813	0.00795573894030546	0.0117844621001224	0.0185959447713466	0.00319421960386418	0	0.0117304379165376	0.00336025223319322	0.0123446940947377	0.00690629223726137	0.0122490991844742	0.00342729454984721	0.00581791843037688	0.0112702362679352	0.0030891223701076	0.00177420226312236	0.0121465704879417	0.00495549565886425	0.00440581513280083	0.00928294415899266	0.00648520653315665	0.0147727428627332	0.00763630907496793	0.00463049373481134	0.0195238515854779	0.00589995954202321	0.0141685414921755	0.00857174178021971	0.0108552135896854
A549_G2_3D_1	0.0145886029598919	0.0130989866383624	0.00664087681965298	0.0125810616817231	0.0138948166351846	0.00783028821909063	0.0203339450715661	0.0075290345579142	0.0049708590123861	0.0113423981218351	0.0159429381829508	0.0138721130432847	0.0135720864027698	0.0182558655716934	0.0171245074810447	0.0102710847898797	0.0093582246172887	0.0139312806621472	0.0078002645146716	0.0058256610536545	0.0173823330952524	0.00359603167833776	0.00914863545754603	0.0158110788234733	0.0168239835299786	0.00528837450075363	0.0267933268811712	0.0093052233547066	0.0160255405350126	0.0121228596350673	0.00413520862496103	0.00743270745866903	0.00421092209321308	0.0056932361885376	0.011487679938689	0.0110449843765954	0.016334317774012	0.00947055706759893	0.0148827065745677	0.00328165991336536	0.0111896209040464	0.0153985281209483	0.012540347150202	0.0199932192747076	0.0195316125150061	0.0140414388749233	0.0170800572771536	0.0198027030965441	0.0119921617976588	0.017340220507781	0.0168321930071473	0.0156177776547763	0.0162703207845632	0.008890961658149	0.0182347740980252	0.0170376559254825	0.0188565248714923	0.0162731280786465	0.0206029634928909	0.0114295192726295	0.015693057603106	0.0216422370745759	0.00932175191360097	0.0119748923596071	0.0223849010244411	0.0114979559822913	0.0117304379165376	0	0.00883103354644954	0.0187457276091197	0.0119502570888246	0.0169825863786256	0.00955201469432772	0.00617805342330579	0.0182277071103144	0.0139116028234522	0.0134300812124876	0.0194616439622868	0.00948812217342765	0.0105759687865302	0.0119646497990205	0.0128044325508024	0.0184535856707851	0.0133640334324013	0.0124925998613033	0.0227009727430205	0.0115514100990558	0.0170235438930521	0.0178721938746075	0.0166164889333843
A549_G2_3D_2	0.0145504419975492	0.0100206254054598	0.00340666844135864	0.00378326662833727	0.00821162420983282	0.00497836548081541	0.0178880609429899	0.00407534136696424	0.00529926416529771	0.0087465833833375	0.0100127158367407	0.0104716114331223	0.0138189599765573	0.0120598404875513	0.0128119042360334	0.00626375543787784	0.00830698281338244	0.00986442896616718	0.0043952733254603	0.00358648991188613	0.0142415803171312	0.00541199762187481	0.00617878926819028	0.00847569090337086	0.00872548675850692	0.00370702446461084	0.0257860362306559	0.0138937675323729	0.0143525247401766	0.00408660340940785	0.00641233172291117	0.00431078903609503	0.00766298615113433	0.00697503835709827	0.00746716296753732	0.00457016020821689	0.00840648738214566	0.0106803839874069	0.0101221675415969	0.0087932337021413	0.0085743138265405	0.0127337142036215	0.00875685500656717	0.0172921133292099	0.0157891152615574	0.0113663320159423	0.0127607362803821	0.0181029083136841	0.00788225331045411	0.0141854834651436	0.0131592739100987	0.0140220779301415	0.0167748997762445	0.00934372321872691	0.00941199388662757	0.00908167735899947	0.0185781545821111	0.0142150612176125	0.0178140657486635	0.0125715584979309	0.0108844110770902	0.0206027989857891	0.00798189378097094	0.0120917911454252	0.0204015285983571	0.00516226663458567	0.00336025223319322	0.00883103354644954	0	0.0146606894781764	0.00822267161017999	0.0140535738989069	0.00387575638684153	0.00380522973140181	0.0137015727167934	0.00630528127529392	0.00480100654609722	0.0147188335137166	0.00535482426045184	0.00554110082578211	0.0101003082529737	0.00826112393969727	0.0163989637281169	0.00935220530376189	0.00674972968027554	0.0211877329333231	0.00725834166662978	0.0155143351763715	0.011571033882486	0.0128929443241725
A549_G2_3D_3	0.00767524262643869	0.0056479862115183	0.0134135874551784	0.0136925558084396	0.00655508395195582	0.0113964315835156	0.00433285697541278	0.0121168910908882	0.0140966074112098	0.00740442968411106	0.0053317680649867	0.0048777176820832	0.00821798386260876	0.00490536566090134	0.00184896035120953	0.00898172375056115	0.0094492927579703	0.00500821453688385	0.0117091745268979	0.0142888016509914	0.00210553981232172	0.0159618050969479	0.00983894087368665	0.00832498510867269	0.0103056986773859	0.0166323101066586	0.0124028522793883	0.0271802463058604	0.0048500294544917	0.0171023786746322	0.0193357112055196	0.0120669911835446	0.0205568224773588	0.0130610861092641	0.00762240231827335	0.0101038494749211	0.00979292591535648	0.0105436490954614	0.00453909810572955	0.0159553764862196	0.00755882606154341	0.00381203945523958	0.00636886145002466	0.00358815567376347	0.00123026092796076	0.00486145584803192	0.00190013239501731	0.00557817144744936	0.0071149346382248	0.00210131397942889	0.00194462843188382	0.0050631361417552	0.00882085259802865	0.0237077133950642	0.0150241176706532	0.0200248725539633	0.00813279183909731	0.00417585201749253	0.00383392535786008	0.00982175783628142	0.0038012974968539	0.00814186640861493	0.009442083268154	0.00847062032884426	0.00677844213828217	0.00952375611525776	0.0123446940947377	0.0187457276091197	0.0146606894781764	0	0.00698411162407956	0.00259208587710296	0.0109526428731524	0.0136285718635056	0.00119838351163602	0.00971172483677173	0.012641902910258	0.00149513994151529	0.00996454677593832	0.00928829704504975	0.00696445204984523	0.00650559828062985	0.00423728337468415	0.00558484884868206	0.00792597692836494	0.00795556206168288	0.00770164754276755	0.0050781271126074	0.00523966325627077	0.00213689497519171
A549_G2_3E_2	0.00704752549507743	0.00180652580278882	0.00646108247487573	0.00856220362291041	0.0028937342155393	0.00441253682767702	0.00970151391093502	0.00515586578286047	0.00715327959960127	0.00136565456376133	0.00453311941006907	0.00228772733620372	0.00663208989298744	0.00671907093123702	0.0052407987280576	0.00205599021716739	0.0032668056912344	0.00200197235259863	0.0047412146433551	0.00731897164994869	0.00612385085263694	0.0089957216863706	0.00286644566416358	0.00613885725710512	0.00821445489640429	0.00969829272757527	0.017572551338379	0.0201989706062869	0.00620438390668751	0.011470400820628	0.0123577755168215	0.00509191037464561	0.0135743497035073	0.00637968228259554	0.000756858398483525	0.00411296884168187	0.00753035281578021	0.00568773242326657	0.00297021950583637	0.0094579660378451	0.00134958537385207	0.00451163460321805	0.00061526825057197	0.00913864582280524	0.00795188955938452	0.00315774850392011	0.0051934067198935	0.00988486958393149	0.000501599178648883	0.00607004482817487	0.00520315146382018	0.00590814516274539	0.0092715423760535	0.0168624902924187	0.0122562895663487	0.0154944729242617	0.0106132153018616	0.00600943342526929	0.00968742433627662	0.00646840720152906	0.00375841025744218	0.0124188576591882	0.00307004097780365	0.00532370933846596	0.0121898817785721	0.00372127199106499	0.00690629223726137	0.0119502570888246	0.00822267161017999	0.00698411162407956	0	0.00588139208356398	0.00434713466375899	0.00665230705792704	0.0063198927413088	0.00572433978924265	0.00801323487385627	0.00753574684228311	0.00305233175377361	0.00270405368687983	0.00254540979555769	0.00116160914255434	0.00817681468875604	0.00142395923056132	0.00264219671329007	0.0129669060992167	0.00101450254227856	0.00735691035694406	0.00645407953819699	0.00495125270230897
A549_G2_3E_3	0.00508694074296166	0.00417406903702191	0.0122597585003006	0.013770448051944	0.00657954828279797	0.0101242731708301	0.00383519426857189	0.0109554038164892	0.0126018176422026	0.00583975227683929	0.00613615968855513	0.00359624719013738	0.00563421962040315	0.00662098662462949	0.00266329296320166	0.00793020856082289	0.00763202170813226	0.00424084046155869	0.0105325651817349	0.0130724057054856	0.000501506996772178	0.0144987698350637	0.00853223251324697	0.00917892121600481	0.0113493357275353	0.0154970603751841	0.0119093819145007	0.0257478883384169	0.0022819390181343	0.0169982664585662	0.0180351464691498	0.010857869619027	0.0191988597170496	0.011307060037207	0.00662091098673012	0.0096732354658733	0.0107474386598565	0.00826189345191712	0.00447591804670402	0.0140180312922523	0.00601584067470354	0.00158437691810287	0.00531151371743001	0.00325773970382746	0.0027531702256387	0.00298057536881299	0.00268298433243446	0.00432073889770909	0.00617748925063485	0.000494177707986479	0.00148059413976803	0.00247244967989655	0.00636975174891648	0.0227047812165142	0.0160326162059389	0.0204660630972043	0.00616095481403779	0.00160201594847124	0.00381585598281686	0.00732847765456993	0.0040949869347069	0.00700346621402524	0.00770327338649602	0.00602002956806509	0.00637317185933168	0.00915168535826852	0.0122490991844742	0.0169825863786256	0.0140535738989069	0.00259208587710296	0.00588139208356398	0	0.010194305810027	0.0123914762816857	0.00315567028269472	0.0100653283056791	0.0128996107107101	0.00403403852974574	0.00892196232494393	0.0085145636627921	0.00501858723950355	0.00584111495833028	0.00260119066807667	0.00471224747004968	0.00762215865344999	0.00727711392156962	0.00680254208357543	0.00274660281797906	0.00680510957011263	0.00166250792186966
A549_G2_3F_1	0.0108757525014259	0.00614547449282743	0.00297227899166664	0.005046511189099	0.00478487102797047	0.00230569377973936	0.014026633883886	0.00208705633828367	0.00467794330617017	0.00494065082061168	0.00678754390799456	0.00660421672374491	0.0102278276515215	0.00903620240843209	0.00911261178008781	0.00242060849706253	0.0049496411017428	0.0060456645661689	0.00196438585299817	0.00387782838433414	0.0103986999654964	0.00604205244911054	0.00266834870531548	0.00626036315515364	0.00745574493507184	0.00587918348893623	0.0219130967199805	0.0166424500897162	0.010494603585267	0.00735841828351969	0.00875059833762036	0.00225409718065606	0.0100349166014174	0.00527135587843715	0.00359206581606558	0.00149660073885087	0.00689861792419561	0.00764314872085752	0.00645039382897263	0.0081102385697946	0.00477602854463861	0.00885857360446777	0.0048874769770671	0.0134418912491044	0.0120386027284788	0.00749241284385448	0.00906168683677245	0.0142282350197753	0.00401700127982324	0.0103431604383314	0.00935784326783393	0.0101724000028986	0.0131216768159585	0.0127701004304302	0.0100634607922419	0.01184437161455	0.0147830429264211	0.0103427735757523	0.0139735730903689	0.0092807212038831	0.00725250479077012	0.0167385646505481	0.00459618625557089	0.0085782022832811	0.0165311792792668	0.00196302789753484	0.00342729454984721	0.00955201469432772	0.00387575638684153	0.0109526428731524	0.00434713466375899	0.010194305810027	0	0.00339269514787011	0.0100715443395261	0.00445435027238165	0.0050830141049513	0.0111675068862597	0.00163094964343714	0.00168700522469851	0.00632791052824832	0.00446412647758523	0.0125235781516094	0.00551324448187742	0.00326038394525716	0.0173126263287927	0.00339196037175916	0.0116552502453223	0.00859613958677049	0.00909363929042922
A549_G2_3F_2	0.011712051615349	0.00822294234989408	0.000498822253466161	0.00700670773662667	0.00798247867917797	0.00226763174253407	0.0161167605788883	0.00153437630939107	0.00157793362107747	0.00658144248343429	0.0100311540886411	0.00888038407219159	0.010854797400318	0.0123222650147697	0.0118514829057998	0.00465832671741442	0.00536087888327984	0.00862264908143996	0.00192427917316896	0.000683859387573008	0.0126925675540525	0.00265074216918669	0.00385998993298985	0.00964096335556464	0.0106804234267779	0.00313044692541553	0.0235639777988592	0.0135797099267515	0.0121255748891187	0.00787499337728175	0.00570808558782615	0.00156173775796791	0.00694007181048022	0.00319016776423375	0.00601129882747808	0.00487628882493327	0.010171592640751	0.00725829827043803	0.00933018390067102	0.00520145505314716	0.00640124736973488	0.0108848826639832	0.00726639112478039	0.0156233746920822	0.0146014289506281	0.00944875181796833	0.0118024728238834	0.0160118327023104	0.00652387682763745	0.0126415182511445	0.0118493527743986	0.011748230576697	0.0138435672613274	0.0103676496373225	0.0125856515815974	0.0128867233273181	0.0159557973358271	0.0121497897826929	0.0162000535844878	0.00928503298546148	0.0101564398206422	0.0183063367324932	0.00511191092397272	0.00907568200863101	0.0184835380670014	0.00535344957171195	0.00581791843037688	0.00617805342330579	0.00380522973140181	0.0136285718635056	0.00665230705792704	0.0123914762816857	0.00339269514787011	0	0.0128959979242465	0.0077399395597409	0.00758603289971117	0.0140701400577802	0.00370435007138992	0.0046311330067742	0.00770387571999339	0.0072196475825931	0.0144108027436749	0.00804456153119366	0.00649918531449672	0.0190898007161363	0.0059651839330105	0.0132642379365229	0.0119034453646331	0.0116003559903381
