	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2G_2	0.00659510892054144	0.0032042003144622	0.0014315545362647	0.0247376979959615	0.00364066363743	0.00761930797729745	0.032133750609853	0.00532511596909287	0.0175226815329118	0.00668174094320064	0.00755622142780344	0.00258179334544009	0.00118222197948728	0.00494359410892803	0.0124976863367078	0.00624416102449313	0.0099306644009814	0.0019302664296313	0.00543965265110493	0.0012251760409542	0.0106840080114843	0.00726545491160039	0.00766773536214569	0.00969816508645831	0.0137150568666643	0.0078370057702306	0.00902917811996101	0.00766353694272957	0.00833058874357679	0.0061729426208342	0.00764944400606673	0.00544618026021418	0.00300749530204857	0.00555059460954903	0.0113122275544211	0.0142941422322468	0.00427333501213563	0.00883015814223838	0.00460873610312215	0.00405719675485933	0.00924593926790491	0.0155306095591878	0.0158145305937095	0.0189805317585246	0.00243261127517396	0.0178402447093638	0.00417517679281413	0.00448800755067417	0.0214860279698761	0.0065574022859823	0.00862891282907108	0.0106950259306457	0.00744525737936167	0.00514546928776203	0.00554269662721728	0.00755052345540759	0.0114665244195214	0.00706607879891651	0	0.0185903586922394	0.00760793950020263	0.00306038497274815	0.00843278820733038	0.012741651625317	0.00460281813598543	0.0011654332901548	0.0146691577643264	0.00519747581681596	0.00610665322475698	0.00526307089042496	0.00334514649752203	0.00998549176984016	0.0144953885091718	0.00589041577232083	0.00355926738660218	0.00189099787508451	0.0038514456846981	0.000175314946197581	0.00210605924485497	0.0064414731350443	0.00526380208639638	0.00638835274609277	0.0094197890126014	0.0269185542518852	0.00547345556342674	0.00829346005008105	0.00437732102964988
A549_G2_2G_3	0.0208093247259021	0.0161336097295469	0.0199089279146537	0.00645235686807002	0.0199084709540914	0.023200329455362	0.0136879801628756	0.0137493562054417	0.00280393586368465	0.0146084188052731	0.0226287788449492	0.0167143159669106	0.0182201694559464	0.0230364528051523	0.0303851391369506	0.0141476267809164	0.0285095630540445	0.0202119913295968	0.0153658794722484	0.0194570771679478	0.0280566528549082	0.0113372854092495	0.0110902282480428	0.0105255287480205	0.00774317507458299	0.0165749067827796	0.0106169640612108	0.0150552118277906	0.0158192517594544	0.021755227052487	0.0144584311428011	0.0178755346883764	0.0196253402454177	0.0228983912736861	0.0294810747511662	0.0328528966211835	0.0144070707722296	0.0140996580654659	0.0226668353775531	0.0222708693900807	0.0278161801470085	0.0124184341791708	0.00595200320956553	0.0074829763194046	0.0162416776466438	0.00675870331459721	0.0145518510455623	0.0153680909156731	0.00582179064326304	0.0249885833619241	0.0102302840424105	0.00988129631725678	0.011188965716003	0.0157499265228521	0.0174187175602676	0.0118912308662478	0.00715733911709878	0.0115251939569281	0.0185903586922394	0	0.0124532111718637	0.0202266953501946	0.0268925696569496	0.0308810829343669	0.0142569180291844	0.0181812298154178	0.0080388340619426	0.0237346910396469	0.0140949181738309	0.0145810642303963	0.0161890052219053	0.0112863924618018	0.0060556550648129	0.0244788232695901	0.0152803223445283	0.0203838224180025	0.0222271019362311	0.0185615224517457	0.0203772484418088	0.0231289540818776	0.0218653163343964	0.012650558873767	0.0263670789619031	0.00833124953894171	0.0156511080683052	0.0169201105816886	0.017250985501013
A549_G2_2H_1	0.00836347696975595	0.00445831802050397	0.008558419245924	0.0180095967179614	0.0076910032404724	0.014598070151306	0.0253785418121022	0.00243572151200288	0.0123071851798989	0.0085510117038228	0.0101802342823887	0.00511094825508086	0.00676698990865954	0.0110719745666673	0.020093263564421	0.00172718351281705	0.0168905207539958	0.00953008326181603	0.0029565812431359	0.00878292196649642	0.0156758814496888	0.00399923928852909	0.00494536230195531	0.00791653847915664	0.0106132209817949	0.00457546530280058	0.0018376792531746	0.00302525221452923	0.00409001840839564	0.0130210400371231	0.00931648960527532	0.0102772572850297	0.00753879727744007	0.0130390598213001	0.0173248691718605	0.0210721249328791	0.00505295428040474	0.0100949366714706	0.0122137687043958	0.0116641152832605	0.0164788365109761	0.008292379277108	0.0084683497510191	0.0114354761239081	0.00528853235007572	0.0141788758423336	0.00375986996174649	0.00329753264119912	0.0142286314900716	0.0131755788949717	0.0055190880843487	0.00315903128656331	0.00310842201666998	0.00335703725131717	0.00496661426043731	0.00641337259720202	0.00569266243302504	0.00366643806762079	0.00760793950020263	0.0124532111718637	0	0.0103101544140422	0.0158732912836104	0.0186846262588077	0.00322875445388936	0.00674482039291896	0.00710123792884293	0.0121418342032014	0.00172744746134163	0.00704827082013565	0.00438769993828105	0.00240839607971283	0.00728424326823484	0.0130654854624387	0.00585808299599736	0.00898531351770794	0.0114368734446221	0.00766635434135448	0.00878997969212684	0.0137618713988726	0.00953410033819156	0.00180628693158833	0.0139524965299679	0.0205838316370694	0.00321715426725345	0.00507176952895549	0.00905102446351964
A549_G2_2H_2	0.00918354577163373	0.00611702059564082	0.00327068943624134	0.0265546391395947	0.00620559402093414	0.00455903140471272	0.0338948977432526	0.00790277090856056	0.0187995991139091	0.00652813429816891	0.00976455357883853	0.0055484252070693	0.00423334480066466	0.00584225426681435	0.0102116913596671	0.0091224936546055	0.00904523899650405	0.00160634815191378	0.00843273597570104	0.00190616383604481	0.0114182020297194	0.00903277336041117	0.00914431802818498	0.0103826258117475	0.0143976947077231	0.0108964340906717	0.011513562387384	0.0106894080446705	0.0113859952998559	0.00313982547483127	0.00729453990088739	0.00390022451609467	0.00562070643281701	0.00278455465995255	0.0112667149638513	0.0133579520220707	0.00598010153822679	0.00838547460304423	0.00251746995906942	0.0023001133390366	0.00801717787316723	0.0184338990382629	0.0181433062639509	0.0214554825133525	0.00503378922637466	0.0184739203732679	0.00660963774235386	0.00740833643248333	0.0236759331412396	0.00654131435181873	0.0100027379394631	0.0132608608517382	0.00947376171269978	0.00816381061683051	0.00858508414899377	0.00848346493999023	0.0133081173669504	0.00893575604456654	0.00306038497274815	0.0202266953501946	0.0103101544140422	0	0.00685420679021599	0.0126464848476054	0.00711800936227348	0.00422088864516803	0.0172104691836888	0.00508739166775272	0.00896126648076313	0.00578796641247352	0.0062966830330649	0.0127177217566762	0.0167675398632004	0.00522610741463169	0.00504408972787369	0.0033338236291623	0.00250643133668387	0.00292455662484938	0.00386861378883792	0.00346381878986425	0.0072653291361666	0.00884995898932911	0.0105572131418064	0.0284910332357162	0.00849423304242402	0.0113484046199919	0.00351150497366599
A549_G2_2H_3	0.0108588339582363	0.0114238002512492	0.0073192554199521	0.0331208303442061	0.00894583217979263	0.00677001346490254	0.0405014388919752	0.0137180337428485	0.0255984414241129	0.0133309055551463	0.0102049128481065	0.0107714256861527	0.00911492582690097	0.00571917893050399	0.00466324310270174	0.0143262286845164	0.00281517959078092	0.00668831341609317	0.0132769214227925	0.00745200422485546	0.00782324477148503	0.0155720473097937	0.0158249545863294	0.0172359482244852	0.0212489273546593	0.0146881068027997	0.0174129555875875	0.0151557934007099	0.0154391242626284	0.00703287553295064	0.0140211922406821	0.010347886338219	0.00876309621050634	0.00476013409906463	0.00608192324116249	0.00667306666826011	0.0124910520011625	0.0150389380705034	0.00433689310939818	0.00464531024898355	0.00144542911388998	0.0232428396554713	0.0242177715225301	0.0273031510258987	0.0108640428636721	0.0253147648440268	0.012607244958201	0.0125964793455943	0.0299082989788808	0.00390873400247409	0.0167312925244051	0.0190177408494855	0.0158455726719999	0.0128984919057279	0.0123448103503923	0.0153062562738204	0.0198332493302376	0.0154127143091767	0.00843278820733038	0.0268925696569496	0.0158732912836104	0.00685420679021599	0	0.00712609410634095	0.0130233901939499	0.0091400373423874	0.0229717423779708	0.00404964257376781	0.0142360879672484	0.0126312064986492	0.0114864780487808	0.0181643468261765	0.022915226877524	0.0029877017625593	0.0116180380443851	0.00688922717997645	0.004667962609386	0.00842757528174802	0.00712169591517101	0.00539972279566686	0.00824327356237843	0.0148032169778455	0.00813354076216811	0.035198982919936	0.013181693592877	0.014940200349193	0.0102980332098372
A549_G2_3A_2	0.011028529149146	0.0147583408153498	0.0113140762064705	0.0366797247737698	0.011013509420987	0.0138274721347518	0.0440511653869921	0.0171350898967069	0.0301129505520406	0.0190121482671737	0.00943145308554989	0.0141981197515656	0.0128014408537305	0.00790386305457277	0.00957051739856567	0.0169604080922714	0.00432646363005226	0.0117160551098558	0.0157369482752215	0.0122948376631566	0.00362783987607455	0.0197975331725374	0.0203276205017642	0.0224221869256419	0.0264511858167891	0.0157785309892167	0.0204795823506431	0.0168548251881373	0.0166510745509133	0.0138395896477649	0.0198646832381979	0.0165232555099725	0.0112606404992202	0.0114447915145763	0.00142954571622467	0.00386625050711078	0.0169713264127849	0.0209929243932532	0.0104472970402317	0.010413056827368	0.00571150092243305	0.0243693796022846	0.0270629699948483	0.0296290853449319	0.0148249475637977	0.0305768569785806	0.0164110313315672	0.0155475188258119	0.0328058454491933	0.00623800358643707	0.0213032252656459	0.021736777775861	0.0197578165441292	0.015332702706348	0.0139808052559583	0.0202893048608486	0.0237458556748079	0.0195395036826247	0.012741651625317	0.0308810829343669	0.0186846262588077	0.0126464848476054	0.00712609410634095	0	0.0166539299757584	0.0128454162541377	0.02539723812576	0.00769213034117615	0.0169630277309288	0.0178762366789187	0.0146959783661346	0.0205597024050649	0.0259532186817228	0.00742402446261676	0.0163006123406444	0.0108508003187971	0.0101422816126566	0.0128288252052375	0.0107090296959696	0.0123291192981703	0.00917476990640552	0.0182357377211487	0.00535230438481222	0.0391547569434307	0.0155052510195176	0.0157727090343795	0.01609831688615
A549_G2_3A_3	0.0075821180286139	0.00191069677050092	0.00576208199173562	0.0202578893062183	0.00581621318417837	0.0113699964702575	0.0276624910542864	0.000793391029276648	0.0135085850377024	0.00605875710561191	0.00923559792992342	0.00245911372458215	0.00400195618801044	0.00878253404405666	0.0170692949804768	0.00250054049448122	0.0143409465622529	0.0064713989559988	0.00267559016354285	0.00570411290416469	0.0140156484625013	0.00331367327190294	0.00408851139779327	0.00694267568587784	0.0105331595044168	0.00568973073130924	0.00444293827532572	0.00465125052694765	0.00569905635759087	0.00979312648404355	0.00697376164168948	0.00720130693091278	0.00544112363428726	0.00987402554648702	0.0152442130669943	0.0186455997426672	0.00212956617265499	0.00796369620856933	0.00914472249206778	0.00862552104930227	0.0137710657748666	0.011496345643946	0.0112128157704083	0.0144103859387291	0.002177668084751	0.0145163128550099	0.000534474677192572	0.00173258742475124	0.0168908746136292	0.0107474937140005	0.00502880136594443	0.00615587504277273	0.0031091742204613	0.00277383543255859	0.00453873055885213	0.00488696463632385	0.00710289982408786	0.00299533911055076	0.00460281813598543	0.0142569180291844	0.00322875445388936	0.00711800936227348	0.0130233901939499	0.0166539299757584	0	0.00396708212006467	0.010122960965644	0.0095442482465117	0.00228226939777012	0.00435903687229148	0.00202150051842729	0.00562966397970743	0.00989553287364823	0.0103675174480661	0.00274521720252324	0.00622565808858284	0.0084492415722898	0.00462865092111711	0.00615538219111581	0.0105551294547721	0.00785103256342403	0.00178616786802278	0.0124350585488985	0.0225690930190447	0.00297668087848361	0.00626168561690142	0.00593841827767499
A549_G2_3D_1	0.00564798308145751	0.00228703269795138	0.00182239081777041	0.0242225827645769	0.00282064828732315	0.00877885655989316	0.0316260096616334	0.00460676117184979	0.0172775613555726	0.00720618976085015	0.00678506237680921	0.00163411426930964	4.91762915389106e-05	0.00494289392258071	0.0133742263350468	0.00527155384683136	0.0103745628540957	0.00297362764506485	0.00437347840202007	0.00234877650987245	0.0104995280499601	0.00695886657553786	0.0074911302673342	0.0098072782479038	0.0137535357288158	0.00667633471570106	0.00828222484298553	0.00655335915598392	0.00718531186146436	0.00733824527200073	0.00820060282830756	0.0064025095302804	0.00221033964046813	0.00663512600386387	0.0114214916880107	0.0146881082101914	0.00419041840381806	0.00937433900318518	0.00558538063890515	0.00500209798187909	0.00982180054326148	0.0144949585369867	0.0150934477734529	0.0181725658082761	0.00197969651669508	0.0178579905426151	0.00363077270195932	0.00351061050889443	0.0208098376615331	0.00681058657311503	0.00846949838677937	0.00988125391923397	0.00699326004697541	0.00405444694445645	0.00437781395570691	0.00762448014858897	0.0110260928357876	0.0067131939346703	0.0011654332901548	0.0181812298154178	0.00674482039291896	0.00422088864516803	0.0091400373423874	0.0128454162541377	0.00396708212006467	0	0.0138430187258437	0.00557802108718305	0.00515531601812192	0.00563216182318032	0.0023712873578558	0.00907738389713027	0.0138108143965743	0.00640990250060134	0.00369036213710485	0.00227091959259719	0.00472722198532938	0.00131741485609153	0.00219682983960918	0.00756898299342216	0.00468651833093315	0.00571194584909619	0.00909574807899807	0.0265041530799154	0.00437740959048568	0.00712917880980808	0.00524657125903511
A549_G2_3D_2	0.0145320388332708	0.0115563901275214	0.0156582981553735	0.0119277150094979	0.0145855664166727	0.0212482005466271	0.0190249181096648	0.00936145582125965	0.00948510439372225	0.0137861095490491	0.0163097670941427	0.012209233986669	0.0138659341748844	0.0180468057538987	0.0271612576026269	0.00869412574114408	0.0239200016183933	0.0165736406247756	0.00984035644332245	0.0158133864629426	0.0221525386377825	0.00883987588684978	0.00932302637606795	0.0110275927446532	0.0111816796308451	0.00982741104671809	0.0056983877153757	0.00856699428203493	0.00896575999075582	0.0196673111494988	0.0141945711565878	0.0163897516612451	0.0145218266703286	0.0199821317825944	0.0240917461435045	0.0280233640644818	0.0114268501213692	0.0144987867083484	0.0192546456156485	0.0187212409816034	0.023558566201309	0.00453160383599635	0.00215522180533603	0.00433748725958298	0.0122856554496671	0.0129801189981894	0.0106132358616564	0.0103863097367949	0.00749071607774289	0.0201813302960316	0.00908079016216093	0.00397513143104366	0.00806634176337645	0.01024275891413	0.0114200466033182	0.0108802207597914	0.00586893222818203	0.00875385280551434	0.0146691577643264	0.0080388340619426	0.00710123792884293	0.0172104691836888	0.0229717423779708	0.02539723812576	0.010122960965644	0.0138430187258437	0	0.0192096749124147	0.00876119494580113	0.0128107978451864	0.011488396284395	0.00488451727897396	0.00227377404623507	0.020151333592622	0.0123575139192117	0.0160852325970808	0.0185137523160604	0.0147149130834783	0.0158812386465562	0.0206033546773854	0.0162467723437965	0.00836392264618541	0.0203634020525565	0.0149258265455879	0.0100130893296199	0.0100058838520273	0.0153200138701395
A549_G2_3D_3	0.00690174827395982	0.007777926579103	0.00382893396394596	0.0297979481450737	0.00491181251590251	0.00768005669378789	0.0371997036093553	0.0101617042280639	0.0227186954092155	0.0113242976955456	0.00651083043020083	0.00714296283992538	0.00554254640853174	0.00176897491302124	0.0086877455314514	0.0105179878619304	0.0047973249869877	0.00402507302177257	0.00940485696326206	0.00461417035820661	0.00638353582833118	0.0124422708527932	0.0128649849522213	0.0147790529612343	0.0188218507791332	0.0106477834037918	0.0137865902574323	0.0111738293514688	0.0114102503414538	0.00705557835507361	0.0121895295597647	0.00898444563181333	0.00477977450105353	0.00483495790389458	0.0062778871912739	0.00912208808253136	0.00947024892001282	0.0133296264508595	0.003405892070539	0.00309536488195417	0.00436149215167241	0.0192488291890148	0.0205853719858486	0.0235437139062582	0.00749467377390409	0.0229475614012944	0.00920081412692282	0.00884512262874641	0.0263267424450772	0.00146943831769194	0.0138251964354754	0.015300173823031	0.0125520124616258	0.00901287655039627	0.00832303835847502	0.0126767680227448	0.0165871145132927	0.0122255118110805	0.00519747581681596	0.0237346910396469	0.0121418342032014	0.00508739166775272	0.00404964257376781	0.00769213034117615	0.0095442482465117	0.00557802108718305	0.0192096749124147	0	0.0104518828340496	0.0102000618463841	0.00779464623711498	0.0143499341089782	0.0193362434733352	0.00106749644381035	0.00872279275983093	0.00335299801074689	0.00269180138451166	0.00525687371189607	0.00339420011022396	0.00600481467718279	0.004293378892397	0.0112741295804068	0.00577188132888012	0.032060826253183	0.00927732175548958	0.0108925534968882	0.00844472320820776
A549_G2_3E_2	0.00679619683492783	0.00290332203647295	0.00694367330088163	0.0197257943054834	0.00596416003515421	0.0133819307617469	0.0270996670435213	0.00166699291602887	0.0137981665664081	0.00826385717045055	0.00859465615120053	0.00354066882552288	0.00517237004280506	0.00934986916763431	0.0185278158462183	0.000223229607180276	0.0151837987303428	0.00803638736527592	0.00127238520008189	0.00731461063770767	0.0139852697891925	0.00451830760871129	0.005461013245694	0.00848874177147436	0.0116328988126309	0.00368878567793361	0.00352464834734687	0.00242876919083497	0.00352481142138726	0.0118255211286493	0.00913992562715346	0.00945897482663418	0.00581522588487322	0.011625399732539	0.0156002717534632	0.0193507474588022	0.00439860330780792	0.0100640330204505	0.0107056345157883	0.0101373124656578	0.0148003249928499	0.00947519530442463	0.0101889595487115	0.0130978663437448	0.00395060140061881	0.0153928293103761	0.00277922466725688	0.00164641049699287	0.0159505492819754	0.0114604189256803	0.00623968212084861	0.00486314474449449	0.00384327892877733	0.00165657373560184	0.00340207134974634	0.00666383776359226	0.00717155140740682	0.00415252238654226	0.00610665322475698	0.0140949181738309	0.00172744746134163	0.00896126648076313	0.0142360879672484	0.0169630277309288	0.00228226939777012	0.00515531601812192	0.00876119494580113	0.0104518828340496	0	0.006602090273327	0.00278565386020227	0.00393097479408087	0.00901160396971104	0.0113930443103754	0.00501471807509157	0.00735363994828968	0.00987992450607302	0.00618559269453082	0.00712630512162842	0.0124241938545321	0.00782325045793291	0.00199066102686952	0.0122775545084219	0.0222711341594574	0.00157330858706018	0.00425250021286241	0.00818587326875327
A549_G2_3E_3	0.0109716412592198	0.0052179179091807	0.00667369747631765	0.0209819250654782	0.0084071659260812	0.00876469274418911	0.0282625970412296	0.0049479022757147	0.0130293116174443	0.00174472132630775	0.0123298523592574	0.00524391347779229	0.00568112421462306	0.0101938068662823	0.015825853255638	0.00682477312193791	0.0146662569128459	0.00621646080575352	0.00697610488023578	0.00558607203678572	0.0159466988416874	0.00397835443950697	0.00370113857512671	0.0046268824044139	0.00867086544687255	0.0100147597564142	0.00742475120070256	0.0090055328207838	0.0100577905975637	0.00724729304377359	0.00272523994452726	0.00360024015248562	0.007823986666342	0.00834799849770513	0.0164523413998804	0.0190303337003534	0.00224082223082169	0.0038414517203404	0.00830046531169642	0.00800721874960211	0.013738683287034	0.0151697216564319	0.0132801459241303	0.0167726435064193	0.00409431895663181	0.0127832703826466	0.00394567641767494	0.00589033869348966	0.0184905716726324	0.0116401299101535	0.00439847759802068	0.00918114511317828	0.00476585713413711	0.00699043744201427	0.0085206542027973	0.002714079868656	0.00796160477377276	0.00406227038338985	0.00526307089042496	0.0145810642303963	0.00704827082013565	0.00578796641247352	0.0126312064986492	0.0178762366789187	0.00435903687229148	0.00563216182318032	0.0128107978451864	0.0102000618463841	0.006602090273327	0	0.00546681416290386	0.00919014460178674	0.0118566822769496	0.0106665156134187	0.00205925521807767	0.00710367259065533	0.00808125729201659	0.00514166857061185	0.00736878741899628	0.00855391526669912	0.0103184694335258	0.0052421045920439	0.0146570977609916	0.0227811293982371	0.00724553847079859	0.0105833106745227	0.00270172666278326
A549_G2_3F_1	0.00570751825424701	0.000256581323768997	0.00417349004786084	0.0220889049695536	0.00379676388355352	0.010805544851655	0.0294894170351034	0.002440811294853	0.0155165616034141	0.00720736737385377	0.0072870449705545	0.000763416941592171	0.00238980792463713	0.00687300491500172	0.0157447169663752	0.0029089648619948	0.0125749287252498	0.00526867108079066	0.00214402272445426	0.00456558014595507	0.0120004455768997	0.0053267167765661	0.00606085279246656	0.00879843090901049	0.0125046613909782	0.0049198682761035	0.00599251140884437	0.00442676897777279	0.00523707248278024	0.00928525768554068	0.00819178766036788	0.00747780092944212	0.00344544362315683	0.00889098813616794	0.0132953099551679	0.0168237414587015	0.00336855215343128	0.00928776604345155	0.00792722764368571	0.00735477529388329	0.0121092914190359	0.0121870674935126	0.0127953087649601	0.0158222612524219	0.00158854135473923	0.016516223840886	0.00195856933282839	0.00114647847665085	0.0185352230777652	0.00890695634164457	0.0070187750440342	0.00753801734941714	0.00511201332140887	0.00191915549077842	0.00307278492421795	0.00666260105402301	0.00905474112107979	0.00501474581412847	0.00334514649752203	0.0161890052219053	0.00438769993828105	0.0062966830330649	0.0114864780487808	0.0146959783661346	0.00202150051842729	0.0023712873578558	0.011488396284395	0.00779464623711498	0.00278565386020227	0.00546681416290386	0	0.00670647195683014	0.0115440845658033	0.00869254970155224	0.00344825935198197	0.00459779928370802	0.00709451365379662	0.00343786728755635	0.00441651418500412	0.00974243867875862	0.00582967518735676	0.00354926743143462	0.0104136950716913	0.0244783264264814	0.00224742152520169	0.00545071705413711	0.00619956018667318
A549_G2_3F_2	0.00982369293062093	0.00680365336579543	0.010873198707783	0.0163465356821043	0.00970234515978928	0.0169942231697338	0.0236298464829751	0.00483646001754713	0.0116643262807946	0.0105548336182507	0.0116337753295021	0.00745137252157952	0.00909609686421067	0.0131638771993071	0.0224465984943765	0.00384099328337081	0.0190430715393817	0.0119127783724853	0.00495953929101093	0.0111723396826722	0.0173823952670104	0.00562563223900142	0.00645784100967557	0.00913730692053646	0.0110551772507617	0.00531651515018741	0.00199448958476931	0.00386362657438787	0.00453609164891714	0.0154151434276987	0.0112205241195193	0.012559275914827	0.00964108397319568	0.0154420925979289	0.0192387834027978	0.0231422021556738	0.00734601365715103	0.0118601094392512	0.0145933999252925	0.0140358721105517	0.0187063045506595	0.00598767699099472	0.00652830683403598	0.00920693191078839	0.00769303971869805	0.0141532274579907	0.00615745938954557	0.00557582685182539	0.0122533702911134	0.0153008114613497	0.00673458379247033	0.00141125154545306	0.00467625798273136	0.00536057589867744	0.0065901396016406	0.00806725855960901	0.00545653051715553	0.00537323406440948	0.00998549176984016	0.0112863924618018	0.00240839607971283	0.0127177217566762	0.0181643468261765	0.0205597024050649	0.00562966397970743	0.00907738389713027	0.00488451727897396	0.0143499341089782	0.00393097479408087	0.00919014460178674	0.00670647195683014	0	0.00555276850557482	0.015307396304736	0.00819697239466837	0.0112842265575864	0.0137935507252027	0.0100506624223073	0.0110503939647614	0.0161695686998804	0.0113919397800494	0.00405681887418702	0.0156101072353509	0.0191099315266417	0.00512881420535979	0.00563666313219807	0.0113619986725406
A549_G2_3G_1	0.0153611964892473	0.0115622496858457	0.0156285284533034	0.0108043197925564	0.014974108380999	0.020531781737798	0.0181281033173956	0.0092069451033046	0.00724995501360922	0.0125932698702573	0.0171763248433731	0.0122037701561327	0.0138405439093863	0.0183426021170099	0.0269019190063166	0.00900045685673565	0.0241153120635652	0.0163342397919733	0.0102196977546896	0.0155616115454121	0.0228686788071824	0.00792099083187296	0.0081952388833146	0.00939372404159098	0.00905888522830122	0.0108486324146022	0.00555350856124731	0.00941619913369935	0.0100368643826739	0.0189694577947234	0.0128682236368603	0.0154529765595612	0.0148151957650897	0.0195498487163207	0.0246014524965949	0.0283354670853996	0.0108155928069343	0.0130203859215192	0.0189785004582862	0.0184851178521787	0.02362816515228	0.00679571869903415	0.00142589390750962	0.00496232826369339	0.0120642778789505	0.0107069432107407	0.0103272315021732	0.0105305142528271	0.0070009569936642	0.0204275735361716	0.00774849613985603	0.00424463822286583	0.00731927427479253	0.0106247496412881	0.0120675242920293	0.00962050798969337	0.0041975734376114	0.00792639152198464	0.0144953885091718	0.0060556550648129	0.00728424326823484	0.0167675398632004	0.022915226877524	0.0259532186817228	0.00989553287364823	0.0138108143965743	0.00227377404623507	0.0193362434733352	0.00901160396971104	0.0118566822769496	0.0115440845658033	0.00555276850557482	0	0.0202139755982919	0.0117610564270795	0.0160812746283658	0.018332253758525	0.014514406707444	0.0159502362184631	0.0200541527498318	0.0167874514499386	0.00811462530745411	0.0211125965420546	0.0135681001732591	0.0104517690635704	0.0111278441039728	0.0144899550630435
A549_G2_3G_2	0.00795396872360418	0.0086574735412888	0.00460657515610532	0.0305993707503635	0.00596082058197852	0.00714860862985594	0.0379981217905901	0.0110157116658536	0.0233743189147603	0.0116659537014372	0.00748728510358953	0.00801263320251873	0.00637844982016607	0.00280344959697292	0.00762035748883992	0.011468703531317	0.00405087134796161	0.00445307619603018	0.0103797711448751	0.00513412092897943	0.00664387092739057	0.013154023972656	0.0135216376321685	0.0152825231348318	0.0193302897186876	0.0117021229321001	0.0146742288135057	0.0121976229275995	0.0124575198208812	0.00672842569872983	0.0124848353378745	0.00910026775808658	0.00579902740286308	0.00438293887765168	0.00605780787193885	0.00842748126588508	0.0101291440819142	0.013596763435958	0.00311881772321381	0.00299939893493896	0.0034173973027846	0.020280127535276	0.0214824583542532	0.024486623548925	0.00826564567774755	0.0234475835568728	0.00999580256178146	0.00977001022062422	0.0272101893640002	0.00164342063117916	0.0144679731706175	0.0162226698458193	0.0133200329650679	0.00999292472397448	0.00936564102326288	0.0132247031801353	0.017349251520247	0.012955950673798	0.00589041577232083	0.0244788232695901	0.0130654854624387	0.00522610741463169	0.0029877017625593	0.00742402446261676	0.0103675174480661	0.00640990250060134	0.020151333592622	0.00106749644381035	0.0113930443103754	0.0106665156134187	0.00869254970155224	0.015307396304736	0.0202139755982919	0	0.00933196639363379	0.00414235847371634	0.00271987737697217	0.00592481846409853	0.00427706750628327	0.00548594149075305	0.00533983412477544	0.0121214381070012	0.00630710091553472	0.0328057192725855	0.0102656642956167	0.0119533724949378	0.00870347825414848
