	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2G_2	0.00423719601560374	0.00859255401178804	0.0111942567137564	0.0257973482710892	0.0129108957532296	0.0138787082340825	0.015715983276202	0.0119108149497651	0.00754467241711038	0.0240513078295103	0.0395351226512425	0.0174749106922937	0.00542445051295601	0.0165377630227437	0.0131151241976551	0.0200962912002206	0.0276965259789174	0.0169424348250165	0.0100342180989443	0.0078240072494696	0.00593183038055522	0.0445760754529976	0.0123733102550785	0.0112634413420139	0.0157213832163865	0.0251774286104168	0.0307832474682547	0.00748746685096877	0.011605374420941	0.0174617397005108	0.0316088546095127	0.0313282243439275	0.0130596661246034	0.024657857493251	0.00581078484622033	0.0088415186274211	0.033722535157137	0.010690358362142	0.0248917902986734	0.00342176173021051	0.0424291869673638	0.0165349862956875	0.00459679074209358	0.0049893346377797	0.00634069588706973	0.0049813067159973	0.0364705158993551	0.0139709534785012	0.0165989675411005	0.0194128379225242	0.0124484742551747	0.020097926297442	0.00921493257767987	0.0249806316216781	0.020191045090664	0.00916747613919281	0.0106196106200729	0.0126463812716199	0	0.0218196186267209	0.00796038060369836	0.00579038158605658	0.0108816238089803	0.014363471932761	0.0133184582372177	0.00355339717534047	0.00707132155659395	0.0169800668865127	0.0121554673924318	0.0273660772491674	0.00935052389665473	0.0135979676274365	0.01937808481871	0.0105324907696183	0.00993383602530737	0.00924745947366114	0.0256260845913283	0.0172439831389654	0.0176065692542498	0.0111435373551363	0.0148596312057625	0.0260862206200846	0.0352413317684212	0.0531603473225273	0.324599955896114	0.0135445842589242	0.0102670790983025
A549_G2_2G_3	0.025855951844615	0.0283314967819419	0.0277788259852776	0.0461122607471802	0.0333241402169944	0.0332167795259915	0.00943426555619678	0.0304871057478247	0.0248726573294237	0.0445619849452594	0.0600103481914317	0.00675619394039147	0.0183110595989453	0.00795244743562096	0.030679077460822	0.0386501661828399	0.00654120991208199	0.0342513975211703	0.0316592170960523	0.0221985990054487	0.0261209488556591	0.0642971001720928	0.0306618150517835	0.03135987304455	0.0360407185090862	0.00908723363181054	0.050848508427187	0.0244306635845646	0.0291554835144124	0.0363518438935664	0.0505459613969589	0.0514007281620865	0.0268311663341714	0.0451899754188078	0.0212533247772201	0.0183416648871868	0.0537734957163638	0.0265625377712144	0.0106478370541595	0.022355124722574	0.0625856251156302	0.0376455002184737	0.0203869134585829	0.0189334981448747	0.0223030831456891	0.0191216640346091	0.0571165554160133	0.0302514127291083	0.00939393259832234	0.0396715819379231	0.01017148145805	0.0388114184151407	0.0235457724652957	0.0436812631973805	0.00565497319612712	0.0159951943369574	0.0280906717544293	0.0334429660247418	0.0218196186267209	0	0.0277853217037845	0.0233272775508341	0.0119102833578958	0.0326390441797638	0.0338286700941825	0.0221738881479321	0.0287444660081216	0.0123456713023464	0.0285862893551272	0.0478817713883892	0.029855145302046	0.0110994890986457	0.0393114835677116	0.0286776317351838	0.0150192426895349	0.0149984796074083	0.0462302160432106	0.00611203339950024	0.00716540607650553	0.0278012997169341	0.0108259870785146	0.0457820856895969	0.0565131560110142	0.0749210266156609	0.344657602146273	0.0287192462997665	0.0211919240350759
A549_G2_2H_1	0.00476663754747602	0.0102467207782256	0.00522350663798187	0.0202925902314734	0.00842602552091163	0.0102116596300185	0.0203306851331656	0.00643560219668412	0.0036536961840017	0.0169171659554774	0.0329970871794978	0.0222345089718254	0.00949599848276328	0.0214843406540657	0.00911602851224009	0.0134420807571018	0.0333164495149127	0.0100387656906487	0.00925821787093733	0.00730993280654196	0.00932623826428262	0.0381497105879983	0.00921926504639574	0.0102365036268165	0.0121956298357679	0.0318374688865014	0.0242488038193954	0.00462750627331583	0.00488182290533346	0.0130271648084965	0.0240292473788326	0.0243639428063811	0.00930338965079826	0.0200195614051678	0.00697797990162338	0.0131944005797646	0.0273644609547838	0.00524502073806959	0.0309387590762039	0.00769284543975879	0.0353433669361514	0.0120918319430558	0.0118423139521308	0.0111342542974652	0.00581729226049724	0.00881507397106186	0.0305003557312981	0.0095709389737465	0.0221669429685262	0.0130081507689292	0.0179831087140156	0.0158365787589426	0.00842383425850249	0.0171446363401446	0.0252001066795371	0.0124119293935065	0.00827214895066181	0.00575403551893325	0.00796038060369836	0.0277853217037845	0	0.00879135430596256	0.0159729841162546	0.0135671255038847	0.00826851988448278	0.0059061952831921	0.0075560419354117	0.0207607991991654	0.00780221278462331	0.0207778255860818	0.00229171483169865	0.0177920035938718	0.0139602451434672	0.00380305175164026	0.0133333739273047	0.016876650673093	0.0186241812745101	0.0236954959152758	0.0225253432000207	0.00534913053344561	0.0192527038752586	0.0213179055088151	0.0300096401015867	0.0485558409134574	0.320778790257589	0.00910671113577834	0.0131404583254261
A549_G2_2H_2	0.0061972509062971	0.00607656949453935	0.0101309667567029	0.0230310335317367	0.0103389380880659	0.0101406693751881	0.0184742771559031	0.00907242883202642	0.00831870522451007	0.0230622371016665	0.0374057867138756	0.0189951030075082	0.00753101794061092	0.0191245704783788	0.00897729449953453	0.0172337097478194	0.0295984180004807	0.0187738136589788	0.0106159922834058	0.0110694291140124	0.0051081886847687	0.041777008028871	0.00806860922905004	0.00821457271111654	0.0127243991977806	0.0281820291744293	0.028356377845011	0.00689248918080429	0.0103691412679021	0.013578994717943	0.0298410463643419	0.0293480805526328	0.0160940831778368	0.0218907446486519	0.00608378886862854	0.0140166296452585	0.0311283867133155	0.0116071342797033	0.0284571585171365	0.00248772866912517	0.0406791588385773	0.0185464307026928	0.00981064089794831	0.00458976763106394	0.00839255929771992	0.00646264124761987	0.034114436907971	0.0100282651754133	0.0160227333441668	0.0172654158938879	0.0133881230506912	0.016048344193375	0.00584918493203124	0.0238592991384946	0.0224841327399406	0.00997166092067381	0.0060853338136569	0.0125974083070511	0.00579038158605658	0.0233272775508341	0.00879135430596256	0	0.0131580286292057	0.0188569238734384	0.0157413950523568	0.00711664014885249	0.00817064552767039	0.0204404019590918	0.00871991301415234	0.0254355238597153	0.00959105423738988	0.0142741545427452	0.0164008198921956	0.0122226909972149	0.0116143841665545	0.0128855237201492	0.0244644360619408	0.018047708142133	0.0200417658886521	0.0130531969523583	0.0145866702612717	0.0226746751983079	0.0333546058542345	0.0526604262059449	0.323320624409151	0.0101787256055085	0.0056217476988851
A549_G2_2H_3	0.0145439504896951	0.0184177839904035	0.0163118950590292	0.0350967311759592	0.0222544827133062	0.0225894451158744	0.00534754767382822	0.0193147399856827	0.0130761611645528	0.0328010525319052	0.0485899069814512	0.0066720036221986	0.00665228423939534	0.00599442601953464	0.0200959183822137	0.0275257650359252	0.0173759530246059	0.0225624022101484	0.0208998696694732	0.0104019461979072	0.0160597002597778	0.0532165948285642	0.0201695370616253	0.0210632213693995	0.0253754829083413	0.0168980045370273	0.0395412681684876	0.0128809762001888	0.0176310434443518	0.0258005220774029	0.0390468729772958	0.039891944958734	0.0155492392753463	0.0343951685208106	0.00974219303084808	0.00828175182811926	0.0425646861202681	0.0148575474077917	0.0164317346052903	0.0116191956438815	0.0509880380311123	0.026149048814312	0.0106916643827162	0.00911947000663873	0.0104275556097662	0.00762633873791538	0.045888415117338	0.0197362661029204	0.00927447677111004	0.028275168804873	0.00373779570598751	0.0284787935895281	0.0130458713713995	0.0320466404651914	0.00953519018831082	0.00498069205813725	0.0176238414636805	0.0216839966552416	0.0108816238089803	0.0119102833578958	0.0159729841162546	0.0131580286292057	0	0.0221266901165285	0.0221533433988829	0.0104443795397051	0.0179350277132643	0.00801201464370217	0.0178031818943626	0.0363926296955302	0.0181100926627056	0.00425149397627362	0.0283103145887106	0.0167868342506622	0.00371859385297419	0.00825150624575369	0.0345059834336642	0.00910423571761745	0.00695826318797719	0.016007192479119	0.00657887615022787	0.0352137387598319	0.0453427028950309	0.0637412796338473	0.334789949101188	0.0181487434061055	0.0127962271347593
A549_G2_3A_2	0.0128167505502671	0.0175300466228946	0.0184043586768271	0.026940826420981	0.0181265400568964	0.0207410801489864	0.0249380190374206	0.0192016990876193	0.0157300326963579	0.0218224553633428	0.037279135593962	0.0283912934483436	0.0178893674043495	0.0260613896756414	0.0217463321075826	0.023909620585285	0.037272314185574	0.0142714194037469	0.0123732822700951	0.0146990162430203	0.0158706557386604	0.0437220433148285	0.0210675059575198	0.0184430669201938	0.0203367763912473	0.0329736009856441	0.0304574390521529	0.0172941000573268	0.0180313766826392	0.0234405873078045	0.0305181720269524	0.02998647492875	0.0143235799084257	0.0260129202322467	0.0177633478115385	0.014619579449116	0.0333360887862398	0.0163386022628045	0.0313880095294514	0.0169697379452778	0.0392526976993859	0.00907095566343345	0.0137900612879829	0.0193393592075949	0.0157095031636928	0.0178797238619066	0.0349604753757364	0.0228125012680217	0.0299974751998466	0.0211195599341832	0.025010876177966	0.0256922221247094	0.0211422989629585	0.0241411330907217	0.029671987353293	0.0213857749090545	0.0207586028735599	0.0138466303332479	0.014363471932761	0.0326390441797638	0.0135671255038847	0.0188569238734384	0.0221266901165285	0	0.00809460813795712	0.0141496352840898	0.0122788834581464	0.0240503116365477	0.0212600323266919	0.0263516931956024	0.013511035317086	0.0257510792888815	0.0227470614082826	0.0132057072640542	0.0212409717176173	0.0191982430158018	0.0233003490486255	0.0294606708663805	0.0271898663398279	0.0141047847628831	0.0278290505789117	0.0287830988223188	0.0326161443730346	0.045956541873551	0.318134559925821	0.0226517653195253	0.0241656685614612
A549_G2_3A_3	0.00987346059686342	0.0144209056133548	0.0124694751986043	0.0199052554911065	0.0117202463465771	0.0145057397436728	0.0258270112566665	0.0126319120425479	0.0114012485762821	0.0143084371241019	0.0305157358558969	0.0285971008886309	0.0163324176695701	0.0270649666511438	0.015415068172123	0.0160310692914221	0.0389801653507018	0.0084386767867011	0.00936637409977631	0.0127033995646223	0.0136968999463309	0.0366582451702146	0.0151103994541287	0.0138811505887036	0.0143096832344689	0.036222508076102	0.023066672391941	0.0128319355739718	0.0116136705613368	0.0165994291687885	0.0228036199499735	0.0225785235930799	0.0116589756285801	0.0195839345495386	0.0147051231874378	0.0165355739123794	0.0261039291337953	0.011417406697644	0.0348605158775641	0.0144638716757751	0.0324746761763821	0.00458072256299546	0.0153298024774449	0.0178462905503201	0.0127991934653903	0.0159268580168216	0.0283415948239014	0.0163369758019796	0.0293519936273049	0.0134560567396549	0.0247141109841371	0.0188521703306969	0.0166531038750592	0.0162711226621297	0.0308437220300552	0.0196395619315964	0.0152981972606245	0.00631051631431815	0.0133184582372177	0.0338286700941825	0.00826851988448278	0.0157413950523568	0.0221533433988829	0.00809460813795712	0	0.0121376731198533	0.00968442767005563	0.0253958888712478	0.0151241856728531	0.0190265028157825	0.00729078995264634	0.0248209154499606	0.0155087198228226	0.00779678098242152	0.0200720769901462	0.0212354738094277	0.0159453662859823	0.0300778079000674	0.0281775354592097	0.0093768754473423	0.0266231008981121	0.0219563538352841	0.0269312228865596	0.0429214561673538	0.315881188613619	0.0164114775388961	0.0208744277014233
A549_G2_3D_1	0.00464092341243288	0.0106839232216905	0.00857532568761329	0.0255302452771274	0.0128044788380665	0.0139617094785268	0.0149546640333884	0.0107034305729981	0.00451059492375772	0.0227753312398966	0.0387414971612553	0.0169811288580092	0.00423784172755474	0.0160131818330649	0.0124356352792895	0.0187711820718099	0.0277434075883259	0.0141379810596026	0.0113389599513557	0.00445052612925657	0.00847713195833804	0.0438032988225526	0.0122560091278807	0.0125112238131297	0.0161904424027342	0.0259594500780323	0.0299304598414916	0.00505809466831592	0.00924566131838187	0.0172867306074327	0.0298721026361496	0.0301940822180346	0.00972874632313661	0.0248525740030459	0.00377326242539851	0.00810549691912473	0.0329912279255892	0.00736520685101367	0.0252027729082719	0.00480700424020589	0.0412227831905071	0.0160256805806019	0.00700166281920402	0.0067707663332146	0.00292805178038234	0.0039010978203382	0.0360377173392626	0.012754364316836	0.0172515124289968	0.0185667735167135	0.0126375391878246	0.0200839109771355	0.00802270962427181	0.0229286198677484	0.0197614100138192	0.00785305272158794	0.0103347141496648	0.0114139240458943	0.00355339717534047	0.0221738881479321	0.0059061952831921	0.00711664014885249	0.0104443795397051	0.0141496352840898	0.0121376731198533	0	0.0085468485548658	0.0157365905147574	0.0106954330090561	0.0265056921088148	0.00789775121850858	0.0129193601622435	0.0189940313932941	0.00765297720254415	0.00848492255318693	0.0112113860019245	0.0244636871463221	0.0181784686086477	0.0170867270111932	0.00789504389698937	0.0145834297970331	0.0261276239919985	0.035246164765781	0.0534062570972644	0.32526882381451	0.0118047068180124	0.010981190191439
A549_G2_3D_2	0.00403264497199973	0.00529261892773099	0.0121123988075939	0.020179098048852	0.00841315747231936	0.0101555532927282	0.0227104033211789	0.01029166073552	0.0100166756200358	0.0190376525807446	0.0337993894485592	0.0245167400240466	0.0119661578669153	0.023576019996321	0.0116449607307608	0.0167502375492804	0.0346891732623978	0.0159270236612083	0.00296863586639319	0.0122706130709895	0.00427976065914358	0.0391176786842235	0.0102435563659629	0.00664846395240253	0.010391950538769	0.0316603457278215	0.0254897980758247	0.0101074855170382	0.0115316468617145	0.0135645228643663	0.0274463828815594	0.0261864989891306	0.0154777184720792	0.0186608594473137	0.0106959676508873	0.0145834604972186	0.0282823447452733	0.0126159608814392	0.0314062881568094	0.00749691376399025	0.0370536935305769	0.0113247121759307	0.0096193369720067	0.0106717105554933	0.0107413651316238	0.0112318983734613	0.030483305901363	0.013443883586964	0.022954944912834	0.014595939167795	0.0193346545927944	0.0158755724384384	0.0121083418402486	0.0215231487926607	0.0272466996193593	0.0156223978654724	0.010076164838271	0.00864000799617331	0.00707132155659395	0.0287444660081216	0.0075560419354117	0.00817064552767039	0.0179350277132643	0.0122788834581464	0.00968442767005563	0.0085468485548658	0	0.0236602041859864	0.0122854690926264	0.0219263157420742	0.00700955051861587	0.0204115367209762	0.0145241543967561	0.0107557310139411	0.0166112911916233	0.0152337740124817	0.0204022512686694	0.0238654839542549	0.0246560828309314	0.0123807716630752	0.0214429530412637	0.0206794345508413	0.0286905911158358	0.046227211920468	0.31792112580963	0.0141314871136988	0.0137710596013512
A549_G2_3E_2	0.0201981969117808	0.0253346474286828	0.0210677563722968	0.0408686501887317	0.0283294200553058	0.02911577578537	0.00380382308535165	0.0251466371967042	0.0178827582328083	0.0370302315255689	0.0534128061549588	0.00782983096679487	0.0130789400091489	0.0048511416120539	0.0265029250437625	0.0328269525504571	0.0149977901758616	0.0243968540771906	0.0264908718366031	0.0136541738263886	0.0227705484213631	0.0583746788971344	0.0268356276686072	0.0278186657447491	0.0317764734112958	0.0149192491971497	0.0446415678368728	0.0184058283573931	0.0224749481876583	0.0322211345787417	0.0430042632136795	0.0445146593864187	0.0164958515993781	0.0404610097656476	0.0158597710270477	0.00996511955193356	0.0477920998298912	0.0184434759162626	0.0125525592239627	0.0185252421864633	0.0551581281803265	0.0296029758343031	0.0157884761647764	0.0167077632538645	0.0152084174919328	0.0142051504200671	0.0511770063322753	0.0258477529007887	0.0150757506585716	0.033579535456733	0.010625385699348	0.0350184388665037	0.0196253889763889	0.0356618063267164	0.00710963157507503	0.011541465861437	0.0243661503618818	0.0263315516889886	0.0169800668865127	0.0123456713023464	0.0207607991991654	0.0204404019590918	0.00801201464370217	0.0240503116365477	0.0253958888712478	0.0157365905147574	0.0236602041859864	0	0.023780492688225	0.0413100084993108	0.0230122296429036	0.0098100321434281	0.0342308562183679	0.020205872577057	0.00955013979366721	0.0132886157479841	0.0388434503365521	0.0134298865689826	0.00538281353955816	0.0188783850266038	0.012354163336299	0.041472085905472	0.0506999204673538	0.0681462835535892	0.339514868825532	0.0238828906306265	0.0205642670638168
A549_G2_3E_3	0.0100688435178823	0.0113799012039296	0.00474567083590129	0.0186127037247785	0.00806610663124713	0.00754612424519637	0.0224917819979224	0.00324711832266848	0.00741125702367997	0.0177554784649492	0.0318728874566033	0.0229734733554855	0.0118232869091111	0.0234378712704602	0.00343870813244398	0.0101342906214714	0.0343800485905639	0.0148846121807047	0.0136670025221091	0.0121382434774166	0.0118336299955529	0.0358358591621513	0.00514065828797982	0.0102873620610779	0.0112298371380407	0.034461863428605	0.0225939903450496	0.00596404396618084	0.00452315210829522	0.00931185479231125	0.0226960478405449	0.0232767065975497	0.0145834807765575	0.01875817348255	0.00851107673395494	0.0184964716630527	0.0254918825482121	0.00850968783571713	0.0341314458701853	0.00955200790425791	0.0345115787363113	0.0181385136202625	0.0167406141137795	0.0121822739591799	0.00960970781360909	0.0108331904573173	0.0292912216393215	0.00217308031422671	0.0211727886108504	0.0121539992733003	0.0185301204859772	0.0119631120850968	0.00509111850719578	0.0168363807911187	0.0267429327984857	0.013054257233683	0.00386341949981193	0.00979032972316654	0.0121554673924318	0.0285862893551272	0.00780221278462331	0.00871991301415234	0.0178031818943626	0.0212600323266919	0.0151241856728531	0.0106954330090561	0.0122854690926264	0.023780492688225	0	0.0201075162147156	0.0079814757411583	0.0178361878748753	0.0118768922110606	0.00990989675648202	0.0147069780995429	0.0203522168764719	0.0191735582203419	0.0240930487405323	0.0242798708375104	0.0106243043432749	0.0183407094199647	0.0186989204986984	0.0299027435374242	0.0504292029314314	0.321241519583435	0.00192087198515212	0.010035015003385
A549_G2_3F_1	0.0232091639162303	0.0225737107942626	0.0209947513284621	0.00560866264004614	0.0151692572592774	0.0159437838101343	0.0409157670918289	0.0175771813760969	0.0236071013151169	0.00558993788619882	0.0122428663049497	0.0423281629340897	0.0297868341503471	0.0420477911639151	0.0181924791453172	0.0106379372530986	0.0536625935168871	0.0201400500570111	0.0200859369426933	0.0277019878521034	0.0243679505644309	0.0177400667846861	0.0183066091474275	0.0190833025388666	0.0141085900451986	0.0523658306488581	0.00412375423822502	0.0236543463869772	0.0194013090726739	0.0135329461587359	0.00864558675505931	0.00450736697722864	0.026657017746095	0.00842844725160602	0.026714673493606	0.0336631820852729	0.0070942570768508	0.0231962852641612	0.0516561052595381	0.0260908217586635	0.0153936698282694	0.0174758920046862	0.0310262502804828	0.0297237763843833	0.0263197120185625	0.0288698989662909	0.010105405629936	0.0190478318020863	0.0407596184058756	0.00825095377982565	0.0377510861023855	0.0127567543784684	0.0248817996197867	0.00983660336561637	0.0456668024388115	0.0321919098624307	0.0205939280700826	0.0153867747188522	0.0273660772491674	0.0478817713883892	0.0207778255860818	0.0254355238597153	0.0363926296955302	0.0263516931956024	0.0190265028157825	0.0265056921088148	0.0219263157420742	0.0413100084993108	0.0201075162147156	0	0.0186673855879316	0.0374158283375121	0.00965535367777497	0.021372793766192	0.033492137712268	0.0365451086551558	0.00410659746918599	0.0431845938116345	0.0430366117086679	0.0229170871175189	0.0382162932436373	0.00908574984521321	0.0115588199198568	0.0320100520217828	0.303216904815926	0.020719506792507	0.0287008371251757
A549_G2_3F_2	0.00546888743207944	0.00974922145138243	0.0062257368558147	0.0181559776959238	0.00662902301528533	0.00879576295791414	0.0225591024000524	0.00573500191674726	0.00582075119625756	0.0149166956618584	0.0308925602891974	0.0244110763189277	0.0115561124861413	0.0236907421047141	0.00851371824431631	0.0119181621747593	0.0354752709444926	0.0100315953502701	0.0080306193906396	0.00955270161307579	0.00936639359803172	0.036122474977101	0.00842551266981198	0.00905405180300813	0.0103313754402128	0.0338294963630387	0.0222018387962891	0.0064421404680757	0.00527921356147845	0.0114499538165656	0.0223707746837828	0.0223736707933693	0.0109378731265484	0.0178507016914395	0.00895900014772299	0.0151512203122361	0.0252975905900415	0.00699473330830515	0.0330040334693965	0.00889379252536513	0.0333713531304924	0.0105812026772469	0.0131750453447067	0.0125629595302491	0.00808442376790154	0.0107974492926234	0.0283178082300465	0.00935632424052269	0.0239722343394558	0.0109459818026734	0.0199805374179099	0.0141771621346358	0.00965882179369837	0.0157081972483508	0.0274100460847458	0.0145255719932651	0.00816250669981043	0.00359295471230711	0.00935052389665473	0.029855145302046	0.00229171483169865	0.00959105423738988	0.0181100926627056	0.013511035317086	0.00729078995264634	0.00789775121850858	0.00700955051861587	0.0230122296429036	0.0079814757411583	0.0186673855879316	0	0.0198987577438361	0.0119829183043974	0.00495815991969445	0.0155352421037779	0.0184890461790825	0.0165797791542227	0.0255772500993216	0.0247358988597933	0.00683643045665349	0.0212292899106929	0.01928991220676	0.0277318250486377	0.0463377369732701	0.318629401539684	0.00944830275775155	0.0141658628317587
A549_G2_3F_3	0.0168947125113033	0.0200836032038526	0.0169311891551871	0.0359506899874951	0.023438638685006	0.0233294573489858	0.00665204017568561	0.019952119332858	0.0145227918685411	0.0341208310965726	0.049463387872653	0.00522350170076752	0.00873224952098322	0.00687764227309767	0.0202862889686321	0.0278598381175096	0.0165703015140571	0.0244000560211529	0.0233517988137058	0.0127173093436931	0.0181230758453665	0.0536518049523648	0.0206259458993171	0.0224337984310141	0.0265078082816108	0.0180954672883661	0.0402644149094063	0.0139033166181867	0.0183759252870765	0.0262400122377077	0.0396120466871508	0.040716453065882	0.0175930348536755	0.0354330439298774	0.010992669067505	0.0123117939944258	0.0432279181238976	0.016067280860376	0.018007963527155	0.0133372955915933	0.0518429588002703	0.0289057854891497	0.0143064031167263	0.0106784369832293	0.0122606524550741	0.00940974614964399	0.0468207614996839	0.0195582518385623	0.00699324972416969	0.0292702358791579	0.00332970117754099	0.0288113905796104	0.0129533091801933	0.0328356916028104	0.00932547985875725	0.00538919489874468	0.0179681881555434	0.0234513754157919	0.0135979676274365	0.0110994890986457	0.0177920035938718	0.0142741545427452	0.00425149397627362	0.0257510792888815	0.0248209154499606	0.0129193601622435	0.0204115367209762	0.0098100321434281	0.0178361878748753	0.0374158283375121	0.0198987577438361	0	0.029093906243672	0.0186467791177349	0.00489476565105754	0.0117736054362905	0.0357879199308073	0.00849417324680538	0.0073133854261404	0.0177600121918686	0.00287376814641945	0.035824892144704	0.0467170183147592	0.0659102323192314	0.336574522284242	0.0178117996610343	0.0122198070568085
A549_G2_3G_1	0.0155725340991334	0.0137957879486175	0.0141227155001871	0.00686030715129482	0.0064893948264126	0.00643242928777507	0.0332179014335061	0.00937143354591993	0.0164729713548505	0.00983246013671065	0.0211247440205342	0.0341429035440198	0.0217573069483353	0.0341892111160497	0.00920475554838771	0.00559279945553043	0.0453583409393643	0.0178330458134223	0.0132963000927121	0.0210960841651253	0.0158679668225467	0.0254302614267141	0.00892584685443263	0.0101833528548371	0.00531434669842374	0.044211216191158	0.0120836964161541	0.0159406049544469	0.0125922674046267	0.00402540264525015	0.0155697952649779	0.0135626526796146	0.0219244166194447	0.00706214355089217	0.0186814434931804	0.0268211172273955	0.0147426753046939	0.0171156366750401	0.0439663874129258	0.01749067186206	0.0247724658452664	0.0154383896076208	0.0233908394562791	0.0208953645453755	0.0190537032772874	0.0207183682438926	0.017882099983414	0.0106863999934747	0.0316844451030507	0.00337129868323924	0.0291568435808677	0.00429247874307772	0.0162977072654373	0.012526676395603	0.0377100691067723	0.0240787040821475	0.0114324732061575	0.00987324002134021	0.01937808481871	0.0393114835677116	0.0139602451434672	0.0164008198921956	0.0283103145887106	0.0227470614082826	0.0155087198228226	0.0189940313932941	0.0145241543967561	0.0342308562183679	0.0118768922110606	0.00965535367777497	0.0119829183043974	0.029093906243672	0	0.0159324983122432	0.0256221302674493	0.0283840273724344	0.0103611711311161	0.0342774908074692	0.0351409940196697	0.0176062202050906	0.0295574034841746	0.00745138912446031	0.0181370222999743	0.039204543815298	0.310011367754869	0.0128817636932282	0.0193407470641392
A549_G2_3G_2	0.00801984192181367	0.0140087889670786	0.00576187006435662	0.021844779102953	0.0113423646704607	0.0132726891146112	0.0204268543236941	0.00888638500590658	0.00477843308413068	0.0168422466937331	0.0333681353993549	0.0227429224103535	0.0109655936293277	0.0217328631561746	0.0118174574856339	0.0144220966210518	0.0337475806335463	0.00670341367244143	0.0121917301036798	0.00669395346316031	0.0129326340435034	0.0386985278296579	0.0123747265711135	0.013860595539423	0.0151267403536336	0.0325226892856421	0.0249028154522762	0.00656271973376198	0.00571288415732922	0.015572639514912	0.023467262310139	0.0245394267635683	0.00611686495404058	0.0220294070046152	0.00882120397458929	0.0132431603159117	0.0281064912599163	0.00363978546480869	0.0311409141226378	0.01084967275091	0.0351087832606701	0.0121865375112695	0.013759389808123	0.0138654668076167	0.00658186220266482	0.0105954975842875	0.031372476285789	0.011672917077067	0.0239029084875585	0.0142731030983398	0.0193114576131526	0.018318818681021	0.0107437861188619	0.0161589496425576	0.0254137612666522	0.0134051658310911	0.0114579732588462	0.00695510267626871	0.0105324907696183	0.0286776317351838	0.00380305175164026	0.0122226909972149	0.0167868342506622	0.0132057072640542	0.00779678098242152	0.00765297720254415	0.0107557310139411	0.020205872577057	0.00990989675648202	0.021372793766192	0.00495815991969445	0.0186467791177349	0.0159324983122432	0	0.0139140055376314	0.0186031308072735	0.018666954503248	0.0252456336052964	0.0227599310064762	0.00200696653685987	0.0204807324154158	0.0233293298943908	0.031160740034057	0.0491671847549263	0.321612954641166	0.0106574056438739	0.0160486879005956
